-0.56392,0.55891,0.0061076
-0.0054843,-0.073084,0.048201
1.1779,0.99668,-1.3397
-40.617,43.453,-1.5046
-26.179,-24.606,-23.383
-25.378,-22.052,49.075
23.705,23.697,24.151
