t, uk1, uk2, uk3)
12.120088, -0.186025, -0.162322, -0.120354
12.140088, -0.175749, -0.156663, -0.120976
12.160089, -0.164275, -0.159237, -0.121997
12.180089, -0.157062, -0.165185, -0.119866
12.200089, -0.156019, -0.173507, -0.124127
12.220090, -0.149450, -0.174484, -0.118224
12.240090, -0.140573, -0.173108, -0.111499
12.260091, -0.130963, -0.162122, -0.092435
12.280091, -0.120554, -0.150382, -0.075524
12.300092, -0.115183, -0.143635, -0.065892
12.320092, -0.099803, -0.124993, -0.048182
12.340093, -0.080651, -0.104286, -0.028097
12.360093, -0.061165, -0.081383, -0.005903
12.380094, -0.044032, -0.062696, 0.012806
12.400094, -0.032114, -0.046295, 0.020618
12.420094, -0.020018, -0.030294, 0.025212
12.440095, -0.002352, -0.007302, 0.037507
12.460095, 0.017622, 0.016823, 0.050712
12.480096, 0.038417, 0.039726, 0.067379
12.500096, 0.053331, 0.054462, 0.081006
12.520097, 0.067557, 0.065293, 0.093589
12.540097, 0.077788, 0.076190, 0.106750
12.560098, 0.086621, 0.084246, 0.116337
12.580098, 0.092102, 0.090371, 0.119023
12.600099, 0.102600, 0.100625, 0.128610
12.620099, 0.109480, 0.110567, 0.138708
12.640100, 0.115028, 0.119178, 0.144101
12.660100, 0.118890, 0.125415, 0.144656
12.680100, 0.132516, 0.139951, 0.147031
12.700101, 0.153733, 0.162966, 0.156618
12.720101, 0.168425, 0.181919, 0.157772
12.740102, 0.183450, 0.196921, 0.161124
12.760102, 0.196500, 0.208395, 0.156729
12.780103, 0.204844, 0.215475, 0.153134
12.800103, 0.208684, 0.220247, 0.145477
12.820104, 0.210437, 0.218005, 0.134048
12.840104, 0.206265, 0.207130, 0.114606
12.860105, 0.196522, 0.189575, 0.087464
12.880105, 0.186646, 0.176748, 0.068400
12.900105, 0.168692, 0.157883, 0.046184
12.920106, 0.141838, 0.127878, 0.017022
12.940106, 0.117469, 0.102267, -0.006525
12.960107, 0.084446, 0.074281, -0.034466
12.980107, 0.038394, 0.035354, -0.079674
13.000108, -0.012872, -0.006858, -0.125104
13.020108, -0.060455, -0.046872, -0.165962
13.040109, -0.100558, -0.074392, -0.199252
13.060109, -0.128965, -0.099271, -0.222333
13.080110, -0.153711, -0.118757, -0.243949
13.100110, -0.175904, -0.136600, -0.259928
13.120111, -0.199074, -0.156263, -0.274909
13.140111, -0.222732, -0.178701, -0.285895
13.160111, -0.245880, -0.209527, -0.298789
13.180112, -0.270159, -0.241641, -0.310241
13.200112, -0.297191, -0.269139, -0.321537
13.220113, -0.313370, -0.287959, -0.319584
13.240113, -0.330947, -0.300387, -0.312882
13.260114, -0.351210, -0.311084, -0.308709
13.280114, -0.361529, -0.323690, -0.289845
13.300115, -0.367810, -0.349123, -0.272468
13.320115, -0.363127, -0.358112, -0.254558
13.340116, -0.353473, -0.346438, -0.229834
13.360116, -0.352097, -0.360442, -0.211680
13.380116, -0.341222, -0.367610, -0.196100
13.400117, -0.329016, -0.357091, -0.170866
13.420117, -0.319540, -0.335031, -0.137710
13.440118, -0.299965, -0.311661, -0.104264
13.460118, -0.274753, -0.285717, -0.067823
13.480119, -0.248721, -0.263080, -0.036819
13.500119, -0.207153, -0.229834, 0.008700
13.520120, -0.146409, -0.184382, 0.066469
13.540120, -0.088840, -0.140905, 0.114052
13.560121, -0.032291, -0.087309, 0.157218
13.580121, 0.036220, -0.017599, 0.209749
13.600121, 0.110723, 0.064805, 0.269960
13.620122, 0.182008, 0.142370, 0.325399
13.640122, 0.250962, 0.210681, 0.379795
13.660123, 0.331679, 0.275242, 0.435278
13.680123, 0.408091, 0.343597, 0.493180
13.700124, 0.453721, 0.402498, 0.521921
13.720124, 0.488054, 0.471830, 0.536147
13.740125, 0.510602, 0.523519, 0.532418
13.760125, 0.532684, 0.528756, 0.532041
13.780126, 0.574807, 0.535126, 0.545179
13.800126, 0.605767, 0.560382, 0.513931
13.820127, 0.608852, 0.616065, 0.485213
13.840127, 0.588922, 0.653483, 0.431305
13.860127, 0.615687, 0.698713, 0.421607
13.880128, 0.632222, 0.680181, 0.391712
13.900128, 0.565531, 0.575806, 0.281966
13.920129, 0.472319, 0.465439, 0.161723
13.940129, 0.382990, 0.357202, 0.033246
13.960130, 0.319939, 0.262614, -0.068489
13.980130, 0.286005, 0.217872, -0.120354
14.000131, 0.300720, 0.205710, -0.135801
14.020131, 0.304448, 0.202647, -0.144834
14.040132, 0.257531, 0.179078, -0.170423
14.060132, 0.177058, 0.115583, -0.207907
14.080132, 0.073527, 0.032225, -0.250740
14.100133, -0.043743, -0.068511, -0.306201
14.120133, -0.172087, -0.184937, -0.373758
14.140134, -0.289468, -0.290644, -0.438185
14.160134, -0.381570, -0.359066, -0.470676
14.180135, -0.451346, -0.409534, -0.488719
14.200135, -0.512555, -0.453099, -0.488520
14.220136, -0.571767, -0.506607, -0.497663
14.240136, -0.630801, -0.575273, -0.510669
14.260137, -0.666111, -0.615221, -0.486500
14.280137, -0.682689, -0.610228, -0.439606
14.300138, -0.746473, -0.649244, -0.455052
14.320138, -0.783070, -0.668130, -0.463685
14.340138, -0.750845, -0.670106, -0.423116
14.360139, -0.741679, -0.706658, -0.414061
14.380139, -0.718043, -0.738328, -0.402765
14.400140, -0.668641, -0.719353, -0.359244
14.420140, -0.637681, -0.679382, -0.337383
14.440141, -0.563200, -0.612736, -0.261548
14.460141, -0.485524, -0.556653, -0.195568
14.480142, -0.424536, -0.548930, -0.190663
14.500142, -0.368720, -0.561136, -0.223709
14.520143, -0.227437, -0.482372, -0.162877
14.540143, -0.095187, -0.377509, -0.098006
14.560143, -0.000377, -0.288158, -0.051222
14.580144, 0.107948, -0.172864, 0.031337
14.600144, 0.224375, -0.033423, 0.148251
14.620145, 0.297613, 0.088352, 0.247811
14.640145, 0.327019, 0.176481, 0.291554
14.660146, 0.338759, 0.248721, 0.322336
14.680146, 0.347481, 0.317986, 0.350921
14.700147, 0.363682, 0.377997, 0.379994
14.720147, 0.380194, 0.426844, 0.402210
14.740148, 0.399058, 0.468790, 0.416902
14.760148, 0.418211, 0.491649, 0.430573
14.780149, 0.445687, 0.515973, 0.444954
14.800149, 0.479864, 0.553036, 0.469322
14.820149, 0.508183, 0.580822, 0.488431
14.840150, 0.523097, 0.578691, 0.494800
14.860150, 0.523985, 0.547177, 0.475670
14.880151, 0.509226, 0.512333, 0.433125
14.900151, 0.473073, 0.470432, 0.372227
14.920152, 0.440515, 0.424248, 0.316943
14.940152, 0.401078, 0.363305, 0.258730
14.960153, 0.371472, 0.321027, 0.212701
14.980153, 0.359044, 0.316233, 0.195457
15.000154, 0.355759, 0.328062, 0.188244
15.020154, 0.365813, 0.348680, 0.186779
15.040154, 0.362129, 0.362217, 0.179344
15.060155, 0.346305, 0.361885, 0.164186
15.080155, 0.310152, 0.343131, 0.140262
15.100156, 0.287404, 0.323135, 0.109413
15.120156, 0.261149, 0.290755, 0.070530
15.140157, 0.221822, 0.235138, 0.017133
15.160157, 0.171799, 0.174928, -0.029539
15.180158, 0.120022, 0.120576, -0.077277
15.200158, 0.069066, 0.069132, -0.115849
15.220159, 0.010875, 0.002131, -0.159393
15.240159, -0.052421, -0.062341, -0.204800
15.260159, -0.120221, -0.124238, -0.249653
15.280160, -0.175105, -0.178812, -0.282832
15.300160, -0.224463, -0.215231, -0.304382
15.320161, -0.283964, -0.260838, -0.341689
15.340161, -0.335275, -0.304049, -0.381037
15.360162, -0.373469, -0.339491, -0.397638
15.380162, -0.403208, -0.367943, -0.400346
15.400163, -0.425291, -0.393754, -0.388161
15.420163, -0.459624, -0.434213, -0.390736
15.440164, -0.490672, -0.466482, -0.392778
15.460164, -0.508116, -0.489296, -0.377242
15.480165, -0.516616, -0.508094, -0.363860
15.500165, -0.521477, -0.522165, -0.356225
15.520165, -0.516372, -0.508316, -0.330459
15.540166, -0.504654, -0.486833, -0.302673
15.560166, -0.490317, -0.484636, -0.270936
15.580167, -0.467791, -0.467880, -0.234916
15.600167, -0.432770, -0.430551, -0.203335
15.620168, -0.391801, -0.404118, -0.181519
15.640168, -0.332012, -0.353407, -0.146654
15.660169, -0.279703, -0.315389, -0.124416
15.680169, -0.232986, -0.304648, -0.114229
15.700170, -0.174950, -0.274665, -0.097162
15.720170, -0.115583, -0.223110, -0.075524
15.740170, -0.042212, -0.150382, -0.036264
15.760171, 0.018509, -0.073349, -0.007590
15.780171, 0.075701, -0.009299, 0.022326
15.800172, 0.124704, 0.037351, 0.058324
15.820172, 0.157706, 0.063473, 0.086088
15.840173, 0.184205, 0.086310, 0.115228
15.860173, 0.200961, 0.116404, 0.145167
15.880174, 0.212346, 0.147919, 0.169868
15.900174, 0.220202, 0.176193, 0.195545
15.920175, 0.222377, 0.193659, 0.217850
15.940175, 0.215342, 0.197055, 0.220402
15.960176, 0.212457, 0.200539, 0.224752
15.980176, 0.209971, 0.203291, 0.230300
16.000175, 0.205888, 0.200938, 0.226705
16.020176, 0.202026, 0.204645, 0.223287
16.040176, 0.195257, 0.208595, 0.224352
16.060177, 0.192771, 0.203824, 0.228059
16.080177, 0.199585, 0.208861, 0.242906
16.100178, 0.212013, 0.215830, 0.252494
16.120178, 0.217362, 0.222910, 0.250984
16.140179, 0.213211, 0.220291, 0.241996
16.160179, 0.207241, 0.207264, 0.227570
16.180180, 0.204756, 0.200761, 0.215275
16.200180, 0.210593, 0.205577, 0.207219
16.220181, 0.217339, 0.208018, 0.194214
16.240181, 0.219137, 0.206331, 0.178767
16.260181, 0.230101, 0.219514, 0.175061
16.280182, 0.239111, 0.231010, 0.173729
16.300182, 0.232764, 0.232164, 0.158416
16.320183, 0.221645, 0.226727, 0.138087
16.340183, 0.211325, 0.222244, 0.123550
16.360184, 0.198808, 0.214787, 0.109125
16.380184, 0.187401, 0.203291, 0.095187
16.400185, 0.173507, 0.188155, 0.075124
16.420185, 0.145943, 0.163787, 0.038905
16.440186, 0.115738, 0.136933, 0.002197
16.460186, 0.085444, 0.107061, -0.030982
16.480186, 0.051622, 0.072106, -0.068245
16.500187, 0.019863, 0.031315, -0.103665
16.520187, -0.007435, -0.005193, -0.132317
16.540188, -0.034599, -0.034932, -0.161923
16.560188, -0.062674, -0.060077, -0.187978
16.580189, -0.090016, -0.082426, -0.202958
16.600189, -0.110190, -0.103976, -0.222022
16.620190, -0.138220, -0.132139, -0.245037
16.640190, -0.172398, -0.157306, -0.269982
16.660191, -0.205000, -0.177436, -0.285517
16.680191, -0.232298, -0.199651, -0.295660
16.700191, -0.267607, -0.228525, -0.312482
16.720192, -0.294861, -0.253825, -0.323601
16.740192, -0.316677, -0.278282, -0.322092
16.760193, -0.341067, -0.304493, -0.323468
16.780193, -0.368587, -0.327751, -0.320671
16.800194, -0.384988, -0.344130, -0.303405
16.820194, -0.388539, -0.359421, -0.280857
16.840195, -0.390225, -0.379107, -0.262281
16.860195, -0.402254, -0.387496, -0.241441
16.880196, -0.409822, -0.386475, -0.224286
16.900196, -0.401943, -0.378530, -0.206021
16.920197, -0.381392, -0.373980, -0.177924
16.940197, -0.359044, -0.364326, -0.152956
16.960197, -0.332745, -0.347015, -0.128544
16.980198, -0.301874, -0.332545, -0.100935
17.000198, -0.264722, -0.312238, -0.068289
17.020199, -0.214343, -0.275109, -0.026477
17.040199, -0.158594, -0.228081, 0.017311
17.060200, -0.105862, -0.173796, 0.054019
17.080200, -0.045541, -0.112298, 0.086776
17.100201, 0.022815, -0.039171, 0.128189
17.120201, 0.080251, 0.024879, 0.161013
17.140202, 0.140684, 0.084801, 0.198874
17.160202, 0.200228, 0.135956, 0.233252
17.180202, 0.245037, 0.184715, 0.250829
17.200203, 0.272823, 0.225728, 0.254691
17.220203, 0.288757, 0.257332, 0.260306
17.240204, 0.301474, 0.281567, 0.267696
17.260204, 0.311950, 0.304715, 0.269671
17.280205, 0.322380, 0.331879, 0.274731
17.300205, 0.347947, 0.365502, 0.287071
17.320206, 0.378485, 0.397749, 0.298323
17.340206, 0.400590, 0.421163, 0.302295
17.360207, 0.420253, 0.441536, 0.306490
17.380207, 0.432703, 0.447862, 0.296170
17.400208, 0.424337, 0.440160, 0.272845
17.420208, 0.410133, 0.425579, 0.255867
17.440208, 0.396950, 0.413906, 0.240443
17.460209, 0.384721, 0.402321, 0.225551
17.480209, 0.372404, 0.378596, 0.204734
17.500210, 0.354450, 0.344951, 0.177769
17.520210, 0.333699, 0.313148, 0.160302
17.540211, 0.299211, 0.273666, 0.135313
17.560211, 0.241597, 0.221401, 0.090860
17.580212, 0.179433, 0.168137, 0.042190
17.600212, 0.118734, 0.114717, -0.006192
17.620213, 0.053286, 0.049624, -0.065559
17.640213, -0.007723, -0.007790, -0.118424
17.660213, -0.063340, -0.054529, -0.161767
17.680214, -0.109613, -0.085467, -0.193415
17.700214, -0.143857, -0.114273, -0.219803
17.720215, -0.182141, -0.159259, -0.253625
17.740215, -0.221245, -0.202203, -0.286849
17.760216, -0.265787, -0.248765, -0.318829
17.780216, -0.305447, -0.282432, -0.341711
17.800217, -0.332367, -0.307799, -0.351276
17.820217, -0.356225, -0.333899, -0.351875
17.840218, -0.371361, -0.342266, -0.337649
17.860218, -0.387851, -0.358356, -0.330903
17.880219, -0.397438, -0.370029, -0.322181
17.900219, -0.399147, -0.376887, -0.299211
17.920219, -0.426090, -0.393754, -0.272357
17.940220, -0.441292, -0.415504, -0.257998
17.960220, -0.422317, -0.445864, -0.241330
17.980221, -0.437675, -0.479487, -0.253692
18.000221, -0.459469, -0.484947, -0.269494
18.020222, -0.449415, -0.461133, -0.258464
18.040222, -0.408269, -0.418633, -0.222932
18.060223, -0.346549, -0.372315, -0.173175
18.080223, -0.274753, -0.320893, -0.117159
18.100224, -0.215653, -0.280502, -0.070286
18.120224, -0.163942, -0.247056, -0.035332
18.140224, -0.109324, -0.199230, 0.004328
18.160225, -0.047139, -0.134137, 0.050312
18.180225, 0.017067, -0.059944, 0.099803
18.200226, 0.080540, 0.016556, 0.148917
18.220226, 0.136533, 0.073038, 0.190951
18.240227, 0.189198, 0.115428, 0.220824
18.260227, 0.223287, 0.149228, 0.237358
18.280228, 0.239621, 0.175283, 0.239599
18.300228, 0.256067, 0.204756, 0.250363
18.320229, 0.284940, 0.241907, 0.271868
18.340229, 0.303871, 0.280413, 0.285828
18.360229, 0.314879, 0.315856, 0.293041
18.380230, 0.317809, 0.330703, 0.293462
18.400230, 0.317121, 0.341933, 0.289423
18.420231, 0.317720, 0.350655, 0.278371
18.440231, 0.320361, 0.359133, 0.262880
18.460232, 0.338293, 0.375378, 0.268961
18.480232, 0.358422, 0.390048, 0.272734
18.500233, 0.372915, 0.397416, 0.273599
18.520233, 0.373092, 0.395441, 0.268095
18.540234, 0.377353, 0.390159, 0.250319
18.560234, 0.374757, 0.385920, 0.233452
18.580235, 0.363593, 0.375644, 0.211525
18.600235, 0.348679, 0.359510, 0.187489
18.620235, 0.324333, 0.327640, 0.156019
18.640236, 0.287515, 0.284474, 0.122818
18.660236, 0.250252, 0.245214, 0.093523
18.680237, 0.212523, 0.205288, 0.058368
18.700237, 0.161301, 0.156685, 0.011030
18.720238, 0.112809, 0.108969, -0.035931
18.740238, 0.060832, 0.054263, -0.080739
18.760239, 0.006836, -0.000666, -0.123639
18.780239, -0.050445, -0.054307, -0.166716
18.800240, -0.108681, -0.105374, -0.205621
18.820240, -0.157018, -0.150449, -0.239200
18.840240, -0.199496, -0.185980, -0.265632
18.860241, -0.236470, -0.218538, -0.286583
18.880241, -0.271891, -0.252050, -0.306335
18.900242, -0.300431, -0.286383, -0.317076
18.920242, -0.328173, -0.316765, -0.323601
18.940243, -0.359732, -0.344818, -0.338537
18.960243, -0.387718, -0.372670, -0.344463
18.980244, -0.396839, -0.386963, -0.335985
19.000244, -0.399058, -0.388117, -0.317564
19.020245, -0.394953, -0.371539, -0.287382
19.040245, -0.396728, -0.372981, -0.264056
19.060246, -0.404540, -0.386741, -0.249631
19.080246, -0.406826, -0.390336, -0.228147
19.100246, -0.406937, -0.401344, -0.206553
19.120247, -0.391313, -0.418256, -0.182207
19.140247, -0.365480, -0.411420, -0.156862
19.160248, -0.339403, -0.391801, -0.126702
19.180248, -0.311705, -0.364969, -0.096852
19.200249, -0.272689, -0.321071, -0.065004
19.220249, -0.225817, -0.274398, -0.027387
19.240250, -0.166517, -0.220291, 0.011829
19.260250, -0.091947, -0.156707, 0.061631
19.280251, -0.006303, -0.082803, 0.121287
19.300251, 0.065581, -0.019685, 0.158727
19.320251, 0.129032, 0.041346, 0.188444
19.340252, 0.183162, 0.103843, 0.218538
19.360252, 0.216074, 0.146432, 0.225884
19.380253, 0.243306, 0.183872, 0.233385
19.400253, 0.271291, 0.220136, 0.242396
19.420254, 0.287049, 0.258330, 0.242462
19.440254, 0.299566, 0.295327, 0.244393
19.460255, 0.315190, 0.332234, 0.254358
19.480255, 0.341378, 0.369763, 0.264189
19.500256, 0.377975, 0.408668, 0.283342
19.520256, 0.411797, 0.441958, 0.304670
19.540257, 0.443556, 0.473805, 0.317653
19.560257, 0.460223, 0.493291, 0.312970
19.580257, 0.460268, 0.498063, 0.298944
19.600258, 0.455318, 0.496088, 0.288158
19.620258, 0.449459, 0.486522, 0.279325
19.640259, 0.422650, 0.445354, 0.244948
19.660259, 0.381370, 0.389604, 0.196278
19.680260, 0.333033, 0.325110, 0.145455
19.700260, 0.279392, 0.263679, 0.092901
19.720261, 0.221512, 0.208617, 0.041701
19.740261, 0.148163, 0.140905, -0.020263
19.760262, 0.056482, 0.060610, -0.100580
19.780262, -0.009055, 0.008056, -0.152579
19.800262, -0.060499, -0.039682, -0.193104
19.820263, -0.096142, -0.075080, -0.226927
19.840263, -0.135712, -0.109280, -0.254713
19.860264, -0.174373, -0.151314, -0.284385
19.880264, -0.210149, -0.190929, -0.310729
19.900265, -0.248343, -0.226550, -0.331813
19.920265, -0.279614, -0.251428, -0.343220
19.940266, -0.312016, -0.278815, -0.348990
19.960266, -0.340113, -0.306690, -0.334542
19.980267, -0.358023, -0.327685, -0.311794
20.000267, -0.375689, -0.339536, -0.297235
20.020267, -0.411509, -0.366234, -0.317076
20.040268, -0.439273, -0.395219, -0.329260
20.060268, -0.459424, -0.434035, -0.319451
20.080269, -0.462731, -0.487898, -0.290799
20.100269, -0.510513, -0.536213, -0.295704
20.120270, -0.572588, -0.581332, -0.354760
20.140270, -0.530665, -0.574585, -0.356403
20.160271, -0.484370, -0.545113, -0.307067
20.180271, -0.436987, -0.503966, -0.250296
20.200272, -0.399125, -0.462953, -0.195767
20.220272, -0.352341, -0.425002, -0.134669
20.240273, -0.300320, -0.377753, -0.077743
20.260273, -0.235804, -0.303472, -0.020129
20.280273, -0.165851, -0.227238, 0.037307
20.300274, -0.082670, -0.157462, 0.101002
20.320274, 0.018487, -0.082160, 0.173485
20.340275, 0.127456, 0.003440, 0.252249
20.360275, 0.221046, 0.096807, 0.324733
20.380276, 0.299011, 0.193015, 0.386208
20.400276, 0.353606, 0.278260, 0.411154
20.420277, 0.407248, 0.347304, 0.448993
20.440277, 0.458181, 0.403386, 0.486367
20.460278, 0.491738, 0.441248, 0.491871
20.480278, 0.522165, 0.470943, 0.494068
20.500278, 0.534793, 0.495755, 0.470787
20.520279, 0.508982, 0.506874, 0.419232
20.540279, 0.483371, 0.519302, 0.398148
20.560280, 0.495444, 0.549795, 0.404429
20.580280, 0.519368, 0.567217, 0.404607
20.600281, 0.526182, 0.577737, 0.381215
20.620281, 0.524318, 0.594892, 0.354916
20.640282, 0.516794, 0.574763, 0.319695
20.660282, 0.499971, 0.534660, 0.281855
20.680283, 0.500482, 0.511623, 0.249542
20.700283, 0.479953, 0.476313, 0.198808
20.720284, 0.434989, 0.418588, 0.129742
20.740284, 0.378485, 0.352341, 0.063695
20.760284, 0.329704, 0.295704, 0.021350
20.780285, 0.281212, 0.240909, -0.020041
20.800285, 0.217739, 0.176060, -0.067823
20.820286, 0.146432, 0.102977, -0.117780
20.840286, 0.068555, 0.036375, -0.162921
20.860287, -0.011319, -0.034133, -0.197055
20.880287, -0.104775, -0.130097, -0.244792
20.900288, -0.189797, -0.217783, -0.297302
20.920288, -0.267252, -0.280612, -0.334565
20.940289, -0.339780, -0.342221, -0.365391
20.960289, -0.399214, -0.389271, -0.386941
20.980289, -0.447373, -0.433591, -0.401211
21.000290, -0.478755, -0.456117, -0.393111
21.020290, -0.495488, -0.454675, -0.383079
21.040291, -0.509803, -0.469877, -0.371184
21.060291, -0.527713, -0.488497, -0.362528
21.080292, -0.544869, -0.499794, -0.370629
21.100292, -0.557874, -0.513998, -0.372648
21.120293, -0.557008, -0.526160, -0.365480
21.140293, -0.543137, -0.541273, -0.346771
21.160294, -0.543137, -0.565819, -0.347525
21.180294, -0.531863, -0.560959, -0.338382
21.200294, -0.493913, -0.529000, -0.306912
21.220295, -0.444932, -0.481706, -0.268251
21.240295, -0.378885, -0.431683, -0.218871
21.260296, -0.306224, -0.387096, -0.172420
21.280296, -0.218937, -0.330215, -0.120066
21.300297, -0.136267, -0.261593, -0.071507
21.320297, -0.066314, -0.182518, -0.029251
21.340298, 0.002819, -0.105041, 0.018176
21.360298, 0.058568, -0.043898, 0.055883
21.380299, 0.103598, 0.003196, 0.086976
21.400299, 0.141372, 0.052421, 0.112232
21.420300, 0.167826, 0.105219, 0.139308
21.440300, 0.189065, 0.150382, 0.162477
21.460300, 0.194724, 0.180055, 0.174795
21.480301, 0.194613, 0.192261, 0.185403
21.500301, 0.204867, 0.199429, 0.201760
21.520302, 0.209727, 0.210437, 0.215586
21.540302, 0.213655, 0.215941, 0.220912
21.560303, 0.212346, 0.224397, 0.221600
21.580303, 0.217228, 0.233474, 0.229568
21.600304, 0.225085, 0.243772, 0.240554
21.620304, 0.231343, 0.247567, 0.240731
21.640305, 0.235138, 0.243749, 0.238001
21.660305, 0.241685, 0.246945, 0.239044
21.680305, 0.249142, 0.255756, 0.240132
21.700306, 0.259551, 0.268717, 0.243084
21.720306, 0.273178, 0.277328, 0.243306
21.740307, 0.286583, 0.286782, 0.243883
21.760307, 0.289046, 0.289801, 0.228680
21.780308, 0.286250, 0.295305, 0.210948
21.800308, 0.281345, 0.294861, 0.198586
21.820309, 0.273466, 0.287448, 0.182895
21.840309, 0.261371, 0.272934, 0.160302
21.860310, 0.243794, 0.251340, 0.134447
21.880310, 0.219514, 0.222244, 0.101690
21.900311, 0.190685, 0.195257, 0.069865
21.920311, 0.163054, 0.167582, 0.041035
21.940311, 0.129409, 0.133693, 0.006924
21.960312, 0.098871, 0.106062, -0.025811
21.980312, 0.065271, 0.072461, -0.061143
22.000313, 0.029917, 0.036841, -0.093856
22.020313, -0.007346, -0.002530, -0.124860
22.040314, -0.053397, -0.048781, -0.167271
22.060314, -0.095076, -0.088463, -0.201671
22.080315, -0.132716, -0.119999, -0.229124
22.100315, -0.160724, -0.145988, -0.254624
22.120316, -0.190774, -0.172287, -0.278682
22.140316, -0.219337, -0.201515, -0.295438
22.160316, -0.249786, -0.229634, -0.308376
22.180317, -0.277905, -0.252738, -0.318918
22.200317, -0.299299, -0.269538, -0.314546
22.220318, -0.323801, -0.291798, -0.308621
22.240318, -0.348169, -0.313414, -0.306335
22.260319, -0.363971, -0.329349, -0.295349
22.280319, -0.372582, -0.351320, -0.267652
22.300320, -0.370629, -0.361019, -0.231255
22.320320, -0.347370, -0.353118, -0.181075
22.340321, -0.328639, -0.350921, -0.124371
22.360321, -0.329305, -0.356691, -0.087175
22.380322, -0.339292, -0.361685, -0.081738
22.400322, -0.332234, -0.342709, -0.073993
22.420322, -0.305957, -0.319273, -0.057459
22.440323, -0.275175, -0.298500, -0.046384
22.460323, -0.234317, -0.264345, -0.023836
22.480324, -0.177658, -0.213256, 0.007856
22.500324, -0.112831, -0.152158, 0.037596
22.520325, -0.047094, -0.087686, 0.064694
22.540325, 0.010786, -0.029051, 0.080251
22.560326, 0.072173, 0.034377, 0.097806
22.580326, 0.137998, 0.105995, 0.125725
22.600327, 0.192128, 0.155642, 0.141238
22.620327, 0.229723, 0.192261, 0.153733
22.640327, 0.250385, 0.215164, 0.154865
22.660328, 0.265011, 0.230500, 0.152357
22.680328, 0.281522, 0.251961, 0.155997
22.700329, 0.305003, 0.279392, 0.174195
22.720329, 0.325110, 0.304914, 0.193104
22.740330, 0.331990, 0.319873, 0.201848
22.760330, 0.332678, 0.329660, 0.207796
22.780331, 0.327995, 0.333300, 0.212035
22.800331, 0.310995, 0.321648, 0.207552
22.820332, 0.293019, 0.304537, 0.205155
22.840332, 0.265166, 0.278371, 0.195790
22.860332, 0.231543, 0.245281, 0.173108
22.880333, 0.197232, 0.210748, 0.146077
22.900333, 0.165007, 0.177103, 0.121619
22.920334, 0.135979, 0.147630, 0.095942
22.940334, 0.109435, 0.118512, 0.072239
22.960335, 0.080406, 0.090016, 0.046118
22.980335, 0.048492, 0.059944, 0.020751
23.000336, 0.018265, 0.027120, -0.009232
23.020336, -0.009787, -0.004439, -0.037596
23.040337, -0.035443, -0.033490, -0.066158
23.060337, -0.055328, -0.054551, -0.087131
23.080338, -0.070752, -0.072328, -0.109568
23.100338, -0.083913, -0.084756, -0.124638
23.120338, -0.096363, -0.096519, -0.140506
23.140339, -0.105973, -0.105441, -0.148052
23.160339, -0.113341, -0.109635, -0.154932
23.180340, -0.123683, -0.118623, -0.162943
23.200340, -0.137022, -0.129698, -0.171222
23.220341, -0.147075, -0.141483, -0.180321
23.240341, -0.155797, -0.150781, -0.183406
23.260342, -0.161434, -0.156485, -0.175860
23.280342, -0.173463, -0.168314, -0.168603
23.300343, -0.183517, -0.183162, -0.158349
23.320343, -0.187112, -0.184604, -0.142548
23.340343, -0.189287, -0.179411, -0.130386
23.360344, -0.181675, -0.168980, -0.111832
23.380344, -0.173996, -0.159037, -0.089883
23.400345, -0.169002, -0.153267, -0.071063
23.420345, -0.176903, -0.158616, -0.069177
23.440346, -0.182696, -0.168802, -0.069332
23.460346, -0.180099, -0.177214, -0.062896
23.480347, -0.166827, -0.170423, -0.049979
23.500347, -0.146631, -0.157440, -0.029672
23.520348, -0.126813, -0.142015, -0.015247
23.540348, -0.096363, -0.114984, 0.006259
23.560349, -0.057925, -0.077854, 0.032757
23.580349, -0.018975, -0.037862, 0.065004
23.600349, 0.016268, -0.001731, 0.091459
23.620350, 0.048848, 0.034755, 0.116204
23.640350, 0.080118, 0.074636, 0.142104
23.660351, 0.106084, 0.107083, 0.162411
23.680351, 0.130985, 0.132960, 0.176681
23.700352, 0.147808, 0.144656, 0.184249
23.720352, 0.160192, 0.154998, 0.185048
23.740353, 0.169180, 0.158128, 0.174262
23.760353, 0.169269, 0.158305, 0.159570
23.780354, 0.175394, 0.168114, 0.154111
23.800354, 0.192128, 0.187511, 0.164186
23.820354, 0.199585, 0.195656, 0.161767
23.840355, 0.208906, 0.207974, 0.159725
23.860355, 0.227060, 0.226949, 0.163853
23.880356, 0.257021, 0.257975, 0.182673
23.900356, 0.280124, 0.285318, 0.191151
23.920357, 0.279015, 0.286139, 0.176637
23.940357, 0.266298, 0.270803, 0.151802
23.960358, 0.253026, 0.246790, 0.127945
23.980358, 0.238867, 0.225462, 0.109435
24.000359, 0.215076, 0.203801, 0.083225
24.020359, 0.184205, 0.177902, 0.051844
24.040359, 0.147674, 0.144701, 0.017289
24.060360, 0.109102, 0.100713, -0.017755
24.080360, 0.070597, 0.069110, -0.045385
24.100361, 0.027786, 0.029761, -0.075835
24.120361, -0.021061, -0.014825, -0.114540
24.140362, -0.061387, -0.047893, -0.144900
24.160362, -0.092835, -0.072084, -0.171510
24.180363, -0.113785, -0.092946, -0.193304
24.200363, -0.136178, -0.113275, -0.216895
24.220364, -0.161812, -0.135335, -0.241974
24.240364, -0.190241, -0.156507, -0.266475
24.260365, -0.214521, -0.176881, -0.283964
