t_tm, tm1, tm2, tm3
0.000000, -0.175749, -2.041413, 1.353922
0.020000, -0.185323, -1.979093, 1.321786
0.040000, -0.175872, -2.001080, 1.329385
0.060000, -0.147051, -1.999741, 1.310824
0.080000, -0.223989, -2.033421, 1.378743
0.100000, -0.228299, -2.081331, 1.410633
0.120000, -0.108518, -2.068907, 1.329310
0.140000, -0.290716, -1.994088, 1.395820
0.160000, -0.147876, -2.081944, 1.361494
0.180000, -0.215114, -2.077101, 1.399934
0.200000, -0.114792, -2.073634, 1.336057
0.220000, -0.088039, -2.091507, 1.330494
0.240000, -0.165398, -1.980273, 1.310239
0.260000, -0.011070, -2.163744, 1.327191
0.280000, -0.167514, -2.005182, 1.326743
0.300000, -0.130163, -1.963490, 1.278307
0.320000, -0.150853, -2.009001, 1.318816
0.340000, -0.166799, -2.014220, 1.331817
0.360000, -0.269035, -2.004366, 1.388744
0.380000, -0.151946, -2.089332, 1.368509
0.400000, -0.146908, -2.147766, 1.401067
0.420000, -0.176253, -2.076980, 1.375936
0.440000, -0.131935, -2.117449, 1.373348
0.460000, -0.233907, -2.109248, 1.431121
0.480000, -0.079323, -2.082137, 1.319411
0.500000, -0.200719, -2.090540, 1.399273
0.520000, -0.168215, -2.070730, 1.367174
0.540000, -0.202372, -2.044932, 1.372460
0.560000, -0.104535, -2.155700, 1.379822
0.580000, -0.196858, -2.080160, 1.390562
0.600000, -0.186830, -2.010004, 1.341576
0.620000, -0.229614, -1.935715, 1.322583
0.640000, -0.149288, -2.039096, 1.336217
0.660000, -0.204057, -1.976179, 1.331541
0.680000, -0.214413, -2.035401, 1.374056
0.700000, -0.155995, -2.006360, 1.320371
0.720000, -0.174574, -1.941871, 1.292454
0.740000, -0.113129, -2.075207, 1.335993
0.760000, -0.170636, -1.982603, 1.314886
0.780000, -0.205150, -2.012397, 1.354316
0.800000, -0.198350, -1.984508, 1.333111
0.820000, -0.170449, -2.027406, 1.342112
0.840000, -0.261028, -2.014475, 1.389985
0.860000, -0.197090, -2.027303, 1.358449
0.880000, -0.122518, -1.996093, 1.293495
0.900000, -0.082951, -2.051053, 1.302675
0.920000, -0.223733, -1.973977, 1.342310
0.940000, -0.225194, -2.005558, 1.362482
0.960000, -0.201068, -1.987974, 1.336899
0.980000, -0.188274, -2.014717, 1.345342
1.000000, -0.228249, -2.048980, 1.390860
1.020000, -0.246410, -2.054285, 1.405279
1.040000, -0.148812, -2.142380, 1.398952
1.060000, -0.173807, -2.086768, 1.380403
1.080000, -0.235646, -2.023888, 1.380102
1.100000, -0.115253, -2.009516, 1.297214
1.120000, -0.134601, -1.989426, 1.296865
1.140000, -0.098257, -1.959401, 1.256169
1.159999, -0.174426, -1.999114, 1.327295
1.179999, -0.154538, -1.939436, 1.278634
1.199999, -0.182221, -2.054001, 1.365588
1.219999, -0.068455, -2.085264, 1.314627
1.239999, -0.157845, -2.069530, 1.360058
1.259999, -0.237577, -2.046095, 1.394843
1.279999, -0.124958, -2.076029, 1.343777
1.299999, -0.190782, -1.999953, 1.337877
1.319999, -0.198420, -2.046375, 1.370907
1.339999, -0.260704, -2.142816, 1.468103
1.359999, -0.218936, -2.038318, 1.378621
1.379999, -0.182015, -2.012359, 1.340050
1.399999, -0.151850, -1.998600, 1.313083
1.419999, -0.251832, -2.020497, 1.387998
1.439999, -0.204310, -1.987969, 1.338892
1.459999, -0.164982, -2.128099, 1.400192
1.479999, -0.177746, -2.035424, 1.351497
1.499999, -0.279007, -1.980967, 1.380604
1.519999, -0.230040, -2.052630, 1.394190
1.539999, -0.202851, -2.066560, 1.385952
1.559999, -0.150496, -1.975111, 1.297915
1.579999, -0.290650, -2.023838, 1.413934
1.599999, -0.180696, -2.015620, 1.341228
1.619999, -0.170531, -2.031217, 1.344487
1.639999, -0.203874, -1.963715, 1.323823
1.659999, -0.287638, -1.974987, 1.382268
1.679999, -0.206790, -2.044942, 1.375185
1.699999, -0.132711, -1.986685, 1.294031
1.719999, -0.144137, -1.907262, 1.252598
1.739999, -0.186548, -1.942456, 1.300183
1.759999, -0.173892, -1.980112, 1.315371
1.779999, -0.178270, -2.110328, 1.397528
1.799999, -0.198068, -2.027286, 1.359040
1.819999, -0.255731, -2.061888, 1.415655
1.839999, -0.247289, -1.992038, 1.367834
1.859999, -0.152842, -1.940180, 1.278044
1.879999, -0.113272, -1.981004, 1.278596
1.899999, -0.086966, -2.015252, 1.283299
1.919999, -0.180454, -1.969834, 1.313140
1.939999, -0.069174, -2.065113, 1.302773
1.959999, -0.290141, -1.966446, 1.378598
1.979999, -0.179738, -2.021696, 1.344347
1.999999, -0.169100, -1.953931, 1.296445
2.019999, -0.213943, -1.986451, 1.343896
2.039999, -0.216063, -1.932220, 1.312108
2.059999, -0.116880, -2.119674, 1.365437
2.079999, -0.175851, -2.099338, 1.389332
2.099999, -0.227497, -2.045148, 1.388059
2.119999, -0.148417, -2.076107, 1.358267
2.139999, -0.132275, -2.051489, 1.333307
2.159999, -0.132868, -2.075979, 1.348616
2.179999, -0.178586, -2.090720, 1.385757
2.199999, -0.072709, -2.016115, 1.275050
2.219999, -0.173620, -2.021938, 1.340728
2.239999, -0.096902, -2.083193, 1.330877
2.259999, -0.172451, -2.073885, 1.371706
2.279999, -0.185100, -2.029708, 1.352537
2.299999, -0.177700, -2.060041, 1.366490
2.319999, -0.187437, -1.965868, 1.315017
2.339998, -0.124067, -2.023286, 1.311043
2.359998, -0.135185, -2.031254, 1.322750
2.379998, -0.162930, -2.090884, 1.376219
2.399998, -0.157841, -2.029862, 1.335849
2.419998, -0.127350, -2.081164, 1.348383
2.439998, -0.212140, -2.089288, 1.405540
2.459998, -0.148627, -2.156779, 1.407625
2.479998, -0.272940, -2.042544, 1.414446
2.499998, -0.208815, -2.118140, 1.421100
2.519998, -0.138588, -2.075477, 1.351831
2.539998, -0.182948, -1.983127, 1.322785
2.559998, -0.170531, -2.144003, 1.413313
2.579998, -0.241717, -1.943197, 1.334600
2.599998, -0.114886, -2.060138, 1.327880
2.619998, -0.134398, -2.021262, 1.316169
2.639998, -0.195339, -2.078528, 1.388631
2.659998, -0.068165, -2.026299, 1.278467
2.679998, -0.263981, -1.978087, 1.369597
2.699998, -0.011253, -2.136566, 1.310737
2.719998, -0.169565, -2.056386, 1.359271
2.739998, -0.225429, -2.029721, 1.377391
2.759998, -0.143096, -2.086266, 1.361208
2.779998, -0.108415, -2.116806, 1.358495
2.799998, -0.039234, -2.171646, 1.349370
2.819998, -0.137878, -2.027444, 1.322102
2.839998, -0.238870, -1.971011, 1.349838
2.859998, -0.148109, -2.018644, 1.323030
2.879998, -0.080560, -1.985312, 1.261105
2.899998, -0.266868, -1.976320, 1.370316
2.919998, -0.077999, -2.057294, 1.303454
2.939998, -0.205895, -2.072613, 1.391539
2.959998, -0.080449, -2.107721, 1.335734
2.979998, -0.193953, -1.975044, 1.324648
2.999998, -0.150184, -2.055277, 1.346662
3.019998, -0.158478, -2.087548, 1.371461
3.039998, -0.079530, -2.055899, 1.303545
3.059998, -0.154446, -2.027199, 1.332152
3.079998, -0.141154, -2.095748, 1.365800
3.099998, -0.217731, -2.025271, 1.369936
3.119998, -0.171191, -2.038837, 1.349562
3.139998, -0.112137, -1.981739, 1.278364
3.159998, -0.230023, -2.028482, 1.379462
3.179998, -0.151844, -1.967660, 1.294217
3.199998, -0.201757, -2.073726, 1.389670
3.219998, -0.237064, -2.005397, 1.369710
3.239998, -0.095024, -2.032625, 1.298880
3.259998, -0.182792, -2.027834, 1.349990
3.279998, -0.224201, -1.955361, 1.331258
3.299998, -0.219140, -1.970149, 1.337166
3.319998, -0.131504, -2.010508, 1.307842
3.339998, -0.110598, -1.992151, 1.283771
3.359998, -0.176503, -2.110961, 1.396846
3.379997, -0.127917, -2.082187, 1.349376
3.399997, -0.208588, -2.035306, 1.370431
3.419997, -0.136890, -2.083464, 1.355679
3.439997, -0.239011, -2.005892, 1.371210
3.459997, -0.235073, -2.065456, 1.405135
3.479997, -0.121503, -2.138170, 1.379589
3.499997, -0.169143, -2.004086, 1.327095
3.519997, -0.094480, -2.085477, 1.330798
3.539997, -0.137677, -2.077552, 1.352555
3.559997, -0.211652, -2.057976, 1.386152
3.579997, -0.271796, -1.973277, 1.371492
3.599997, -0.182256, -1.960530, 1.308589
3.619997, -0.211097, -2.038563, 1.373963
3.639997, -0.090453, -2.108189, 1.342179
3.659997, -0.203164, -2.101852, 1.407700
3.679997, -0.131531, -2.044363, 1.328519
3.699997, -0.174553, -2.100196, 1.389076
3.719997, -0.214676, -1.887043, 1.283704
3.739997, -0.269483, -2.024984, 1.401620
3.759997, -0.177341, -1.990692, 1.323970
3.779997, -0.134963, -2.083615, 1.354585
3.799997, -0.222154, -2.086581, 1.410072
3.819997, -0.180192, -1.962136, 1.308298
3.839997, -0.168301, -2.003315, 1.326107
3.859997, -0.251790, -2.007099, 1.379815
3.879997, -0.181117, -2.041111, 1.357061
3.899997, -0.194090, -2.141611, 1.426376
3.919997, -0.187558, -2.060525, 1.372873
3.939997, -0.156930, -2.033073, 1.337267
3.959997, -0.105987, -2.141588, 1.372124
3.979997, -0.178696, -2.091103, 1.386078
3.999997, -0.132649, -2.002371, 1.303583
4.019997, -0.180408, -1.990899, 1.325984
4.039997, -0.126488, -2.002093, 1.299619
4.059997, -0.216780, -2.020472, 1.366422
4.079997, -0.131390, -2.149722, 1.392726
4.099997, -0.181547, -2.009981, 1.338330
4.119997, -0.110815, -2.044782, 1.316022
4.139997, -0.152770, -2.054077, 1.347522
4.159997, -0.240161, -2.089525, 1.422954
4.179997, -0.196664, -1.925120, 1.295851
4.199997, -0.154734, -2.046165, 1.343903
4.219997, -0.167754, -2.043190, 1.350103
4.239997, -0.156113, -2.031981, 1.336097
4.259997, -0.216229, -1.943100, 1.318868
4.279997, -0.270595, -2.088542, 1.441091
4.299997, -0.171543, -2.107096, 1.391433
4.319997, -0.170563, -1.958184, 1.299959
4.339997, -0.325611, -2.011875, 1.428176
4.359997, -0.239301, -2.001791, 1.368887
4.379997, -0.181922, -1.986610, 1.324299
4.399997, -0.234053, -2.079669, 1.413179
4.419997, -0.168272, -1.948780, 1.292811
4.439997, -0.250605, -1.939681, 1.337944
4.459997, -0.215217, -2.112677, 1.421727
4.479997, -0.199072, -2.004549, 1.345803
4.499997, -0.155370, -2.044304, 1.343159
4.519997, -0.111522, -2.091396, 1.344901
4.539997, -0.281478, -1.978138, 1.380419
4.559997, -0.137331, -2.051189, 1.336256
4.579997, -0.150244, -2.040168, 1.337479
4.599997, -0.082188, -2.042071, 1.296743
4.619997, -0.176046, -1.972583, 1.312122
