t, a_x, a_y, a_z, w_x, w_y, w_z
0.000000, -7758.000000, -14245.000000, 1108.000000, -64.000000, 84.000000, 188.000000
0.020000, -7783.000000, -14230.000000, 1139.000000, -71.000000, 86.000000, 178.000000
0.040000, -7768.000000, -14205.000000, 1124.000000, -64.000000, 78.000000, 188.000000
0.060000, -7784.000000, -14219.000000, 1085.000000, -68.000000, 83.000000, 188.000000
0.080000, -7793.000000, -14209.000000, 1093.000000, -62.000000, 86.000000, 183.000000
0.100000, -7804.000000, -14204.000000, 1122.000000, -54.000000, 84.000000, 193.000000
0.120000, -7778.000000, -14227.000000, 1116.000000, -73.000000, 88.000000, 182.000000
0.140000, -7766.000000, -14217.000000, 1154.000000, -78.000000, 84.000000, 191.000000
0.160000, -7793.000000, -14228.000000, 1120.000000, -69.000000, 79.000000, 196.000000
0.180000, -7805.000000, -14231.000000, 1121.000000, -64.000000, 84.000000, 189.000000
0.200000, -7783.000000, -14239.000000, 1099.000000, -74.000000, 91.000000, 190.000000
0.220000, -7777.000000, -14248.000000, 1129.000000, -76.000000, 86.000000, 191.000000
0.240000, -7814.000000, -14235.000000, 1135.000000, -66.000000, 83.000000, 184.000000
0.260000, -7781.000000, -14222.000000, 1097.000000, -80.000000, 85.000000, 175.000000
0.280000, -7784.000000, -14221.000000, 1115.000000, -71.000000, 75.000000, 186.000000
0.300000, -7778.000000, -14220.000000, 1107.000000, -68.000000, 81.000000, 186.000000
0.320000, -7780.000000, -14234.000000, 1130.000000, -64.000000, 92.000000, 186.000000
0.340000, -7762.000000, -14242.000000, 1139.000000, -60.000000, 79.000000, 185.000000
0.360000, -7786.000000, -14216.000000, 1150.000000, -62.000000, 89.000000, 187.000000
0.380000, -7799.000000, -14202.000000, 1111.000000, -66.000000, 80.000000, 180.000000
0.400000, -7768.000000, -14229.000000, 1116.000000, -65.000000, 77.000000, 192.000000
0.420000, -7781.000000, -14248.000000, 1101.000000, -67.000000, 90.000000, 185.000000
