t, a_x, a_y, a_z, w_x, w_y, w_z
0.000000, -4271.000000, 72.000000, -13707.000000, 37.000000, 95.000000, 94.000000
0.020000, -4271.000000, 85.000000, -13721.000000, 29.000000, 91.000000, 105.000000
0.040000, -4277.000000, 54.000000, -13714.000000, 37.000000, 94.000000, 107.000000
0.060000, -4260.000000, 70.000000, -13718.000000, 31.000000, 96.000000, 98.000000
0.080000, -4263.000000, 74.000000, -13721.000000, 38.000000, 86.000000, 104.000000
0.100000, -4294.000000, 72.000000, -13687.000000, 32.000000, 97.000000, 106.000000
0.120000, -4276.000000, 57.000000, -13717.000000, 37.000000, 86.000000, 98.000000
0.140000, -4281.000000, 81.000000, -13708.000000, 37.000000, 85.000000, 102.000000
0.160000, -4267.000000, 84.000000, -13694.000000, 37.000000, 90.000000, 94.000000
0.180000, -4270.000000, 78.000000, -13670.000000, 39.000000, 98.000000, 97.000000
0.200000, -4263.000000, 86.000000, -13698.000000, 41.000000, 96.000000, 103.000000
0.220000, -4259.000000, 90.000000, -13693.000000, 46.000000, 89.000000, 104.000000
0.240000, -4264.000000, 71.000000, -13707.000000, 30.000000, 84.000000, 95.000000
0.260000, -4268.000000, 69.000000, -13703.000000, 38.000000, 99.000000, 101.000000
0.280000, -4274.000000, 79.000000, -13680.000000, 33.000000, 99.000000, 101.000000
0.300000, -4285.000000, 66.000000, -13691.000000, 29.000000, 94.000000, 94.000000
0.320000, -4274.000000, 97.000000, -13701.000000, 37.000000, 99.000000, 88.000000
0.340000, -4269.000000, 79.000000, -13701.000000, 34.000000, 102.000000, 95.000000
0.360000, -4291.000000, 101.000000, -13714.000000, 28.000000, 95.000000, 87.000000
0.380000, -4258.000000, 69.000000, -13697.000000, 34.000000, 93.000000, 97.000000
0.400000, -4268.000000, 82.000000, -13660.000000, 38.000000, 96.000000, 97.000000
0.420000, -4264.000000, 73.000000, -13653.000000, 41.000000, 90.000000, 85.000000
0.440000, -4289.000000, 69.000000, -13701.000000, 41.000000, 95.000000, 100.000000
0.460000, -4277.000000, 68.000000, -13697.000000, 33.000000, 92.000000, 96.000000
0.480000, -4272.000000, 73.000000, -13734.000000, 30.000000, 84.000000, 97.000000
0.500000, -4276.000000, 70.000000, -13719.000000, 28.000000, 103.000000, 96.000000
0.520000, -4277.000000, 93.000000, -13701.000000, 45.000000, 89.000000, 95.000000
0.540000, -4291.000000, 77.000000, -13713.000000, 36.000000, 86.000000, 94.000000
0.560000, -4299.000000, 75.000000, -13710.000000, 37.000000, 83.000000, 102.000000
0.580000, -4288.000000, 62.000000, -13695.000000, 28.000000, 96.000000, 104.000000
0.600000, -4275.000000, 71.000000, -13721.000000, 39.000000, 87.000000, 85.000000
0.620000, -4277.000000, 74.000000, -13681.000000, 38.000000, 85.000000, 89.000000
0.640000, -4285.000000, 76.000000, -13718.000000, 39.000000, 87.000000, 94.000000
0.660000, -4290.000000, 70.000000, -13713.000000, 34.000000, 89.000000, 100.000000
0.680000, -4282.000000, 93.000000, -13694.000000, 34.000000, 92.000000, 103.000000
0.700000, -4283.000000, 72.000000, -13716.000000, 38.000000, 88.000000, 89.000000
0.720000, -4277.000000, 98.000000, -13701.000000, 33.000000, 102.000000, 100.000000
0.740000, -4283.000000, 97.000000, -13665.000000, 36.000000, 78.000000, 105.000000
0.760000, -4271.000000, 84.000000, -13721.000000, 36.000000, 95.000000, 98.000000
0.780000, -4284.000000, 80.000000, -13698.000000, 40.000000, 75.000000, 86.000000
0.800000, -4290.000000, 67.000000, -13695.000000, 45.000000, 99.000000, 103.000000
0.820000, -4275.000000, 80.000000, -13670.000000, 33.000000, 89.000000, 100.000000
0.840000, -4289.000000, 77.000000, -13709.000000, 30.000000, 92.000000, 104.000000
0.860000, -4273.000000, 86.000000, -13708.000000, 47.000000, 93.000000, 106.000000
0.880000, -4274.000000, 63.000000, -13711.000000, 35.000000, 96.000000, 102.000000
0.900000, -4289.000000, 93.000000, -13699.000000, 40.000000, 94.000000, 99.000000
0.920000, -4264.000000, 76.000000, -13723.000000, 50.000000, 95.000000, 95.000000
0.940000, -4277.000000, 75.000000, -13701.000000, 44.000000, 83.000000, 86.000000
0.960000, -4288.000000, 74.000000, -13694.000000, 43.000000, 93.000000, 100.000000
0.980000, -4266.000000, 86.000000, -13673.000000, 34.000000, 85.000000, 96.000000
1.000000, -4279.000000, 85.000000, -13703.000000, 34.000000, 101.000000, 95.000000
1.020000, -4280.000000, 75.000000, -13679.000000, 38.000000, 91.000000, 95.000000
1.040000, -4255.000000, 76.000000, -13674.000000, 43.000000, 92.000000, 92.000000
1.060000, -4276.000000, 74.000000, -13693.000000, 37.000000, 99.000000, 97.000000
1.080000, -4264.000000, 71.000000, -13690.000000, 30.000000, 101.000000, 98.000000
1.100000, -4280.000000, 64.000000, -13716.000000, 37.000000, 104.000000, 91.000000
1.120000, -4276.000000, 76.000000, -13721.000000, 37.000000, 89.000000, 92.000000
1.140000, -4266.000000, 87.000000, -13695.000000, 32.000000, 89.000000, 102.000000
1.159999, -4292.000000, 77.000000, -13690.000000, 42.000000, 101.000000, 99.000000
1.179999, -4265.000000, 50.000000, -13672.000000, 28.000000, 91.000000, 101.000000
1.199999, -4272.000000, 80.000000, -13726.000000, 31.000000, 104.000000, 107.000000
1.219999, -4278.000000, 93.000000, -13705.000000, 40.000000, 90.000000, 98.000000
1.239999, -4294.000000, 41.000000, -13668.000000, 34.000000, 85.000000, 104.000000
1.259999, -4285.000000, 71.000000, -13698.000000, 38.000000, 86.000000, 99.000000
1.279999, -4276.000000, 66.000000, -13687.000000, 32.000000, 87.000000, 97.000000
1.299999, -4277.000000, 58.000000, -13686.000000, 37.000000, 81.000000, 93.000000
1.319999, -4241.000000, 55.000000, -13707.000000, 35.000000, 88.000000, 93.000000
1.339999, -4290.000000, 68.000000, -13747.000000, 32.000000, 86.000000, 94.000000
1.359999, -4264.000000, 77.000000, -13705.000000, 37.000000, 97.000000, 98.000000
1.379999, -4269.000000, 98.000000, -13699.000000, 38.000000, 89.000000, 100.000000
1.399999, -4268.000000, 56.000000, -13719.000000, 29.000000, 88.000000, 83.000000
1.419999, -4276.000000, 71.000000, -13695.000000, 36.000000, 99.000000, 99.000000
1.439999, -4268.000000, 78.000000, -13723.000000, 41.000000, 107.000000, 94.000000
1.459999, -4269.000000, 96.000000, -13705.000000, 35.000000, 96.000000, 97.000000
1.479999, -4268.000000, 75.000000, -13694.000000, 41.000000, 100.000000, 102.000000
1.499999, -4280.000000, 47.000000, -13699.000000, 44.000000, 85.000000, 90.000000
1.519999, -4262.000000, 83.000000, -13736.000000, 40.000000, 107.000000, 100.000000
1.539999, -4292.000000, 55.000000, -13706.000000, 27.000000, 101.000000, 99.000000
1.559999, -4263.000000, 87.000000, -13694.000000, 31.000000, 92.000000, 96.000000
1.579999, -4273.000000, 84.000000, -13690.000000, 32.000000, 90.000000, 97.000000
1.599999, -4258.000000, 68.000000, -13689.000000, 37.000000, 87.000000, 103.000000
1.619999, -4266.000000, 73.000000, -13704.000000, 38.000000, 85.000000, 108.000000
1.639999, -4278.000000, 76.000000, -13711.000000, 34.000000, 92.000000, 99.000000
1.659999, -4282.000000, 91.000000, -13719.000000, 30.000000, 84.000000, 108.000000
1.679999, -4276.000000, 80.000000, -13690.000000, 31.000000, 80.000000, 97.000000
1.699999, -4278.000000, 69.000000, -13669.000000, 35.000000, 98.000000, 95.000000
1.719999, -4249.000000, 53.000000, -13727.000000, 41.000000, 94.000000, 98.000000
1.739999, -4279.000000, 75.000000, -13710.000000, 35.000000, 92.000000, 101.000000
1.759999, -4267.000000, 68.000000, -13682.000000, 34.000000, 99.000000, 97.000000
1.779999, -4271.000000, 60.000000, -13682.000000, 43.000000, 85.000000, 102.000000
1.799999, -4268.000000, 65.000000, -13694.000000, 37.000000, 82.000000, 100.000000
1.819999, -4271.000000, 67.000000, -13710.000000, 35.000000, 94.000000, 107.000000
1.839999, -4270.000000, 72.000000, -13690.000000, 38.000000, 92.000000, 100.000000
1.859999, -4278.000000, 83.000000, -13686.000000, 35.000000, 91.000000, 103.000000
1.879999, -4252.000000, 81.000000, -13702.000000, 36.000000, 91.000000, 100.000000
1.899999, -4280.000000, 91.000000, -13664.000000, 32.000000, 90.000000, 102.000000
1.919999, -4292.000000, 92.000000, -13694.000000, 37.000000, 90.000000, 100.000000
1.939999, -4287.000000, 60.000000, -13673.000000, 41.000000, 87.000000, 100.000000
1.959999, -4265.000000, 76.000000, -13730.000000, 37.000000, 92.000000, 98.000000
1.979999, -4276.000000, 80.000000, -13684.000000, 26.000000, 104.000000, 105.000000
1.999999, -4297.000000, 53.000000, -13690.000000, 33.000000, 100.000000, 91.000000
2.019999, -4262.000000, 73.000000, -13691.000000, 39.000000, 86.000000, 103.000000
2.039999, -4293.000000, 55.000000, -13699.000000, 35.000000, 82.000000, 100.000000
2.059999, -4302.000000, 75.000000, -13731.000000, 40.000000, 98.000000, 105.000000
2.079999, -4309.000000, 71.000000, -13711.000000, 40.000000, 93.000000, 96.000000
2.099999, -4279.000000, 61.000000, -13690.000000, 32.000000, 93.000000, 100.000000
2.119999, -4290.000000, 54.000000, -13707.000000, 34.000000, 93.000000, 90.000000
2.139999, -4259.000000, 59.000000, -13699.000000, 33.000000, 91.000000, 102.000000
2.159999, -4284.000000, 52.000000, -13708.000000, 40.000000, 107.000000, 103.000000
2.179999, -4283.000000, 76.000000, -13686.000000, 32.000000, 93.000000, 95.000000
2.199999, -4287.000000, 65.000000, -13690.000000, 38.000000, 101.000000, 97.000000
2.219999, -4275.000000, 86.000000, -13683.000000, 26.000000, 88.000000, 106.000000
2.239999, -4269.000000, 84.000000, -13726.000000, 26.000000, 90.000000, 108.000000
2.259999, -4280.000000, 85.000000, -13711.000000, 32.000000, 98.000000, 97.000000
2.279999, -4286.000000, 85.000000, -13728.000000, 36.000000, 95.000000, 95.000000
2.299999, -4292.000000, 99.000000, -13684.000000, 43.000000, 101.000000, 97.000000
2.319999, -4278.000000, 80.000000, -13683.000000, 31.000000, 90.000000, 101.000000
2.339998, -4297.000000, 87.000000, -13713.000000, 29.000000, 92.000000, 96.000000
2.359998, -4275.000000, 100.000000, -13692.000000, 33.000000, 94.000000, 96.000000
2.379998, -4290.000000, 108.000000, -13712.000000, 33.000000, 92.000000, 94.000000
2.399998, -4275.000000, 75.000000, -13696.000000, 41.000000, 98.000000, 98.000000
2.419998, -4262.000000, 85.000000, -13680.000000, 37.000000, 93.000000, 96.000000
2.439998, -4280.000000, 92.000000, -13688.000000, 36.000000, 96.000000, 103.000000
2.459998, -4291.000000, 77.000000, -13677.000000, 40.000000, 91.000000, 94.000000
2.479998, -4271.000000, 91.000000, -13709.000000, 33.000000, 94.000000, 99.000000
2.499998, -4254.000000, 92.000000, -13707.000000, 29.000000, 82.000000, 97.000000
2.519998, -4290.000000, 84.000000, -13687.000000, 32.000000, 98.000000, 99.000000
2.539998, -4272.000000, 60.000000, -13687.000000, 31.000000, 92.000000, 98.000000
2.559998, -4277.000000, 71.000000, -13716.000000, 42.000000, 106.000000, 95.000000
2.579998, -4295.000000, 65.000000, -13719.000000, 42.000000, 83.000000, 98.000000
2.599998, -4279.000000, 69.000000, -13700.000000, 35.000000, 102.000000, 100.000000
2.619998, -4285.000000, 73.000000, -13694.000000, 34.000000, 91.000000, 109.000000
2.639998, -4267.000000, 69.000000, -13693.000000, 28.000000, 88.000000, 111.000000
2.659998, -4267.000000, 62.000000, -13676.000000, 32.000000, 100.000000, 97.000000
2.679998, -4273.000000, 66.000000, -13698.000000, 38.000000, 105.000000, 91.000000
2.699998, -4288.000000, 86.000000, -13668.000000, 38.000000, 96.000000, 103.000000
2.719998, -4279.000000, 69.000000, -13680.000000, 32.000000, 102.000000, 103.000000
2.739998, -4261.000000, 57.000000, -13706.000000, 40.000000, 90.000000, 98.000000
2.759998, -4275.000000, 99.000000, -13696.000000, 28.000000, 88.000000, 97.000000
2.779998, -4279.000000, 66.000000, -13669.000000, 26.000000, 79.000000, 95.000000
2.799998, -4291.000000, 95.000000, -13683.000000, 35.000000, 98.000000, 98.000000
2.819998, -4273.000000, 67.000000, -13672.000000, 48.000000, 85.000000, 91.000000
2.839998, -4285.000000, 72.000000, -13691.000000, 29.000000, 78.000000, 99.000000
2.859998, -4307.000000, 49.000000, -13671.000000, 32.000000, 101.000000, 99.000000
2.879998, -4264.000000, 71.000000, -13671.000000, 32.000000, 102.000000, 98.000000
2.899998, -4290.000000, 83.000000, -13684.000000, 41.000000, 85.000000, 100.000000
2.919998, -4256.000000, 71.000000, -13716.000000, 34.000000, 91.000000, 93.000000
2.939998, -4280.000000, 65.000000, -13725.000000, 35.000000, 86.000000, 97.000000
2.959998, -4271.000000, 68.000000, -13695.000000, 37.000000, 98.000000, 94.000000
2.979998, -4249.000000, 85.000000, -13718.000000, 35.000000, 96.000000, 93.000000
2.999998, -4274.000000, 54.000000, -13703.000000, 45.000000, 87.000000, 89.000000
3.019998, -4266.000000, 87.000000, -13676.000000, 37.000000, 89.000000, 97.000000
3.039998, -4277.000000, 81.000000, -13704.000000, 42.000000, 89.000000, 101.000000
3.059998, -4276.000000, 65.000000, -13695.000000, 45.000000, 89.000000, 100.000000
3.079998, -4280.000000, 64.000000, -13710.000000, 36.000000, 91.000000, 108.000000
3.099998, -4272.000000, 81.000000, -13688.000000, 34.000000, 90.000000, 101.000000
3.119998, -4270.000000, 80.000000, -13724.000000, 48.000000, 83.000000, 101.000000
3.139998, -4270.000000, 100.000000, -13689.000000, 44.000000, 94.000000, 102.000000
3.159998, -4243.000000, 55.000000, -13748.000000, 29.000000, 94.000000, 98.000000
3.179998, -4271.000000, 70.000000, -13697.000000, 41.000000, 92.000000, 92.000000
3.199998, -4258.000000, 87.000000, -13678.000000, 37.000000, 89.000000, 98.000000
3.219998, -4253.000000, 93.000000, -13695.000000, 39.000000, 95.000000, 99.000000
3.239998, -4267.000000, 64.000000, -13703.000000, 33.000000, 93.000000, 93.000000
3.259998, -4249.000000, 68.000000, -13701.000000, 38.000000, 84.000000, 92.000000
3.279998, -4270.000000, 74.000000, -13684.000000, 43.000000, 96.000000, 86.000000
3.299998, -4261.000000, 63.000000, -13718.000000, 41.000000, 91.000000, 101.000000
3.319998, -4282.000000, 78.000000, -13718.000000, 34.000000, 87.000000, 89.000000
3.339998, -4279.000000, 90.000000, -13689.000000, 40.000000, 100.000000, 102.000000
3.359998, -4263.000000, 73.000000, -13696.000000, 40.000000, 93.000000, 87.000000
3.379997, -4253.000000, 114.000000, -13716.000000, 42.000000, 91.000000, 95.000000
3.399997, -4274.000000, 79.000000, -13686.000000, 40.000000, 104.000000, 93.000000
3.419997, -4265.000000, 63.000000, -13711.000000, 44.000000, 79.000000, 93.000000
3.439997, -4268.000000, 75.000000, -13681.000000, 33.000000, 98.000000, 91.000000
3.459997, -4251.000000, 80.000000, -13693.000000, 39.000000, 94.000000, 98.000000
3.479997, -4273.000000, 89.000000, -13684.000000, 41.000000, 88.000000, 95.000000
3.499997, -4274.000000, 23.000000, -13712.000000, 38.000000, 91.000000, 103.000000
3.519997, -4278.000000, 66.000000, -13704.000000, 37.000000, 88.000000, 105.000000
3.539997, -4253.000000, 99.000000, -13686.000000, 29.000000, 76.000000, 97.000000
3.559997, -4289.000000, 69.000000, -13717.000000, 26.000000, 100.000000, 99.000000
3.579997, -4279.000000, 54.000000, -13704.000000, 40.000000, 97.000000, 92.000000
3.599997, -4284.000000, 65.000000, -13712.000000, 27.000000, 97.000000, 102.000000
3.619997, -4292.000000, 71.000000, -13688.000000, 33.000000, 94.000000, 101.000000
3.639997, -4267.000000, 65.000000, -13699.000000, 36.000000, 81.000000, 92.000000
3.659997, -4291.000000, 68.000000, -13684.000000, 39.000000, 82.000000, 100.000000
3.679997, -4256.000000, 90.000000, -13675.000000, 36.000000, 87.000000, 104.000000
3.699997, -4265.000000, 89.000000, -13690.000000, 31.000000, 90.000000, 103.000000
3.719997, -4270.000000, 73.000000, -13702.000000, 38.000000, 92.000000, 100.000000
3.739997, -4270.000000, 71.000000, -13716.000000, 33.000000, 100.000000, 92.000000
3.759997, -4273.000000, 82.000000, -13670.000000, 34.000000, 94.000000, 91.000000
3.779997, -4265.000000, 85.000000, -13680.000000, 35.000000, 83.000000, 107.000000
3.799997, -4281.000000, 63.000000, -13711.000000, 36.000000, 92.000000, 92.000000
3.819997, -4267.000000, 95.000000, -13707.000000, 37.000000, 89.000000, 101.000000
3.839997, -4285.000000, 75.000000, -13657.000000, 13.000000, 90.000000, 95.000000
3.859997, -4275.000000, 52.000000, -13683.000000, 31.000000, 92.000000, 97.000000
3.879997, -4295.000000, 97.000000, -13703.000000, 35.000000, 99.000000, 96.000000
3.899997, -4266.000000, 80.000000, -13682.000000, 31.000000, 92.000000, 102.000000
3.919997, -4268.000000, 85.000000, -13710.000000, 39.000000, 100.000000, 100.000000
3.939997, -4271.000000, 61.000000, -13738.000000, 30.000000, 85.000000, 100.000000
3.959997, -4274.000000, 87.000000, -13681.000000, 42.000000, 88.000000, 99.000000
3.979997, -4271.000000, 74.000000, -13718.000000, 41.000000, 96.000000, 103.000000
3.999997, -4270.000000, 90.000000, -13691.000000, 43.000000, 90.000000, 98.000000
4.019997, -4260.000000, 78.000000, -13700.000000, 23.000000, 97.000000, 104.000000
4.039997, -4264.000000, 66.000000, -13666.000000, 31.000000, 92.000000, 89.000000
4.059997, -4277.000000, 77.000000, -13673.000000, 32.000000, 81.000000, 89.000000
4.079997, -4268.000000, 74.000000, -13693.000000, 37.000000, 87.000000, 103.000000
4.099997, -4287.000000, 57.000000, -13693.000000, 35.000000, 97.000000, 104.000000
4.119997, -4261.000000, 85.000000, -13680.000000, 38.000000, 100.000000, 86.000000
4.139997, -4268.000000, 94.000000, -13699.000000, 24.000000, 97.000000, 91.000000
4.159997, -4285.000000, 90.000000, -13691.000000, 39.000000, 83.000000, 93.000000
4.179997, -4293.000000, 97.000000, -13686.000000, 40.000000, 95.000000, 93.000000
4.199997, -4273.000000, 93.000000, -13707.000000, 40.000000, 88.000000, 115.000000
4.219997, -4276.000000, 55.000000, -13686.000000, 35.000000, 94.000000, 92.000000
4.239997, -4283.000000, 77.000000, -13699.000000, 39.000000, 99.000000, 99.000000
4.259997, -4262.000000, 92.000000, -13677.000000, 40.000000, 96.000000, 99.000000
4.279997, -4284.000000, 70.000000, -13710.000000, 31.000000, 100.000000, 95.000000
4.299997, -4258.000000, 85.000000, -13717.000000, 40.000000, 97.000000, 104.000000
4.319997, -4274.000000, 84.000000, -13712.000000, 38.000000, 88.000000, 100.000000
4.339997, -4274.000000, 82.000000, -13726.000000, 38.000000, 96.000000, 100.000000
