t, a_x, a_y, a_z, w_x, w_y, w_z
0.000000, -7852.000000, 56.000000, -11352.000000, -254.000000, 210.000000, -2.000000
0.020000, -7840.000000, 34.000000, -11335.000000, -257.000000, 199.000000, -2.000000
0.040000, -7846.000000, 74.000000, -11326.000000, -255.000000, 195.000000, -2.000000
0.060000, -7846.000000, 67.000000, -11382.000000, -249.000000, 208.000000, 3.000000
0.080000, -7829.000000, 71.000000, -11322.000000, -255.000000, 203.000000, -6.000000
0.100000, -7842.000000, 55.000000, -11313.000000, -251.000000, 209.000000, -1.000000
0.120000, -7833.000000, 80.000000, -11344.000000, -249.000000, 206.000000, 5.000000
0.140000, -7847.000000, 74.000000, -11349.000000, -251.000000, 209.000000, 8.000000
0.160000, -7835.000000, 57.000000, -11373.000000, -257.000000, 207.000000, 3.000000
0.180000, -7827.000000, 44.000000, -11335.000000, -247.000000, 204.000000, -2.000000
0.200000, -7828.000000, 50.000000, -11324.000000, -257.000000, 197.000000, -5.000000
0.220000, -7847.000000, 44.000000, -11324.000000, -253.000000, 205.000000, -4.000000
0.240000, -7844.000000, 35.000000, -11361.000000, -255.000000, 202.000000, -3.000000
0.260000, -7858.000000, 37.000000, -11374.000000, -253.000000, 202.000000, -10.000000
0.280000, -7836.000000, 54.000000, -11354.000000, -253.000000, 208.000000, 3.000000
0.300000, -7853.000000, 56.000000, -11344.000000, -249.000000, 210.000000, 2.000000
0.320000, -7833.000000, 59.000000, -11334.000000, -251.000000, 205.000000, 8.000000
0.340000, -7842.000000, 75.000000, -11342.000000, -254.000000, 201.000000, -4.000000
0.360000, -7838.000000, 60.000000, -11331.000000, -250.000000, 209.000000, 1.000000
0.380000, -7826.000000, 72.000000, -11359.000000, -244.000000, 209.000000, -2.000000
0.400000, -7852.000000, 56.000000, -11336.000000, -249.000000, 201.000000, 3.000000
0.420000, -7854.000000, 44.000000, -11355.000000, -258.000000, 199.000000, 2.000000
0.440000, -7854.000000, 61.000000, -11352.000000, -253.000000, 198.000000, -8.000000
0.460000, -7844.000000, 51.000000, -11356.000000, -251.000000, 205.000000, 3.000000
0.480000, -7837.000000, 67.000000, -11346.000000, -250.000000, 215.000000, 6.000000
0.500000, -7830.000000, 32.000000, -11311.000000, -254.000000, 196.000000, -4.000000
0.520000, -7853.000000, 40.000000, -11353.000000, -257.000000, 205.000000, -1.000000
0.540000, -7841.000000, 26.000000, -11320.000000, -250.000000, 199.000000, -3.000000
0.560000, -7842.000000, 68.000000, -11325.000000, -247.000000, 210.000000, -10.000000
0.580000, -7857.000000, 53.000000, -11336.000000, -243.000000, 209.000000, -1.000000
0.600000, -7834.000000, 62.000000, -11337.000000, -248.000000, 204.000000, -2.000000
0.620000, -7859.000000, 46.000000, -11327.000000, -258.000000, 211.000000, -13.000000
0.640000, -7840.000000, 43.000000, -11377.000000, -250.000000, 199.000000, -5.000000
0.660000, -7862.000000, 53.000000, -11308.000000, -253.000000, 200.000000, -6.000000
0.680000, -7841.000000, 54.000000, -11326.000000, -249.000000, 202.000000, -10.000000
