t, uk1, uk2, uk3)
8.880013, -0.037196, -0.046384, -0.009277
8.900014, -0.023636, -0.029295, 0.001065
8.920014, -0.039393, -0.032203, -0.009787
8.940015, -0.054218, -0.041546, -0.023525
8.960015, -0.043099, -0.035820, -0.027675
8.980016, -0.015935, -0.020484, -0.019131
9.000016, -0.000355, -0.009898, -0.016356
9.020017, -0.011474, -0.017599, -0.027320
9.040017, -0.030649, -0.025345, -0.033468
9.060018, -0.034289, -0.022060, -0.028008
9.080018, -0.021505, -0.016356, -0.020329
9.100019, -0.012273, -0.018753, -0.020840
9.120019, -0.020573, -0.032802, -0.025300
9.140019, -0.037396, -0.045763, -0.024058
9.160020, -0.035820, -0.040592, -0.013538
9.180020, -0.025323, -0.024746, 0.001443
9.200021, -0.021150, -0.012695, 0.011674
9.220021, -0.020973, -0.009987, 0.009765
9.240022, -0.021283, -0.016135, 0.004749
9.260022, -0.011097, -0.016068, 0.008456
9.280023, -0.006769, -0.013826, 0.012606
9.300023, -0.012584, -0.016246, 0.008278
9.320024, -0.016512, -0.013027, 0.007191
9.340024, -0.011896, -0.007213, 0.004416
9.360024, -0.007057, -0.008855, 0.000444
9.380025, -0.000644, -0.011296, -0.000621
9.400025, -0.001309, -0.011496, -0.000999
9.420026, -0.003418, -0.014115, 0.002242
9.440026, -0.009188, -0.016734, 0.009321
9.460027, -0.012495, -0.017355, 0.022415
9.480027, -0.009565, -0.016911, 0.031337
9.500028, -0.003862, -0.013826, 0.038816
9.520028, -0.003240, -0.013249, 0.042234
9.540029, -0.002974, -0.012273, 0.036486
9.560029, -0.001354, -0.013893, 0.026099
9.580029, -0.001798, -0.018465, 0.020196
9.600030, 0.005571, -0.015558, 0.026943
9.620030, 0.020573, 0.000111, 0.036175
9.640031, 0.025434, 0.009033, 0.034577
9.660031, 0.015269, -0.001642, 0.020973
9.680032, -0.010742, -0.023858, -0.001731
9.700032, -0.020662, -0.027675, -0.011496
9.720033, 0.014936, -0.001509, 0.009055
9.740033, 0.042633, 0.035731, 0.029872
9.760034, 0.033068, 0.027142, 0.026321
9.780034, 0.004883, -0.004283, 0.000155
