t, phi2, phi3
16.380184, 0.001365, -0.007322
16.400185, 0.001194, -0.007148
16.420185, 0.001721, -0.008486
16.440186, 0.001614, -0.008102
16.460186, 0.001595, -0.007643
16.480186, 0.001356, -0.006473
16.500187, 0.001115, -0.006020
16.520187, 0.001471, -0.006586
16.540188, 0.002087, -0.008087
16.560188, 0.002158, -0.007995
16.580189, 0.001933, -0.007832
16.600189, 0.001833, -0.007703
16.620190, 0.001832, -0.007777
16.640190, 0.001827, -0.007478
16.660191, 0.001793, -0.006907
16.680191, 0.001737, -0.005845
16.700191, 0.001701, -0.004766
16.720192, 0.001439, -0.003619
16.740192, 0.001191, -0.002988
16.760193, 0.001198, -0.003349
16.780193, 0.001234, -0.003502
16.800194, 0.001261, -0.003623
16.820194, 0.001372, -0.004194
16.840195, 0.001574, -0.005003
16.860195, 0.001591, -0.005406
16.880196, 0.001440, -0.005252
16.900196, 0.001816, -0.006036
16.920197, 0.002198, -0.007037
16.940197, 0.002144, -0.007186
16.960197, 0.002020, -0.006876
16.980198, 0.001730, -0.005557
17.000198, 0.001445, -0.004427
17.020199, 0.001465, -0.003737
17.040199, 0.001190, -0.002471
17.060200, 0.001131, -0.002236
17.080200, 0.000979, -0.002288
17.100201, 0.001284, -0.003386
17.120201, 0.001801, -0.005166
17.140202, 0.001302, -0.005131
17.160202, 0.001573, -0.006104
17.180202, 0.000974, -0.005345
17.200203, 0.001239, -0.006285
17.220203, 0.000963, -0.005865
17.240204, 0.000899, -0.005525
17.260204, 0.000958, -0.005101
17.280205, 0.000810, -0.004581
17.300205, 0.000257, -0.003771
17.320206, 0.000200, -0.004342
17.340206, 0.000035, -0.004791
17.360207, 0.000311, -0.006348
17.380207, 0.000081, -0.006518
17.400208, 0.000107, -0.007020
17.420208, 0.000308, -0.008016
17.440208, 0.000892, -0.009711
17.460209, 0.001633, -0.011519
17.480209, 0.002105, -0.012611
17.500210, 0.002541, -0.013392
17.520210, 0.002497, -0.013118
17.540211, 0.002404, -0.011856
17.560211, 0.002070, -0.009872
17.580212, 0.003093, -0.010565
17.600212, 0.003410, -0.010033
17.620213, 0.002860, -0.008117
17.640213, 0.002509, -0.006992
17.660213, 0.003014, -0.007815
17.680214, 0.002641, -0.006731
17.700214, 0.003065, -0.007716
17.720215, 0.003161, -0.008108
17.740215, 0.003179, -0.008491
17.760216, 0.003543, -0.009996
17.780216, 0.003709, -0.011266
17.800217, 0.003656, -0.011699
17.820217, 0.003585, -0.011948
17.840218, 0.003592, -0.012139
17.860218, 0.003031, -0.010920
17.880219, 0.003038, -0.010486
17.900219, 0.002849, -0.009521
17.920219, 0.002899, -0.009010
17.940220, 0.003110, -0.008628
17.960220, 0.003321, -0.008436
17.980221, 0.003282, -0.008308
18.000221, 0.002993, -0.008186
18.020222, 0.002321, -0.007677
18.040222, 0.002933, -0.009792
18.060223, 0.002614, -0.009509
18.080223, 0.002352, -0.008928
18.100224, 0.002596, -0.009002
18.120224, 0.002467, -0.008740
18.140224, 0.002792, -0.009692
18.160225, 0.002596, -0.009232
18.180225, 0.002249, -0.008125
18.200226, 0.001844, -0.006836
18.220226, 0.001924, -0.006921
18.240227, 0.001711, -0.006442
18.260227, 0.001714, -0.005979
18.280228, 0.001725, -0.005665
18.300228, 0.001711, -0.005887
18.320229, 0.001713, -0.006065
18.340229, 0.001368, -0.005794
18.360229, 0.001168, -0.005682
18.380230, 0.001300, -0.006237
18.400230, 0.001258, -0.006861
18.420231, 0.001128, -0.007416
18.440231, 0.000903, -0.007728
18.460232, 0.000970, -0.008381
18.480232, 0.001154, -0.008731
18.500233, 0.001148, -0.008128
18.520233, 0.001243, -0.007660
18.540234, 0.001371, -0.007106
18.560234, 0.002004, -0.007522
18.580235, 0.001760, -0.006275
18.600235, 0.001522, -0.005459
18.620235, 0.001837, -0.006149
18.640236, 0.001933, -0.006398
18.660236, 0.002158, -0.007090
18.680237, 0.002085, -0.007330
18.700237, 0.001861, -0.007413
18.720238, 0.001627, -0.007320
18.740238, 0.001729, -0.007520
18.760239, 0.001885, -0.007625
18.780239, 0.001793, -0.007081
18.800240, 0.001650, -0.006350
18.820240, 0.001736, -0.006203
18.840240, 0.001699, -0.006016
18.860241, 0.001419, -0.005465
18.880241, 0.001331, -0.005583
18.900242, 0.001079, -0.005385
18.920242, 0.000990, -0.005397
18.940243, 0.000781, -0.005200
18.960243, 0.000727, -0.005387
18.980244, 0.000786, -0.005657
19.000244, 0.000787, -0.005985
19.020245, 0.000791, -0.006396
19.040245, 0.000837, -0.006898
19.060246, 0.000661, -0.006983
19.080246, 0.000702, -0.007415
19.100246, 0.000653, -0.007252
19.120247, 0.000633, -0.006606
19.140247, 0.000741, -0.006190
19.160248, 0.000609, -0.005537
19.180248, 0.000635, -0.005102
19.200249, 0.000713, -0.004959
19.220249, 0.001151, -0.005743
19.240250, 0.001352, -0.006606
19.260250, 0.001192, -0.006674
19.280251, 0.001321, -0.007260
19.300251, 0.001495, -0.008091
19.320251, 0.001572, -0.008839
19.340252, 0.001600, -0.008951
19.360252, 0.001634, -0.008654
19.380253, 0.001663, -0.008264
19.400253, 0.001839, -0.007743
19.420254, 0.002004, -0.007271
19.440254, 0.002057, -0.006946
19.460255, 0.002237, -0.007154
19.480255, 0.002084, -0.006966
19.500256, 0.001884, -0.006663
19.520256, 0.001827, -0.006706
19.540257, 0.001854, -0.006919
19.560257, 0.001929, -0.007213
19.580257, 0.001935, -0.007538
19.600258, 0.001798, -0.007291
19.620258, 0.001758, -0.007167
19.640259, 0.001735, -0.007186
19.660259, 0.001989, -0.007993
19.680260, 0.001687, -0.007579
19.700260, 0.001544, -0.007458
19.720261, 0.001781, -0.008282
19.740261, 0.002110, -0.009056
19.760262, 0.001978, -0.008916
19.780262, 0.001788, -0.008276
19.800262, 0.001654, -0.007386
19.820263, 0.001334, -0.005965
19.840263, 0.001123, -0.004912
19.860264, 0.001113, -0.004428
19.880264, 0.001435, -0.004620
19.900265, 0.001582, -0.004639
19.920265, 0.001544, -0.004555
19.940266, 0.001349, -0.004500
19.960266, 0.001269, -0.005196
19.980267, 0.001254, -0.006093
20.000267, 0.000869, -0.005989
20.020267, 0.000448, -0.005596
20.040268, 0.000437, -0.006156
20.060268, 0.000488, -0.006799
20.080269, 0.000530, -0.007521
20.100269, 0.000581, -0.007684
20.120270, 0.000574, -0.007615
20.140270, 0.000540, -0.007069
20.160271, 0.000584, -0.006459
20.180271, 0.000562, -0.006017
20.200272, 0.000575, -0.005730
20.220272, 0.000454, -0.004966
20.240273, 0.000321, -0.004191
20.260273, 0.000380, -0.003882
20.280273, 0.000388, -0.003546
20.300274, 0.000455, -0.003904
20.320274, 0.000329, -0.004013
20.340275, 0.000293, -0.003966
20.360275, 0.000368, -0.004158
20.380276, 0.000427, -0.004787
20.400276, 0.000394, -0.005252
20.420277, 0.000372, -0.005440
20.440277, 0.000399, -0.005496
20.460278, 0.000268, -0.005055
20.480278, 0.000403, -0.004996
20.500278, 0.000561, -0.005018
20.520279, 0.000570, -0.005029
20.540279, 0.000378, -0.004466
20.560280, 0.000312, -0.004282
20.580280, 0.000229, -0.003909
20.600281, 0.000218, -0.004016
20.620281, 0.000166, -0.004019
20.640282, 0.000103, -0.004020
20.660282, 0.000082, -0.004132
20.680283, 0.000230, -0.004624
20.700283, 0.000084, -0.004500
20.720284, 0.000047, -0.004583
20.740284, -0.000217, -0.004149
20.760284, -0.000218, -0.004109
20.780285, -0.000301, -0.003957
20.800285, -0.000238, -0.004388
20.820286, -0.000089, -0.004922
20.840286, -0.000092, -0.005013
20.860287, -0.000001, -0.005211
20.880287, 0.000076, -0.005599
20.900288, 0.000038, -0.005695
20.920288, 0.000353, -0.006440
20.940289, 0.000448, -0.006640
20.960289, 0.000625, -0.006864
20.980289, 0.000564, -0.006630
21.000290, 0.000450, -0.006112
21.020290, 0.000570, -0.005797
21.040291, 0.000528, -0.005199
21.060291, 0.000354, -0.004409
21.080292, 0.000439, -0.004366
21.100292, 0.000332, -0.004100
21.120293, 0.000127, -0.003522
21.140293, 0.000088, -0.003525
21.160294, 0.000326, -0.004282
21.180294, 0.000183, -0.004304
21.200294, -0.000018, -0.004288
21.220295, -0.000121, -0.004293
21.240295, -0.000228, -0.004274
21.260296, -0.000272, -0.004342
21.280296, -0.000349, -0.004300
21.300297, -0.000635, -0.003727
21.320297, -0.000576, -0.003772
21.340298, -0.000577, -0.003644
21.360298, -0.000537, -0.003494
21.380299, -0.000546, -0.003231
21.400299, -0.000548, -0.002717
21.420300, -0.000367, -0.002818
21.440300, -0.000159, -0.003198
21.460300, -0.000176, -0.002866
21.480301, -0.000290, -0.002500
21.500301, -0.000137, -0.002274
21.520302, 0.000033, -0.001952
21.540302, 0.000135, -0.001812
21.560303, -0.000234, -0.001055
21.580303, -0.000632, -0.000181
21.600304, -0.000812, 0.000179
21.620304, -0.000710, -0.000038
21.640305, -0.000732, -0.000135
21.660305, -0.000884, 0.000085
21.680305, -0.001121, 0.000345
21.700306, -0.001328, 0.000107
21.720306, -0.001423, -0.000660
21.740307, -0.001495, -0.001584
21.760307, -0.001853, -0.001694
21.780308, -0.002029, -0.001508
21.800308, -0.002240, -0.001152
21.820309, -0.002281, -0.000952
21.840309, -0.002218, -0.000841
21.860310, -0.002199, -0.000443
21.880310, -0.002202, 0.000247
21.900311, -0.002015, 0.000269
21.920311, -0.001764, -0.000037
21.940311, -0.001735, 0.000020
21.960312, -0.001515, -0.000273
21.980312, -0.001385, -0.000712
22.000313, -0.001260, -0.001479
22.020313, -0.001376, -0.001734
22.040314, -0.001265, -0.002488
22.060314, -0.001141, -0.003317
22.080315, -0.001015, -0.003934
22.100315, -0.001062, -0.003995
22.120316, -0.001074, -0.003869
22.140316, -0.000901, -0.004031
22.160316, -0.000794, -0.003811
22.180317, -0.000550, -0.003816
22.200317, -0.000348, -0.003749
22.220318, -0.000176, -0.003612
22.240318, -0.000030, -0.003462
22.260319, -0.000103, -0.003154
22.280319, -0.000120, -0.003092
22.300320, -0.000021, -0.003345
22.320320, 0.000173, -0.003773
22.340321, 0.000258, -0.004168
22.360321, 0.000115, -0.004264
22.380322, 0.000351, -0.005256
22.400322, 0.000357, -0.005492
22.420322, 0.000636, -0.005947
22.440323, 0.000679, -0.005705
22.460323, 0.000706, -0.005350
22.480324, 0.000753, -0.004960
22.500324, 0.000700, -0.004406
22.520325, 0.000780, -0.004203
22.540325, 0.000953, -0.004125
22.560326, 0.001103, -0.004060
22.580326, 0.000884, -0.003458
22.600327, 0.000733, -0.002932
22.620327, 0.000869, -0.002993
22.640327, 0.001030, -0.003106
22.660328, 0.000948, -0.002866
22.680328, 0.000910, -0.002952
22.700329, 0.000730, -0.003137
22.720329, 0.000663, -0.003416
22.740330, 0.000564, -0.003523
22.760330, 0.000619, -0.003743
22.780331, 0.000692, -0.003866
22.800331, 0.000832, -0.004208
22.820332, 0.000861, -0.004486
22.840332, 0.000876, -0.004684
22.860332, 0.000466, -0.003940
22.880333, 0.000278, -0.003611
22.900333, 0.000358, -0.003082
22.920334, 0.000511, -0.002797
22.940334, 0.000593, -0.002562
22.960335, 0.000501, -0.002089
22.980335, 0.000636, -0.002223
23.000336, 0.000681, -0.002270
23.020336, 0.000765, -0.002440
23.040337, 0.000810, -0.002853
23.060337, 0.000697, -0.002863
23.080338, 0.000700, -0.003120
23.100338, 0.000750, -0.003469
23.120338, 0.000914, -0.004053
23.140339, 0.000900, -0.004383
23.160339, 0.000761, -0.004384
23.180340, 0.000528, -0.004069
23.200340, 0.000498, -0.003900
23.220341, 0.000490, -0.003780
23.240341, 0.000320, -0.003062
23.260342, 0.000204, -0.002419
23.280342, 0.000007, -0.001553
23.300343, 0.000053, -0.001165
23.320343, 0.000183, -0.000970
23.340343, 0.000282, -0.000847
23.360344, 0.000299, -0.000999
23.380344, 0.000367, -0.001358
23.400345, 0.000222, -0.001430
23.420345, 0.000028, -0.001739
23.440346, -0.000092, -0.002103
23.460346, -0.000201, -0.002243
23.480347, -0.000314, -0.002139
23.500347, -0.000199, -0.002388
23.520348, -0.000049, -0.002716
23.540348, -0.000121, -0.002805
23.560349, -0.000280, -0.002831
23.580349, -0.000356, -0.003020
23.600349, -0.000175, -0.003756
23.620350, 0.000054, -0.004432
23.640350, 0.000111, -0.004381
23.660351, -0.000003, -0.003927
23.680351, 0.000068, -0.003767
23.700352, 0.000083, -0.003455
23.720352, 0.000146, -0.003242
23.740353, 0.000290, -0.003296
23.760353, 0.000345, -0.002968
23.780354, 0.000366, -0.002694
23.800354, 0.000446, -0.002680
23.820354, 0.000630, -0.003257
23.840355, 0.000582, -0.003231
23.860355, 0.000574, -0.003522
23.880356, 0.000194, -0.002946
23.900356, 0.000354, -0.003576
23.920357, 0.000387, -0.003723
23.940357, 0.000412, -0.003748
23.960358, 0.000476, -0.004155
23.980358, 0.000487, -0.004737
24.000359, 0.000446, -0.005189
24.020359, 0.000412, -0.005578
24.040359, 0.000308, -0.005698
24.060360, 0.000372, -0.005929
24.080360, 0.000583, -0.006154
24.100361, 0.000726, -0.005901
24.120361, 0.000675, -0.005211
24.140362, 0.000503, -0.004513
24.160362, 0.000447, -0.004092
24.180363, 0.000568, -0.004097
24.200363, 0.000773, -0.004258
24.220364, 0.001002, -0.004443
24.240364, 0.001232, -0.004855
24.260365, 0.001259, -0.005042
24.280365, 0.001335, -0.005567
24.300365, 0.001240, -0.005717
24.320366, 0.001253, -0.005893
24.340366, 0.001133, -0.005897
24.360367, 0.001117, -0.005765
24.380367, 0.000842, -0.005078
24.400368, 0.000597, -0.004555
24.420368, 0.000482, -0.004222
24.440369, 0.000471, -0.003854
24.460369, 0.000628, -0.004197
24.480370, 0.000831, -0.004747
24.500370, 0.001083, -0.005155
24.520370, 0.001179, -0.005413
24.540371, 0.001456, -0.005865
24.560371, 0.001521, -0.005949
24.580372, 0.001647, -0.006063
24.600372, 0.001785, -0.005844
24.620373, 0.001601, -0.004706
24.640373, 0.001647, -0.004187
24.660374, 0.001382, -0.003513
24.680374, 0.001479, -0.003791
24.700375, 0.001763, -0.004655
24.720375, 0.001574, -0.004457
24.740376, 0.001567, -0.004546
24.760376, 0.001504, -0.004577
24.780376, 0.001425, -0.004753
24.800377, 0.001348, -0.005003
24.820377, 0.001268, -0.005098
24.840378, 0.001156, -0.005386
24.860378, 0.001191, -0.005907
24.880379, 0.001197, -0.006157
24.900379, 0.001549, -0.006874
24.920380, 0.001522, -0.006754
24.940380, 0.001367, -0.006485
24.960381, 0.001129, -0.005817
24.980381, 0.001111, -0.005403
25.000381, 0.001070, -0.004871
25.020382, 0.001181, -0.004481
25.040382, 0.001287, -0.003991
25.060383, 0.001349, -0.003596
25.080383, 0.001215, -0.003032
25.100384, 0.001039, -0.002307
25.120384, 0.000848, -0.002019
25.140385, 0.000865, -0.002437
25.160385, 0.001087, -0.003450
25.180386, 0.001076, -0.004346
25.200386, 0.000627, -0.004237
25.220387, 0.000595, -0.004876
25.240387, 0.000695, -0.005771
25.260387, 0.001075, -0.006934
25.280388, 0.001083, -0.006877
25.300388, 0.000965, -0.006455
25.320389, 0.000890, -0.006011
25.340389, 0.000966, -0.006016
25.360390, 0.000961, -0.005597
25.380390, 0.000981, -0.004835
25.400391, 0.000943, -0.003902
25.420391, 0.000983, -0.003253
25.440392, 0.000924, -0.002679
25.460392, 0.001091, -0.002793
25.480392, 0.001148, -0.003082
25.500393, 0.001252, -0.003577
25.520393, 0.001215, -0.003756
25.540394, 0.001334, -0.004370
25.560394, 0.001159, -0.004448
25.580395, 0.000925, -0.004550
25.600395, 0.000704, -0.004879
25.620396, 0.000446, -0.004731
25.640396, 0.000333, -0.004656
25.660397, 0.000330, -0.004645
25.680397, 0.000369, -0.004573
25.700397, 0.000424, -0.004841
25.720398, 0.000378, -0.004876
25.740398, 0.000458, -0.005267
25.760399, 0.000541, -0.005331
25.780399, 0.000749, -0.005764
25.800400, 0.000749, -0.005692
25.820400, 0.000747, -0.005590
25.840401, 0.000619, -0.005536
25.860401, 0.000396, -0.004932
25.880402, 0.000317, -0.004374
25.900402, 0.000226, -0.003814
25.920403, 0.000252, -0.003388
25.940403, 0.000342, -0.003236
25.960403, 0.000485, -0.003107
25.980404, 0.000315, -0.002813
26.000404, 0.000185, -0.002763
26.020405, 0.000144, -0.003027
26.040405, 0.000384, -0.004198
26.060406, 0.000488, -0.005097
26.080406, 0.000273, -0.004884
26.100407, -0.000009, -0.004391
26.120407, -0.000220, -0.003928
26.140408, -0.000090, -0.004052
26.160408, -0.000150, -0.003442
26.180408, 0.000017, -0.003005
26.200409, -0.000041, -0.002301
26.220409, -0.000300, -0.001611
26.240410, -0.000105, -0.001958
26.260410, 0.000017, -0.002319
26.280411, 0.000382, -0.003501
26.300411, 0.000424, -0.003616
26.320412, 0.000371, -0.003891
26.340412, 0.000423, -0.004309
26.360413, 0.000577, -0.004927
26.380413, 0.000498, -0.005111
26.400414, 0.000510, -0.005049
26.420414, 0.000448, -0.004728
26.440414, 0.000548, -0.004823
26.460415, 0.000690, -0.004868
26.480415, 0.000957, -0.005340
26.500416, 0.000877, -0.004884
26.520416, 0.000770, -0.004486
26.540417, 0.000645, -0.004279
26.560417, 0.000781, -0.004602
26.580418, 0.000776, -0.004594
26.600418, 0.000816, -0.004657
26.620419, 0.000851, -0.004825
26.640419, 0.000901, -0.005128
26.660419, 0.000707, -0.004743
26.680420, 0.000596, -0.004491
26.700420, 0.000561, -0.004340
26.720421, 0.000372, -0.003876
26.740421, 0.000607, -0.004353
26.760422, 0.000639, -0.004307
26.780422, 0.000780, -0.004346
26.800423, 0.000913, -0.004544
26.820423, 0.000697, -0.004166
26.840424, 0.000764, -0.004379
26.860424, 0.000681, -0.003993
26.880424, 0.000505, -0.003506
26.900425, 0.000577, -0.003710
26.920425, 0.000371, -0.003204
26.940426, 0.000307, -0.003141
26.960426, 0.000248, -0.003125
26.980427, 0.000323, -0.003615
27.000427, 0.000662, -0.004410
27.020428, 0.000638, -0.004130
27.040428, 0.000611, -0.003886
27.060429, 0.000467, -0.003555
27.080429, 0.000448, -0.003705
27.100430, 0.000828, -0.004491
27.120430, 0.001160, -0.005178
27.140430, 0.001198, -0.005247
27.160431, 0.000917, -0.004606
27.180431, 0.000863, -0.004468
27.200432, 0.000877, -0.004754
27.220432, 0.000930, -0.005398
27.240433, 0.001094, -0.005919
27.260433, 0.001372, -0.006522
27.280434, 0.001447, -0.006568
27.300434, 0.001416, -0.006144
27.320435, 0.001518, -0.005870
27.340435, 0.001284, -0.005261
27.360435, 0.001447, -0.005359
27.380436, 0.001384, -0.005390
27.400436, 0.001335, -0.005279
27.420437, 0.001294, -0.005033
27.440437, 0.001310, -0.004924
27.460438, 0.001440, -0.004928
27.480438, 0.001325, -0.004768
27.500439, 0.001197, -0.004707
27.520439, 0.001119, -0.004568
27.540440, 0.001159, -0.004810
27.560440, 0.001156, -0.004725
27.580441, 0.000867, -0.004641
27.600441, 0.000585, -0.004279
27.620441, 0.000442, -0.004183
27.640442, 0.000374, -0.004140
27.660442, 0.000301, -0.003882
27.680443, 0.000298, -0.003879
27.700443, 0.000181, -0.003694
27.720444, 0.000267, -0.004256
27.740444, 0.000210, -0.004423
27.760445, 0.000207, -0.004753
27.780445, 0.000208, -0.004863
27.800446, 0.000345, -0.004997
27.820446, 0.000219, -0.004899
27.840446, 0.000585, -0.005786
27.860447, 0.000623, -0.006094
27.880447, 0.000617, -0.005998
27.900448, 0.000364, -0.005137
27.920448, 0.000291, -0.004816
27.940449, 0.000369, -0.004507
27.960449, 0.000404, -0.004167
27.980450, 0.000514, -0.004250
28.000450, 0.000264, -0.003538
28.020451, 0.000177, -0.003350
28.040451, 0.000315, -0.003848
28.060452, 0.000432, -0.004354
28.080452, 0.000408, -0.004373
28.100452, 0.000102, -0.003834
28.120453, -0.000024, -0.003727
28.140453, -0.000104, -0.003888
28.160454, 0.000018, -0.004678
28.180454, 0.000035, -0.004900
28.200455, -0.000069, -0.004542
28.220455, -0.000071, -0.004515
28.240456, 0.000174, -0.005009
28.260456, 0.000269, -0.005340
28.280457, 0.000366, -0.005222
28.300457, 0.000295, -0.004675
28.320457, 0.000067, -0.003807
28.340458, 0.000164, -0.003548
28.360458, 0.000221, -0.003081
28.380459, 0.000212, -0.002670
28.400459, 0.000291, -0.002612
28.420460, 0.000450, -0.002875
28.440460, 0.000334, -0.002706
28.460461, 0.000391, -0.003079
28.480461, 0.000302, -0.003123
28.500462, 0.000316, -0.003551
28.520462, 0.000304, -0.003745
28.540462, 0.000233, -0.003913
28.560463, 0.000255, -0.004203
28.580463, -0.000070, -0.003859
28.600464, 0.000078, -0.004502
28.620464, -0.000033, -0.004226
28.640465, -0.000176, -0.003605
28.660465, -0.000090, -0.003407
28.680466, -0.000069, -0.003152
28.700466, -0.000006, -0.002908
28.720467, -0.000140, -0.002497
28.740467, 0.000068, -0.002715
28.760468, 0.000270, -0.003169
28.780468, 0.000042, -0.003080
28.800468, -0.000169, -0.003152
28.820469, -0.000305, -0.003035
28.840469, -0.000174, -0.003632
28.860470, -0.000207, -0.004179
28.880470, -0.000136, -0.004505
28.900471, -0.000368, -0.004070
28.920471, -0.000313, -0.004150
28.940472, -0.000348, -0.004258
28.960472, -0.000340, -0.004580
28.980473, -0.000160, -0.004805
29.000473, -0.000040, -0.004579
29.020473, 0.000176, -0.004621
29.040474, 0.000156, -0.004520
29.060474, 0.000368, -0.005281
29.080475, 0.000322, -0.005559
29.100475, 0.000428, -0.005796
29.120476, 0.000562, -0.006152
29.140476, 0.000835, -0.006743
29.160477, 0.000783, -0.006468
29.180477, 0.000635, -0.006023
29.200478, 0.000552, -0.005441
29.220478, 0.000487, -0.005023
29.240479, 0.000727, -0.005152
29.260479, 0.001041, -0.005569
29.280479, 0.001092, -0.005647
29.300480, 0.001118, -0.005899
29.320480, 0.001088, -0.006023
29.340481, 0.001011, -0.006289
29.360481, 0.001261, -0.006753
29.380482, 0.001438, -0.006708
29.400482, 0.001453, -0.006367
29.420483, 0.001368, -0.005842
29.440483, 0.001313, -0.005641
29.460484, 0.001391, -0.005838
29.480484, 0.001179, -0.005180
29.500484, 0.000919, -0.004435
29.520485, 0.000772, -0.003842
29.540485, 0.000848, -0.003966
29.560486, 0.000747, -0.003817
29.580486, 0.000771, -0.003844
29.600487, 0.000792, -0.004067
29.620487, 0.000695, -0.004008
29.640488, 0.000667, -0.003966
29.660488, 0.000521, -0.003866
29.680489, 0.000348, -0.003633
29.700489, 0.000210, -0.003314
29.720490, 0.000288, -0.003375
29.740490, 0.000289, -0.003230
29.760490, 0.000467, -0.003500
29.780491, 0.000391, -0.003529
29.800491, 0.000247, -0.003547
29.820492, 0.000180, -0.003621
29.840492, 0.000021, -0.003354
29.860493, 0.000130, -0.003468
29.880493, 0.000052, -0.003273
29.900494, 0.000177, -0.003531
29.920494, 0.000197, -0.003463
29.940495, 0.000373, -0.003577
29.960495, 0.000385, -0.003619
29.980495, 0.000522, -0.003809
30.000496, 0.000591, -0.004050
30.020496, 0.000692, -0.004326
30.040497, 0.000738, -0.004131
30.060497, 0.000654, -0.003609
30.080498, 0.000809, -0.003720
30.100498, 0.000727, -0.003522
30.120499, 0.000748, -0.003320
30.140499, 0.000549, -0.002588
30.160500, 0.000241, -0.001966
30.180500, 0.000464, -0.002586
30.200500, 0.000513, -0.003211
30.220501, 0.000363, -0.003335
30.240501, 0.000239, -0.003277
30.260502, 0.000099, -0.003257
30.280502, 0.000207, -0.003600
30.300503, 0.000338, -0.004056
30.320503, 0.000256, -0.003849
30.340504, 0.000113, -0.003126
30.360504, 0.000278, -0.002868
30.380505, 0.000334, -0.002857
30.400505, 0.000424, -0.003104
30.420506, 0.000346, -0.002910
30.440506, 0.000213, -0.002525
30.460506, 0.000333, -0.002733
30.480507, 0.000345, -0.003002
30.500507, 0.000141, -0.003031
30.520508, -0.000146, -0.002683
30.540508, -0.000268, -0.002384
30.560509, -0.000272, -0.002461
30.580509, -0.000171, -0.002890
30.600510, -0.000126, -0.003341
30.620510, 0.000007, -0.004033
30.640511, 0.000122, -0.004346
30.660511, 0.000344, -0.004662
30.680511, 0.000144, -0.003858
30.700512, 0.000197, -0.003819
30.720512, 0.000282, -0.003791
30.740513, 0.000372, -0.003831
30.760513, 0.000618, -0.004168
30.780514, 0.000674, -0.004074
30.800514, 0.000605, -0.003767
30.820515, 0.000665, -0.003596
30.840515, 0.000547, -0.003454
30.860516, 0.000704, -0.003941
30.880516, 0.000903, -0.004334
30.900517, 0.000888, -0.004121
30.920517, 0.000913, -0.004317
30.940517, 0.000927, -0.004886
30.960518, 0.000856, -0.004824
30.980518, 0.000925, -0.004878
31.000519, 0.000974, -0.004783
31.020519, 0.000976, -0.004811
31.040520, 0.000897, -0.004667
31.060520, 0.001058, -0.004912
31.080521, 0.001231, -0.005100
31.100521, 0.001166, -0.004754
31.120522, 0.001155, -0.004897
31.140522, 0.001307, -0.005578
31.160522, 0.001293, -0.005479
31.180523, 0.001454, -0.005738
31.200523, 0.001428, -0.005791
31.220524, 0.001226, -0.005273
31.240524, 0.001129, -0.005170
31.260525, 0.000922, -0.004801
31.280525, 0.000979, -0.005046
31.300526, 0.000968, -0.004886
31.320526, 0.001120, -0.004747
31.340527, 0.001114, -0.004390
31.360527, 0.001117, -0.004173
31.380527, 0.001132, -0.004173
31.400528, 0.001233, -0.004328
31.420528, 0.001177, -0.004285
31.440529, 0.000861, -0.003744
31.460529, 0.000816, -0.003664
31.480530, 0.001017, -0.004168
31.500530, 0.001085, -0.004448
31.520531, 0.001261, -0.005015
31.540531, 0.001231, -0.005147
31.560532, 0.001076, -0.004583
31.580532, 0.001004, -0.004361
31.600533, 0.000947, -0.004163
31.620533, 0.000867, -0.003816
31.640533, 0.000887, -0.003505
31.660534, 0.000871, -0.003095
31.680534, 0.000945, -0.003156
31.700535, 0.000896, -0.003462
31.720535, 0.000866, -0.003470
31.740536, 0.000866, -0.003546
31.760536, 0.000377, -0.002524
31.780537, 0.000563, -0.002665
31.800537, 0.000705, -0.003231
31.820538, 0.000736, -0.003327
31.840538, 0.000706, -0.003313
31.860538, 0.000491, -0.003013
31.880539, 0.000460, -0.003051
31.900539, 0.000479, -0.003536
31.920540, 0.000167, -0.003411
31.940540, 0.000124, -0.003643
31.960541, 0.000242, -0.004057
31.980541, 0.000223, -0.004234
32.000542, 0.000452, -0.005051
32.020542, 0.000222, -0.005115
32.040543, -0.000031, -0.004897
32.060543, -0.000433, -0.004100
32.080544, -0.000160, -0.004907
32.100544, 0.000190, -0.005674
32.120544, 0.000573, -0.006209
32.140545, 0.000825, -0.006145
32.160545, 0.000835, -0.005659
32.180546, 0.000915, -0.005448
32.200546, 0.000854, -0.004838
32.220547, 0.000809, -0.004504
32.240547, 0.000352, -0.003407
32.260548, 0.000397, -0.003393
32.280548, 0.000431, -0.003834
32.300549, 0.000568, -0.004653
32.320549, 0.000742, -0.005321
32.340549, 0.000973, -0.006169
32.360550, 0.000828, -0.005913
32.380550, 0.000751, -0.006042
32.400551, 0.000682, -0.006298
32.420551, 0.000687, -0.006504
32.440552, 0.000282, -0.005691
32.460552, -0.000121, -0.004492
32.480553, -0.000125, -0.004377
32.500553, -0.000023, -0.004643
32.520554, 0.000159, -0.005024
32.540554, 0.000585, -0.005640
32.560555, 0.000832, -0.006271
32.580555, 0.001224, -0.007248
32.600555, 0.001442, -0.007810
32.620556, 0.001403, -0.007875
32.640556, 0.001457, -0.007636
32.660557, 0.001366, -0.006977
32.680557, 0.001481, -0.006628
32.700558, 0.001514, -0.005957
32.720558, 0.001692, -0.005593
32.740559, 0.001621, -0.004815
32.760559, 0.001566, -0.003984
32.780560, 0.001668, -0.003688
32.800560, 0.001546, -0.003116
