t, ur1, ur2, ur3
12.140088, -49.755539, -2.043924, 32.654003
12.160089, -49.832596, -2.124086, 32.081276
12.180089, -49.913734, -3.224201, 26.396572
12.200089, -43.868473, -3.304230, 28.371601
12.220090, -47.029724, 1.721021, 27.271862
12.240090, -47.624355, 0.619618, 22.609169
12.260091, -42.083302, 2.067133, 25.604328
12.280091, -36.536701, 2.500620, 20.940437
12.300092, -36.090374, 2.442762, 18.338238
12.320092, -32.579895, 12.096707, 16.250778
12.340093, -35.703850, 13.071186, 12.126279
12.360093, -27.060137, 10.464277, 8.526349
12.380094, -26.595379, 13.482880, 6.454929
12.400094, -22.046247, 24.688547, 2.341438
12.420094, -14.933020, 34.873409, -6.348836
12.440095, 5.981278, 14.392609, -1.736299
12.460095, -23.701303, 23.565733, -12.438360
12.480096, -11.980099, 34.287010, -11.400297
12.500096, 2.818386, 9.733622, -22.650108
12.520097, -15.092567, 43.949078, -26.227390
12.540097, -7.457378, 15.809319, -27.778692
12.560098, -3.391160, 48.467113, -27.805080
12.580098, 0.692636, 41.289486, -41.108158
12.600099, 2.229235, 37.708260, -30.865339
12.620099, -10.033871, 62.750858, -21.653669
12.640100, -21.219887, 77.600899, -24.156258
12.660100, -14.473101, 89.382721, -19.473280
12.680100, -15.863046, 79.224335, -23.954166
12.700101, -15.186786, 69.638145, -23.285406
12.720101, -27.852131, 80.482529, -29.811525
12.740102, -29.816002, 69.848625, -24.621887
12.760102, -28.709650, 71.481567, -26.089687
12.780103, -29.636324, 71.092690, -21.934862
12.800103, -29.039673, 57.403282, -17.787460
12.820104, -34.591469, 61.064224, -19.272348
12.840104, -36.575878, 48.875755, -13.624656
12.860105, -33.962322, 56.111195, -6.961460
12.880105, -37.481846, 42.909119, -6.937136
12.900105, -48.158142, 40.426323, -6.401204
12.920106, -47.610870, 54.782391, -4.870110
12.940106, -41.454609, 44.578850, -2.325975
12.960107, -52.675758, 31.809103, 10.962921
12.980107, -41.924118, 30.300184, -0.280343
13.000108, -51.634899, 28.793907, 12.991930
13.020108, -58.297806, 23.176397, 16.545809
13.040109, -42.457142, 29.825329, 4.259244
13.060109, -52.193821, 21.115080, 24.158833
13.080110, -52.735016, 25.688646, 14.426040
13.100110, -55.817299, 22.089449, 22.583357
13.120111, -58.905357, 21.034473, 22.551332
13.140111, -56.375271, 22.530386, 22.519239
13.160111, -58.967365, 20.438599, 26.570944
13.180112, -54.405094, 21.415319, 23.468369
13.200112, -60.577953, 22.389637, 23.946930
13.220113, -55.518261, 20.797472, 22.887051
13.240113, -54.551414, 20.228605, 19.777424
13.260114, -51.042057, 19.658213, 21.776911
13.280114, -56.225990, 20.111069, 20.196308
13.300115, -49.642433, 23.123562, 17.595686
13.320115, -49.189251, 21.013597, 18.572779
13.340116, -50.263878, 22.497747, 14.449461
13.360116, -45.199223, 24.500141, 16.969206
13.380116, -43.706100, 25.483276, 12.851542
13.400117, -39.133488, 24.946945, 12.838693
13.420117, -41.203968, 22.370047, 8.740337
13.440118, -38.675278, 21.834558, 7.197547
13.460118, -37.174080, 26.405861, 7.687338
13.480119, -36.685085, 32.005016, 2.054960
13.500119, -31.082523, 30.451290, 2.562639
13.520120, -31.094818, 28.899023, -2.032521
13.540120, -28.550606, 28.383825, 4.620144
13.560121, -29.069670, 34.014999, -3.545816
13.580121, -26.505495, 34.025364, -1.483917
13.600121, -25.983679, 34.538971, -0.959082
13.620122, -26.475069, 35.570568, -1.446299
13.640122, -23.381098, 32.010056, -6.524681
13.660123, -24.384829, 33.556858, -10.079580
13.680123, -24.379478, 34.076477, -9.046977
13.700124, -23.349873, 31.533268, -9.035681
13.720124, -21.797461, 35.645451, -6.978187
13.740125, -21.770273, 36.700024, -7.975059
13.760125, -24.287178, 35.204224, -9.476026
13.780126, -24.251446, 34.208084, -8.425912
13.800126, -24.217890, 39.850227, -5.341496
13.820127, -24.690414, 40.899868, -5.826982
13.840127, -25.154152, 40.429428, -4.767880
13.860127, -27.148727, 36.898697, -5.743935
13.880128, -26.591990, 33.878326, -4.677886
13.900128, -26.051842, 34.422203, -6.186898
13.920129, -27.055382, 34.956249, -6.169321
13.940129, -26.536530, 31.898083, -5.652809
13.960130, -26.532955, 32.413464, -2.073718
13.980130, -26.527052, 31.911421, -3.090897
14.000131, -26.512894, 27.840252, -3.591708
14.020131, -25.998865, 30.410048, -3.588268
14.040132, -29.059757, 23.777296, -0.009311
14.060132, -29.561155, 23.790056, -3.073076
14.080132, -28.019720, 22.266064, 6.117642
14.100133, -30.058182, 17.673546, 5.601519
14.120133, -33.104580, 20.760675, 5.092818
14.140134, -31.560148, 20.262316, 14.280962
14.160134, -38.188446, 16.184380, 10.193593
14.180135, -33.057552, 14.662473, 16.838013
14.200135, -37.138641, 8.023956, 14.785401
14.220136, -35.602211, 7.013347, 19.379158
14.240136, -36.124592, 5.480765, 19.360226
14.260137, -39.706158, 2.922071, 23.433903
14.280137, -37.672752, 4.957295, 19.839388
14.300138, -36.665405, 2.383743, 21.859047
14.320138, -36.690285, 3.382834, 21.837410
14.340138, -39.781105, 2.848811, 20.794441
14.360139, -36.744148, 3.332677, 22.812105
14.380139, -37.288780, 0.741304, 23.801653
14.400140, -34.768505, 0.702399, 20.196218
14.420140, -33.792561, 1.166070, 22.203007
14.440141, -31.285067, -0.413529, 19.610130
14.460141, -33.880711, 1.084309, 20.600582
14.480142, -31.874784, -0.483349, 21.083384
14.500142, -34.457344, -2.559297, 16.966099
14.520143, -29.889462, -3.611009, 17.956684
14.540143, -25.832764, -3.127387, 18.431074
14.560143, -26.876154, -4.163275, 17.898005
14.580144, -24.342594, -3.153375, 15.326612
14.600144, -21.298569, -3.167490, 15.310188
14.620145, -19.786074, -2.671440, 14.790924
14.640145, -19.291265, -4.212965, 11.723951
14.660146, -16.243313, -3.203466, 7.633875
14.680146, -13.706114, -5.259584, 9.674603
14.700147, -14.238805, 2.900751, 6.092527
14.720147, -6.584508, 3.909607, 18.365292
14.740148, -11.168194, 10.564569, -5.098183
14.760148, -4.501214, 23.347589, -7.091617
14.780149, -2.471150, 1.844489, 12.851875
14.800149, -0.416708, 20.751516, -17.762686
14.820149, 11.347641, 13.613376, -15.165398
14.840150, 2.643407, 25.352556, -18.719631
14.860150, 1.614155, 18.195192, -15.106852
14.880151, 0.104488, 25.357550, -21.207207
14.900151, 3.200001, 32.022461, -25.270096
14.920152, 4.762077, 35.101799, -24.733919
14.940152, 1.217287, 40.223343, -26.235254
14.960153, -0.275247, 33.087467, -21.596151
14.980153, 0.793520, 39.765205, -25.139267
15.000154, -1.711177, 41.350555, -19.482563
15.020154, 2.445280, 35.287537, -17.899536
15.040154, -3.095973, 34.867165, -17.325743
15.060155, -9.153928, 27.801502, -13.691102
15.080155, -12.658149, 36.562664, -17.229179
15.100156, -14.643914, 20.768288, -11.587512
15.120156, -20.215506, 31.535015, -12.600330
15.140157, -24.264259, 30.034595, -10.049538
15.160157, -26.782272, 18.308903, 1.199663
15.180158, -27.766981, 18.862501, 9.885077
15.200158, -27.717735, 13.820744, 22.671864
15.220159, -33.784245, 29.238401, 38.039276
15.240159, -40.325287, 13.005169, 8.483480
15.260159, -44.328354, 8.998672, 26.439287
15.280160, -58.127094, 13.593477, 44.817238
15.300160, -37.135387, -4.776842, 38.187416
15.320161, -45.271774, -16.995972, 29.014896
15.340161, -48.364479, -11.355625, 31.042702
15.360162, -53.544029, -12.914162, 32.512783
15.380162, -57.699345, -7.854677, 36.527561
15.400163, -54.171021, -2.812448, 41.049549
15.420163, -52.670078, -12.589544, 47.634941
15.440164, -62.922661, -16.735481, 42.995396
15.460164, -59.397057, -11.174320, 39.872868
15.480165, -63.048275, -13.810181, 39.278835
15.500165, -60.065392, -10.328253, 38.169956
15.520165, -59.649105, -8.903930, 37.051956
15.540166, -60.775787, -7.477243, 34.917931
15.560166, -55.267555, -10.652364, 36.864201
15.580167, -54.860680, -9.217566, 33.706078
15.600167, -49.847435, -9.813841, 31.576956
15.620168, -48.916199, -5.806302, 30.987743
15.640168, -47.977386, -7.415317, 30.920940
15.660169, -41.914539, -6.966539, 27.288937
15.680169, -36.355896, -0.371044, 24.174448
15.700170, -34.375023, -5.017869, 15.963152
15.720170, -26.267487, -7.626820, 23.085718
15.740170, -8.454162, -2.053098, -4.028721
15.760171, -42.255562, 8.122065, 0.558183
15.780171, 3.131275, 15.700661, 25.550629
15.800172, 9.729089, 28.417095, -2.058435
15.820172, 24.034876, 1.333976, -10.170100
15.840173, 12.732133, 14.081436, 1.109583
15.860173, -13.873921, 23.790022, -27.959478
15.880174, 12.712714, 8.473792, -15.644463
15.900174, -5.165105, 29.406998, -43.228580
15.920175, 13.767144, 19.695484, -22.766024
15.940175, -2.045113, 72.327415, -27.854704
15.960176, 15.408319, 34.547432, 11.070151
15.980176, -19.186283, 43.329475, -14.308743
16.000175, -54.780266, 91.496986, -28.973024
16.020176, -22.969139, 69.080734, -2.843013
16.040176, -34.604931, 96.201050, -21.159491
16.060177, -35.479786, 87.067482, -25.634783
16.080177, -65.989792, 54.964016, -9.670669
16.100178, -56.132866, 60.227757, -10.079122
16.120178, -50.375984, 67.545975, -14.624235
16.140179, -54.883434, 72.795685, -11.017758
16.160179, -74.224258, 50.439312, -9.452175
16.180180, -71.080963, 51.071320, -9.421992
16.200180, -79.720924, 39.919662, -6.361523
16.220181, -58.236576, 64.498787, -1.287335
16.240181, -66.912590, 34.376812, 14.020073
16.260181, -78.656097, 32.369801, 24.752312
16.280182, -75.571503, 27.315388, 22.181938
16.300182, -75.047424, 32.462635, 23.181158
16.320183, -81.184250, 27.869719, 34.387791
16.340183, -70.977524, 27.860353, 45.603230
16.360184, -83.753586, 26.836922, 35.381264
16.380184, -83.753899, 24.789940, 35.385456
16.400185, -84.301819, 24.736343, 34.323475
16.420185, -81.290512, 24.161551, 31.211535
16.440186, -76.775963, 25.097321, 29.618769
16.460186, -72.271729, 22.449360, 29.044487
16.480186, -73.398140, 36.155319, 25.920650
16.500187, -71.450485, 28.401329, 22.299370
16.520187, -66.428253, 31.886652, 19.189005
16.540188, -56.298782, 37.414768, 16.070938
16.560188, -57.912659, 38.867336, 2.237122
16.580189, -60.046368, 41.848404, 9.867352
16.600189, -55.011616, 41.257389, 10.843861
16.620190, -55.555183, 37.648582, 6.738604
16.640190, -53.528980, 42.236771, 9.281729
16.660191, -53.531578, 42.239323, 7.741535
16.680191, -50.451210, 38.677052, 6.731347
16.700191, -47.884640, 41.243671, 7.247970
16.720192, -50.941002, 39.211052, 6.234475
16.740192, -50.927578, 42.287552, 5.733742
16.760193, -50.908600, 39.233135, 3.186723
16.780193, -47.309605, 40.783508, 5.239457
16.800194, -48.823322, 39.783779, 4.230356
16.820194, -47.778976, 37.766716, 5.276053
16.840195, -45.207279, 38.808060, 4.266975
16.860195, -47.234966, 38.824192, 4.281800
16.880196, -45.690601, 40.368111, 4.296137
16.900196, -47.205074, 41.912987, 6.869500
16.920197, -42.579376, 39.375637, 1.275538
16.940197, -44.595402, 40.425236, 0.794879
16.960197, -38.963978, 38.401646, 0.814830
16.980198, -42.025665, 40.455551, -0.193138
17.000198, -39.469635, 42.502716, -0.693538
17.020199, -38.954456, 40.453243, 1.357897
17.040199, -36.386806, 40.970177, -2.202817
17.060200, -37.394821, 39.964565, -0.653612
17.080200, -34.828381, 38.453957, -0.126625
17.100201, -34.298595, 39.502850, -4.193754
17.120201, -37.866745, 42.069828, -3.671404
17.140202, -33.774872, 37.976841, -4.690670
17.160202, -35.307941, 42.560616, -4.696617
17.180202, -37.354427, 41.529213, -2.661738
17.200203, -35.306057, 38.973576, -3.688449
17.220203, -34.789101, 41.026947, -2.671725
17.240204, -34.784969, 40.016212, -2.677184
17.260204, -32.222961, 38.999607, -2.166997
17.280205, -31.709444, 37.466789, 0.900696
17.300205, -34.772366, 36.960709, -0.623252
17.320206, -32.723293, 33.903229, 0.405822
17.340206, -34.759781, 30.338076, -0.100037
17.360207, -34.754990, 30.867725, 0.409041
17.380207, -34.240761, 28.324007, -0.112044
17.400208, -34.750416, 26.799683, 1.918708
17.420208, -34.241825, 27.312998, 3.943456
17.440208, -34.753544, 23.218061, 9.038683
17.460209, -34.238277, 22.708075, 10.051179
17.480209, -34.231331, 23.222721, 14.647093
17.500210, -37.290844, 18.119993, 13.626008
17.520210, -37.281723, 17.617685, 13.627605
17.540211, -37.795082, 12.502134, 11.570367
17.560211, -36.784740, 13.512655, 13.592762
17.580212, -36.808311, 12.981585, 13.052037
17.600212, -36.832680, 12.961588, 12.514041
17.620213, -34.307518, 10.888725, 13.504810
17.640213, -34.337280, 9.327392, 12.965416
17.660213, -37.435299, 9.809782, 12.936654
17.680214, -31.845488, 9.783350, 16.482321
17.700214, -34.426674, 9.757539, 12.880816
17.720215, -29.333090, 6.670726, 11.332676
17.740215, -28.851465, 8.175233, 12.843220
17.760216, -31.942606, 9.683613, 8.740648
17.780216, -26.855225, 11.706697, 12.816299
17.800217, -22.781427, 14.753539, 8.720563
17.820217, -22.787441, 17.813326, 5.159094
17.840218, -18.711147, 18.821894, 5.686870
17.860218, -15.143908, 25.456112, 1.109221
17.880219, -12.594003, 11.139627, 1.651012
17.900219, -12.095844, 24.930832, -2.412167
17.920219, -12.104211, 29.020798, -12.611475
17.940220, -14.662460, 23.387026, -8.500216
17.960220, -7.007475, 31.542545, -17.689558
17.980221, -6.503014, 38.168530, -22.793041
18.000221, -6.508340, 44.283840, -24.307800
18.020222, 0.650062, 36.095406, -19.683035
18.040222, -4.953698, 40.193668, -25.267366
18.060223, -5.446553, 35.619240, -25.232590
18.080223, -5.428909, 41.768353, -22.152779
18.100224, -4.883745, 40.262756, -21.623714
18.120224, -8.410271, 43.373058, -18.526438
18.140224, -13.451778, 44.456593, -15.416189
18.160225, -11.836249, 47.083714, -6.679597
18.180225, -21.956772, 44.613991, -7.635123
18.200226, -1.926570, 48.787735, -7.055226
18.220226, -21.259117, 30.472855, -11.584738
18.240227, -17.625975, 15.217202, -11.523795
18.260227, -3.313009, 16.282452, -12.050761
18.280228, -17.627529, 15.301493, -11.051558
18.300228, -26.840374, 13.287453, -6.978926
18.320229, -17.127628, 18.910040, -8.036486
18.340229, -22.230301, 11.237494, 1.128267
18.360229, -15.575560, -4.608587, 2.640442
18.380230, -21.192314, 5.623912, -0.961574
18.400230, -36.029537, 1.531505, 20.457457
18.420231, -55.964462, -7.167425, 27.060492
18.440231, -12.489368, -0.507458, 21.400616
18.460232, -49.763462, -4.069238, 38.230457
18.480232, -50.273163, 1.557582, 44.877125
18.500233, -34.397610, 1.562864, 30.562750
18.520233, -53.293983, -5.600355, 34.653648
18.540234, -50.278645, -4.630359, 35.645325
18.560234, -47.271706, -7.770269, 34.568226
18.580235, -55.011688, -5.290018, 34.000206
18.600235, -46.411766, -3.841516, 33.423660
18.620235, -43.943577, -2.393868, 31.315050
18.640236, -41.988670, -2.469259, 24.111633
18.660236, -38.505833, -1.530467, 25.079983
18.680237, -36.041615, 0.953013, 20.938307
18.700237, -29.469824, 0.899505, 13.745903
18.720238, -33.116337, 9.015353, 9.107644
18.740238, -28.589867, 17.633316, 5.489305
18.760239, -18.432037, 21.646271, -1.186186
18.780239, -30.236300, 13.408775, -0.685697
18.800240, -26.715178, 25.106499, 12.581050
18.820240, -12.931008, 15.895784, -2.242936
18.840240, -13.438600, 19.996025, -4.772045
18.860241, -8.864235, 38.903118, -14.982429
18.880241, -2.241620, 24.074184, -0.147391
18.900242, -8.373711, 22.542030, -10.325171
18.920242, -0.687821, 28.703499, -23.569103
18.940243, -3.750721, 33.310509, -26.108124
18.960243, -0.677879, 43.528950, -26.604950
18.980244, 2.925314, 45.577084, -38.322670
19.000244, -12.372085, 45.072357, -13.749597
19.020245, 5.556335, 45.594727, -19.330532
19.040245, -0.487349, 51.277798, -25.897753
19.060246, -0.921746, 50.838428, -25.814838
19.080246, -3.914870, 54.491024, -24.204824
19.100246, -12.512642, 59.177773, -18.497320
19.120247, -12.405959, 62.334301, -15.342862
19.140247, -38.853252, 62.426514, -24.444740
19.160248, -13.698331, 47.676701, -50.439552
19.180248, -20.811359, 58.430119, -24.901775
19.200249, -24.908604, 49.766048, -15.210612
19.220249, -26.907175, 50.350582, -15.684092
19.240250, -23.267565, 54.011906, -4.922774
19.260250, -41.086304, 36.201881, 1.246114
19.280251, -18.005400, 10.234940, 0.786549
19.300251, -28.184467, 44.555813, 0.791210
19.320251, -42.462357, 29.811279, 6.942154
19.340252, -57.742420, 37.531010, 2.892802
19.360252, -21.923544, 14.559300, 15.662500
19.380253, -44.892441, 18.671898, 32.010899
19.400253, -33.610847, 7.500468, 28.469933
19.420254, -51.962257, 2.465829, 27.993834
19.440254, -78.005157, 20.392746, 3.468127
19.460255, -86.713676, -3.159737, 7.994287
19.480255, -74.004837, 7.442388, 26.750866
19.500256, -57.732014, -2.389348, 7.691326
19.520256, -61.915279, 4.152351, 43.340797
19.540257, -63.556065, 6.112527, 48.864048
19.560257, -63.600273, 5.575531, 45.770725
19.580257, -63.130322, 5.031554, 44.216644
19.600258, -66.758736, 4.979266, 39.070972
19.620258, -61.210606, 2.854959, 40.555305
19.640259, -59.768440, 5.823326, 36.917107
19.660259, -56.798363, 11.355435, 27.664803
19.680260, -52.302807, 8.697627, 39.362465
19.700260, -47.800461, 14.226618, 8.145239
19.720261, -54.530548, 21.806662, 24.462828
19.740261, -40.319447, 25.785400, 12.652867
19.760262, -38.334381, 28.266157, 14.166363
19.780262, -31.244225, 43.031658, -4.234116
19.800262, -22.098070, 22.030090, -1.152963
19.820263, -40.044376, 40.384075, 0.904021
19.840263, -17.092281, 27.596355, -3.177356
19.860264, -17.614632, 38.327618, -16.444790
19.880264, -15.072083, 50.593746, -17.958429
19.900265, -24.276096, 44.958660, -21.516270
19.920265, -26.826012, 57.709145, -18.949043
19.940266, -24.750196, 53.617908, -17.917328
19.960266, -25.706566, 52.128208, -15.834800
19.980267, -28.697815, 49.643414, -9.148423
20.000267, -35.253895, 64.544807, -6.546009
20.020267, -49.971428, 47.762508, -9.041340
20.040268, -21.757313, 78.496605, -7.461298
20.060268, -35.459122, 58.639248, -7.399956
20.080269, -41.491886, 51.583309, -7.796180
20.100269, -38.351589, 50.142208, -10.291911
20.120270, -36.766075, 42.556110, -4.636673
20.140270, -37.756332, 39.041245, -7.682661
20.160271, -36.713921, 38.579994, -4.609797
20.180271, -41.296364, 35.552013, 0.506780
20.200272, -44.337025, 30.992208, -0.498659
20.220272, -43.796879, 28.979317, 5.635674
20.240273, -41.730938, 29.514910, 8.694168
20.260273, -46.813049, 26.475880, 14.318225
20.280273, -51.381798, 18.839531, 17.907257
20.300274, -49.310089, 26.528967, 18.929758
20.320274, -48.777542, 20.922953, 17.906281
20.340275, -50.303501, 19.394371, 17.397160
20.360275, -47.761272, 16.316364, 16.873922
20.380276, -47.276386, 16.294636, 20.429693
20.400276, -47.819508, 16.272331, 20.918192
20.420277, -52.955570, 12.671692, 21.409626
20.440277, -47.875637, 13.664724, 20.361227
20.460278, -44.336361, 13.627750, 17.259539
20.480278, -44.892998, 11.541594, 19.781862
20.500278, -48.009506, 13.028191, 18.214127
20.520279, -42.432701, 13.491549, 17.155142
20.540279, -41.454712, 12.932426, 17.628532
20.560280, -42.518608, 14.934482, 15.043218
20.580280, -42.047615, 15.913732, 15.523177
20.600281, -37.483372, 16.383572, 12.940582
20.620281, -36.491138, 15.333436, 13.430529
20.640282, -37.028603, 14.290202, 13.414572
20.660282, -37.557030, 14.790580, 12.889936
20.680283, -35.011719, 14.782013, 12.366389
20.700283, -31.440554, 18.863861, 10.821357
20.720284, -33.999203, 16.814774, 12.354227
20.740284, -30.934538, 18.342422, 9.296021
20.760284, -28.380539, 19.871824, 1.639515
20.780285, -28.398027, 22.409351, 3.682862
20.800285, -26.886185, 16.761509, 5.729104
20.820286, -23.827902, 24.422953, -0.904264
20.840286, -22.300989, 24.422421, -0.381959
20.860287, -17.710712, 32.589573, -0.879785
20.880287, -20.261372, 25.944593, -2.896410
20.900288, -17.689207, 33.107285, -8.477223
20.920288, -12.570168, 34.136574, -11.008075
20.940289, -14.098588, 28.514721, -10.469702
20.960289, -16.136452, 32.098053, -14.532925
20.980289, -12.548684, 35.176746, -13.498945
21.000290, -13.552337, 35.710255, -13.993908
21.020290, -17.607159, 36.257816, -13.967565
21.040291, -16.030724, 33.229771, -10.876091
21.060291, -15.981099, 36.340729, -10.340892
21.080292, -19.503241, 31.791466, -8.267496
21.100292, -22.007883, 31.326374, -7.217837
21.120293, -19.410252, 31.363836, -7.205919
21.140293, -21.418776, 31.907581, -5.662596
21.160294, -23.947220, 29.373938, -5.141268
21.180294, -23.415482, 27.352703, -5.135919
21.200294, -23.915861, 22.261181, -5.136629
21.220295, -24.420456, 19.724815, -0.030905
21.240295, -26.972202, 20.765425, -2.598842
21.260296, -25.437634, 19.244610, 4.543548
21.280296, -27.479771, 16.691971, 9.640262
21.300297, -32.571335, 16.707195, 10.662933
21.320297, -31.532652, 12.634673, 10.662157
21.340298, -28.456558, 13.149699, 11.161314
21.360298, -31.527967, 11.102003, 14.213006
21.380299, -32.050983, 3.432192, 16.245399
21.400299, -33.600922, 8.024179, 13.670594
21.420300, -31.582830, 9.024734, 16.192513
21.440300, -31.095980, 8.993530, 15.651033
21.460300, -31.636427, 7.426771, 15.628152
21.480301, -32.181149, 8.411304, 12.534903
21.500301, -29.155876, 7.857662, 14.033307
21.520302, -28.690519, 7.814762, 13.486545
21.540302, -29.759165, 8.794945, 12.432103
21.560303, -25.713875, 6.194383, 10.358020
21.580303, -26.268227, 9.215737, 7.772517
21.600304, -23.754908, 11.731709, 5.186237
21.620304, -20.729237, 16.290516, 1.071936
21.640305, -19.229767, 15.230792, 3.095441
21.660305, -17.723585, 18.779682, 3.595597
21.680305, -15.689316, 18.262260, -0.482717
21.700306, -19.786562, 25.921356, -4.045406
21.720306, -10.601080, 10.573314, 2.599480
21.740307, -9.587141, 26.914272, -6.081362
21.760307, -0.396401, 21.297501, -14.750087
21.780308, -24.427660, 34.575588, -15.752929
21.800308, -16.272631, 29.437374, -26.482553
21.820309, -6.075119, 45.216789, -17.829443
21.840309, -0.989303, 45.676975, -21.936174
21.860310, 1.577980, 46.705051, -26.489323
21.880310, 2.610117, 32.936531, -15.704125
21.900311, -2.986043, 47.809269, -25.866526
21.920311, -2.939525, 45.830021, -28.874132
21.940311, -1.360138, 48.415352, -30.364168
21.960312, -4.892822, 53.031616, -26.242577
21.980312, -5.352475, 54.083389, -27.221727
22.000313, -4.256377, 50.054813, -22.050201
22.020313, -3.673273, 45.524391, -24.541792
22.040314, -9.223349, 50.200333, -23.460831
22.060314, -9.673747, 48.727547, -19.332092
22.080315, -13.701882, 47.759792, -19.805283
22.100315, -17.214249, 38.117016, -19.251797
22.120316, -18.697083, 43.283035, -21.275679
22.140316, -23.258976, 42.309361, -15.650025
22.160316, -23.227083, 39.792007, -10.034180
22.180317, -22.164164, 36.252216, -7.474088
22.200317, -24.681011, 24.544815, -2.349300
22.220318, -14.946394, 35.318378, -4.388196
22.240318, -31.279825, 21.562616, -0.287312
22.260319, -42.507385, 39.992191, 2.281480
22.280319, -27.157722, 13.420946, 0.730733
22.300320, -34.301979, 10.862486, 15.017433
22.320320, -33.802555, 0.147896, 20.606262
22.340321, -37.890831, 2.735774, 14.962327
22.360321, -52.716084, 4.795898, 2.661148
22.380322, -40.495579, 22.116791, 3.604956
22.400322, -44.146584, 6.671362, 30.592865
22.420322, -38.572266, 6.581879, 36.673351
22.440323, -45.741364, 8.085809, 28.998991
22.460323, -50.356144, 5.004478, 30.017363
22.480324, -47.841526, 2.923758, 28.449322
22.500324, -44.834232, 1.849942, 26.867588
22.520325, -47.973885, 2.298077, 26.297146
22.540325, -41.922932, 4.779748, 26.234915
22.560326, -47.620140, 2.662964, 22.596163
22.580326, -35.941124, 4.629699, 23.051600
22.600327, -36.013496, 5.577313, 20.950113
22.620327, -33.523125, 7.057252, 16.315538
22.640327, -34.604866, 8.542252, 16.283047
22.660328, -26.479418, 6.453431, 10.631315
22.680328, -27.035545, 16.124176, 5.495475
22.700329, -22.996702, 18.632429, 4.448812
22.720329, -23.039469, 24.720039, 2.906931
22.740330, -10.806657, 25.190657, -5.265011
22.760330, -9.302105, 16.472063, 1.390040
22.780331, -15.977119, 27.184328, -5.746346
22.800331, -12.420333, 33.822273, -23.102104
22.820332, -19.596846, 51.163170, -16.458395
22.840332, -20.120926, 53.669262, -2.148769
22.860332, -15.987550, 42.938202, -16.397919
22.880333, -9.278825, 46.554249, -30.640852
22.900333, -12.839150, 51.177059, -27.034653
22.920334, -9.780667, 54.244167, -26.000507
22.940334, -9.765820, 44.042355, -27.504560
22.960335, -10.755079, 49.710461, -25.933352
22.980335, -11.725786, 51.310600, -23.852610
23.000336, -9.612775, 52.405338, -16.647068
23.020336, -18.215607, 48.385326, -14.028308
23.040337, -40.083801, 50.509781, -20.088026
23.060337, -49.693146, 24.003452, -10.849193
23.080338, -14.860433, 68.011177, -9.318786
23.100338, -33.161728, 43.062855, -8.256399
23.120338, -31.034304, 44.176220, -9.697922
23.140339, -32.525463, 39.638805, -5.582389
23.160339, -36.587063, 38.150684, -8.124748
23.180340, -35.552475, 36.140095, -6.591334
23.200340, -31.457350, 29.012451, 0.047327
23.220341, -33.492794, 31.084555, -3.011268
23.240341, -32.470112, 28.043055, 7.726547
23.260342, -31.951069, 23.457571, 10.290711
23.280342, -34.483940, 21.449030, 4.694307
23.300343, -37.025234, 20.962368, 12.369666
23.320343, -37.018223, 20.457951, 12.876125
23.340343, -38.538620, 15.866742, 14.412125
23.360344, -39.041817, 15.865743, 14.918939
23.380344, -40.064854, 12.792557, 15.417109
23.400345, -42.122990, 15.844481, 19.486685
23.420345, -42.135662, 16.850786, 19.977631
23.440346, -39.079346, 17.344860, 18.941786
23.460346, -41.140766, 11.188446, 20.462584
23.480347, -45.254501, 11.162324, 16.867842
23.500347, -41.711987, 11.638223, 17.853861
23.520348, -46.860943, 10.063674, 17.299242
23.540348, -44.860729, 3.371893, 18.783659
23.560349, -42.356064, 10.475634, 21.277332
23.580349, -42.403957, 9.925254, 21.225821
23.600349, -41.929993, 7.849739, 20.677238
23.620350, -37.372383, 7.300846, 21.148499
23.640350, -39.968773, 7.264050, 16.510839
23.660351, -37.970943, 5.688013, 18.006020
23.680351, -36.998508, 7.175165, 17.449276
23.700352, -33.974968, 7.138413, 15.877967
23.720352, -34.012585, 7.105833, 14.823947
23.740353, -31.492041, 9.118242, 13.262681
23.760353, -32.032158, 9.091144, 9.152319
23.780354, -29.504112, 15.191820, 9.640624
23.800354, -24.937893, 13.112376, 5.533447
23.820354, -21.384613, 16.661217, 2.463213
23.840355, -19.371672, 25.316471, -0.602184
23.860355, -21.956055, 21.200472, -1.610552
23.880356, -16.868439, 21.687284, 0.956997
23.900356, -15.350350, 30.870523, -5.167759
23.920357, -9.225294, 17.065382, -7.191220
23.940357, -10.765133, 42.616058, -18.411093
23.960358, -10.773211, 52.319317, -11.748363
23.980358, -2.070421, 35.960869, -62.794430
24.000359, 4.037591, 19.564892, -31.612236
24.020359, -7.292926, 47.607952, -16.347006
24.040359, -5.770553, 45.575043, -24.521235
24.060360, -3.662059, 56.352245, -23.446308
24.080360, -5.627140, 37.498066, -21.853460
24.100361, -11.661403, 60.575615, -20.755787
24.120361, 6.323211, 38.174919, -17.619694
24.140362, -12.998439, 58.694973, -23.157106
24.160362, -17.011749, 48.544563, -12.861035
24.180363, -20.497473, 63.427265, -14.326793
24.200363, -42.867916, 57.379139, -9.644902
24.220364, -19.250216, 39.057133, -6.510085
24.240364, -31.940439, 50.365784, -12.093349
24.260365, -30.365723, 50.429855, -13.593985
24.280365, -31.369974, 44.328976, -10.514916
