0.00015421,0.00013526,0.00033157,-3.0479e-09,-3.954e-09,-6.4391e-10
-0.0013779,-0.00044278,0.00088761,-1.4083e-08,-3.7953e-09,-1.0081e-09
-0.00024567,-0.00021969,-0.00022041,1.019e-09,1.2175e-09,2.0362e-09
-0.18763,-0.16338,-0.14139,2.6261e-06,9.4089e-06,-3.9825e-06
0.92363,0.78371,0.87807,-8.5656e-06,-4.3303e-06,-6.0717e-06
1.0068,0.85183,0.94099,-1.0092e-05,-7.2052e-06,-4.8085e-06
0.57181,0.45873,0.4818,-8.174e-06,-2.8723e-06,-1.6257e-06
