t, phi, uk, ur, tm
9.580000, -0.009920, 0.017949, 18.718645, -0.001848
9.600000, -0.009512, 0.021436, 19.233120, 0.002499
9.620000, -0.009284, 0.022847, 16.679539, -0.000113
9.640000, -0.008333, 0.024513, 16.170218, 0.003922
9.660000, -0.008020, 0.027091, 15.661809, 0.005692
9.680000, -0.007898, 0.028638, 13.619288, 0.003550
9.700000, -0.006923, 0.031526, 14.133162, 0.010020
9.720000, -0.006331, 0.032482, 14.645105, 0.013882
9.740000, -0.006149, 0.030089, 16.175795, 0.016035
9.760000, -0.005595, 0.024407, 16.170111, 0.015541
9.780000, -0.005201, 0.018345, 16.164049, 0.014178
9.800000, -0.005280, 0.014018, 13.093682, 0.006513
9.820000, -0.004983, 0.012905, 16.158609, 0.012376
9.840000, -0.004780, 0.013897, 16.670588, 0.014599
9.860000, -0.004619, 0.009665, 16.666355, 0.013159
9.880000, -0.004268, 0.004414, 16.150118, 0.011163
9.900000, -0.004489, 0.000278, 16.656969, 0.009000
9.920000, -0.004678, -0.003626, 15.631092, 0.004516
9.940000, -0.004641, -0.004793, 16.140911, 0.004948
9.960000, -0.004839, -0.004225, 15.630492, 0.003527
9.980000, -0.004782, -0.004864, 16.651827, 0.005166
10.000000, -0.005385, -0.006452, 14.095184, -0.002498
10.020000, -0.005654, -0.006782, 13.583868, -0.004669
10.040000, -0.005907, -0.003318, 14.098319, -0.003151
10.060000, -0.005825, 0.000924, 13.591575, -0.001527
10.080000, -0.005651, 0.001552, 13.081216, -0.001329
10.100000, -0.005432, 0.001791, 14.103428, 0.001444
10.120000, -0.005448, -0.002298, 13.588352, -0.001539
10.140000, -0.005604, -0.005782, 13.584867, -0.003954
10.160000, -0.005915, -0.008872, 13.581779, -0.006832
10.180000, -0.006482, -0.010199, 13.069466, -0.010776
10.200000, -0.006896, -0.009067, 14.092569, -0.010256
10.220000, -0.007239, -0.007039, 13.583611, -0.011559
10.240000, -0.007277, -0.004113, 13.075551, -0.011107
10.260000, -0.007161, -0.002484, 13.588166, -0.008937
10.280000, -0.007096, -0.001502, 14.100135, -0.007309
10.300000, -0.007202, -0.003711, 14.097925, -0.008868
10.320000, -0.007244, -0.005112, 13.585539, -0.010612
10.340000, -0.007300, -0.004322, 13.586329, -0.010454
10.360000, -0.007350, -0.003543, 13.587108, -0.010276
10.380000, -0.007443, -0.001632, 14.100004, -0.008854
10.400000, -0.007591, 0.000765, 11.036484, -0.013436
10.420000, -0.007488, 0.005712, 13.085376, -0.007074
10.440000, -0.007458, 0.011043, 11.046762, -0.007707
10.460000, -0.007378, 0.014329, 11.561034, -0.004852
10.480000, -0.007051, 0.018506, 11.565211, -0.001362
10.500000, -0.006684, 0.020917, 11.056636, 0.000556
10.520000, -0.006093, 0.021721, 11.568426, 0.004337
10.540000, -0.005660, 0.021218, 10.034842, 0.003355
10.560000, -0.005207, 0.020317, 12.078009, 0.008269
10.580000, -0.004831, 0.019738, 11.055457, 0.007865
10.600000, -0.004566, 0.017757, 10.542490, 0.007142
10.620000, -0.004365, 0.017654, 11.053372, 0.008806
10.640000, -0.004162, 0.018603, 11.565308, 0.011006
10.660000, -0.004060, 0.018486, 11.054205, 0.010522
10.680000, -0.003802, 0.018162, 11.564867, 0.012322
10.700000, -0.003272, 0.018738, 11.054457, 0.014011
10.720000, -0.003245, 0.018481, 11.054199, 0.013999
10.740000, -0.002827, 0.017458, 11.053177, 0.015267
10.760000, -0.002766, 0.016833, 11.052551, 0.015211
10.780000, -0.002454, 0.016007, 11.051725, 0.016128
10.800000, -0.002122, 0.015722, 11.051441, 0.017401
10.820000, -0.001681, 0.014250, 11.049969, 0.018541
10.840000, -0.001450, 0.011372, 11.558077, 0.018942
10.860000, -0.001438, 0.006911, 14.108548, 0.021047
10.880000, -0.001499, 0.000749, 11.547454, 0.013395
10.900000, -0.001759, -0.003505, 13.587146, 0.013589
10.920000, -0.002264, -0.004743, 13.585907, 0.010814
10.940000, -0.002564, -0.005231, 13.585420, 0.009290
10.960000, -0.002838, -0.003943, 14.097693, 0.009624
10.980000, -0.002958, -0.003418, 14.098218, 0.009378
11.000000, -0.003286, -0.003772, 13.586878, 0.006941
11.020000, -0.003357, -0.004454, 13.586196, 0.006297
11.040000, -0.003804, -0.003236, 14.098400, 0.005860
11.060000, -0.004092, -0.004365, 14.097272, 0.004065
11.080000, -0.004273, -0.003808, 14.097829, 0.003575
11.100000, -0.004124, -0.005015, 14.607609, 0.004463
11.120000, -0.004269, -0.006344, 16.139360, 0.005754
11.140000, -0.004673, -0.011355, 16.645336, 0.002371
11.160000, -0.005160, -0.015554, 16.641136, -0.001811
11.180000, -0.005493, -0.018070, 17.149607, -0.003638
11.200000, -0.005805, -0.018675, 16.638016, -0.006133
11.220000, -0.006049, -0.017883, 16.127821, -0.007635
11.240000, -0.006171, -0.015454, 15.619264, -0.007791
11.260000, -0.006242, -0.012088, 16.644604, -0.004687
11.280000, -0.007032, -0.010983, 16.645708, -0.007502
11.300000, -0.007382, -0.010389, 17.157288, -0.007836
11.320000, -0.007614, -0.007075, 18.693623, -0.004585
11.340000, -0.007822, -0.005001, 16.651690, -0.007867
11.360000, -0.008038, -0.001397, 19.721272, -0.001822
11.380000, -0.008055, 0.000601, 16.657291, -0.006046
11.400000, -0.007888, 0.002648, 16.659338, -0.004307
11.420000, -0.007362, 0.007238, 16.152943, -0.000614
11.440000, -0.006975, 0.009659, 16.155363, 0.002251
11.460000, -0.007199, 0.010023, 14.622646, -0.001099
11.480000, -0.007007, 0.011766, 16.157471, 0.003174
11.500000, -0.006833, 0.013400, 16.159103, 0.004736
11.520000, -0.006616, 0.013329, 16.159035, 0.005627
11.540000, -0.006544, 0.013107, 16.669798, 0.006679
11.560000, -0.006443, 0.012540, 16.669231, 0.006824
11.580000, -0.006170, 0.012852, 19.224535, 0.012441
11.600000, -0.006096, 0.011819, 19.223501, 0.012240
11.620000, -0.006170, 0.008909, 19.220592, 0.010463
11.640000, -0.005912, 0.009307, 19.220991, 0.011763
11.660000, -0.005823, 0.011747, 19.223431, 0.013369
11.680000, -0.005731, 0.012803, 18.713499, 0.013429
11.700000, -0.005247, 0.015420, 18.716116, 0.016807
11.720000, -0.005035, 0.016743, 18.717440, 0.018379
11.740000, -0.004413, 0.016558, 19.228241, 0.021795
11.760000, -0.003870, 0.014847, 19.226530, 0.023254
11.780000, -0.003452, 0.009382, 19.221066, 0.022292
11.800000, -0.003516, 0.004007, 21.259697, 0.022754
11.820000, -0.003348, -0.002153, 21.764523, 0.021239
11.840000, -0.003232, -0.007409, 21.248280, 0.018233
11.860000, -0.002746, -0.013726, 21.241964, 0.017134
11.880000, -0.003712, -0.016948, 21.749727, 0.012255
11.900000, -0.005341, -0.018417, 21.237272, 0.003708
11.920000, -0.005519, -0.015023, 21.751652, 0.005515
11.940000, -0.005380, -0.007878, 20.736826, 0.007979
11.960000, -0.005330, -0.000947, 21.765728, 0.013388
11.980000, -0.006045, 0.001706, 21.768381, 0.011671
12.000000, -0.006184, -0.001044, 23.809639, 0.013137
12.020000, -0.006295, -0.004302, 18.696396, 0.002435
12.040000, -0.006403, -0.005783, 23.293913, 0.008964
12.060000, -0.006325, -0.006011, 24.315659, 0.010898
12.080000, -0.007089, -0.011974, 24.309694, 0.004646
12.100000, -0.007816, -0.019349, 26.857311, 0.002138
12.120000, -0.008391, -0.024801, 22.763908, -0.009925
12.140000, -0.008435, -0.023954, 24.297714, -0.007112
12.160000, -0.009369, -0.016437, 24.305231, -0.007318
12.180000, -0.009843, -0.011571, 27.376137, -0.001743
12.200000, -0.009225, -0.008800, 28.911867, 0.004863
12.220000, -0.010373, -0.010947, 27.376760, -0.003688
12.240000, -0.010606, -0.014401, 26.351274, -0.008134
12.260000, -0.010074, -0.013241, 23.286455, -0.010441
12.280000, -0.010744, -0.007665, 26.868996, -0.004484
12.300000, -0.010594, -0.005490, 26.360186, -0.003610
12.320000, -0.010755, -0.008571, 26.868090, -0.004985
12.340000, -0.011127, -0.010592, 27.888102, -0.005868
12.360000, -0.011034, -0.012895, 24.308773, -0.012643
12.380000, -0.011696, -0.009525, 26.867136, -0.009475
12.400000, -0.011512, -0.001801, 27.385908, -0.003953
12.420000, -0.010736, 0.003001, 25.857689, -0.000809
12.440000, -0.010857, 0.005997, 25.349699, -0.000679
12.460000, -0.010419, 0.008396, 27.396105, 0.005832
12.480000, -0.010534, 0.006766, 24.839420, 0.000224
12.500000, -0.009600, 0.005246, 23.815928, 0.001725
12.520000, -0.010138, 0.006788, 24.839443, 0.001925
12.540000, -0.010880, 0.007008, 23.817690, -0.002847
12.560000, -0.010295, 0.009761, 24.842417, 0.002748
12.580000, -0.009763, 0.014766, 24.336435, 0.006671
12.600000, -0.008254, 0.016105, 21.782780, 0.009482
12.620000, -0.008139, 0.016931, 24.338600, 0.014686
12.640000, -0.008032, 0.017334, 23.828016, 0.014487
12.660000, -0.008744, 0.014811, 24.847466, 0.011898
12.680000, -0.008396, 0.015347, 24.848001, 0.013651
12.700000, -0.007614, 0.015851, 24.337519, 0.016384
12.720000, -0.006281, 0.015863, 24.848518, 0.022933
12.740000, -0.006907, 0.011754, 23.311451, 0.015620
12.760000, -0.006200, 0.004918, 27.392628, 0.022075
12.780000, -0.005893, -0.001645, 27.386063, 0.020089
12.800000, -0.006434, -0.009134, 26.867527, 0.013161
12.820000, -0.006282, -0.014009, 26.351665, 0.010500
12.840000, -0.006996, -0.012295, 24.309374, 0.004882
12.860000, -0.007191, -0.006627, 26.870033, 0.011191
12.880000, -0.006843, 0.001417, 26.367092, 0.015855
12.900000, -0.006188, 0.002669, 26.879330, 0.020139
12.920000, -0.005878, -0.001439, 26.364235, 0.018537
12.940000, -0.006386, -0.010220, 27.377489, 0.013678
12.960000, -0.005497, -0.017765, 26.858896, 0.012822
12.980000, -0.005569, -0.024453, 32.473240, 0.018605
13.000000, -0.005668, -0.036509, 29.395145, 0.006975
13.020000, -0.005985, -0.047541, 31.939167, 0.004380
13.040000, -0.006920, -0.051401, 29.891300, -0.004984
13.060000, -0.007634, -0.049547, 32.448147, -0.002802
13.080000, -0.008084, -0.044219, 29.387434, -0.007201
13.100000, -0.008456, -0.038830, 32.458866, -0.000925
13.120000, -0.008638, -0.035933, 28.884735, -0.006260
13.140000, -0.009259, -0.037205, 29.905497, -0.007831
13.160000, -0.010036, -0.038143, 29.393511, -0.012475
13.180000, -0.011138, -0.038279, 26.838383, -0.021539
13.200000, -0.012182, -0.033812, 29.908888, -0.018591
13.220000, -0.012835, -0.025735, 26.339939, -0.023336
13.240000, -0.013509, -0.016373, 25.327330, -0.023226
13.260000, -0.013043, -0.005063, 26.871599, -0.012980
13.280000, -0.013271, 0.002515, 23.813198, -0.015299
13.300000, -0.013509, 0.006272, 23.816954, -0.014429
13.320000, -0.013855, 0.009770, 24.842424, -0.012428
13.340000, -0.013840, 0.010212, 24.331881, -0.013004
13.360000, -0.014322, 0.011030, 21.266720, -0.019803
13.380000, -0.013557, 0.013259, 22.290920, -0.013700
13.400000, -0.012833, 0.016962, 21.783638, -0.009613
13.420000, -0.012853, 0.017234, 21.272923, -0.010420
13.440000, -0.012401, 0.015287, 22.292950, -0.007755
13.460000, -0.012148, 0.014735, 21.781410, -0.007811
13.480000, -0.011753, 0.014165, 18.714861, -0.011566
13.500000, -0.011891, 0.017395, 18.718092, -0.010533
13.520000, -0.011382, 0.024104, 19.235788, -0.004133
13.540000, -0.010960, 0.028812, 19.240494, 0.000032
13.560000, -0.010329, 0.030219, 16.175924, -0.001725
13.580000, -0.009308, 0.031424, 16.688114, 0.004092
13.600000, -0.009058, 0.031726, 15.666444, 0.003592
13.620000, -0.008396, 0.031253, 15.665971, 0.006175
13.640000, -0.008496, 0.031001, 16.176704, 0.006481
13.660000, -0.007404, 0.029242, 16.174946, 0.010257
13.680000, -0.006670, 0.027806, 13.618456, 0.008369
13.700000, -0.005664, 0.025388, 13.105052, 0.010586
13.720000, -0.004857, 0.024407, 13.104072, 0.013537
13.740000, -0.004322, 0.020832, 13.611482, 0.014881
13.760000, -0.004020, 0.015584, 13.606235, 0.013535
13.780000, -0.003972, 0.011557, 14.113194, 0.012575
13.800000, -0.004065, 0.008587, 13.088251, 0.008967
13.820000, -0.004280, 0.008731, 13.088394, 0.008122
13.840000, -0.004221, 0.009363, 14.111000, 0.010411
13.860000, -0.004518, 0.011402, 13.602053, 0.009308
13.880000, -0.004431, 0.011980, 13.091644, 0.009112
13.900000, -0.004062, 0.013725, 13.604375, 0.012422
13.920000, -0.004032, 0.011966, 14.113603, 0.012522
13.940000, -0.003755, 0.009073, 14.621696, 0.013112
13.960000, -0.003500, 0.003349, 13.083013, 0.008746
13.980000, -0.003603, -0.001342, 14.611280, 0.008529
14.000000, -0.003620, -0.004033, 15.630685, 0.008823
14.020000, -0.003816, -0.008596, 17.159081, 0.008273
14.040000, -0.003864, -0.014051, 16.642641, 0.004467
14.060000, -0.004224, -0.019854, 16.636837, 0.000019
14.080000, -0.004742, -0.023111, 16.633579, -0.003828
14.100000, -0.004933, -0.022222, 19.700447, 0.000961
14.120000, -0.005563, -0.023754, 16.632936, -0.007651
14.140000, -0.005739, -0.025367, 16.120338, -0.010071
14.160000, -0.006104, -0.023537, 15.611180, -0.011567
14.180000, -0.006311, -0.018507, 16.127197, -0.009063
14.200000, -0.006821, -0.015583, 16.130121, -0.009769
14.220000, -0.007222, -0.012444, 16.644247, -0.009043
14.240000, -0.007153, -0.011859, 13.578791, -0.013611
14.260000, -0.007785, -0.008693, 13.581958, -0.014716
14.280000, -0.008040, -0.003650, 14.097986, -0.012414
14.300000, -0.008016, 0.001627, 14.103264, -0.009660
14.320000, -0.008067, 0.004810, 14.106446, -0.008277
14.340000, -0.008227, 0.006986, 13.086650, -0.009586
14.360000, -0.008034, 0.007565, 13.598215, -0.007612
14.380000, -0.007789, 0.008490, 14.110126, -0.005245
14.400000, -0.007817, 0.008851, 13.599501, -0.006041
14.420000, -0.007299, 0.007484, 14.109120, -0.003659
14.440000, -0.006942, 0.007564, 16.153269, 0.001340
14.460000, -0.006880, 0.005312, 13.595963, -0.003822
14.480000, -0.006857, 0.003354, 13.594005, -0.004708
14.500000, -0.006533, 0.005676, 13.596327, -0.002160
14.520000, -0.006475, 0.007732, 14.109368, -0.000022
14.540000, -0.005944, 0.010018, 14.111654, 0.003393
14.560000, -0.005560, 0.010771, 13.601421, 0.004547
14.580000, -0.005101, 0.011527, 11.558231, 0.003450
14.600000, -0.005107, 0.012860, 11.559565, 0.004094
14.620000, -0.004811, 0.015460, 11.562164, 0.006662
14.640000, -0.004540, 0.017796, 11.053514, 0.008132
14.660000, -0.004624, 0.019950, 10.033574, 0.007134
14.680000, -0.004352, 0.022643, 11.058362, 0.011369
14.700000, -0.004123, 0.024505, 11.060224, 0.013278
14.720000, -0.003705, 0.024311, 11.571016, 0.015823
14.740000, -0.002986, 0.022920, 11.058639, 0.017333
14.760000, -0.002690, 0.019810, 11.566515, 0.017890
14.780000, -0.002566, 0.015510, 11.051229, 0.015401
14.800000, -0.002226, 0.012665, 13.603314, 0.019719
14.820000, -0.001959, 0.010003, 11.045721, 0.015225
14.840000, -0.001646, 0.005459, 14.107096, 0.019429
14.860000, -0.001626, 0.001119, 13.591769, 0.016479
14.880000, -0.001760, -0.003823, 13.586827, 0.013424
14.900000, -0.001928, -0.007161, 14.094476, 0.011891
14.920000, -0.001947, -0.007853, 13.582798, 0.010602
14.940000, -0.002517, -0.008811, 13.070853, 0.006833
14.960000, -0.002631, -0.010100, 13.069565, 0.005699
14.980000, -0.002618, -0.008993, 14.092644, 0.008026
15.000000, -0.002686, -0.009661, 13.070003, 0.005685
15.020000, -0.002988, -0.012532, 13.578118, 0.003812
15.040000, -0.003268, -0.012960, 14.088676, 0.003265
15.060000, -0.004210, -0.014446, 13.065218, -0.003218
15.080000, -0.004598, -0.013408, 13.066257, -0.004353
15.100000, -0.004434, -0.009403, 14.092233, 0.000076
15.120000, -0.004410, -0.008175, 14.093461, 0.000797
15.140000, -0.004538, -0.010376, 13.069287, -0.002574
15.160000, -0.004669, -0.011407, 13.068257, -0.003651
15.180000, -0.004739, -0.012707, 14.599916, -0.002025
15.200000, -0.005358, -0.013630, 13.577020, -0.006845
15.220000, -0.005419, -0.015515, 13.064149, -0.008910
15.240000, -0.006005, -0.013050, 13.577600, -0.009315
15.260000, -0.006219, -0.010832, 16.134872, -0.004818
15.280000, -0.006825, -0.010062, 13.069602, -0.012172
15.300000, -0.007014, -0.008689, 13.581962, -0.011427
15.320000, -0.007044, -0.004724, 13.585926, -0.009562
15.340000, -0.007060, -0.002554, 13.588097, -0.008541
15.360000, -0.006911, -0.000370, 13.590281, -0.006808
15.380000, -0.006778, 0.000517, 14.102154, -0.004936
15.400000, -0.006822, 0.000435, 13.080099, -0.006884
15.420000, -0.006754, 0.001784, 14.103421, -0.004197
15.440000, -0.007205, 0.003441, 14.616064, -0.004429
15.460000, -0.006754, 0.004409, 13.595059, -0.003739
15.480000, -0.006299, 0.007611, 13.598262, -0.000190
15.500000, -0.006377, 0.010287, 13.089952, -0.000039
15.520000, -0.006550, 0.012098, 11.558803, -0.002444
15.540000, -0.006376, 0.015925, 13.606576, 0.003658
15.560000, -0.006081, 0.019901, 13.610551, 0.006913
15.580000, -0.005811, 0.020509, 10.545241, 0.003212
15.600000, -0.005212, 0.022692, 13.613342, 0.012020
15.620000, -0.004611, 0.023671, 11.570376, 0.011636
15.640000, -0.004167, 0.022574, 14.124211, 0.017276
15.660000, -0.003572, 0.018313, 14.630937, 0.018531
15.680000, -0.003494, 0.012265, 13.091928, 0.013248
15.700000, -0.003363, 0.008061, 13.598711, 0.012556
15.720000, -0.003320, 0.007704, 16.153408, 0.016854
15.740000, -0.003402, 0.006700, 13.597350, 0.011706
15.760000, -0.002968, 0.006398, 13.597049, 0.013408
15.780000, -0.002718, 0.007614, 14.109251, 0.015941
15.800000, -0.002398, 0.006242, 14.107879, 0.016616
15.820000, -0.002251, 0.003971, 14.105608, 0.016104
15.840000, -0.002205, 0.001339, 13.591990, 0.014117
15.860000, -0.002206, -0.001533, 13.589118, 0.012671
15.880000, -0.001762, -0.002928, 14.098709, 0.014726
15.900000, -0.001788, -0.005428, 13.585222, 0.012497
15.920000, -0.002125, -0.007637, 14.094000, 0.010811
15.940000, -0.002554, -0.008732, 14.092905, 0.008433
15.960000, -0.002961, -0.009867, 13.580783, 0.005268
15.980000, -0.003457, -0.006706, 13.072958, 0.003881
16.000000, -0.003408, -0.004433, 13.586217, 0.006088
16.020000, -0.003285, -0.003367, 14.098269, 0.008006
16.040000, -0.003510, -0.004924, 12.563754, 0.003688
16.060000, -0.004107, -0.006346, 13.584304, 0.002148
16.080000, -0.004146, -0.007829, 16.648861, 0.006391
16.100000, -0.004321, -0.011613, 15.623104, 0.002028
16.120000, -0.004675, -0.016160, 16.640530, -0.000050
16.140000, -0.005210, -0.020534, 15.614183, -0.006245
16.160000, -0.005613, -0.020662, 16.636030, -0.006312
16.180000, -0.005718, -0.019946, 19.191738, -0.002102
16.200000, -0.005990, -0.021174, 16.124531, -0.009037
16.220000, -0.006291, -0.022666, 16.123039, -0.011067
16.240000, -0.006809, -0.019994, 16.125710, -0.011934
16.260000, -0.006874, -0.015932, 16.640759, -0.009313
16.280000, -0.006725, -0.012749, 16.132956, -0.007939
16.300000, -0.006854, -0.011338, 15.623380, -0.008640
16.320000, -0.006755, -0.009398, 16.647293, -0.005522
16.340000, -0.006945, -0.009116, 16.647575, -0.006191
16.360000, -0.007202, -0.009865, 15.624853, -0.009382
16.380000, -0.007233, -0.008155, 16.137550, -0.007795
16.400000, -0.007484, -0.004963, 16.140741, -0.007266
16.420000, -0.007903, -0.001279, 13.589372, -0.011498
16.440000, -0.007765, 0.002665, 14.615288, -0.007208
16.460000, -0.007794, 0.009653, 13.600303, -0.005539
16.480000, -0.007256, 0.013281, 13.603931, -0.001423
16.500000, -0.006849, 0.015371, 14.117008, 0.002220
16.520000, -0.006532, 0.015724, 20.760427, 0.014920
16.540000, -0.006706, 0.007943, 13.598594, -0.001760
16.560000, -0.006576, 0.002410, 14.104047, -0.003126
16.580000, -0.006764, 0.008383, 13.599033, -0.001787
16.600000, -0.006646, 0.014835, 14.116472, 0.002817
16.620000, -0.006316, 0.020808, 14.122444, 0.007223
16.640000, -0.005866, 0.023526, 11.059245, 0.005355
16.660000, -0.005421, 0.026174, 15.660892, 0.016313
16.680000, -0.004662, 0.025564, 11.061283, 0.011511
16.700000, -0.004234, 0.022622, 11.058340, 0.011858
16.720000, -0.003674, 0.022503, 13.102167, 0.017624
16.740000, -0.003300, 0.020387, 11.056106, 0.014721
16.760000, -0.002724, 0.017389, 11.564095, 0.016530
16.780000, -0.002765, 0.015133, 12.072824, 0.016081
16.800000, -0.002535, 0.013306, 14.114943, 0.019580
16.820000, -0.002691, 0.010041, 13.600692, 0.016416
16.840000, -0.002653, 0.004968, 14.106605, 0.014891
16.860000, -0.002782, 0.002383, 13.593034, 0.012184
16.880000, -0.002755, 0.001153, 14.613775, 0.013397
16.900000, -0.002703, 0.000841, 13.591492, 0.011745
16.920000, -0.002393, -0.001513, 13.589137, 0.011886
16.940000, -0.002676, -0.003904, 13.075760, 0.008619
16.960000, -0.002901, -0.004742, 13.585909, 0.008097
16.980000, -0.002927, -0.006290, 14.095346, 0.008067
17.000000, -0.003359, -0.008249, 13.071415, 0.003521
17.020000, -0.003400, -0.010585, 13.580065, 0.003034
17.040000, -0.003359, -0.009331, 13.070333, 0.002979
17.060000, -0.003316, -0.010288, 13.580362, 0.003540
17.080000, -0.003832, -0.012474, 16.644217, 0.005399
17.100000, -0.004292, -0.016633, 16.129072, 0.000487
17.120000, -0.004748, -0.021094, 15.613624, -0.004556
17.140000, -0.004874, -0.020740, 16.124966, -0.004056
17.160000, -0.005250, -0.018973, 17.148705, -0.003055
17.180000, -0.005582, -0.019255, 16.637436, -0.005471
17.200000, -0.006191, -0.019407, 16.637283, -0.008144
17.220000, -0.006612, -0.017086, 16.128618, -0.009632
17.240000, -0.007002, -0.014114, 16.642576, -0.008944
17.260000, -0.006820, -0.011792, 15.622926, -0.008720
17.280000, -0.007333, -0.009596, 16.136108, -0.008949
17.300000, -0.007033, -0.008845, 15.625873, -0.008150
17.320000, -0.007358, -0.007752, 14.093884, -0.011566
17.340000, -0.007556, -0.005948, 14.095688, -0.011501
17.360000, -0.007629, -0.002458, 13.077206, -0.011781
17.380000, -0.007553, 0.002270, 14.103907, -0.007363
17.400000, -0.007648, 0.005428, 14.618051, -0.005324
17.420000, -0.007515, 0.006336, 13.596987, -0.006017
17.440000, -0.007822, 0.008263, 13.598913, -0.006358
17.460000, -0.007834, 0.010660, 14.112297, -0.004345
17.480000, -0.007573, 0.014914, 14.116550, -0.001097
17.500000, -0.007203, 0.017763, 13.608414, 0.001051
17.520000, -0.006832, 0.019342, 13.609992, 0.003427
17.540000, -0.006360, 0.019573, 10.033197, -0.000455
17.560000, -0.005770, 0.021404, 14.123040, 0.009850
17.580000, -0.005143, 0.022606, 14.124243, 0.013131
17.600000, -0.004593, 0.019912, 13.610562, 0.013263
17.620000, -0.004128, 0.015704, 13.095367, 0.012275
17.640000, -0.003757, 0.011662, 14.113299, 0.013543
17.660000, -0.003417, 0.009639, 19.221323, 0.022571
17.680000, -0.003156, 0.002137, 14.103774, 0.011324
17.700000, -0.003181, -0.002206, 13.588444, 0.008177
17.720000, -0.003443, -0.000117, 14.612506, 0.009824
17.740000, -0.003457, 0.002331, 14.103968, 0.010137
17.760000, -0.002921, 0.006617, 14.108253, 0.014573
17.780000, -0.002859, 0.007512, 14.109149, 0.015289
17.800000, -0.002903, 0.004968, 12.573646, 0.011245
17.820000, -0.002729, 0.004765, 14.106401, 0.014462
17.840000, -0.002538, 0.005016, 14.617640, 0.016262
17.860000, -0.002498, 0.001610, 14.103247, 0.013866
17.880000, -0.002363, -0.001235, 14.100402, 0.013009
17.900000, -0.002242, -0.003765, 13.586885, 0.011396
17.920000, -0.001812, -0.005872, 14.606751, 0.013890
17.940000, -0.001886, -0.007552, 13.072112, 0.010155
17.960000, -0.002077, -0.011448, 16.134256, 0.012537
17.980000, -0.002590, -0.014506, 13.576144, 0.004518
18.000000, -0.002894, -0.016078, 15.618640, 0.005871
18.020000, -0.003378, -0.016044, 16.129660, 0.004679
18.040000, -0.003730, -0.017558, 15.617160, 0.001560
18.060000, -0.003775, -0.018466, 16.638226, 0.002630
18.080000, -0.003881, -0.019617, 15.615100, -0.000116
18.100000, -0.004443, -0.022020, 17.145657, -0.001145
18.120000, -0.005168, -0.023390, 16.122314, -0.006641
18.140000, -0.005129, -0.024433, 16.632257, -0.006141
18.160000, -0.005531, -0.024252, 16.121452, -0.008623
18.180000, -0.006250, -0.023026, 16.122679, -0.011072
18.200000, -0.006492, -0.021322, 16.124382, -0.011251
18.220000, -0.006778, -0.018392, 14.083244, -0.014434
18.240000, -0.006954, -0.014140, 16.131565, -0.009612
18.260000, -0.006938, -0.011893, 14.089745, -0.011852
18.280000, -0.007232, -0.010001, 13.580649, -0.013015
18.300000, -0.007398, -0.007583, 13.583067, -0.012510
18.320000, -0.007170, -0.004084, 14.097552, -0.008920
18.340000, -0.007015, -0.002905, 14.098732, -0.007666
18.360000, -0.006873, -0.002185, 13.588466, -0.007560
18.380000, -0.006823, -0.002133, 13.588517, -0.007321
18.400000, -0.007022, -0.002039, 14.099598, -0.007261
18.420000, -0.007111, -0.002614, 13.588037, -0.008790
18.440000, -0.007403, -0.000627, 13.590024, -0.009037
18.460000, -0.007558, 0.003260, 13.593910, -0.007746
18.480000, -0.007544, 0.007189, 11.042908, -0.010007
18.500000, -0.007139, 0.012325, 11.559031, -0.004841
18.520000, -0.006557, 0.018271, 11.564977, 0.000625
18.540000, -0.006209, 0.020060, 11.055779, 0.002152
18.560000, -0.005762, 0.019533, 10.544266, 0.002931
18.580000, -0.005031, 0.018911, 10.543643, 0.005736
18.600000, -0.004519, 0.017386, 9.009037, 0.004576
18.620000, -0.004236, 0.017114, 8.497779, 0.004791
18.640000, -0.003992, 0.017076, 8.497742, 0.005812
18.660000, -0.003694, 0.019602, 8.500268, 0.008351
18.680000, -0.003368, 0.019275, 8.499941, 0.009574
18.700000, -0.003160, 0.019709, 8.500374, 0.010680
18.720000, -0.002878, 0.020013, 8.500679, 0.012036
18.740000, -0.002727, 0.019072, 8.499738, 0.012207
18.760000, -0.002490, 0.017675, 8.498341, 0.012515
18.780000, -0.002520, 0.017072, 8.497737, 0.012085
18.800000, -0.002350, 0.015798, 8.496464, 0.012169
18.820000, -0.002191, 0.015792, 9.007443, 0.013708
18.840000, -0.001842, 0.014511, 7.984190, 0.012834
18.860000, -0.001578, 0.011526, 8.492191, 0.013317
18.880000, -0.001544, 0.009329, 9.000979, 0.013219
18.900000, -0.001586, 0.006758, 8.487423, 0.010890
18.920000, -0.001361, 0.004116, 8.484781, 0.010522
18.940000, -0.001016, 0.001532, 8.993183, 0.011554
18.960000, -0.000962, -0.001092, 7.968587, 0.008748
18.980000, -0.000848, -0.005947, 8.474718, 0.007654
19.000000, -0.001304, -0.007458, 10.517275, 0.008391
19.020000, -0.001534, -0.011490, 11.024229, 0.006242
19.040000, -0.002025, -0.015649, 11.020069, 0.002060
19.060000, -0.002397, -0.018135, 11.017583, -0.000777
19.080000, -0.002744, -0.018866, 10.505866, -0.003482
19.100000, -0.002450, -0.016812, 9.996812, -0.002055
19.120000, -0.002583, -0.017655, 10.507078, -0.002189
19.140000, -0.003214, -0.018202, 11.017517, -0.004293
19.160000, -0.003677, -0.020037, 11.526668, -0.006333
19.180000, -0.003886, -0.019672, 11.016047, -0.007899
19.200000, -0.004096, -0.020476, 11.015243, -0.009196
