t, a_x, a_y, a_z, w_x, w_y, w_z
0.000000, -3965.000000, -15815.000000, 1095.000000, -75.000000, 80.000000, 191.000000
0.020000, -3944.000000, -15804.000000, 1087.000000, -72.000000, 80.000000, 181.000000
0.040000, -3972.000000, -15799.000000, 1086.000000, -59.000000, 79.000000, 184.000000
0.060000, -3962.000000, -15789.000000, 1057.000000, -60.000000, 80.000000, 187.000000
0.080000, -3944.000000, -15804.000000, 1107.000000, -63.000000, 81.000000, 195.000000
0.100000, -3942.000000, -15820.000000, 1105.000000, -61.000000, 91.000000, 197.000000
0.120000, -3968.000000, -15825.000000, 1085.000000, -65.000000, 76.000000, 191.000000
0.140000, -3950.000000, -15820.000000, 1100.000000, -69.000000, 75.000000, 189.000000
0.160000, -3938.000000, -15788.000000, 1114.000000, -68.000000, 81.000000, 191.000000
0.180000, -3940.000000, -15819.000000, 1083.000000, -68.000000, 94.000000, 185.000000
0.200000, -3943.000000, -15802.000000, 1110.000000, -57.000000, 87.000000, 172.000000
0.220000, -3928.000000, -15823.000000, 1091.000000, -62.000000, 76.000000, 195.000000
0.240000, -3939.000000, -15815.000000, 1080.000000, -54.000000, 82.000000, 201.000000
0.260000, -3961.000000, -15804.000000, 1055.000000, -70.000000, 88.000000, 177.000000
0.280000, -3972.000000, -15797.000000, 1075.000000, -70.000000, 91.000000, 185.000000
0.300000, -3946.000000, -15815.000000, 1098.000000, -69.000000, 88.000000, 185.000000
0.320000, -3944.000000, -15808.000000, 1086.000000, -72.000000, 89.000000, 184.000000
0.340000, -3962.000000, -15822.000000, 1104.000000, -63.000000, 97.000000, 178.000000
0.360000, -3951.000000, -15833.000000, 1107.000000, -68.000000, 85.000000, 194.000000
0.380000, -3958.000000, -15796.000000, 1100.000000, -72.000000, 88.000000, 184.000000
0.400000, -3948.000000, -15795.000000, 1103.000000, -72.000000, 90.000000, 172.000000
0.420000, -3942.000000, -15806.000000, 1096.000000, -69.000000, 85.000000, 190.000000
0.440000, -3964.000000, -15815.000000, 1069.000000, -64.000000, 80.000000, 182.000000
0.460000, -3946.000000, -15804.000000, 1079.000000, -63.000000, 82.000000, 185.000000
0.480000, -3949.000000, -15811.000000, 1060.000000, -66.000000, 92.000000, 189.000000
0.500000, -3944.000000, -15819.000000, 1092.000000, -63.000000, 86.000000, 181.000000
0.520000, -3937.000000, -15795.000000, 1066.000000, -61.000000, 83.000000, 171.000000
0.540000, -3958.000000, -15795.000000, 1116.000000, -72.000000, 85.000000, 178.000000
0.560000, -3949.000000, -15810.000000, 1104.000000, -65.000000, 85.000000, 182.000000
0.580000, -3925.000000, -15811.000000, 1086.000000, -65.000000, 79.000000, 184.000000
0.600000, -3954.000000, -15817.000000, 1080.000000, -62.000000, 78.000000, 189.000000
0.620000, -3968.000000, -15833.000000, 1106.000000, -65.000000, 87.000000, 196.000000
0.640000, -3956.000000, -15819.000000, 1071.000000, -68.000000, 86.000000, 189.000000
0.660000, -3910.000000, -15828.000000, 1107.000000, -70.000000, 76.000000, 189.000000
0.680000, -3919.000000, -15820.000000, 1116.000000, -70.000000, 86.000000, 189.000000
0.700000, -3948.000000, -15809.000000, 1068.000000, -70.000000, 88.000000, 194.000000
0.720000, -3943.000000, -15824.000000, 1061.000000, -83.000000, 86.000000, 191.000000
0.740000, -3944.000000, -15811.000000, 1086.000000, -67.000000, 91.000000, 191.000000
0.760000, -3951.000000, -15831.000000, 1095.000000, -67.000000, 87.000000, 190.000000
0.780000, -3961.000000, -15818.000000, 1091.000000, -61.000000, 80.000000, 195.000000
0.800000, -3959.000000, -15802.000000, 1075.000000, -69.000000, 80.000000, 184.000000
0.820000, -3947.000000, -15822.000000, 1110.000000, -64.000000, 93.000000, 190.000000
0.840000, -3933.000000, -15805.000000, 1095.000000, -66.000000, 96.000000, 190.000000
0.860000, -3946.000000, -15816.000000, 1062.000000, -71.000000, 80.000000, 179.000000
0.880000, -3954.000000, -15825.000000, 1076.000000, -65.000000, 82.000000, 187.000000
0.900000, -3956.000000, -15832.000000, 1092.000000, -68.000000, 80.000000, 190.000000
0.920000, -3970.000000, -15810.000000, 1105.000000, -69.000000, 78.000000, 184.000000
0.940000, -3959.000000, -15812.000000, 1104.000000, -62.000000, 78.000000, 186.000000
0.960000, -3940.000000, -15801.000000, 1097.000000, -62.000000, 82.000000, 186.000000
0.980000, -3941.000000, -15802.000000, 1111.000000, -65.000000, 80.000000, 195.000000
1.000000, -3966.000000, -15816.000000, 1121.000000, -63.000000, 86.000000, 183.000000
1.020000, -3961.000000, -15801.000000, 1085.000000, -69.000000, 72.000000, 189.000000
1.040000, -3960.000000, -15811.000000, 1120.000000, -60.000000, 92.000000, 179.000000
1.060000, -3956.000000, -15814.000000, 1117.000000, -68.000000, 90.000000, 194.000000
1.080000, -3940.000000, -15810.000000, 1059.000000, -59.000000, 84.000000, 190.000000
1.100000, -3937.000000, -15811.000000, 1124.000000, -68.000000, 83.000000, 187.000000
1.120000, -3947.000000, -15818.000000, 1110.000000, -66.000000, 82.000000, 168.000000
1.140000, -3932.000000, -15805.000000, 1117.000000, -72.000000, 85.000000, 183.000000
1.159999, -3946.000000, -15806.000000, 1108.000000, -73.000000, 84.000000, 185.000000
1.179999, -3944.000000, -15798.000000, 1120.000000, -73.000000, 90.000000, 187.000000
1.199999, -3941.000000, -15816.000000, 1106.000000, -65.000000, 88.000000, 192.000000
1.219999, -3952.000000, -15807.000000, 1098.000000, -61.000000, 91.000000, 194.000000
1.239999, -3934.000000, -15804.000000, 1098.000000, -66.000000, 90.000000, 199.000000
1.259999, -3938.000000, -15815.000000, 1078.000000, -75.000000, 85.000000, 188.000000
1.279999, -3950.000000, -15812.000000, 1088.000000, -68.000000, 85.000000, 186.000000
1.299999, -3961.000000, -15796.000000, 1092.000000, -67.000000, 80.000000, 192.000000
1.319999, -3957.000000, -15824.000000, 1116.000000, -74.000000, 88.000000, 191.000000
1.339999, -3943.000000, -15812.000000, 1078.000000, -69.000000, 87.000000, 181.000000
1.359999, -3944.000000, -15796.000000, 1093.000000, -70.000000, 86.000000, 196.000000
1.379999, -3922.000000, -15809.000000, 1118.000000, -68.000000, 84.000000, 195.000000
1.399999, -3954.000000, -15810.000000, 1083.000000, -58.000000, 89.000000, 188.000000
1.419999, -3927.000000, -15823.000000, 1086.000000, -56.000000, 84.000000, 191.000000
1.439999, -3934.000000, -15811.000000, 1128.000000, -62.000000, 82.000000, 192.000000
1.459999, -3951.000000, -15808.000000, 1113.000000, -65.000000, 80.000000, 185.000000
1.479999, -3967.000000, -15805.000000, 1126.000000, -68.000000, 78.000000, 191.000000
1.499999, -3931.000000, -15809.000000, 1138.000000, -68.000000, 82.000000, 185.000000
1.519999, -3945.000000, -15803.000000, 1140.000000, -65.000000, 74.000000, 191.000000
1.539999, -3945.000000, -15816.000000, 1113.000000, -68.000000, 76.000000, 195.000000
1.559999, -3931.000000, -15819.000000, 1105.000000, -69.000000, 90.000000, 192.000000
1.579999, -3933.000000, -15807.000000, 1098.000000, -68.000000, 83.000000, 187.000000
1.599999, -3957.000000, -15819.000000, 1116.000000, -65.000000, 84.000000, 195.000000
1.619999, -3946.000000, -15809.000000, 1094.000000, -62.000000, 78.000000, 193.000000
1.639999, -3939.000000, -15788.000000, 1109.000000, -58.000000, 89.000000, 185.000000
1.659999, -3957.000000, -15802.000000, 1107.000000, -69.000000, 89.000000, 171.000000
1.679999, -3937.000000, -15792.000000, 1092.000000, -62.000000, 78.000000, 193.000000
1.699999, -3941.000000, -15820.000000, 1076.000000, -57.000000, 90.000000, 187.000000
1.719999, -3935.000000, -15841.000000, 1103.000000, -53.000000, 87.000000, 192.000000
1.739999, -3948.000000, -15816.000000, 1111.000000, -63.000000, 79.000000, 207.000000
1.759999, -3925.000000, -15793.000000, 1078.000000, -64.000000, 96.000000, 190.000000
1.779999, -3966.000000, -15789.000000, 1082.000000, -63.000000, 86.000000, 194.000000
1.799999, -3932.000000, -15811.000000, 1101.000000, -69.000000, 82.000000, 187.000000
1.819999, -3917.000000, -15823.000000, 1079.000000, -72.000000, 80.000000, 185.000000
1.839999, -3921.000000, -15802.000000, 1091.000000, -69.000000, 95.000000, 188.000000
1.859999, -3947.000000, -15799.000000, 1128.000000, -63.000000, 80.000000, 185.000000
1.879999, -3959.000000, -15823.000000, 1075.000000, -57.000000, 83.000000, 187.000000
1.899999, -3938.000000, -15804.000000, 1082.000000, -66.000000, 69.000000, 182.000000
1.919999, -3969.000000, -15783.000000, 1070.000000, -75.000000, 80.000000, 199.000000
1.939999, -3939.000000, -15812.000000, 1108.000000, -63.000000, 84.000000, 174.000000
1.959999, -3936.000000, -15812.000000, 1118.000000, -66.000000, 82.000000, 192.000000
1.979999, -3935.000000, -15831.000000, 1083.000000, -68.000000, 83.000000, 188.000000
1.999999, -3930.000000, -15815.000000, 1102.000000, -68.000000, 90.000000, 191.000000
2.019999, -3937.000000, -15819.000000, 1139.000000, -70.000000, 102.000000, 189.000000
2.039999, -3934.000000, -15831.000000, 1087.000000, -69.000000, 83.000000, 183.000000
2.059999, -3959.000000, -15801.000000, 1108.000000, -74.000000, 87.000000, 184.000000
2.079999, -3942.000000, -15806.000000, 1062.000000, -73.000000, 79.000000, 180.000000
2.099999, -3926.000000, -15822.000000, 1108.000000, -56.000000, 90.000000, 194.000000
2.119999, -3945.000000, -15792.000000, 1118.000000, -69.000000, 84.000000, 193.000000
2.139999, -3946.000000, -15812.000000, 1065.000000, -66.000000, 90.000000, 182.000000
2.159999, -3928.000000, -15805.000000, 1079.000000, -69.000000, 94.000000, 185.000000
2.179999, -3938.000000, -15828.000000, 1116.000000, -61.000000, 89.000000, 195.000000
2.199999, -3920.000000, -15795.000000, 1123.000000, -64.000000, 86.000000, 188.000000
2.219999, -3921.000000, -15817.000000, 1084.000000, -78.000000, 82.000000, 185.000000
2.239999, -3953.000000, -15806.000000, 1097.000000, -69.000000, 82.000000, 185.000000
2.259999, -3975.000000, -15793.000000, 1129.000000, -69.000000, 89.000000, 190.000000
2.279999, -3953.000000, -15829.000000, 1089.000000, -69.000000, 86.000000, 174.000000
2.299999, -3927.000000, -15808.000000, 1083.000000, -65.000000, 87.000000, 184.000000
2.319999, -3932.000000, -15829.000000, 1064.000000, -64.000000, 85.000000, 192.000000
2.339998, -3921.000000, -15822.000000, 1099.000000, -68.000000, 82.000000, 184.000000
2.359998, -3928.000000, -15806.000000, 1099.000000, -60.000000, 77.000000, 195.000000
2.379998, -3964.000000, -15814.000000, 1069.000000, -61.000000, 87.000000, 186.000000
2.399998, -3930.000000, -15815.000000, 1095.000000, -60.000000, 83.000000, 183.000000
2.419998, -3938.000000, -15805.000000, 1092.000000, -58.000000, 84.000000, 190.000000
2.439998, -3944.000000, -15813.000000, 1045.000000, -66.000000, 84.000000, 189.000000
2.459998, -3950.000000, -15820.000000, 1094.000000, -67.000000, 80.000000, 183.000000
2.479998, -3933.000000, -15827.000000, 1105.000000, -80.000000, 95.000000, 185.000000
2.499998, -3919.000000, -15797.000000, 1091.000000, -62.000000, 88.000000, 193.000000
2.519998, -3922.000000, -15827.000000, 1129.000000, -72.000000, 91.000000, 188.000000
2.539998, -3947.000000, -15809.000000, 1084.000000, -66.000000, 78.000000, 186.000000
2.559998, -3948.000000, -15811.000000, 1111.000000, -65.000000, 76.000000, 174.000000
2.579998, -3946.000000, -15824.000000, 1099.000000, -73.000000, 88.000000, 184.000000
2.599998, -3955.000000, -15815.000000, 1093.000000, -66.000000, 80.000000, 172.000000
2.619998, -3920.000000, -15829.000000, 1102.000000, -69.000000, 88.000000, 182.000000
2.639998, -3941.000000, -15810.000000, 1088.000000, -65.000000, 80.000000, 175.000000
2.659998, -3933.000000, -15821.000000, 1114.000000, -66.000000, 86.000000, 187.000000
2.679998, -3981.000000, -15842.000000, 1118.000000, -72.000000, 83.000000, 173.000000
2.699998, -3945.000000, -15818.000000, 1095.000000, -76.000000, 78.000000, 183.000000
2.719998, -3957.000000, -15831.000000, 1125.000000, -67.000000, 76.000000, 185.000000
2.739998, -3956.000000, -15801.000000, 1091.000000, -75.000000, 80.000000, 183.000000
2.759998, -3964.000000, -15802.000000, 1080.000000, -64.000000, 82.000000, 194.000000
2.779998, -3933.000000, -15810.000000, 1106.000000, -68.000000, 91.000000, 204.000000
2.799998, -3945.000000, -15787.000000, 1054.000000, -70.000000, 78.000000, 184.000000
2.819998, -3926.000000, -15831.000000, 1092.000000, -71.000000, 90.000000, 194.000000
2.839998, -3935.000000, -15801.000000, 1087.000000, -66.000000, 84.000000, 189.000000
2.859998, -3929.000000, -15811.000000, 1092.000000, -58.000000, 87.000000, 192.000000
2.879998, -3929.000000, -15836.000000, 1122.000000, -58.000000, 86.000000, 193.000000
2.899998, -3951.000000, -15801.000000, 1117.000000, -66.000000, 83.000000, 189.000000
2.919998, -3945.000000, -15821.000000, 1112.000000, -59.000000, 82.000000, 192.000000
2.939998, -3941.000000, -15802.000000, 1094.000000, -63.000000, 87.000000, 194.000000
2.959998, -3955.000000, -15823.000000, 1133.000000, -74.000000, 87.000000, 194.000000
2.979998, -3944.000000, -15789.000000, 1095.000000, -69.000000, 87.000000, 193.000000
2.999998, -3929.000000, -15797.000000, 1108.000000, -64.000000, 78.000000, 197.000000
3.019998, -3958.000000, -15781.000000, 1095.000000, -55.000000, 80.000000, 187.000000
3.039998, -3937.000000, -15805.000000, 1106.000000, -61.000000, 86.000000, 180.000000
