t, a_x, a_y, a_z, w_x, w_y, w_z
0.000000, 640.000000, -3842.000000, -3905.000000, -47.000000, 140.000000, 22.000000
0.020000, 640.000000, -3887.000000, -3916.000000, -41.000000, 134.000000, 16.000000
0.040000, 642.000000, -3880.000000, -3876.000000, -63.000000, 143.000000, 21.000000
0.060000, 614.000000, -3884.000000, -3919.000000, -50.000000, 135.000000, 8.000000
0.080000, 636.000000, -3875.000000, -3895.000000, -50.000000, 133.000000, 18.000000
0.100000, 612.000000, -3880.000000, -3906.000000, -49.000000, 136.000000, 20.000000
0.120000, 629.000000, -3883.000000, -3910.000000, -53.000000, 149.000000, 30.000000
0.140000, 650.000000, -3896.000000, -3937.000000, -46.000000, 146.000000, 22.000000
0.160000, 625.000000, -3884.000000, -3915.000000, -53.000000, 132.000000, 11.000000
0.180000, 618.000000, -3875.000000, -3880.000000, -52.000000, 140.000000, 7.000000
0.200000, 643.000000, -3888.000000, -3916.000000, -51.000000, 143.000000, 16.000000
0.220000, 639.000000, -3894.000000, -3890.000000, -52.000000, 137.000000, 7.000000
0.240000, 630.000000, -3878.000000, -3899.000000, -55.000000, 135.000000, 9.000000
0.260000, 632.000000, -3908.000000, -3922.000000, -43.000000, 131.000000, 14.000000
0.280000, 624.000000, -3882.000000, -3899.000000, -44.000000, 133.000000, 8.000000
0.300000, 612.000000, -3879.000000, -3924.000000, -55.000000, 144.000000, 22.000000
0.320000, 627.000000, -3855.000000, -3904.000000, -42.000000, 131.000000, 23.000000
0.340000, 627.000000, -3876.000000, -3908.000000, -57.000000, 135.000000, 24.000000
0.360000, 629.000000, -3881.000000, -3929.000000, -54.000000, 132.000000, 13.000000
0.380000, 625.000000, -3876.000000, -3933.000000, -50.000000, 138.000000, 10.000000
0.400000, 625.000000, -3856.000000, -3884.000000, -53.000000, 130.000000, 25.000000
0.420000, 619.000000, -3870.000000, -3900.000000, -65.000000, 135.000000, 24.000000
0.440000, 645.000000, -3864.000000, -3932.000000, -48.000000, 126.000000, 9.000000
0.460000, 621.000000, -3881.000000, -3903.000000, -50.000000, 134.000000, 3.000000
0.480000, 611.000000, -3874.000000, -3907.000000, -48.000000, 129.000000, 7.000000
0.500000, 599.000000, -3865.000000, -3889.000000, -50.000000, 130.000000, 13.000000
0.520000, 626.000000, -3862.000000, -3932.000000, -52.000000, 126.000000, 15.000000
0.540000, 634.000000, -3881.000000, -3926.000000, -51.000000, 141.000000, 11.000000
0.560000, 640.000000, -3864.000000, -3877.000000, -48.000000, 142.000000, 14.000000
0.580000, 642.000000, -3859.000000, -3893.000000, -52.000000, 139.000000, 18.000000
0.600000, 633.000000, -3854.000000, -3871.000000, -63.000000, 129.000000, 11.000000
0.620000, 624.000000, -3878.000000, -3888.000000, -51.000000, 135.000000, 13.000000
0.640000, 639.000000, -3867.000000, -3871.000000, -55.000000, 141.000000, 20.000000
0.660000, 637.000000, -3880.000000, -3897.000000, -44.000000, 131.000000, 2.000000
0.680000, 631.000000, -3879.000000, -3887.000000, -38.000000, 137.000000, 10.000000
0.700000, 633.000000, -3875.000000, -3854.000000, -44.000000, 140.000000, 16.000000
0.720000, 645.000000, -3873.000000, -3911.000000, -59.000000, 142.000000, 17.000000
0.740000, 641.000000, -3883.000000, -3913.000000, -61.000000, 136.000000, 16.000000
0.760000, 634.000000, -3896.000000, -3892.000000, -50.000000, 143.000000, 14.000000
0.780000, 638.000000, -3881.000000, -3869.000000, -50.000000, 134.000000, 10.000000
