t, a_x, a_y, a_z, w_x, w_y, w_z
0.000000, 539.000000, -11624.000000, -8730.000000, -256.000000, 198.000000, -3.000000
0.020000, 537.000000, -11630.000000, -8733.000000, -259.000000, 201.000000, -1.000000
0.040000, 552.000000, -11612.000000, -8755.000000, -251.000000, 199.000000, 4.000000
0.060000, 524.000000, -11603.000000, -8744.000000, -249.000000, 202.000000, 9.000000
0.080000, 532.000000, -11614.000000, -8725.000000, -262.000000, 195.000000, -5.000000
0.100000, 536.000000, -11613.000000, -8720.000000, -255.000000, 199.000000, 1.000000
0.120000, 550.000000, -11617.000000, -8701.000000, -248.000000, 199.000000, 4.000000
0.140000, 543.000000, -11631.000000, -8734.000000, -256.000000, 205.000000, 0.000000
0.160000, 555.000000, -11609.000000, -8736.000000, -255.000000, 194.000000, -7.000000
0.180000, 535.000000, -11596.000000, -8741.000000, -246.000000, 194.000000, 0.000000
0.200000, 572.000000, -11619.000000, -8711.000000, -255.000000, 201.000000, -7.000000
0.220000, 530.000000, -11644.000000, -8736.000000, -256.000000, 203.000000, 5.000000
0.240000, 553.000000, -11609.000000, -8711.000000, -255.000000, 198.000000, -4.000000
0.260000, 542.000000, -11597.000000, -8711.000000, -251.000000, 203.000000, 7.000000
0.280000, 549.000000, -11603.000000, -8729.000000, -251.000000, 199.000000, -6.000000
0.300000, 574.000000, -11615.000000, -8751.000000, -265.000000, 198.000000, 0.000000
0.320000, 573.000000, -11604.000000, -8710.000000, -260.000000, 192.000000, -1.000000
0.340000, 563.000000, -11625.000000, -8741.000000, -247.000000, 196.000000, -2.000000
0.360000, 553.000000, -11612.000000, -8736.000000, -255.000000, 204.000000, 5.000000
0.380000, 545.000000, -11628.000000, -8745.000000, -260.000000, 202.000000, -2.000000
0.400000, 544.000000, -11592.000000, -8751.000000, -248.000000, 197.000000, -2.000000
0.420000, 544.000000, -11626.000000, -8720.000000, -247.000000, 191.000000, 1.000000
0.440000, 548.000000, -11631.000000, -8741.000000, -253.000000, 196.000000, 5.000000
0.460000, 551.000000, -11609.000000, -8713.000000, -255.000000, 198.000000, -2.000000
0.480000, 538.000000, -11610.000000, -8715.000000, -247.000000, 202.000000, 5.000000
0.500000, 549.000000, -11618.000000, -8737.000000, -248.000000, 199.000000, 3.000000
0.520000, 569.000000, -11614.000000, -8740.000000, -257.000000, 198.000000, -9.000000
0.540000, 536.000000, -11604.000000, -8760.000000, -245.000000, 202.000000, 1.000000
0.560000, 567.000000, -11600.000000, -8739.000000, -250.000000, 196.000000, 13.000000
0.580000, 555.000000, -11618.000000, -8709.000000, -241.000000, 203.000000, 3.000000
0.600000, 551.000000, -11612.000000, -8730.000000, -250.000000, 205.000000, 1.000000
0.620000, 552.000000, -11616.000000, -8731.000000, -247.000000, 201.000000, -5.000000
0.640000, 541.000000, -11595.000000, -8715.000000, -257.000000, 196.000000, -10.000000
0.660000, 520.000000, -11597.000000, -8718.000000, -255.000000, 200.000000, -3.000000
0.680000, 550.000000, -11607.000000, -8773.000000, -249.000000, 209.000000, 4.000000
0.700000, 531.000000, -11631.000000, -8741.000000, -249.000000, 197.000000, 1.000000
0.720000, 563.000000, -11614.000000, -8731.000000, -252.000000, 193.000000, -5.000000
0.740000, 560.000000, -11606.000000, -8720.000000, -250.000000, 190.000000, 2.000000
0.760000, 549.000000, -11610.000000, -8745.000000, -245.000000, 206.000000, 7.000000
0.780000, 565.000000, -11616.000000, -8717.000000, -256.000000, 193.000000, -1.000000
0.800000, 546.000000, -11609.000000, -8750.000000, -264.000000, 198.000000, 2.000000
0.820000, 528.000000, -11571.000000, -8740.000000, -258.000000, 199.000000, -2.000000
0.840000, 545.000000, -11595.000000, -8755.000000, -254.000000, 194.000000, -5.000000
0.860000, 556.000000, -11611.000000, -8755.000000, -252.000000, 200.000000, -1.000000
0.880000, 549.000000, -11614.000000, -8724.000000, -249.000000, 189.000000, 1.000000
0.900000, 549.000000, -11584.000000, -8684.000000, -254.000000, 198.000000, 3.000000
0.920000, 527.000000, -11599.000000, -8766.000000, -247.000000, 204.000000, -3.000000
0.940000, 569.000000, -11616.000000, -8706.000000, -249.000000, 201.000000, 2.000000
0.960000, 554.000000, -11626.000000, -8743.000000, -262.000000, 200.000000, 0.000000
0.980000, 525.000000, -11613.000000, -8755.000000, -255.000000, 195.000000, 8.000000
1.000000, 538.000000, -11575.000000, -8775.000000, -256.000000, 199.000000, -6.000000
1.020000, 614.000000, -11616.000000, -8754.000000, -251.000000, 209.000000, -6.000000
1.040000, 575.000000, -11648.000000, -8692.000000, -254.000000, 210.000000, -4.000000
1.060000, 508.000000, -11594.000000, -8733.000000, -261.000000, 202.000000, -2.000000
1.080000, 562.000000, -11571.000000, -8720.000000, -256.000000, 201.000000, 6.000000
1.100000, 572.000000, -11629.000000, -8746.000000, -240.000000, 194.000000, 2.000000
1.120000, 549.000000, -11619.000000, -8717.000000, -249.000000, 200.000000, -3.000000
1.140000, 520.000000, -11616.000000, -8703.000000, -252.000000, 200.000000, -11.000000
1.159999, 547.000000, -11598.000000, -8766.000000, -250.000000, 195.000000, 3.000000
1.179999, 535.000000, -11608.000000, -8702.000000, -248.000000, 202.000000, 0.000000
1.199999, 571.000000, -11618.000000, -8753.000000, -259.000000, 192.000000, 4.000000
1.219999, 539.000000, -11625.000000, -8697.000000, -263.000000, 199.000000, -1.000000
1.239999, 558.000000, -11625.000000, -8698.000000, -262.000000, 202.000000, 4.000000
1.259999, 558.000000, -11635.000000, -8767.000000, -240.000000, 205.000000, -6.000000
1.279999, 555.000000, -11612.000000, -8736.000000, -250.000000, 202.000000, -2.000000
1.299999, 563.000000, -11631.000000, -8752.000000, -255.000000, 187.000000, 0.000000
1.319999, 536.000000, -11620.000000, -8745.000000, -252.000000, 201.000000, -8.000000
1.339999, 554.000000, -11616.000000, -8744.000000, -250.000000, 190.000000, 1.000000
1.359999, 520.000000, -11620.000000, -8762.000000, -259.000000, 199.000000, -2.000000
1.379999, 558.000000, -11630.000000, -8746.000000, -250.000000, 208.000000, -3.000000
1.399999, 549.000000, -11631.000000, -8709.000000, -249.000000, 197.000000, 16.000000
1.419999, 550.000000, -11606.000000, -8730.000000, -254.000000, 211.000000, -5.000000
1.439999, 569.000000, -11610.000000, -8743.000000, -254.000000, 194.000000, -4.000000
1.459999, 569.000000, -11597.000000, -8745.000000, -257.000000, 201.000000, -3.000000
1.479999, 554.000000, -11627.000000, -8726.000000, -261.000000, 197.000000, 6.000000
1.499999, 544.000000, -11625.000000, -8720.000000, -259.000000, 198.000000, 3.000000
1.519999, 549.000000, -11607.000000, -8734.000000, -247.000000, 202.000000, -1.000000
1.539999, 568.000000, -11631.000000, -8743.000000, -247.000000, 198.000000, 3.000000
1.559999, 535.000000, -11620.000000, -8744.000000, -252.000000, 203.000000, 7.000000
1.579999, 557.000000, -11607.000000, -8696.000000, -256.000000, 207.000000, -5.000000
1.599999, 550.000000, -11625.000000, -8749.000000, -253.000000, 195.000000, -5.000000
1.619999, 535.000000, -11611.000000, -8740.000000, -255.000000, 189.000000, 0.000000
1.639999, 557.000000, -11621.000000, -8737.000000, -250.000000, 195.000000, -3.000000
1.659999, 530.000000, -11610.000000, -8708.000000, -253.000000, 197.000000, 5.000000
1.679999, 521.000000, -11631.000000, -8756.000000, -254.000000, 196.000000, 1.000000
1.699999, 546.000000, -11605.000000, -8714.000000, -256.000000, 200.000000, -5.000000
1.719999, 542.000000, -11615.000000, -8721.000000, -260.000000, 205.000000, 3.000000
1.739999, 530.000000, -11616.000000, -8735.000000, -249.000000, 200.000000, 3.000000
1.759999, 551.000000, -11634.000000, -8735.000000, -259.000000, 199.000000, 0.000000
1.779999, 558.000000, -11590.000000, -8731.000000, -258.000000, 201.000000, -2.000000
1.799999, 553.000000, -11646.000000, -8745.000000, -248.000000, 202.000000, -2.000000
1.819999, 557.000000, -11625.000000, -8755.000000, -253.000000, 199.000000, -2.000000
1.839999, 520.000000, -11617.000000, -8726.000000, -252.000000, 192.000000, -3.000000
1.859999, 538.000000, -11612.000000, -8746.000000, -243.000000, 200.000000, 0.000000
1.879999, 530.000000, -11629.000000, -8722.000000, -249.000000, 197.000000, -1.000000
1.899999, 548.000000, -11638.000000, -8715.000000, -247.000000, 196.000000, -4.000000
1.919999, 545.000000, -11635.000000, -8746.000000, -250.000000, 197.000000, 0.000000
1.939999, 542.000000, -11596.000000, -8721.000000, -250.000000, 203.000000, -10.000000
1.959999, 523.000000, -11617.000000, -8763.000000, -253.000000, 199.000000, -7.000000
1.979999, 530.000000, -11607.000000, -8728.000000, -253.000000, 197.000000, 1.000000
1.999999, 543.000000, -11587.000000, -8730.000000, -258.000000, 196.000000, -5.000000
2.019999, 554.000000, -11598.000000, -8744.000000, -257.000000, 203.000000, -3.000000
2.039999, 536.000000, -11601.000000, -8725.000000, -256.000000, 198.000000, 1.000000
2.059999, 562.000000, -11655.000000, -8729.000000, -256.000000, 197.000000, -9.000000
2.079999, 531.000000, -11597.000000, -8717.000000, -247.000000, 190.000000, -4.000000
2.099999, 533.000000, -11620.000000, -8703.000000, -252.000000, 202.000000, 6.000000
2.119999, 555.000000, -11603.000000, -8737.000000, -255.000000, 203.000000, 8.000000
2.139999, 535.000000, -11618.000000, -8711.000000, -259.000000, 201.000000, 5.000000
2.159999, 559.000000, -11646.000000, -8707.000000, -248.000000, 194.000000, 10.000000
2.179999, 545.000000, -11608.000000, -8722.000000, -251.000000, 206.000000, 3.000000
