t, a_x, a_y, a_z, w_x, w_y, w_z
0.000000, 521.000000, 239.000000, -15434.000000, -11.000000, 159.000000, 89.000000
0.020000, 511.000000, 219.000000, -15483.000000, -18.000000, 153.000000, 90.000000
0.040000, 514.000000, 272.000000, -15452.000000, -2.000000, 166.000000, 99.000000
0.060000, 532.000000, 240.000000, -15480.000000, -7.000000, 168.000000, 95.000000
0.080000, 536.000000, 246.000000, -15467.000000, -16.000000, 160.000000, 98.000000
0.100000, 562.000000, 261.000000, -15454.000000, -21.000000, 157.000000, 93.000000
0.120000, 525.000000, 283.000000, -15438.000000, -16.000000, 160.000000, 92.000000
0.140000, 527.000000, 241.000000, -15439.000000, -9.000000, 158.000000, 97.000000
0.160000, 540.000000, 240.000000, -15449.000000, -6.000000, 158.000000, 90.000000
0.180000, 531.000000, 277.000000, -15437.000000, -10.000000, 162.000000, 93.000000
0.200000, 513.000000, 273.000000, -15478.000000, -9.000000, 164.000000, 91.000000
0.220000, 516.000000, 238.000000, -15451.000000, -12.000000, 156.000000, 99.000000
0.240000, 526.000000, 280.000000, -15441.000000, -11.000000, 160.000000, 99.000000
0.260000, 522.000000, 258.000000, -15462.000000, -14.000000, 151.000000, 94.000000
0.280000, 548.000000, 271.000000, -15442.000000, -12.000000, 160.000000, 100.000000
0.300000, 535.000000, 275.000000, -15427.000000, -14.000000, 166.000000, 81.000000
0.320000, 536.000000, 261.000000, -15437.000000, -12.000000, 155.000000, 93.000000
0.340000, 544.000000, 263.000000, -15466.000000, -10.000000, 151.000000, 97.000000
0.360000, 521.000000, 268.000000, -15454.000000, -11.000000, 154.000000, 98.000000
0.380000, 527.000000, 271.000000, -15424.000000, -19.000000, 156.000000, 95.000000
0.400000, 536.000000, 240.000000, -15438.000000, -14.000000, 158.000000, 96.000000
0.420000, 570.000000, 250.000000, -15455.000000, -11.000000, 159.000000, 99.000000
0.440000, 530.000000, 274.000000, -15459.000000, -12.000000, 154.000000, 85.000000
0.460000, 537.000000, 256.000000, -15406.000000, -11.000000, 148.000000, 98.000000
0.480000, 522.000000, 254.000000, -15434.000000, -13.000000, 163.000000, 103.000000
0.500000, 523.000000, 270.000000, -15451.000000, -5.000000, 167.000000, 88.000000
0.520000, 532.000000, 294.000000, -15437.000000, -18.000000, 162.000000, 90.000000
0.540000, 547.000000, 252.000000, -15433.000000, -15.000000, 165.000000, 96.000000
0.560000, 515.000000, 277.000000, -15466.000000, -13.000000, 157.000000, 97.000000
0.580000, 523.000000, 289.000000, -15448.000000, -12.000000, 156.000000, 91.000000
