t, ur1, ur2, ur3
0.880000, 0.919978, 0.620306, -0.722412
0.900000, 0.919046, 0.110330, -0.211248
0.920000, 0.408181, 0.620750, -0.211603
0.940000, 0.408647, 0.110041, -0.722567
0.960000, 0.408781, 0.109442, -0.722612
0.980000, 0.409247, 0.109309, -0.212136
1.000000, 0.409047, 0.109619, -0.722656
1.020000, 0.919711, 0.620928, -0.722789
1.040000, 0.408492, 0.109420, -1.233886
1.060000, 0.409180, 0.109908, -0.211781
1.080000, 0.409291, 0.620728, -0.211004
1.100000, 0.408781, 0.620772, -0.211670
1.120000, 0.408581, 0.620395, 0.299250
1.140000, 0.409091, 0.109353, -0.722412
1.159999, 0.408781, 0.621039, -1.233376
1.179999, 0.408559, 0.109642, -0.211492
1.199999, 0.408359, 0.109619, -0.723078
1.219999, 0.408670, 0.109864, -1.233731
1.239999, 0.408692, 0.109908, -0.211581
1.259999, 0.408914, 0.110063, -0.211514
1.279999, 0.919556, 0.109131, -0.212091
1.299999, 0.408825, 0.620928, -0.722323
1.319999, 0.408914, 1.131381, -0.211670
1.339999, 0.408670, 0.621438, -0.210937
1.359999, 0.408736, 0.109908, -0.211470
1.379999, 0.408492, 0.109042, -0.211426
1.399999, 0.408581, 1.131936, -2.255327
1.419999, 0.408536, 0.620373, -0.211736
1.439999, 0.408647, -0.401478, -1.233354
1.459999, 0.408581, 0.109109, -1.744695
1.479999, 0.408736, 0.620772, 0.298717
1.499999, 0.408980, 0.109686, -0.211337
1.519999, 0.919822, 0.109553, 0.299383
1.539999, 0.408625, 0.620484, -0.722501
1.559999, 0.408559, 0.620928, 0.299494
1.579999, 0.408914, 0.109619, 0.299139
1.599999, 0.408736, 0.109131, -0.722656
1.619999, 0.408980, 0.109331, 0.299627
1.639999, 0.409113, 0.109176, 0.810303
1.659999, 0.408891, 0.109553, 0.298939
1.679999, 0.408470, 0.620573, -0.722301
1.699999, 0.408670, 0.109575, -1.233487
1.719999, 0.408891, 0.620528, -0.722989
1.739999, 0.409380, 0.109642, -0.212047
1.759999, 0.919379, 0.620794, 0.299228
1.779999, 0.409113, 0.620772, -0.211536
1.799999, 0.408980, 0.109553, -1.744496
1.819999, 0.408403, 0.109997, -0.210849
1.839999, 0.408270, 0.108599, 0.296432
1.859999, 0.410046, 0.111417, 0.301714
1.879999, 0.408625, 0.618353, -0.723788
1.899999, 0.408692, 0.110862, -1.234042
1.919999, 0.409091, -0.401544, -0.722567
1.939999, 0.408891, 0.621260, -0.210959
1.959999, 0.408670, 0.108954, -1.234486
1.979999, 0.408536, -0.402299, 0.300404
1.999999, 0.920244, 0.111040, -1.234264
2.019999, 0.408004, 0.107933, 0.811302
2.039999, 0.408781, 0.110396, 1.831976
2.059999, 0.408825, -0.912220, -0.211581
2.079999, 0.409113, 0.621482, -0.211270
2.099999, 0.405984, 0.118985, -0.210671
2.119999, 0.407072, 0.126864, -0.724010
2.139999, 0.406916, 0.113392, -0.721036
2.159999, 0.407959, -0.398748, -0.720126
2.179999, 0.408048, 0.108465, -1.231534
2.199999, 0.407626, -0.407071, -0.719660
2.219999, 0.412664, 0.122048, -0.223676
2.239999, 0.417858, 0.178663, 0.263652
2.259999, 0.414640, 0.248394, -1.307413
2.279999, 0.400525, 0.776503, 0.242635
2.299999, 0.913697, 0.743368, -0.265710
2.319999, 0.408603, 0.760013, 0.233025
2.339998, 0.930209, -0.164187, -0.324989
2.359998, 0.420033, 0.433509, 0.177964
2.379998, 0.368722, 1.021517, -1.419622
2.399998, 0.775965, 0.515291, -1.023598
2.419998, 0.710584, 0.600048, -1.135829
2.439998, 0.096676, 0.734761, -1.268790
2.459998, 0.010965, 0.880438, -1.407786
2.479998, -0.556814, 0.505608, -1.021837
2.499998, -0.084710, 2.169342, -1.136533
2.519998, -0.617624, 0.740014, -1.734317
2.539998, 0.414680, 0.821331, -0.797433
2.559998, -0.044629, 0.860413, -1.380970
2.579998, 0.024436, 0.886912, -1.443355
2.599998, 0.100293, 0.906242, -0.980440
2.619998, 0.169448, 0.916274, -1.513375
2.639998, 0.238646, 1.427349, -1.514441
2.659998, 0.310753, 1.421068, -2.019745
2.679998, 0.370164, 1.389798, -1.981484
2.699998, 0.411888, 1.347186, -1.408245
2.719998, 0.436145, 1.842271, -1.368076
2.739998, 0.435612, 0.826501, -1.338780
2.759998, 0.938110, 1.859804, -0.803625
2.779998, 0.952624, 1.846377, -1.798944
2.799998, 0.479311, 1.286732, -0.741040
2.819998, 0.523831, 1.225567, -1.216517
2.839998, 0.557920, 1.154615, -1.170666
2.859998, 0.583464, 1.080223, -2.654999
2.879998, 0.605569, 1.006829, -0.567622
2.899998, 0.621104, 0.423848, -1.035531
2.919998, 0.615667, 0.351364, -0.972502
2.939998, 1.110641, 0.794439, 0.113898
2.959998, 0.590500, 0.726039, -1.366285
2.979998, 0.591765, 0.651292, -0.812820
2.999998, 0.601263, 0.572972, -0.274825
3.019998, 1.113970, 0.489214, -0.241890
3.039998, 0.580113, 0.417219, -0.707402
3.059998, 0.529135, 0.874087, -0.652740
3.079998, 0.467016, 0.316728, -0.080456
3.099998, 0.412775, 0.782362, -1.049186
3.119998, 0.371229, 0.736533, -1.006620
3.139998, 0.346240, 0.180882, -0.976770
3.159998, 0.345596, 0.643143, -0.963121
3.179998, 0.365415, -0.428376, -1.475794
3.199998, 0.390471, 0.028924, 0.063180
3.219998, 0.407449, -0.024806, -0.935756
3.239998, 0.925570, 0.447908, -0.908991
3.259998, 0.926591, 0.433505, -0.889439
3.279998, 0.415461, 12.188520, -0.873726
3.299998, 0.413064, -0.061913, 0.165291
3.319998, 0.406783, 0.468925, -0.321438
3.339998, 0.393112, -0.526737, 1.244245
3.359998, 0.888352, 0.530468, -0.256434
3.379997, 0.877544, 0.571658, -0.234373
3.399997, 0.364327, 0.092686, -0.724920
3.419997, 0.370364, -0.401789, 0.833207
3.439997, 0.376578, 0.120938, 0.350716
3.459997, 0.377732, 0.135874, -0.643759
3.479997, 0.885978, 0.155360, -0.616505
3.499997, 0.370652, 0.172471, -1.615330
3.519997, 0.369232, -0.323823, -0.576890
3.539997, 0.375357, 0.193643, -0.566770
3.559997, 0.388696, 0.191735, -0.564173
3.579997, 0.410556, 0.183745, -0.061332
3.599997, 0.435701, 0.682780, 0.947369
3.619997, 0.455853, 0.153562, -0.594600
3.639997, 0.472431, 0.648026, 0.413812
3.659997, 0.488765, 0.121515, 0.394792
3.679997, 1.014344, 0.613027, -0.133460
3.699997, 0.514177, 0.082588, -0.147509
3.719997, 0.517683, 0.067452, -0.159737
3.739997, 0.513688, 0.569483, 0.341861
3.759997, 0.503191, 0.053936, -0.177669
3.779997, 0.486923, 0.565422, -0.697067
3.799997, 0.466994, 0.567863, 0.316872
3.819997, 0.959327, 0.569417, -0.709429
3.839997, 0.436456, 0.059573, -0.205078
3.859997, 0.943480, 0.574721, -0.216219
3.879997, 0.434392, 0.064989, 0.283315
3.899997, 0.435723, 0.061083, -0.230356
3.919997, 0.942526, 0.056666, -0.225940
3.939997, 0.936001, 0.064034, 0.280896
3.959997, 0.418723, 0.077128, 0.783960
3.979997, 0.411177, 0.598468, -0.752084
3.999997, 0.404852, -0.416858, 0.274837
4.019997, 0.401679, -0.414705, -0.739501
4.039997, 0.401324, 0.097280, -0.732488
4.059997, 0.400347, 0.099632, -0.725896
4.079997, 0.398683, -0.403742, -0.211004
4.099997, 0.395176, 0.116633, -0.720414
4.119997, 0.389295, 0.125177, 0.816162
4.139997, 0.383125, 0.646139, -0.203059
4.159997, 0.377776, 0.655172, -0.200440
4.179997, 0.375202, 0.660432, 0.311878
4.199997, 0.374536, 0.659211, -0.707209
4.219997, 0.374514, 0.145772, -0.196267
4.239997, 0.885622, 0.655372, -0.198265
4.259997, 0.374292, 0.142022, -0.711182
4.279997, 0.884135, 0.648958, -0.712403
4.299997, 0.371695, 0.644741, -0.201816
4.319997, 0.882848, 0.130392, -0.202881
4.339997, 0.371917, 0.637107, 0.820024
4.359997, 0.373648, 0.632224, -0.199241
4.379997, 0.377998, 0.118319, 0.310214
4.399997, 0.382681, 0.117542, -0.714333
4.419997, 0.899671, 0.117498, -0.205522
4.439997, 0.392668, -2.439342, -0.206099
4.459997, 2.427281, 0.096303, -3.783680
4.479997, 1.383226, -0.445088, -0.722700
4.499997, -0.169829, -1.491806, -1.253639
4.519997, 0.335387, 3.607527, -2.809390
4.539997, 1.369333, 6.669195, -4.860737
4.559997, 1.888731, 6.150019, -7.924480
4.579997, -0.169407, 10.227268, -6.391721
4.599997, 1.853488, 10.735435, -7.398935
4.619997, 0.806725, 7.152350, -7.878939
4.639997, -1.250814, 14.817368, -8.870385
4.659997, -1.754987, 17.377487, -8.843420
4.679996, 2.869912, 16.877003, -8.297013
4.699996, -7.829220, 27.626974, -6.216260
4.719996, -31.282448, 24.592310, -5.145751
4.739996, -44.501987, 1.112628, -6.139515
4.759996, -18.373343, 16.979580, -42.943535
4.779996, -45.962322, 18.503656, -7.737856
4.799996, -51.117981, 15.389962, 13.132355
4.819996, -48.003582, 9.299006, -9.883813
4.839996, -33.643532, 11.394939, 20.770916
4.859996, -48.940865, 9.401584, 29.956776
4.879996, -57.561317, -6.340975, 26.926422
4.899996, -64.655090, -10.857016, 25.910707
4.919996, -50.338566, 28.003662, 19.211775
4.939996, -60.572384, 2.430771, 51.874077
4.959996, -64.137001, -3.186539, 49.853573
4.979996, -62.054188, 1.972538, 71.853363
4.999996, -82.450508, 1.525269, 54.006477
5.019996, -64.522934, -5.076585, 61.200840
5.039996, -73.734138, -6.624169, 53.011581
5.059996, -71.216545, -7.671953, 51.475342
5.079996, -65.148880, -8.241685, 46.328205
5.099996, -63.187939, -8.318785, 44.237705
5.119996, -62.271660, -5.855755, 43.157413
5.139996, -55.738773, -10.558108, 39.519108
5.159996, -54.310188, -2.480577, 28.728033
5.179996, -49.812214, -4.617258, 34.799286
5.199996, -45.299179, 1.945647, 27.594339
5.219996, -44.335709, 3.936461, 20.412649
5.239996, -36.216743, 8.482840, 20.895584
5.259996, -32.695122, 3.832130, 21.386751
5.279996, -32.726681, 26.286638, 8.100919
5.299996, -42.458790, 30.348135, 5.558903
5.319996, -28.168718, 25.189459, -2.091022
5.339996, -20.525583, 13.389223, 14.264458
5.359996, -27.181601, 37.397129, -2.585119
5.379996, -22.574699, 33.845688, -5.101135
5.399996, -21.550709, 29.244602, 1.563215
5.419996, -21.021301, 38.967457, -11.181449
5.439996, -17.924524, 33.379311, -6.038640
5.459996, -24.535942, 42.615036, -12.645742
5.479996, -29.598057, 51.348881, -15.161714
5.499996, -38.742146, 45.749725, -17.687117
5.519996, -36.649021, 44.732082, -6.433799
5.539996, -47.328625, 62.632721, -7.459877
5.559996, -33.968533, 37.643764, -7.433911
5.579996, -41.566437, 48.947002, -7.402131
5.599996, -39.475628, 52.084438, -5.333728
5.619996, -40.965431, 47.542896, -5.816684
5.639996, -41.946060, 49.632553, -2.719218
5.659996, -42.420204, 44.051914, -0.642405
5.679996, -41.868561, 43.076859, -2.648488
5.699996, -38.773468, 38.012596, -1.595534
5.719995, -36.200871, 37.545620, -2.084016
5.739995, -36.705666, 38.602032, 5.087647
5.759995, -37.200428, 32.503834, 4.603426
5.779995, -36.662544, 32.537678, 6.166956
5.799995, -37.150162, 29.499664, 6.185510
5.819995, -37.128078, 29.527361, 5.182213
5.839995, -36.603554, 27.504038, 8.256619
5.859995, -40.677097, 25.987375, 7.243658
5.879995, -40.152119, 25.486597, 7.247963
5.899995, -41.676678, 21.400160, 12.862077
5.919995, -41.670372, 22.423504, 9.789068
5.939995, -44.732185, 19.872356, 10.290822
5.959995, -43.209435, 19.861637, 12.825436
5.979995, -46.797401, 16.269913, 15.866796
5.999995, -45.274963, 15.747563, 16.863113
6.019995, -44.774929, 17.262390, 12.235841
6.039995, -44.284828, 13.658465, 18.847353
6.059995, -46.362541, 14.134387, 19.836325
6.079995, -44.343353, 15.644142, 21.344843
6.099995, -46.918446, 14.093373, 21.322538
6.119995, -41.830276, 13.052181, 19.259869
6.139995, -44.413017, 13.535226, 19.744089
6.159995, -42.403160, 13.502247, 17.163197
6.179995, -41.419891, 12.443966, 17.132105
6.199995, -35.842854, 9.847577, 18.632566
6.219995, -39.462402, 10.835750, 14.517151
6.239995, -36.948860, 11.312824, 14.999541
6.259995, -34.434044, 9.743157, 16.499010
6.279995, -31.395901, 10.229021, 11.365145
6.299995, -33.974945, 9.696884, 12.370406
6.319995, -28.890636, 9.672206, 13.371250
6.339995, -34.017757, 11.697464, 11.314122
6.359995, -27.897383, 9.637318, 9.263020
6.379995, -24.846523, 13.189720, 7.208066
6.399995, -25.375618, 17.768829, 5.676128
6.419995, -22.325979, 23.368628, 2.103008
6.439995, -19.784964, 23.859529, 5.183574
6.459995, -17.742559, 22.318691, 2.655385
6.479995, -16.715151, 23.348032, 0.129560
6.499995, -17.734726, 24.376858, -4.446136
6.519995, -15.177731, 27.959482, -11.068796
6.539995, -11.097175, 20.285294, -9.018614
6.559995, -13.147023, 27.434736, -10.035682
6.579995, -10.592491, 27.442549, -12.581426
6.599995, -10.066214, 31.031382, -10.522256
6.619995, -10.551211, 29.007837, -14.589429
6.639995, -13.585182, 30.058594, -12.519018
6.659995, -14.065586, 32.636780, -11.479868
6.679995, -15.050207, 30.104223, -10.440007
6.699995, -15.520647, 31.661835, -13.485252
6.719995, -15.484227, 27.599987, -7.845982
6.739995, -13.919776, 26.099081, -5.276847
6.759995, -17.963957, 26.664701, -5.248439
6.779994, -18.433552, 22.632040, -5.219388
6.799994, -18.911648, 22.670124, -3.158875
6.819994, -19.396048, 20.653858, -2.633952
6.839994, -21.409876, 18.129471, 1.986641
6.859994, -19.854723, 18.156214, 2.000002
6.879994, -20.852839, 16.653753, 5.593129
6.899994, -23.892868, 13.615566, 3.568315
6.919994, -18.765772, 15.681405, 7.667025
6.939994, -24.371075, 10.588820, 8.190306
6.959994, -26.910593, 10.094810, 9.228191
6.979994, -25.366482, 10.102912, 13.315804
6.999994, -26.376183, 7.556802, 12.806261
7.019994, -27.898966, 7.057467, 10.257355
7.039994, -29.437052, 4.501414, 11.782313
7.059994, -29.958092, 2.957692, 11.764736
7.079994, -27.422756, 3.963419, 13.271152
7.099994, -32.045303, 2.922404, 19.886770
7.119994, -29.499014, 3.422738, 17.316132
7.139994, -27.974644, 0.857531, 22.408939
7.159994, -31.562124, -0.687646, 21.884304
7.179994, -29.014128, -0.185381, 22.382063
7.199994, -33.627731, -3.266479, 22.362577
7.219994, -32.119072, -2.267033, 21.829685
7.239994, -31.127960, -7.414237, 21.794333
7.259994, -29.119413, -7.964594, 19.714640
7.279994, -28.657385, -8.006273, 21.202362
7.299994, -28.702415, -7.532549, 20.137428
7.319994, -28.751640, -8.085015, 19.582678
7.339994, -26.240507, -7.105143, 18.005842
7.359994, -26.788933, -8.166509, 16.943794
7.379994, -21.718052, -8.715357, 18.948496
7.399994, -21.242577, -7.727296, 17.893232
7.419994, -18.713877, -6.213046, 14.807968
7.439994, -18.739265, -5.724763, 12.237867
7.459994, -16.212997, -5.241829, 10.691504
7.479994, -13.688515, -8.339750, 9.143930
7.499994, -13.208233, -0.698092, 9.130748
7.519994, -7.613294, 0.303186, 2.483231
7.539994, -12.231689, 7.947840, 11.685668
7.559994, -1.004172, 4.858730, -0.571135
7.579994, -4.077126, 4.845214, 3.025754
7.599994, -2.049514, 23.742725, -7.180346
7.619994, 7.150259, 7.384810, -4.083668
7.639994, 2.557097, 17.091349, -15.797049
7.659994, 6.140005, 14.544500, -14.742719
7.679994, 7.155142, 22.196539, -20.343515
7.699994, 6.643667, 26.792608, -17.765326
7.719994, 9.215266, 40.593491, -27.440355
7.739994, 4.655372, 29.875544, -20.743935
7.759994, 5.719389, 40.630329, -28.866076
7.779994, 6.788035, 34.017399, -24.731812
7.799994, 3.257259, 38.652905, -27.241148
7.819993, 1.262472, 36.650665, -26.689924
7.839993, 2.344611, 37.721798, -23.585178
7.859993, -0.144573, 34.211590, -20.988136
7.879993, -0.074730, 35.314922, -21.963579
7.899993, -1.540133, 27.731483, -16.809307
7.919993, -9.142254, 32.922741, -9.105108
7.939993, -22.351143, 34.031528, -14.174547
7.959993, -36.577320, 38.697994, -16.691572
7.979993, -25.771318, 17.266296, -8.515691
7.999993, -24.708288, 31.081070, -8.030604
8.019994, -31.835997, 29.591055, 7.801960
8.039994, -29.754534, 20.964832, 14.979393
8.059995, -32.245804, 14.918428, 17.068535
8.079995, -27.080978, 0.188288, 32.441498
8.099996, -37.767525, 10.490673, 53.433765
8.119996, -59.143829, -16.476196, 37.675255
8.139997, -56.499203, -32.733593, 25.982763
8.159997, -36.069382, 9.162481, 30.512451
8.179997, -51.446499, -19.504641, 42.201881
8.199998, -45.859859, -24.653154, 25.845852
8.219998, -46.937271, -14.486802, 41.625912
8.239999, -59.787666, -21.706980, 45.130615
8.259999, -57.272137, -4.381394, 24.132290
8.280000, -49.159950, -15.721786, 38.357780
8.300000, -55.889938, -8.691628, 40.313766
8.320001, -58.513813, -6.224616, 40.761612
8.340001, -53.462009, -6.813079, 37.637444
8.360002, -53.525547, -6.374975, 36.046612
8.380002, -55.139614, -4.924243, 33.430099
8.400002, -50.123550, -6.547285, 33.871883
8.420003, -44.594803, -4.580061, 32.269550
8.440003, -45.187416, -3.105304, 29.659718
8.460004, -40.151421, -4.182716, 26.543808
8.480004, -34.596321, -2.191613, 23.942232
8.500005, -31.589935, 9.013223, 12.663964
8.520005, -16.836170, -2.281075, 12.630985
8.540006, -35.301167, 16.574509, 3.409839
8.560006, -21.056078, 6.815167, 11.560054
8.580007, -15.478384, 16.473330, 6.419974
8.600007, 0.340177, 0.614787, -3.794182
8.620008, -8.892021, 36.372540, -4.298566
8.640008, 9.975657, 15.909544, 15.131577
8.660008, 12.038134, 32.788677, -12.904561
8.680009, 12.590688, 23.630516, -33.247574
8.700009, 5.929101, 22.589302, -45.985111
8.720010, -3.347372, 41.412304, -20.990704
8.740010, -6.967964, 25.497620, -11.839267
8.760011, -14.048646, 28.086279, -26.117466
8.780011, -26.230379, 47.547607, -7.712371
8.800012, -28.711552, 49.106529, -13.846914
8.820012, -18.380148, 41.477177, -1.549232
8.840013, -45.368713, 72.186256, -8.150829
8.860013, -50.369850, 40.068676, -9.100374
8.880013, -41.083080, 38.600330, -15.194293
8.900014, -37.987301, 57.554516, -10.608344
8.920014, -39.513844, 53.499393, -5.495318
8.940015, -40.005123, 55.067501, -5.967599
8.960015, -39.465332, 53.580490, -4.897977
8.980016, -37.898727, 52.617527, -6.887349
9.000016, -33.779331, 50.124878, -5.301836
9.020017, -34.263844, 51.202686, -5.248528
9.040017, -33.732216, 48.177834, -4.686297
9.060018, -31.160894, 45.138618, -6.178465
9.080018, -31.655357, 45.680141, -6.654386
9.100019, -29.084925, 43.155956, -10.198078
9.120019, -29.581553, 40.630501, -5.059773
9.140019, -29.569744, 40.147263, -8.106594
9.160020, -29.036232, 38.134083, -5.532055
9.180020, -29.016014, 36.112198, -13.698115
9.200021, -28.493355, 32.544960, -2.965683
9.220021, -28.994265, 33.066551, -3.483649
9.240022, -29.989117, 32.587971, -1.424756
9.260022, -38.135448, 23.925238, -0.901452
9.280023, -36.574059, 34.170460, -0.387182
9.300023, -39.106133, 33.161140, 9.307910
9.320024, -37.538086, 20.918180, 2.675152
9.340024, -40.063633, 22.475880, 14.944328
9.360024, -48.230736, 18.405733, 13.399895
9.380025, -44.637730, 27.626635, 15.949933
9.400025, -53.307697, 11.282190, 19.002817
9.420026, -43.081936, 15.367828, 18.991056
9.440026, -47.181534, 7.692891, 28.673874
9.460027, -48.727764, 7.696997, 28.151546
9.480027, -52.827869, 5.656758, 31.206097
9.500028, -51.817528, 6.671873, 28.120409
9.520028, -56.433815, 3.581265, 33.203808
9.540029, -50.322876, 7.124491, 31.637653
9.560029, -53.415291, 3.511844, 33.142155
9.580029, -51.411140, 3.469366, 28.512817
9.600030, -47.376167, 3.418787, 28.473312
9.620030, -44.888538, 2.843951, 26.381214
9.640031, -44.445374, 1.758883, 25.827660
9.660031, -42.471203, 2.719890, 23.737291
9.680032, -38.962269, 2.659258, 20.114082
9.700032, -38.008938, 5.150595, 21.086403
9.720033, -37.044315, 6.119836, 17.466742
9.740033, -33.509167, 5.565506, 18.455620
9.760034, -34.056084, 7.571834, 14.339249
9.780034, -27.952955, 4.986897, 13.803961
9.800035, -27.469355, 10.581303, 12.248010
9.820035, -28.010525, 14.134316, 5.590884
9.840035, -22.927326, 20.232473, 0.471588
9.860036, -31.136631, 14.050780, 7.613279
9.880036, -20.942560, 23.211588, 4.029773
9.900037, -16.858585, 26.265133, -3.115725
9.920037, -16.863689, 19.109638, -1.556533
9.940038, -14.324938, 18.083538, -1.542596
9.960038, -13.311099, 26.270193, -9.200001
9.980039, -12.804462, 25.763029, -7.657110
10.000039, -8.714252, 27.287283, -13.270281
10.020040, -8.706485, 27.799646, -14.790767
10.040040, -8.194455, 28.307302, -13.249241
10.060040, -10.224275, 28.827206, -12.212366
10.080041, -11.216397, 36.008408, -12.698340
10.100041, -11.171988, 32.977188, -10.621216
10.120042, -13.671292, 36.085773, -12.621552
10.140042, -19.233429, 37.153130, -12.579317
10.160043, -18.159725, 32.076145, -8.460999
10.180043, -19.130253, 37.220020, -12.012293
10.200044, -22.150475, 39.301399, -11.982975
10.220044, -21.599297, 38.822571, -8.889160
10.240045, -25.131248, 37.330387, -8.855471
10.260045, -23.551640, 33.804890, -5.746864
10.280046, -26.066244, 35.387363, -7.762468
10.300046, -23.991341, 32.362617, -6.207538
10.320046, -23.975050, 30.852634, -7.730954
10.340047, -23.967371, 31.890602, -2.101748
10.360047, -23.447752, 29.864840, -2.603658
10.380048, -23.429197, 24.786503, 0.486651
10.400048, -25.454390, 24.303774, -1.022961
10.420049, -26.454723, 22.800930, 1.042512
10.440049, -28.993776, 20.776833, 3.612147
10.460050, -25.906475, 21.821285, 7.198228
10.480050, -26.391117, 19.295012, 6.190237
10.500051, -28.412525, 14.722617, 9.277660
10.520051, -30.439871, 13.722715, 9.800875
10.540051, -28.382875, 8.632371, 11.848693
10.560052, -28.883364, 10.182164, 8.780745
10.580052, -27.863367, 8.146020, 13.373086
10.600053, -31.443079, 4.569548, 18.472900
10.620053, -30.927376, 2.022872, 16.424677
10.640054, -32.966518, 5.093140, 21.013491
10.660054, -36.545986, 0.999812, 19.977852
10.680055, -34.500961, 7.117278, 22.516111
10.700055, -39.617893, 6.071692, 24.542519
10.720056, -35.533211, -0.080695, 21.978580
10.740056, -36.572796, 1.430592, 22.980597
10.760056, -36.605217, -0.640063, 23.463398
10.780057, -36.645035, 0.855600, 22.408783
10.800057, -37.196301, 1.326594, 22.883457
10.820058, -36.720802, -1.776842, 22.847504
10.840058, -37.785320, -2.331904, 22.804514
10.860059, -36.803604, -5.434852, 21.228373
10.880059, -33.274784, -5.985054, 23.731077
10.900060, -33.837322, -5.515635, 22.655508
10.920060, -34.393364, -6.059113, 23.122574
10.940061, -31.368313, -8.650797, 22.566181
10.960061, -31.404179, -8.688037, 23.545876
10.980062, -28.881937, -8.206834, 21.972729
11.000062, -28.908436, -1.588081, 20.407812
11.020062, -26.380413, -5.189919, 20.895296
11.040063, -23.338776, -5.732775, 16.788685
11.060063, -20.306446, -2.697406, 11.152466
11.080064, -17.282352, 1.869945, 10.113294
11.100064, -19.883036, -9.921146, 8.054734
11.120065, -15.323807, -3.306332, 4.974268
11.140065, -5.658255, -2.824552, -3.743648
11.160066, 4.002192, 5.318738, 7.989885
11.180066, 2.939451, 23.174082, -2.231262
11.200067, 0.898812, 35.942692, -4.220534
11.220067, 5.524599, 18.551956, 4.030172
11.240067, 21.408352, 7.827530, -31.146490
11.260068, 10.167452, 29.803392, -12.703777
11.280068, 5.021668, 41.546951, -43.853714
11.300069, 31.591143, 28.244562, -7.538353
11.320069, 18.317804, 56.859947, -38.665520
11.340070, -3.071265, 41.093445, -52.348087
11.360070, 6.672319, 45.694733, -39.030052
11.380071, 2.605057, 52.322380, -34.965187
11.400071, 9.319109, 55.939640, -26.251543
11.420072, -3.362915, 63.678967, -18.016739
11.440072, -24.180449, 53.586658, -14.846035
11.460073, -6.649674, 53.215157, -15.770247
11.480073, -43.813744, 49.759987, -15.704177
11.500073, -37.572109, 41.677998, -21.274969
11.520074, -35.452007, 28.452551, -14.646850
11.540074, -39.512611, 37.703171, -24.900776
11.560075, -36.443008, 27.020460, -5.525419
11.580075, -37.487885, 28.572174, -2.004031
11.600076, -36.460320, 16.845592, 13.816849
11.620076, -36.440655, 6.663573, 20.966219
11.640077, -36.924389, 6.723539, 20.464914
11.660077, -37.414803, 8.818640, 23.537235
11.680078, -39.450157, 7.828071, 24.567974
11.700078, -44.050644, 4.760788, 23.044935
11.720078, -45.596375, 3.710031, 22.014757
11.740079, -47.159138, 2.641097, 20.965441
11.760079, -41.072212, 2.581663, 21.436302
11.780080, -41.644386, 9.669391, 21.389786
11.800080, -40.176243, 4.492981, 22.377026
11.820081, -38.704781, 9.539049, 19.792849
11.840081, -38.254669, 8.964568, 16.694822
11.860082, -35.252346, 9.406955, 15.130127
11.880082, -32.252365, 12.402020, 14.071923
11.900083, -31.291613, 19.491896, 7.906764
11.920083, -33.902950, 18.410711, 1.750127
11.940084, -28.846872, 23.969408, 4.784664
11.960084, -28.894522, 21.366434, 4.752528
11.980084, -25.851339, 23.392019, 2.698595
12.000085, -23.311434, 22.361746, 2.182971
12.020085, -23.317404, 22.362457, 2.700970
12.040086, -20.762238, 20.330635, 1.179596
12.060086, -21.266701, 20.857977, 2.213065
12.080087, -20.745993, 23.432545, -2.380319
12.100087, -17.156404, 20.893776, -0.332734
12.120088, -21.232899, 21.925751, -1.349358
