t1, a_x1, a_y1, a_z1, w_x1, w_y1, w_z1, t2, a_x2, a_y2, a_z2, w_x2, w_y2, w_z2, t3, a_x3, a_y3, a_z3, w_x3, w_y3, w_z3, t4, a_x4, a_y4, a_z4, w_x4, w_y4, w_z4, t5, a_x5, a_y5, a_z5, w_x5, w_y5, w_z5, t6, a_x6, a_y6, a_z6, w_x6, w_y6, w_z6
 0.020000, -13682.000000, -8239.000000, 12605.000000, -70.000000, 136.000000, 27.000000, 0.020000, -13793.000000, -8422.000000, 3078.000000, -262.000000, 209.000000, -3.000000, 0.020000, 496.000000, -14008.000000, -7298.000000, -36.000000, 177.000000, 79.000000, 0.020000, 104.000000, -13799.000000, -7806.000000, 19.000000, 66.000000, -103.000000, 0.020000, -8002.000000, 105.000000, -13452.000000, -85.000000, 84.000000, 187.000000, 0.020000, -8124.000000, -21.000000, -11997.000000, 31.000000, 109.000000, 113.000000
0.040000, -13689.000000, -8258.000000, 12602.000000, -69.000000, 133.000000, 22.000000, 0.040000, -13784.000000, -8440.000000, 3039.000000, -253.000000, 207.000000, -18.000000, 0.040000, 533.000000, -13999.000000, -7291.000000, -52.000000, 171.000000, 92.000000, 0.040000, 109.000000, -13809.000000, -7760.000000, 21.000000, 64.000000, -94.000000, 0.040000, -8004.000000, 136.000000, -13474.000000, -83.000000, 91.000000, 191.000000, 0.040000, -8118.000000, -3.000000, -12003.000000, 22.000000, 90.000000, 112.000000
0.060000, -13672.000000, -8236.000000, 12575.000000, -64.000000, 134.000000, 24.000000, 0.060000, -13794.000000, -8446.000000, 3045.000000, -258.000000, 204.000000, -16.000000, 0.060000, 503.000000, -13989.000000, -7330.000000, -46.000000, 167.000000, 82.000000, 0.060000, 71.000000, -13819.000000, -7763.000000, 16.000000, 72.000000, -95.000000, 0.060000, -8000.000000, 76.000000, -13454.000000, -75.000000, 93.000000, 194.000000, 0.060000, -8116.000000, -3.000000, -11991.000000, 20.000000, 103.000000, 108.000000
0.080000, -13677.000000, -8227.000000, 12580.000000, -60.000000, 144.000000, 23.000000, 0.080000, -13794.000000, -8404.000000, 3035.000000, -261.000000, 207.000000, -2.000000, 0.080000, 503.000000, -13971.000000, -7273.000000, -38.000000, 164.000000, 78.000000, 0.080000, 111.000000, -13822.000000, -7767.000000, 30.000000, 63.000000, -81.000000, 0.080000, -7993.000000, 110.000000, -13434.000000, -72.000000, 92.000000, 177.000000, 0.080000, -8123.000000, 6.000000, -11992.000000, 25.000000, 100.000000, 109.000000
0.100000, -13684.000000, -8248.000000, 12573.000000, -78.000000, 139.000000, 7.000000, 0.100000, -13809.000000, -8405.000000, 3030.000000, -259.000000, 216.000000, -10.000000, 0.100000, 492.000000, -13992.000000, -7331.000000, -48.000000, 173.000000, 91.000000, 0.100000, 119.000000, -13806.000000, -7782.000000, 17.000000, 69.000000, -97.000000, 0.100000, -7974.000000, 138.000000, -13468.000000, -82.000000, 84.000000, 185.000000, 0.100000, -8133.000000, 15.000000, -11957.000000, 23.000000, 102.000000, 104.000000
0.120000, -13680.000000, -8239.000000, 12613.000000, -60.000000, 138.000000, 14.000000, 0.120000, -13790.000000, -8428.000000, 2976.000000, -260.000000, 215.000000, -21.000000, 0.120000, 506.000000, -13962.000000, -7292.000000, -48.000000, 176.000000, 82.000000, 0.120000, 115.000000, -13784.000000, -7786.000000, 20.000000, 75.000000, -92.000000, 0.120000, -7998.000000, 125.000000, -13460.000000, -80.000000, 94.000000, 179.000000, 0.120000, -8139.000000, -5.000000, -11982.000000, 22.000000, 97.000000, 109.000000
0.140000, -13684.000000, -8241.000000, 12580.000000, -74.000000, 136.000000, 15.000000, 0.140000, -13815.000000, -8430.000000, 3023.000000, -256.000000, 204.000000, -8.000000, 0.140000, 499.000000, -13968.000000, -7246.000000, -39.000000, 168.000000, 82.000000, 0.140000, 117.000000, -13804.000000, -7811.000000, 23.000000, 75.000000, -92.000000, 0.140000, -8000.000000, 137.000000, -13426.000000, -73.000000, 83.000000, 178.000000, 0.140000, -8119.000000, -17.000000, -11988.000000, 13.000000, 97.000000, 115.000000
0.160000, -13663.000000, -8244.000000, 12594.000000, -65.000000, 128.000000, 14.000000, 0.160000, -13791.000000, -8432.000000, 3045.000000, -262.000000, 210.000000, -2.000000, 0.160000, 493.000000, -13987.000000, -7296.000000, -52.000000, 171.000000, 96.000000, 0.160000, 101.000000, -13822.000000, -7785.000000, 8.000000, 74.000000, -86.000000, 0.160000, -8013.000000, 123.000000, -13456.000000, -80.000000, 93.000000, 181.000000, 0.160000, -8118.000000, 4.000000, -11991.000000, 20.000000, 94.000000, 117.000000
0.180000, -13705.000000, -8243.000000, 12574.000000, -71.000000, 136.000000, 11.000000, 0.180000, -13789.000000, -8391.000000, 3044.000000, -255.000000, 207.000000, -6.000000, 0.180000, 497.000000, -13980.000000, -7297.000000, -42.000000, 167.000000, 85.000000, 0.180000, 98.000000, -13810.000000, -7757.000000, 21.000000, 81.000000, -97.000000, 0.180000, -7997.000000, 146.000000, -13456.000000, -85.000000, 75.000000, 184.000000, 0.180000, -8120.000000, -15.000000, -11964.000000, 23.000000, 100.000000, 112.000000
0.200000, -13715.000000, -8233.000000, 12612.000000, -50.000000, 144.000000, 14.000000, 0.200000, -13777.000000, -8434.000000, 3011.000000, -251.000000, 203.000000, -4.000000, 0.200000, 527.000000, -13970.000000, -7317.000000, -47.000000, 167.000000, 80.000000, 0.200000, 105.000000, -13813.000000, -7762.000000, 18.000000, 69.000000, -96.000000, 0.200000, -7983.000000, 113.000000, -13468.000000, -86.000000, 81.000000, 190.000000, 0.200000, -8114.000000, 16.000000, -12016.000000, 26.000000, 104.000000, 114.000000
