t1, a_x1, a_y1, a_z1, w_x1, w_y1, w_z1, t2, a_x2, a_y2, a_z2, w_x2, w_y2, w_z2, t3, a_x3, a_y3, a_z3, w_x3, w_y3, w_z3, t4, a_x4, a_y4, a_z4, w_x4, w_y4, w_z4, t5, a_x5, a_y5, a_z5, w_x5, w_y5, w_z5, t6, a_x6, a_y6, a_z6, w_x6, w_y6, w_z6
 0.020000, 584.000000, -16149.000000, 12583.000000, -70.000000, 132.000000, 11.000000, 0.020000, 402.000000, -16455.000000, 2968.000000, -263.000000, 220.000000, 2.000000, 0.020000, 287.000000, 166.000000, -15428.000000, -55.000000, 173.000000, 90.000000, 0.020000, 145.000000, 419.000000, -15760.000000, 29.000000, 70.000000, -101.000000, 0.020000, -16085.000000, 84.000000, 889.000000, -85.000000, 88.000000, 168.000000, 0.020000, -16155.000000, -52.000000, 2399.000000, 31.000000, 103.000000, 114.000000
0.040000, 565.000000, -16177.000000, 12600.000000, -68.000000, 128.000000, -3.000000, 0.040000, 418.000000, -16450.000000, 2977.000000, -255.000000, 204.000000, 2.000000, 0.040000, 275.000000, 208.000000, -15474.000000, -51.000000, 172.000000, 91.000000, 0.040000, 150.000000, 429.000000, -15722.000000, 15.000000, 62.000000, -90.000000, 0.040000, -16078.000000, 81.000000, 896.000000, -83.000000, 83.000000, 182.000000, 0.040000, -16127.000000, -52.000000, 2400.000000, 22.000000, 99.000000, 106.000000
0.060000, 554.000000, -16151.000000, 12602.000000, -60.000000, 136.000000, 4.000000, 0.060000, 423.000000, -16436.000000, 2963.000000, -266.000000, 223.000000, -10.000000, 0.060000, 292.000000, 193.000000, -15480.000000, -47.000000, 176.000000, 96.000000, 0.060000, 129.000000, 433.000000, -15777.000000, 25.000000, 72.000000, -98.000000, 0.060000, -16078.000000, 62.000000, 883.000000, -89.000000, 90.000000, 184.000000, 0.060000, -16129.000000, -42.000000, 2433.000000, 19.000000, 92.000000, 113.000000
0.080000, 601.000000, -16165.000000, 12592.000000, -77.000000, 140.000000, 17.000000, 0.080000, 420.000000, -16405.000000, 2961.000000, -266.000000, 213.000000, -10.000000, 0.080000, 269.000000, 200.000000, -15435.000000, -44.000000, 165.000000, 95.000000, 0.080000, 120.000000, 445.000000, -15756.000000, 12.000000, 69.000000, -96.000000, 0.080000, -16077.000000, 96.000000, 911.000000, -83.000000, 90.000000, 185.000000, 0.080000, -16141.000000, -37.000000, 2400.000000, 32.000000, 104.000000, 115.000000
0.100000, 579.000000, -16143.000000, 12603.000000, -60.000000, 129.000000, 12.000000, 0.100000, 424.000000, -16458.000000, 2968.000000, -255.000000, 212.000000, -7.000000, 0.100000, 271.000000, 209.000000, -15471.000000, -48.000000, 179.000000, 91.000000, 0.100000, 120.000000, 455.000000, -15771.000000, 16.000000, 71.000000, -93.000000, 0.100000, -16064.000000, 96.000000, 935.000000, -75.000000, 84.000000, 192.000000, 0.100000, -16146.000000, -73.000000, 2450.000000, 24.000000, 91.000000, 107.000000
0.120000, 571.000000, -16143.000000, 12621.000000, -71.000000, 146.000000, 10.000000, 0.120000, 424.000000, -16457.000000, 3006.000000, -258.000000, 214.000000, 3.000000, 0.120000, 267.000000, 181.000000, -15405.000000, -52.000000, 169.000000, 95.000000, 0.120000, 126.000000, 438.000000, -15744.000000, 13.000000, 66.000000, -98.000000, 0.120000, -16094.000000, 87.000000, 931.000000, -89.000000, 79.000000, 187.000000, 0.120000, -16147.000000, -55.000000, 2415.000000, 31.000000, 97.000000, 109.000000
0.140000, 556.000000, -16131.000000, 12623.000000, -60.000000, 136.000000, 11.000000, 0.140000, 408.000000, -16422.000000, 2962.000000, -257.000000, 202.000000, 3.000000, 0.140000, 274.000000, 193.000000, -15480.000000, -47.000000, 164.000000, 88.000000, 0.140000, 128.000000, 441.000000, -15750.000000, 24.000000, 75.000000, -98.000000, 0.140000, -16075.000000, 105.000000, 909.000000, -81.000000, 86.000000, 183.000000, 0.140000, -16147.000000, -43.000000, 2427.000000, 23.000000, 87.000000, 102.000000
0.160000, 586.000000, -16144.000000, 12618.000000, -64.000000, 138.000000, 18.000000, 0.160000, 401.000000, -16437.000000, 3011.000000, -267.000000, 205.000000, -7.000000, 0.160000, 290.000000, 187.000000, -15449.000000, -39.000000, 165.000000, 95.000000, 0.160000, 93.000000, 448.000000, -15754.000000, 13.000000, 76.000000, -93.000000, 0.160000, -16082.000000, 67.000000, 946.000000, -82.000000, 79.000000, 182.000000, 0.160000, -16151.000000, -60.000000, 2426.000000, 30.000000, 97.000000, 107.000000
0.180000, 559.000000, -16152.000000, 12585.000000, -74.000000, 142.000000, 15.000000, 0.180000, 418.000000, -16447.000000, 3026.000000, -248.000000, 208.000000, -7.000000, 0.180000, 298.000000, 196.000000, -15462.000000, -47.000000, 174.000000, 93.000000, 0.180000, 125.000000, 433.000000, -15768.000000, 13.000000, 60.000000, -91.000000, 0.180000, -16083.000000, 104.000000, 917.000000, -90.000000, 82.000000, 186.000000, 0.180000, -16146.000000, -61.000000, 2402.000000, 28.000000, 103.000000, 104.000000
0.200000, 559.000000, -16140.000000, 12626.000000, -67.000000, 142.000000, 18.000000, 0.200000, 419.000000, -16430.000000, 2968.000000, -259.000000, 207.000000, 2.000000, 0.200000, 259.000000, 196.000000, -15440.000000, -54.000000, 165.000000, 98.000000, 0.200000, 122.000000, 454.000000, -15810.000000, 13.000000, 69.000000, -102.000000, 0.200000, -16056.000000, 91.000000, 889.000000, -89.000000, 86.000000, 194.000000, 0.200000, -16150.000000, -57.000000, 2455.000000, 24.000000, 101.000000, 111.000000
