1.0068,0.11367,0.0078676
1.558,1.159,0.26816
0.037644,0.0056297,0.34249
0.0096539,-0.092049,-0.0025941
-0.091795,-0.0080071,-0.26048
-0.036184,-0.0036313,0.65736
