2.8325,2.8303,-4.1469
-37.93,-2.2317,-24.382
-15.937,3.5395,-9.458
16.027,-4.5433,27.966
-2.6759,3.2675,-11.369
13.306,-3.0747,18.312
31.966,3.6899,19.361
