t_ur, ur1, ur2, ur3
2.759998, -11.339619, -1.419450, 0.302500
2.779998, -10.318311, -1.418493, 0.812700
2.799998, -10.828967, -0.396816, -0.208951
2.819998, -11.339818, -0.907933, 0.302749
2.839998, -11.850807, -2.951354, 0.301930
2.859998, -10.317965, -1.418448, 0.813722
2.879998, -10.317917, -0.907828, -0.208600
2.899998, -10.828627, -1.418905, -0.720047
2.919998, -10.318097, -1.418457, 0.813138
2.939998, -11.339756, -0.907828, -1.741922
2.959998, -10.318056, -1.419019, 0.812839
2.979998, -11.851015, -1.929703, 0.813094
2.999998, -10.828954, -1.419096, -0.720582
3.019998, -11.340049, -0.907656, 0.813067
3.039998, -11.340348, -1.929821, 0.813045
3.059998, -10.828700, -0.907944, 0.813081
3.079998, -11.339866, -2.440706, 0.302547
3.099998, -11.850690, -0.908054, -0.208782
3.119998, -12.361265, -1.419060, 0.813358
3.139998, -10.317800, -1.418646, 0.813330
3.159998, -10.318537, -2.440648, 0.812853
3.179998, -11.340058, -0.397185, -0.208996
3.199998, -10.318154, -1.418858, 1.834842
3.219998, -10.318098, -2.441044, -0.208722
3.239998, -10.829539, -0.907828, 1.324396
3.259998, -10.829390, 2.668993, 0.302074
3.279998, -10.318187, 1.647133, -0.208652
3.299998, -10.318464, -1.418976, -0.208522
3.319998, -10.829037, -1.419086, 1.324706
3.339998, -10.829467, -2.439992, 1.325076
3.359998, -10.318356, -0.908171, -0.719616
3.379997, -9.806563, -2.951632, -0.720317
3.399997, -10.829113, -0.397329, -0.719823
3.419997, -11.340373, -0.396722, -0.208820
3.439997, -11.340117, -1.417741, -0.208853
3.459997, -11.850508, -0.907572, 0.301882
3.479997, -10.828951, -2.441273, 0.302388
3.499997, -11.339730, -1.418640, 1.324250
3.519997, -10.828834, -1.929822, 0.302066
3.539997, -10.829246, -1.929899, 0.301990
3.559997, -10.318399, -1.930048, 0.302489
3.579997, -12.362128, -2.440715, 1.835931
3.599997, -10.317777, -1.418479, 0.302643
3.619997, -10.318051, -1.418948, 0.302101
3.639997, -11.339967, -2.441386, 0.813019
3.659997, -10.317937, -0.397389, -0.719759
3.679997, -9.806908, -1.929750, 0.812865
3.699997, -10.318720, -4.484899, -0.208797
3.719997, -10.829394, -0.397491, 0.302004
3.739997, -9.807261, -1.930131, 0.812467
3.759997, -10.318819, -0.397376, 0.302577
3.779997, -10.317826, -0.907714, -0.209128
3.799997, -10.829453, -2.440342, 1.324202
3.819997, -10.318583, -0.907805, -0.208588
3.839997, -11.339532, -1.930605, -0.209114
3.859997, -10.317964, 0.114130, 1.324594
3.879997, -10.318607, -1.418893, 0.812719
3.899997, -10.829544, -2.440883, 0.813220
3.919997, -11.340582, -0.397113, -1.230797
3.939997, -9.806916, -0.908268, 1.324087
3.959997, -10.828557, -0.908167, 0.302545
3.979997, -10.828859, -2.441328, 1.323806
3.999997, -11.340228, -0.907982, -0.208451
4.019997, -10.318329, -0.907758, 0.813506
4.039997, -10.318007, -1.418651, -0.719724
4.059997, -10.828839, -1.419576, -0.720284
4.079997, -11.339312, -0.907933, 0.812867
4.099997, -11.340096, -0.907929, 0.813641
4.119997, -0.023124, 0.149053, 0.719025
4.139997, -0.023244, 0.659709, -0.303281
4.159997, -1.044682, 0.659825, -0.303437
4.179997, 0.998826, 0.660220, 0.718705
4.199997, 0.999517, 0.149287, -0.813783
4.219997, 0.488146, 1.170955, 0.719648
4.239997, 0.999008, -0.873130, -0.813774
4.259997, 0.999475, 0.149360, -0.813978
4.279997, -0.533850, 1.171139, 0.208221
4.299997, -0.533489, 0.149142, 1.230306
4.319997, -0.023075, 0.659757, -0.813510
4.339997, 0.999309, 0.149161, -0.302918
4.359997, -0.022504, -0.362218, 0.207718
4.379997, -1.556062, 1.171298, -0.814393
4.399997, -0.534108, -0.361637, -1.325475
4.419997, -0.022936, 1.171508, 0.207990
4.439997, -0.533951, 0.660018, 6.339876
4.459997, -0.022994, 1.170611, 0.719233
4.479997, -0.022594, 0.149554, -0.814733
4.499997, -1.044614, 0.148938, -0.814258
4.519997, -0.534153, 1.170917, 0.207384
4.539997, -0.023046, -0.362057, -1.325022
4.559997, -0.022713, 0.148913, 0.207722
4.579997, -0.023123, 0.149393, -0.303115
4.599997, 0.487914, 0.660356, -0.814447
4.619997, -0.023164, -0.361945, -0.303322
4.639997, 0.487905, -0.361967, 7.361421
4.659997, 0.488044, 0.149028, 0.207894
4.679996, 0.487776, 0.660590, -0.303200
4.699996, -0.022618, 0.660218, -1.324919
4.719996, -0.023144, 0.148858, 0.718892
4.739996, 0.487430, 0.659795, -0.814040
4.759996, 0.488368, -0.361891, 1.230046
4.779996, -0.023046, 0.149670, -0.814279
4.799996, 0.488551, -0.872824, -0.302866
4.819996, 0.488048, -0.361573, 0.207348
4.839996, -0.023263, 0.149045, -1.325502
4.859996, 0.999169, 0.148814, -0.814264
4.879996, -0.023033, 0.659888, -0.814654
4.899996, -0.023239, 1.170804, -0.303584
4.919996, 0.488048, 0.149124, -0.302744
4.939996, -0.022691, 0.148801, -1.325407
4.959996, -1.045355, -0.362105, -0.814360
4.979996, 0.488480, 0.148731, -0.303292
4.999996, -0.023262, 0.148820, 0.207890
5.019996, 0.488115, -0.361908, -0.302810
5.039996, -0.534635, 0.149230, 0.207796
5.059996, 0.488297, 0.660053, 0.718264
5.079996, -0.533854, 0.149035, -1.325024
5.099996, -0.533817, -0.361750, 1.229138
5.119996, 0.488132, -1.383723, -0.814558
5.139996, -0.022853, 0.148767, 0.718661
5.159996, 0.487675, 0.659581, -0.303854
5.179996, 0.998652, -0.362129, 0.207825
5.199996, -0.023052, 0.659959, -0.303131
5.219996, 0.488016, 1.171142, -1.325499
5.239996, 0.999481, -0.362075, -0.303424
5.259996, 0.487997, 0.148725, -0.303527
5.279996, 0.488000, -0.361657, 0.718920
5.299996, 0.488040, 1.171169, 0.207597
5.319996, 0.488134, -0.361615, -0.302917
5.339996, -1.044726, 0.149278, 0.719267
5.359996, -0.533491, -0.361684, -0.814550
5.379996, -0.533631, -0.361848, 0.207302
5.399996, -0.534047, 0.148951, -0.814632
5.419996, -0.022251, -0.361789, 0.208155
5.439996, 0.488503, 0.149258, -0.814346
5.459996, -0.022392, -0.361492, 0.718907
5.479996, 0.488228, 0.148580, -0.303323
5.499996, -0.534020, 0.149398, 1.229882
5.519996, -0.534011, -0.872347, 0.718924
5.539996, -0.534111, -0.361405, 0.718895
5.559996, -0.533897, -0.361610, -0.813632
5.579996, 0.487703, -0.362054, -1.324994
5.599996, -0.022619, -0.362151, -0.814365
5.619996, 0.488415, -0.362030, -0.814096
5.639996, -0.022598, 0.148594, 1.741369
5.659996, -0.022985, 0.148907, -1.836442
5.679996, -0.533941, -0.362051, 0.719232
5.699996, 0.487723, -0.362208, 0.207790
5.719995, -1.045229, 0.659965, -0.303213
5.739995, 0.998846, -0.362614, -0.814271
5.759995, 0.487376, 0.660166, -0.814437
5.779995, 0.998456, -0.362060, -0.303261
5.799995, -1.044660, 0.660100, -3.880122
5.819995, 0.488113, 0.149278, -0.303386
5.839995, -0.534106, -0.361937, -0.303093
5.859995, -1.044544, 0.149426, -0.813876
5.879995, 0.487588, 0.149023, -0.303165
5.899995, -1.044844, 0.149303, -0.303456
5.919995, -0.533790, 0.149122, -0.814352
5.939995, -0.023466, -1.383673, -0.302707
5.959995, -0.533757, 0.659922, -0.302788
5.979995, -0.534222, 0.659989, 0.719187
5.999995, -0.022486, -0.872834, -0.303488
6.019995, -1.045144, 0.659735, -0.814149
6.039995, -0.023247, 0.147936, -1.325258
6.059995, -0.533697, -0.872693, -1.325399
6.079995, -0.022455, -0.362305, -0.302757
6.099995, -0.534288, 1.171024, -0.302777
6.119995, 0.488249, 0.149071, 1.229646
6.139995, -0.023442, 0.148583, -1.835903
6.159995, 0.999106, -0.361261, 0.208103
6.179995, 1.509788, -0.361563, -0.302972
6.199995, 0.999216, -0.362073, 0.208038
6.219995, 0.998775, 1.170413, -1.325326
6.239995, -0.023315, 0.148650, -2.347462
6.259995, 0.999282, 0.660441, -1.324942
6.279995, 0.488179, 0.149166, 0.719223
6.299995, -0.533768, -0.362077, 0.207740
6.319995, -1.044986, -0.361663, 0.207440
6.339995, 0.488200, -0.873491, 0.718406
6.359995, -1.045257, 1.171041, -0.814175
6.379995, -0.534411, 0.149116, 0.208008
6.399995, -1.555949, 0.148912, -0.814189
6.419995, -0.023352, 0.148605, 0.718928
6.439995, -0.534160, 1.170971, 0.207572
6.459995, -0.022705, -0.361473, -0.814063
6.479995, -0.022573, -0.361675, -0.813932
6.499995, -0.533626, 1.171276, -1.325705
6.519995, -0.533689, 0.149398, -0.814095
6.539995, -1.555666, 0.148697, -0.814164
6.559995, 0.488230, 1.171001, -0.814168
6.579995, 0.487930, -0.362123, -0.814231
6.599995, 0.488761, 0.149450, -0.814386
6.619995, -0.022822, 1.682388, -0.813821
6.639995, 0.998755, 0.148981, 0.207847
6.659995, -1.555926, 0.660354, 0.207534
6.679995, 1.509930, 1.171230, -0.814124
6.699995, -0.534290, 0.660055, -1.835940
6.719995, 1.509607, -0.361986, -0.303025
6.739995, 0.488021, 1.170743, -0.814055
6.759995, -0.023009, -0.361572, -0.303570
6.779994, 0.487953, 0.659937, 0.207395
6.799994, -1.044574, 0.148828, -1.324894
6.819994, -0.022798, 0.149582, -0.814276
6.839994, -0.533518, -0.362501, -1.325611
6.859994, -1.044823, 0.659874, -0.814237
6.879994, -1.045281, 0.148792, -0.814357
6.899994, -0.022918, 0.148373, -1.325136
6.919994, -0.022455, -0.872894, 0.208090
6.939994, -0.022799, 1.171535, 0.718873
6.959994, -1.555762, -0.361981, -1.324601
6.979994, -0.023377, -0.361733, 2.252033
6.999994, -0.534269, -0.361760, 0.718843
7.019994, 0.487991, 0.659731, 0.207347
7.039994, -1.044435, -1.383880, -0.814026
7.059994, 0.488418, 0.149775, -0.303146
7.079994, -0.533559, 0.149384, 0.208551
7.099994, 0.488747, -0.872835, 3.784201
7.119994, -0.022939, -1.383750, -0.303460
7.139994, 0.998791, 0.149137, -0.303915
7.159994, 0.487719, -1.384215, -0.302839
7.179994, -0.533945, 2.704293, -0.302977
7.199994, 0.998869, -0.362338, -0.814564
7.219994, 0.998761, 0.660524, -0.303159
7.239994, 0.487989, 0.149074, -0.814671
7.259994, -0.533930, 0.659784, -0.814351
7.279994, -0.533834, -0.362096, -0.813682
7.299994, -0.022503, -0.361719, -1.325079
7.319994, -0.022962, 0.660057, -1.325289
7.339994, -0.022945, 1.170938, 0.718861
7.359994, -1.045262, -0.873165, 0.718660
7.379994, -1.044756, -0.873129, -0.303250
7.399994, -1.045302, 0.659693, -0.302850
7.419994, 0.488254, -0.872386, -0.302989
7.439994, -0.022717, -0.872991, 0.207368
7.459994, -1.044938, -0.362057, -0.303731
7.479994, -0.533678, 0.148722, -0.303554
7.499994, -0.023144, -0.872391, 2.251830
7.519994, -0.533536, 0.660321, 0.207698
7.539994, 0.488184, 0.660183, -0.813796
7.559994, 0.488138, 1.171215, 0.719216
7.579994, -0.533880, 0.659850, 0.718889
7.599994, 0.487841, 1.681981, -0.303667
7.619994, -0.022492, 0.659155, -0.303851
7.639994, -0.533698, 0.660080, 1.230051
7.659994, 0.487700, 0.148390, 0.718427
7.679994, -0.023290, 0.148464, -0.814517
7.699994, 0.488231, 0.659728, -0.303183
7.719994, -0.022804, 0.149006, 0.207971
7.739994, -0.022820, 0.660545, -1.836362
7.759994, 1.510631, 0.660170, 2.251355
7.779994, -0.022924, 1.170604, -0.303528
7.799994, -0.023190, 0.660030, -0.813409
7.819993, -0.022764, 1.171094, -1.836411
7.839993, -0.023288, -0.361986, 1.229758
7.859993, -1.555761, 0.149009, -0.302761
7.879993, -0.533542, 0.149122, 0.718665
7.899993, 0.488380, 0.148614, -0.814233
7.919993, -0.023105, -0.362583, 0.207889
7.939993, -1.044895, -0.362173, 0.208021
7.959993, -0.023073, 1.170982, 0.208517
7.979993, -0.533704, 0.148518, -0.303507
7.999993, -0.022801, -0.362035, -1.836415
