t_uk, uk1, uk2, uk3
2.759998, -0.002252, -0.001475, -0.001831
2.779998, -0.001894, -0.001210, -0.002033
2.799998, -0.001820, -0.001262, -0.001894
2.819998, -0.001935, -0.001241, -0.002732
2.839998, -0.002283, -0.001124, -0.002178
2.859998, -0.002287, -0.001565, -0.002293
2.879998, -0.002283, -0.001236, -0.002224
2.899998, -0.002341, -0.000329, -0.001547
2.919998, -0.002319, -0.000818, -0.001645
2.939998, -0.002462, -0.001288, -0.001835
2.959998, -0.001839, -0.000625, -0.001774
2.979998, -0.002117, -0.001066, -0.001601
2.999998, -0.002047, -0.001193, -0.001750
3.019998, -0.002415, -0.000889, -0.001975
3.039998, -0.002179, -0.001006, -0.001227
3.059998, -0.001913, -0.001002, -0.002125
3.079998, -0.001931, -0.000563, -0.002002
3.099998, -0.002437, -0.000957, -0.002154
3.119998, -0.002066, -0.000676, -0.001658
3.139998, -0.002349, -0.001616, -0.001975
3.159998, -0.002095, -0.000360, -0.001913
3.179998, -0.002342, -0.001002, -0.001443
3.199998, -0.002002, -0.000864, -0.002055
3.219998, -0.001998, -0.001447, -0.001876
3.239998, -0.001863, -0.001186, -0.001664
3.259998, -0.002003, -0.001520, -0.002057
3.279998, -0.002136, -0.000702, -0.001691
3.299998, -0.002459, -0.001122, -0.001877
3.319998, -0.002850, -0.000873, -0.002340
3.339998, -0.002161, -0.000586, -0.001874
3.359998, -0.002646, -0.001404, -0.002159
3.379997, -0.001954, -0.000702, -0.001934
3.399997, -0.002042, -0.000449, -0.002035
3.419997, -0.002111, -0.000984, -0.001992
3.439997, -0.002272, -0.001278, -0.001625
3.459997, -0.002003, -0.000955, -0.001918
3.479997, -0.001958, -0.001421, -0.001713
3.499997, -0.002113, -0.001198, -0.002193
3.519997, -0.001272, -0.001392, -0.002006
3.539997, -0.002072, -0.000890, -0.001918
3.559997, -0.002370, -0.000523, -0.002362
3.579997, -0.002189, -0.000658, -0.002052
3.599997, -0.002299, -0.001075, -0.001972
3.619997, -0.001907, -0.001068, -0.001782
3.639997, -0.001833, -0.000769, -0.002036
3.659997, -0.002595, -0.001102, -0.002346
3.679997, -0.001914, -0.001230, -0.002013
3.699997, -0.002340, -0.000682, -0.002130
3.719997, -0.002259, -0.001029, -0.001832
3.739997, -0.002276, -0.001409, -0.002386
3.759997, -0.002686, -0.001111, -0.002066
3.779997, -0.002366, -0.000823, -0.001923
3.799997, -0.001742, -0.000841, -0.001654
