0.21656,-0.18076,0.02187,-4.218e-07,1.6584e-06,-5.5252e-06
0.023008,0.032603,-0.026018,-1.7047e-06,-1.0748e-06,9.6954e-07
-0.24286,-0.22909,0.21169,1.4308e-05,8.5668e-06,-6.7773e-06
-0.0031416,0.00071592,0.00072562,6.7201e-08,2.1975e-08,2.2876e-08
0.019895,0.05297,-0.036052,-2.268e-06,-1.5277e-06,1.5828e-06
-0.0022449,-0.0028407,0.0023523,1.5543e-07,9.6648e-08,-8.4372e-08
0.019942,0.054044,-0.036657,-2.3038e-06,-1.5542e-06,1.6151e-06
