time, x1__dd, x2__dd, y1__dd, y2__dd, phi1__d, phi2__d
2.899998, -7636.000000, -7450.000000, 14176.000000, 14150.000000, -137.000000, 32.000000
2.919998, -7568.000000, -7418.000000, 14132.000000, 14162.000000, -132.000000, 28.000000
2.939998, -7506.000000, -7522.000000, 14184.000000, 14168.000000, -136.000000, 41.000000
2.959998, -7494.000000, -7514.000000, 14170.000000, 14132.000000, -135.000000, 32.000000
2.979998, -7546.000000, -7420.000000, 14238.000000, 14162.000000, -139.000000, 25.000000
2.999998, -7514.000000, -7532.000000, 14214.000000, 14180.000000, -137.000000, 43.000000
3.019998, -7596.000000, -7470.000000, 14132.000000, 14134.000000, -130.000000, 40.000000
3.039998, -7664.000000, -7470.000000, 14158.000000, 14168.000000, -127.000000, 32.000000
3.059998, -7650.000000, -7456.000000, 14170.000000, 14180.000000, -130.000000, 32.000000
3.079998, -7706.000000, -7476.000000, 14162.000000, 14126.000000, -139.000000, 28.000000
3.099998, -7722.000000, -7554.000000, 14160.000000, 14102.000000, -129.000000, 39.000000
3.119998, -7620.000000, -7448.000000, 14184.000000, 14146.000000, -128.000000, 29.000000
3.139998, -7582.000000, -7506.000000, 14194.000000, 14184.000000, -133.000000, 37.000000
3.159998, -7620.000000, -7428.000000, 14298.000000, 14158.000000, -130.000000, 27.000000
3.179998, -7502.000000, -7508.000000, 14144.000000, 14182.000000, -129.000000, 27.000000
3.199998, -7638.000000, -7412.000000, 14166.000000, 14188.000000, -140.000000, 26.000000
3.219998, -7632.000000, -7462.000000, 14238.000000, 14144.000000, -123.000000, 35.000000
3.239998, -7502.000000, -7534.000000, 14200.000000, 14250.000000, -124.000000, 42.000000
3.259998, -7544.000000, -7382.000000, 14174.000000, 14214.000000, -135.000000, 25.000000
3.279998, -7532.000000, -7392.000000, 14250.000000, 14236.000000, -149.000000, 34.000000
3.299998, -7596.000000, -7486.000000, 14126.000000, 14220.000000, -126.000000, 28.000000
3.319998, -7584.000000, -7430.000000, 14178.000000, 14114.000000, -137.000000, 34.000000
3.339998, -7636.000000, -7506.000000, 14148.000000, 14132.000000, -138.000000, 26.000000
3.359998, -7586.000000, -7458.000000, 14178.000000, 14168.000000, -138.000000, 34.000000
3.379997, -7648.000000, -7524.000000, 14160.000000, 14106.000000, -136.000000, 39.000000
3.399997, -7622.000000, -7564.000000, 14192.000000, 14076.000000, -127.000000, 46.000000
3.419997, -7750.000000, -7542.000000, 14162.000000, 14212.000000, -130.000000, 30.000000
3.439997, -7574.000000, -7564.000000, 14210.000000, 14128.000000, -126.000000, 38.000000
3.459997, -7664.000000, -7408.000000, 14216.000000, 14114.000000, -121.000000, 33.000000
3.479997, -7614.000000, -7460.000000, 14154.000000, 14144.000000, -138.000000, 36.000000
3.499997, -7528.000000, -7508.000000, 14116.000000, 14104.000000, -142.000000, 32.000000
3.519997, -7604.000000, -7464.000000, 14240.000000, 14152.000000, -139.000000, 28.000000
3.539997, -7624.000000, -7456.000000, 14222.000000, 14200.000000, -136.000000, 30.000000
3.559997, -7588.000000, -7428.000000, 14180.000000, 14168.000000, -139.000000, 42.000000
3.579997, -7524.000000, -7450.000000, 14150.000000, 14178.000000, -131.000000, 28.000000
3.599997, -7640.000000, -7474.000000, 14174.000000, 14202.000000, -133.000000, 42.000000
3.619997, -7556.000000, -7570.000000, 14224.000000, 14198.000000, -126.000000, 29.000000
3.639997, -7612.000000, -7502.000000, 14196.000000, 14104.000000, -148.000000, 20.000000
3.659997, -7674.000000, -7464.000000, 14152.000000, 14178.000000, -138.000000, 28.000000
3.679997, -7656.000000, -7570.000000, 14218.000000, 14050.000000, -135.000000, 33.000000
3.699997, -7570.000000, -7484.000000, 14180.000000, 14138.000000, -151.000000, 31.000000
3.719997, -7618.000000, -7488.000000, 14200.000000, 14046.000000, -138.000000, 41.000000
3.739997, -7588.000000, -7500.000000, 14218.000000, 14142.000000, -145.000000, 45.000000
3.759997, -7608.000000, -7408.000000, 14248.000000, 14170.000000, -121.000000, 24.000000
3.779997, -7570.000000, -7536.000000, 14114.000000, 14144.000000, -125.000000, 28.000000
3.799997, -7540.000000, -7398.000000, 14166.000000, 14156.000000, -132.000000, 29.000000
3.819997, -7632.000000, -7626.000000, 14206.000000, 14178.000000, -143.000000, 34.000000
3.839997, -7612.000000, -7570.000000, 14220.000000, 14224.000000, -126.000000, 41.000000
3.859997, -7634.000000, -7386.000000, 14172.000000, 14148.000000, -132.000000, 28.000000
3.879997, -7516.000000, -7548.000000, 14194.000000, 14148.000000, -143.000000, 33.000000
3.899997, -7610.000000, -7502.000000, 14170.000000, 14158.000000, -135.000000, 26.000000
3.919997, -7588.000000, -7502.000000, 14318.000000, 14218.000000, -115.000000, 41.000000
3.939997, -7590.000000, -7528.000000, 14176.000000, 14168.000000, -123.000000, 27.000000
3.959997, -7656.000000, -7408.000000, 14226.000000, 14136.000000, -135.000000, 31.000000
3.979997, -7632.000000, -7534.000000, 14134.000000, 14194.000000, -145.000000, 38.000000
3.999997, -7596.000000, -7530.000000, 14138.000000, 14226.000000, -128.000000, 26.000000
4.019997, -7562.000000, -7514.000000, 14102.000000, 14128.000000, -123.000000, 30.000000
4.039997, -7562.000000, -7348.000000, 14122.000000, 14110.000000, -129.000000, 39.000000
4.059997, -7656.000000, -7446.000000, 14158.000000, 14142.000000, -140.000000, 15.000000
4.079997, -7674.000000, -7506.000000, 14166.000000, 14130.000000, -136.000000, 26.000000
4.099997, -7612.000000, -7418.000000, 14178.000000, 14200.000000, -137.000000, 20.000000
4.119997, -7624.000000, -7560.000000, 14072.000000, 14118.000000, -146.000000, 24.000000
4.139997, -7610.000000, -7496.000000, 14226.000000, 14242.000000, -131.000000, 37.000000
4.159997, -7588.000000, -7482.000000, 14272.000000, 14200.000000, -132.000000, 44.000000
4.179997, -7510.000000, -7558.000000, 14188.000000, 14142.000000, -137.000000, 32.000000
4.199997, -7534.000000, -7550.000000, 14254.000000, 14176.000000, -130.000000, 31.000000
4.219997, -7666.000000, -7500.000000, 14170.000000, 14120.000000, -131.000000, 27.000000
4.239997, -7608.000000, -7430.000000, 14236.000000, 14190.000000, -141.000000, 36.000000
4.259997, -7630.000000, -7462.000000, 14200.000000, 14214.000000, -131.000000, 29.000000
4.279997, -7562.000000, -7534.000000, 14050.000000, 14178.000000, -126.000000, 37.000000
4.299997, -7604.000000, -7620.000000, 14180.000000, 14140.000000, -139.000000, 22.000000
4.319997, -7676.000000, -7612.000000, 14166.000000, 14198.000000, -139.000000, 21.000000
4.339997, -7660.000000, -7482.000000, 14218.000000, 14188.000000, -124.000000, 19.000000
4.359997, -7626.000000, -7386.000000, 14180.000000, 14122.000000, -139.000000, 38.000000
4.379997, -7656.000000, -7598.000000, 14188.000000, 14142.000000, -128.000000, 25.000000
4.399997, -7658.000000, -7552.000000, 14180.000000, 14146.000000, -131.000000, 36.000000
4.419997, -7668.000000, -7530.000000, 14222.000000, 14150.000000, -127.000000, 34.000000
4.439997, -7592.000000, -7360.000000, 14238.000000, 14190.000000, -131.000000, 31.000000
4.459997, -7528.000000, -7398.000000, 14214.000000, 14140.000000, -127.000000, 37.000000
4.479997, -7654.000000, -7476.000000, 14170.000000, 14116.000000, -138.000000, 30.000000
4.499997, -7620.000000, -7526.000000, 14176.000000, 14142.000000, -138.000000, 34.000000
4.519997, -7668.000000, -7468.000000, 14210.000000, 14062.000000, -136.000000, 24.000000
4.539997, -7670.000000, -7366.000000, 14188.000000, 14176.000000, -129.000000, 40.000000
4.559997, -7638.000000, -7474.000000, 14144.000000, 14130.000000, -119.000000, 43.000000
4.579997, -7576.000000, -7458.000000, 14166.000000, 14162.000000, -131.000000, 27.000000
4.599997, -7568.000000, -7488.000000, 14196.000000, 14050.000000, -128.000000, 27.000000
4.619997, -7614.000000, -7608.000000, 14150.000000, 14126.000000, -138.000000, 38.000000
4.639997, -7560.000000, -7406.000000, 14164.000000, 14216.000000, -119.000000, 35.000000
4.659997, -7586.000000, -7424.000000, 14152.000000, 14058.000000, -129.000000, 15.000000
4.679996, -7610.000000, -7444.000000, 14182.000000, 14154.000000, -122.000000, 44.000000
4.699996, -7624.000000, -7518.000000, 14172.000000, 14164.000000, -123.000000, 26.000000
4.719996, -7548.000000, -7548.000000, 14208.000000, 14144.000000, -129.000000, 35.000000
4.739996, -7646.000000, -7346.000000, 14182.000000, 14172.000000, -129.000000, 33.000000
4.759996, -7570.000000, -7552.000000, 14096.000000, 14142.000000, -143.000000, 38.000000
4.779996, -7658.000000, -7580.000000, 14146.000000, 14188.000000, -120.000000, 24.000000
4.799996, -7640.000000, -7554.000000, 14230.000000, 14078.000000, -127.000000, 45.000000
4.819996, -7630.000000, -7642.000000, 14216.000000, 14128.000000, -123.000000, 19.000000
4.839996, -7634.000000, -7406.000000, 14156.000000, 14150.000000, -131.000000, 32.000000
4.859996, -7658.000000, -7490.000000, 14208.000000, 14150.000000, -131.000000, 35.000000
4.879996, -7668.000000, -7424.000000, 14198.000000, 14116.000000, -141.000000, 26.000000
4.899996, -7626.000000, -7470.000000, 14176.000000, 14180.000000, -126.000000, 34.000000
4.919996, -7612.000000, -7560.000000, 14138.000000, 14126.000000, -130.000000, 35.000000
4.939996, -7644.000000, -7398.000000, 14248.000000, 14188.000000, -136.000000, 46.000000
4.959996, -7606.000000, -7490.000000, 14192.000000, 14118.000000, -130.000000, 29.000000
4.979996, -7568.000000, -7430.000000, 14184.000000, 14062.000000, -142.000000, 18.000000
4.999996, -7634.000000, -7438.000000, 14214.000000, 14106.000000, -127.000000, 30.000000
5.019996, -7610.000000, -7470.000000, 14130.000000, 14212.000000, -129.000000, 32.000000
5.039996, -7572.000000, -7392.000000, 14190.000000, 14196.000000, -133.000000, 30.000000
5.059996, -7568.000000, -7562.000000, 14162.000000, 14136.000000, -140.000000, 33.000000
5.079996, -7570.000000, -7478.000000, 14180.000000, 14170.000000, -127.000000, 21.000000
5.099996, -7646.000000, -7538.000000, 14102.000000, 14184.000000, -143.000000, 32.000000
5.119996, -7670.000000, -7376.000000, 14252.000000, 14132.000000, -137.000000, 28.000000
5.139996, -7556.000000, -7416.000000, 14228.000000, 14214.000000, -125.000000, 43.000000
5.159996, -7598.000000, -7502.000000, 14220.000000, 14144.000000, -136.000000, 36.000000
5.179996, -7666.000000, -7538.000000, 14178.000000, 14214.000000, -114.000000, 22.000000
5.199996, -7614.000000, -7520.000000, 14188.000000, 14164.000000, -125.000000, 29.000000
5.219996, -7540.000000, -7428.000000, 14214.000000, 14218.000000, -133.000000, 25.000000
5.239996, -7614.000000, -7378.000000, 14118.000000, 14132.000000, -129.000000, 43.000000
5.259996, -7536.000000, -7522.000000, 14198.000000, 14136.000000, -140.000000, 12.000000
5.279996, -7556.000000, -7484.000000, 14146.000000, 14174.000000, -120.000000, 26.000000
5.299996, -7628.000000, -7502.000000, 14144.000000, 14216.000000, -134.000000, 33.000000
5.319996, -7600.000000, -7444.000000, 14182.000000, 14154.000000, -131.000000, 52.000000
5.339996, -7588.000000, -7458.000000, 14186.000000, 14164.000000, -138.000000, 39.000000
5.359996, -7624.000000, -7562.000000, 14202.000000, 14120.000000, -128.000000, 30.000000
5.379996, -7542.000000, -7558.000000, 14200.000000, 14176.000000, -137.000000, 21.000000
5.399996, -7644.000000, -7528.000000, 14186.000000, 14156.000000, -135.000000, 35.000000
5.419996, -7614.000000, -7364.000000, 14226.000000, 14120.000000, -124.000000, 54.000000
5.439996, -7604.000000, -7422.000000, 14116.000000, 14142.000000, -125.000000, 23.000000
5.459996, -7622.000000, -7540.000000, 14132.000000, 14068.000000, -133.000000, 25.000000
5.479996, -7582.000000, -7508.000000, 14154.000000, 14176.000000, -117.000000, 33.000000
5.499996, -7590.000000, -7512.000000, 14102.000000, 14094.000000, -147.000000, 26.000000
5.519996, -7676.000000, -7430.000000, 14180.000000, 14172.000000, -146.000000, 31.000000
5.539996, -7570.000000, -7432.000000, 14148.000000, 14104.000000, -136.000000, 33.000000
5.559996, -7624.000000, -7542.000000, 14164.000000, 14138.000000, -134.000000, 17.000000
5.579996, -7594.000000, -7576.000000, 14136.000000, 14122.000000, -131.000000, 45.000000
5.599996, -7634.000000, -7572.000000, 14142.000000, 14190.000000, -134.000000, 25.000000
5.619996, -7610.000000, -7476.000000, 14224.000000, 14112.000000, -132.000000, 29.000000
5.639996, -7692.000000, -7460.000000, 14146.000000, 14124.000000, -116.000000, 48.000000
5.659996, -7668.000000, -7520.000000, 14168.000000, 14136.000000, -113.000000, 26.000000
5.679996, -7556.000000, -7508.000000, 14176.000000, 14132.000000, -135.000000, 35.000000
5.699996, -7560.000000, -7502.000000, 14154.000000, 14124.000000, -116.000000, 22.000000
5.719995, -7584.000000, -7334.000000, 14150.000000, 14228.000000, -137.000000, 25.000000
5.739995, -7600.000000, -7424.000000, 14196.000000, 14108.000000, -143.000000, 44.000000
5.759995, -7564.000000, -7470.000000, 14152.000000, 14120.000000, -140.000000, 36.000000
5.779995, -7648.000000, -7618.000000, 14148.000000, 14114.000000, -129.000000, 32.000000
5.799995, -7714.000000, -7484.000000, 14140.000000, 14160.000000, -128.000000, 37.000000
5.819995, -7608.000000, -7448.000000, 14112.000000, 14196.000000, -135.000000, 35.000000
5.839995, -7598.000000, -7542.000000, 14184.000000, 14138.000000, -134.000000, 22.000000
5.859995, -7586.000000, -7528.000000, 14180.000000, 14160.000000, -142.000000, 41.000000
5.879995, -7566.000000, -7510.000000, 14186.000000, 14182.000000, -130.000000, 35.000000
5.899995, -7588.000000, -7402.000000, 14142.000000, 14234.000000, -134.000000, 35.000000
5.919995, -7640.000000, -7398.000000, 14196.000000, 14138.000000, -133.000000, 31.000000
5.939995, -7654.000000, -7544.000000, 14192.000000, 14054.000000, -130.000000, 24.000000
5.959995, -7656.000000, -7494.000000, 14200.000000, 14130.000000, -106.000000, 42.000000
5.979995, -7614.000000, -7556.000000, 14074.000000, 14130.000000, -117.000000, 31.000000
5.999995, -7652.000000, -7622.000000, 14148.000000, 14196.000000, -124.000000, 40.000000
6.019995, -7668.000000, -7410.000000, 14166.000000, 14204.000000, -130.000000, 40.000000
6.039995, -7666.000000, -7522.000000, 14138.000000, 14078.000000, -129.000000, 34.000000
6.059995, -7614.000000, -7442.000000, 14200.000000, 14106.000000, -134.000000, 37.000000
6.079995, -7690.000000, -7454.000000, 14206.000000, 14154.000000, -126.000000, 27.000000
6.099995, -7610.000000, -7476.000000, 14168.000000, 14120.000000, -129.000000, 31.000000
6.119995, -7628.000000, -7430.000000, 14194.000000, 14132.000000, -132.000000, 31.000000
6.139995, -7486.000000, -7600.000000, 14180.000000, 14124.000000, -137.000000, 43.000000
6.159995, -7534.000000, -7482.000000, 14196.000000, 14162.000000, -140.000000, 37.000000
6.179995, -7546.000000, -7556.000000, 14166.000000, 14126.000000, -137.000000, 31.000000
