t, x3_estimate, x3_phiobs, x3_fullobs
7.699994, 9.785969, 10.536215, 10.778116
7.719994, 9.784748, 10.837357, 11.173372
7.739994, 12.336639, 11.152070, 11.620347
7.759994, 12.335818, 11.856425, 12.123936
7.779994, 10.805056, 12.017951, 12.199417
7.799994, 12.849889, 11.812900, 12.159387
7.819993, 9.273706, 12.177218, 12.351847
7.839993, 9.273662, 11.373135, 11.958739
7.859993, 9.783860, 11.093143, 11.947758
7.879993, 10.296134, 10.705926, 11.698274
7.899993, 10.298730, 10.295078, 11.286067
7.919993, 9.283715, 9.758534, 10.688195
7.939993, 7.246384, 8.971801, 9.913382
7.959993, 7.251044, 8.003583, 9.137986
7.979993, 7.766003, 7.378304, 8.552410
7.999993, 6.749535, 6.865571, 7.911332
8.019994, 4.711770, 6.138487, 7.136932
8.039994, 4.713967, 5.255288, 6.399679
8.059995, 5.226696, 4.784054, 5.936855
8.079995, 2.163341, 4.409043, 5.426825
8.099996, 2.676769, 3.407824, 4.689309
8.119996, 2.165893, 3.065746, 4.374786
8.139997, 1.652599, 2.558948, 3.918360
8.159997, 2.673817, 2.111570, 3.519215
8.179997, 2.676591, 1.884034, 3.123656
8.199998, 3.700983, 1.517042, 2.565490
8.219998, 3.194080, 1.483920, 2.150846
8.239999, 0.133966, 1.222889, 1.600501
8.259999, 0.134210, 0.544634, 1.057212
8.280000, 0.128106, 0.474952, 1.015693
8.300000, -0.389427, 0.364070, 0.922014
8.320001, -0.394576, 0.064608, 0.697765
8.340001, -0.396884, -0.286936, 0.374079
8.360002, -0.393688, -0.761343, -0.124904
8.380002, -0.388916, -1.286824, -0.742827
8.400002, -1.407249, -1.726295, -1.346084
8.420003, -1.918213, -2.280793, -1.970248
8.440003, 0.129993, -2.726755, -2.487914
8.460004, -1.906917, -2.744447, -2.935163
8.480004, -0.366102, -3.353379, -3.654048
8.500005, -6.494464, -3.106853, -3.822943
8.520005, -4.450985, -4.195333, -4.375501
8.540006, -5.480126, -3.746661, -3.878627
8.560006, -5.996949, -3.890682, -3.762787
8.580007, -6.004673, -3.928851, -3.502883
8.600007, -3.964134, -3.960196, -3.258864
8.620008, -6.008268, -3.665758, -3.006875
8.640008, -3.455988, -4.064255, -3.105587
8.660008, -4.480591, -3.505925, -2.694407
8.680009, -3.459140, -3.658557, -2.755280
8.700009, -2.437767, -3.377775, -2.558878
8.720010, -3.456255, -3.095934, -2.463808
8.740010, -3.965532, -3.140347, -2.494687
8.760011, -3.454146, -3.006048, -2.280162
8.780011, -3.963246, -2.674476, -1.928051
8.800012, -0.382835, -2.461380, -1.573591
8.820012, -0.382791, -1.288366, -0.756942
8.840013, -0.387585, -0.478325, -0.111061
8.860013, -0.391646, 0.488286, 0.819823
8.880013, 0.623036, 1.334725, 1.773703
8.900014, 4.192572, 2.399964, 2.915366
8.920014, 5.210739, 3.914973, 4.138393
8.940015, 3.163742, 5.016078, 5.037575
8.960015, 7.756904, 5.563815, 5.853002
8.980016, 7.753020, 7.273871, 7.226802
9.000016, 6.728140, 8.080589, 7.966796
9.020017, 10.811692, 8.720921, 8.810526
9.040017, 11.320503, 10.180047, 9.960502
9.060018, 8.253908, 10.962970, 10.591241
9.080018, 11.827650, 11.051748, 11.096271
9.100019, 12.334952, 12.212955, 12.142069
9.120019, 13.355927, 12.720927, 12.636663
9.140019, 12.333377, 13.330125, 13.158806
9.160020, 12.331912, 13.431973, 13.415925
9.180020, 21.527779, 13.596309, 13.741022
9.200021, 12.846094, 15.458805, 14.442716
9.220021, 12.852064, 13.986273, 13.411945
9.240022, 12.339458, 14.033545, 13.659207
9.260022, 11.317552, 13.643748, 13.538433
9.280023, 12.849445, 13.085939, 13.324948
9.300023, 9.273884, 12.905069, 13.163781
9.320024, 10.297487, 11.629350, 12.399575
9.340024, 10.299308, 11.110460, 12.026891
9.360024, 9.793137, 10.272506, 11.250529
9.380025, 8.268556, 9.360236, 10.347883
9.400025, 7.255084, 8.214227, 9.299830
9.420026, 7.772262, 7.215846, 8.374147
9.440026, 4.711881, 6.579708, 7.586133
9.460027, 4.205400, 5.327379, 6.543325
9.480027, 3.186113, 4.563830, 5.868132
9.500028, 2.678877, 3.690042, 5.114413
9.520028, 2.168778, 2.976794, 4.460630
9.540029, 2.681274, 2.353218, 3.863367
9.560029, 3.190440, 1.955614, 3.325460
9.580029, 2.679410, 1.665828, 2.772285
9.600030, -0.895020, 1.154165, 2.045523
9.620030, -0.382170, -0.001730, 1.132550
9.640031, -0.384345, -0.461965, 0.657986
9.660031, -0.897572, -1.014027, 0.025943
9.680032, -1.409025, -1.669249, -0.709992
9.700032, 1.151133, -2.421434, -1.558816
9.720033, 1.160077, -2.606558, -2.315731
9.740033, -0.361641, -3.049606, -3.323693
9.760034, -1.885745, -3.541280, -4.188962
9.780034, -6.481592, -3.877313, -4.725717
9.800035, -9.552537, -4.719800, -5.137922
9.820035, -5.474645, -5.369884, -5.060444
9.840035, -5.991823, -4.811249, -4.505548
9.860036, -5.995928, -5.064860, -4.606454
9.880036, -6.508579, -5.081595, -4.516081
9.900037, -4.978927, -5.265778, -4.527710
9.920037, -6.513950, -4.970604, -4.319473
9.940038, -5.492421, -5.257195, -4.421869
9.960038, -2.428157, -5.034034, -4.215792
9.980039, -1.916793, -4.337207, -3.947639
10.000039, -2.421809, -3.957245, -3.943128
10.020040, -2.930754, -3.667603, -3.877375
10.040040, -2.934016, -3.235303, -3.539235
10.060040, -2.425316, -2.687426, -3.016473
10.080041, -3.959673, -2.089819, -2.436750
10.100041, -5.494685, -1.843916, -1.898000
10.120042, -3.458563, -1.610671, -1.131214
10.140042, -3.980335, -0.696987, 0.021444
10.160043, -1.942449, -0.307590, 0.843628
10.180043, 0.606613, 0.477702, 1.795734
10.200044, 2.649693, 1.406053, 2.624493
10.220044, 5.206611, 2.312796, 3.275841
10.240045, 4.188577, 3.479810, 3.963458
10.260045, 4.700074, 4.093462, 4.444464
10.280046, 3.675704, 5.076867, 5.318214
10.300046, 4.692440, 5.681558, 6.111581
10.320046, 5.708054, 6.614280, 7.161573
