t, x3_estimate, x3_phiobs, x3_fullobs
1.219999, 0.182147, 0.087724, 0.189112
1.239999, 1.239973, 0.107080, 0.188410
1.259999, 0.251812, 0.339155, 0.250802
1.279999, 0.284947, 0.321020, 0.250617
1.299999, 0.336857, 0.313461, 0.252482
1.319999, 0.867962, 0.318221, 0.257436
1.339999, 0.831254, 0.430682, 0.293716
1.359999, 1.296122, 0.512086, 0.325443
1.379999, 0.260135, 0.671625, 0.382742
1.399999, 0.273295, 0.586080, 0.374811
1.419999, 0.325072, 0.521030, 0.368185
1.439999, 0.927173, 0.480288, 0.365188
1.459999, 0.493830, 0.571611, 0.398449
1.479999, 0.580185, 0.555511, 0.404050
1.499999, 1.182685, 0.560586, 0.414635
1.519999, 0.753515, 0.688129, 0.460620
1.539999, 0.855870, 0.701515, 0.478383
1.559999, 0.967592, 0.733259, 0.501344
1.579999, 1.575130, 0.781495, 0.529754
1.599999, 1.155147, 0.944226, 0.592736
1.619999, 1.244809, 0.987384, 0.626984
1.639999, 1.307971, 1.040028, 0.664590
1.659999, 1.860048, 1.094655, 0.703693
1.679999, 1.886724, 1.250908, 0.773247
1.699999, 1.892672, 1.380210, 0.840078
1.719999, 2.401350, 1.483847, 0.903072
1.739999, 1.888877, 1.670093, 0.992382
1.759999, 1.867571, 1.712850, 1.045628
1.779999, 0.786243, 1.742268, 1.094216
1.799999, 1.714660, 1.543920, 1.075248
1.819999, 1.095780, 1.576305, 1.112428
1.839999, 1.020989, 1.474982, 1.110195
1.859999, 0.998107, 1.379232, 1.103475
1.879999, 0.984126, 1.298781, 1.095792
1.899999, 0.962443, 1.232242, 1.087758
1.919999, 0.943290, 1.175057, 1.078911
1.939999, 0.923538, 1.125798, 1.069458
1.959999, 1.419288, 1.082681, 1.059396
1.979999, 0.913529, 1.150004, 1.079460
1.999999, 1.443058, 1.099969, 1.068241
2.019999, 0.946109, 1.168824, 1.089312
2.039999, 0.947839, 1.121758, 1.079571
2.059999, 0.934568, 1.084747, 1.070551
2.079999, 1.422662, 1.052580, 1.061271
2.099999, 1.387974, 1.126901, 1.081565
2.119999, 1.378896, 1.178643, 1.098470
2.139999, 1.400668, 1.217879, 1.113797
2.159999, 1.422063, 1.253639, 1.129562
2.179999, 1.439551, 1.286494, 1.145707
2.199999, 0.438318, 1.316190, 1.161957
2.219999, 1.466272, 1.134788, 1.117672
2.239999, 0.964374, 1.201307, 1.137307
2.259999, 1.477435, 1.151313, 1.125883
2.279999, 0.944977, 1.216668, 1.145700
2.299999, 1.411565, 1.159363, 1.132541
2.319999, 0.799854, 1.209239, 1.147843
2.339998, 0.628366, 1.123157, 1.125527
2.359998, 0.424143, 1.019136, 1.093937
2.379998, 0.225979, 0.894224, 1.051640
2.399998, 0.566976, 0.754179, 0.999715
2.419998, 0.449928, 0.712755, 0.970955
2.439998, -0.121790, 0.656048, 0.936841
2.459998, 0.363263, 0.494302, 0.870799
2.479998, -0.156412, 0.465619, 0.837776
2.499998, -0.157100, 0.336720, 0.775968
2.519998, 0.364129, 0.234500, 0.718036
2.539998, -0.127095, 0.260288, 0.694819
2.559998, 0.393579, 0.180312, 0.643928
2.579998, -0.121213, 0.223511, 0.627247
2.599998, -0.123677, 0.152341, 0.580990
2.619998, -0.114733, 0.095351, 0.537466
2.639998, -0.087923, 0.052012, 0.497209
2.659998, -0.050949, 0.023233, 0.461125
2.679998, 0.504057, 0.008097, 0.429579
2.699998, 0.548955, 0.109849, 0.433132
2.719998, 0.591610, 0.199862, 0.439257
2.739998, 0.117742, 0.280066, 0.447645
2.759998, 0.136962, 0.246688, 0.427388
2.779998, 0.133810, 0.224075, 0.409541
2.799998, 0.128506, 0.205347, 0.392561
2.819998, 0.640147, 0.189309, 0.376268
2.839998, -0.380816, 0.281323, 0.391411
2.859998, 0.127840, 0.145263, 0.344838
2.879998, 0.629805, 0.141439, 0.331380
2.899998, 0.619529, 0.241142, 0.348590
2.919998, 0.099477, 0.318107, 0.364096
2.939998, 0.093152, 0.272669, 0.347664
2.959998, 0.088647, 0.235320, 0.331847
2.979998, 0.596271, 0.204771, 0.316721
2.999998, 0.080679, 0.284482, 0.332732
3.019998, 0.595605, 0.242152, 0.317059
3.039998, 0.096548, 0.314040, 0.333014
3.059998, 0.111461, 0.268954, 0.318317
3.079998, -12.170165, 0.099536, 0.097339
3.099998, -7.644115, 4.132093, 5.912233
3.119998, -14.867012, 8.258020, 11.639469
3.139998, -3.166825, 10.052366, 16.585100
3.159998, 36.645515, 13.871593, 21.923552
3.179998, -3.774485, 24.092918, 28.343302
3.199998, 35.038773, 24.886801, 32.923634
3.219998, 28.929050, 26.792850, 32.862061
3.239998, 34.058498, 28.350657, 33.737148
3.259998, 34.598938, 29.082619, 33.309521
3.279998, 34.626190, 29.419241, 32.585514
3.299998, 34.137131, 29.483210, 31.698875
3.319998, 31.601423, 29.134514, 30.538233
3.339998, 29.578146, 27.890877, 28.850119
3.359998, 24.491575, 25.816732, 26.472021
3.379997, 18.903677, 22.628630, 23.436153
3.399997, 19.964149, 18.156731, 19.455700
3.419997, 10.803946, 14.498652, 15.455441
3.439997, 5.720815, 10.541595, 11.976303
3.459997, 13.921952, 6.354686, 8.401545
3.479997, 8.308548, 5.132429, 5.954698
3.499997, 4.213656, 4.688245, 4.998783
3.519997, 5.233287, 3.375612, 3.736001
3.539997, 2.679876, 2.037164, 2.105615
3.559997, 3.194613, 0.607189, 0.578074
3.579997, 2.173728, -0.539305, -0.942443
3.599997, 1.150645, -1.436005, -2.208458
3.619997, -0.387762, -2.276858, -3.377610
3.639997, -1.924028, -3.252549, -4.560140
3.659997, -10.612616, -4.569872, -5.990191
3.679997, -14.184360, -7.527100, -7.982648
3.699997, -10.081079, -11.456221, -10.916916
3.719997, -15.689200, -13.890633, -13.584084
3.739997, -17.728884, -16.003981, -15.454982
3.759997, -18.239305, -17.978174, -17.212317
3.779997, -18.753708, -19.379457, -18.622639
3.799997, -17.736629, -20.317387, -19.697868
3.819997, -21.833519, -20.733877, -20.527187
3.839997, -22.348967, -21.733379, -21.379673
3.859997, -26.948631, -23.100811, -22.679415
3.879997, -21.835827, -25.197058, -24.242676
3.899997, -25.408638, -26.103203, -25.695539
3.919997, -30.516092, -26.990768, -26.708998
3.939997, -27.444672, -28.864799, -28.088331
3.959997, -25.906996, -29.875980, -29.353409
3.979997, -26.422909, -29.685089, -29.771029
3.999997, -28.988106, -29.125809, -29.680283
4.019997, -26.441374, -29.181971, -29.722454
4.039997, -29.516047, -29.061152, -29.966530
4.059997, -27.989990, -29.295456, -30.079229
4.079997, -29.527033, -29.623102, -30.548395
4.099997, -29.016314, -30.190140, -31.072615
4.119997, -29.016979, -30.730707, -31.729517
4.139997, -31.570112, -31.004543, -32.190960
4.159997, -34.632267, -31.817686, -32.849174
4.179997, -30.025858, -33.217682, -33.777107
4.199997, -32.579781, -33.472141, -34.460804
4.219997, -32.073921, -33.427975, -34.485577
4.239997, -32.591652, -33.425323, -34.614697
4.259997, -32.088100, -33.499031, -34.736507
4.279997, -36.692825, -33.596149, -34.962612
4.299997, -38.735374, -34.714363, -35.547226
4.319997, -39.746269, -36.666744, -36.864498
4.339997, -37.178909, -38.607235, -38.345573
4.359997, -37.170876, -39.411366, -39.373173
4.379997, -37.172897, -39.345768, -39.635307
4.399997, -34.626987, -38.905914, -39.493275
4.419997, -37.706364, -37.915997, -39.088779
4.439997, -39.761963, -37.642296, -38.773586
4.459997, -40.272614, -38.519180, -39.273212
4.479997, -39.753216, -39.942448, -40.395554
4.499997, -41.787277, -41.009102, -41.461872
4.519997, -41.778111, -41.986542, -42.298504
4.539997, -41.262486, -42.648426, -42.971519
4.559997, -40.245251, -42.717300, -43.221855
4.579997, -36.679844, -42.143700, -42.976322
4.599997, -40.272858, -40.807316, -42.382404
4.619997, -38.749931, -40.418430, -41.974514
4.639997, -41.304386, -40.605968, -42.308918
4.659997, -36.696220, -41.449318, -42.946354
4.679996, -39.755970, -41.485645, -43.581161
4.699996, -38.221191, -41.471287, -43.689457
4.719996, -43.844204, -41.356201, -43.910320
4.739996, -45.892666, -42.233604, -44.269676
4.759996, -45.889381, -43.870682, -45.250381
4.779996, -43.323986, -45.609787, -46.611607
4.799996, -47.399925, -46.422138, -47.694427
4.819996, -49.944969, -47.431427, -48.483624
4.839996, -44.317329, -48.748589, -49.371166
4.859996, -44.834019, -48.453842, -49.681789
4.879996, -49.958839, -47.523285, -49.201611
4.899996, -47.413261, -47.889435, -49.111057
4.919996, -50.989025, -48.377575, -49.593388
4.939996, -47.402256, -49.545334, -50.307262
4.959996, -45.861927, -50.060959, -51.087383
4.979996, -47.910866, -49.342636, -50.915932
4.999996, -50.991867, -48.688084, -50.372803
5.019996, -48.444267, -49.140087, -50.386852
5.039996, -52.020897, -49.632614, -50.903927
5.059996, -48.431931, -50.837433, -51.683865
5.079996, -51.487316, -51.320637, -52.464493
5.099996, -47.910400, -51.576946, -52.626419
5.119996, -50.477440, -50.893574, -52.411175
5.139996, -51.513481, -50.445457, -51.930374
5.159996, -47.938808, -50.826599, -52.065285
5.179996, -46.909355, -50.956009, -52.538097
5.199996, -46.899704, -50.741173, -52.813919
5.219996, -49.966721, -50.262058, -52.765575
5.239996, -49.975040, -50.218567, -52.611397
5.259996, -52.535057, -50.483288, -52.764671
5.279996, -55.087200, -51.503067, -53.346462
5.299996, -55.069958, -53.372097, -54.581821
5.319996, -59.647785, -55.098598, -55.987484
5.339996, -54.016239, -56.942570, -57.116192
5.359996, -55.555710, -57.026272, -57.614216
5.379996, -55.572266, -56.324703, -57.090118
5.399996, -52.515659, -55.784977, -56.612690
5.419996, -54.048996, -55.045521, -56.297268
5.439996, -52.514328, -54.720676, -56.040375
5.459996, -54.051060, -54.370476, -55.929668
5.479996, -58.149303, -54.136494, -55.646427
5.499996, -56.620274, -54.959846, -55.794323
5.519996, -55.077236, -55.956577, -56.498672
5.539996, -51.486717, -56.508762, -57.145290
5.559996, -53.016968, -55.857849, -57.184704
5.579996, -52.517788, -54.849838, -56.507896
5.599996, -53.044422, -53.879486, -55.774517
5.619996, -56.118828, -53.439606, -55.339649
5.639996, -53.042824, -54.209511, -55.603851
5.659996, -52.517166, -54.849201, -56.327435
5.679996, -55.579567, -54.757668, -56.483902
5.699996, -55.586227, -54.905201, -56.406151
5.719995, -54.570156, -55.215763, -56.525692
5.739995, -55.078568, -55.339767, -56.663055
5.759995, -53.025112, -55.657009, -56.937019
5.779995, -52.509666, -55.382355, -56.966080
5.799995, -55.587845, -54.442005, -56.345787
5.819995, -52.538918, -53.956261, -55.576820
5.839995, -61.745682, -53.541840, -55.268803
5.859995, -55.092129, -55.311192, -55.740685
5.879995, -55.584049, -56.642155, -57.077087
5.899995, -53.534546, -56.888367, -57.450272
5.919995, -55.589066, -56.164268, -57.178783
5.939995, -53.047462, -55.595104, -56.630905
5.959995, -52.538494, -55.155605, -56.497852
5.979995, -57.131504, -54.844303, -56.484295
5.999995, -55.076637, -55.664307, -56.871513
6.019995, -52.517700, -56.250538, -57.469040
6.039995, -58.150146, -55.567585, -57.253456
6.059995, -57.647705, -55.779884, -56.987225
6.079995, -52.018387, -56.668495, -57.530464
6.099995, -59.160789, -56.612579, -58.097015
6.119995, -56.089401, -57.253506, -58.276775
6.139995, -55.069870, -57.523830, -58.653397
6.159995, -53.546242, -57.091831, -58.508480
6.179995, -56.618031, -56.340069, -58.184731
6.199995, -53.545155, -56.496445, -58.187557
6.219995, -57.112793, -56.474030, -58.490028
6.239995, -55.583961, -56.655827, -58.455379
6.259995, -55.083229, -56.476887, -58.321693
6.279995, -55.602581, -56.138885, -58.072887
6.299995, -53.040649, -56.259403, -58.152618
6.319995, -56.096237, -56.173370, -58.417904
6.339995, -58.138027, -56.333488, -58.451530
6.359995, -54.054897, -56.920853, -58.646858
6.379995, -58.659355, -56.736015, -58.772331
6.399995, -55.587490, -57.349449, -58.981457
6.419995, -58.127377, -57.836315, -59.624073
6.439995, -59.144234, -58.228848, -59.864647
6.459995, -60.683407, -58.575394, -59.977875
6.479995, -57.114925, -58.981293, -59.991535
6.499995, -57.626064, -58.820797, -60.040081
6.519995, -58.640469, -58.758160, -60.076138
6.539995, -58.123802, -58.929459, -60.183670
6.559995, -59.151867, -58.740845, -60.035122
6.579995, -58.143200, -58.470829, -59.625992
6.599995, -59.170799, -58.244202, -59.376049
6.619995, -58.142288, -58.485737, -59.413548
6.639995, -56.089645, -58.698990, -59.619751
6.659995, -55.583740, -58.139217, -59.382462
6.679995, -57.134521, -56.994972, -58.533085
6.699995, -56.636208, -56.394901, -57.818367
6.719995, -55.100185, -56.418865, -57.719936
6.739995, -55.089931, -56.471794, -57.884560
6.759995, -55.598587, -56.377602, -57.904396
6.779994, -56.119228, -56.138100, -57.684364
6.799994, -55.617317, -56.023521, -57.477642
6.819994, -58.168034, -56.207565, -57.631443
6.839994, -59.686089, -57.201862, -58.253635
6.859994, -55.071556, -58.633999, -59.260441
6.879994, -58.650902, -58.578228, -59.683620
6.899994, -58.667191, -58.208611, -59.235603
6.919994, -57.137939, -58.276329, -59.173679
6.939994, -59.174461, -58.377415, -59.385029
6.959994, -61.209641, -58.943909, -59.773945
6.979994, -58.652878, -59.860516, -60.310574
6.999994, -58.149082, -60.066769, -60.664589
7.019994, -60.197765, -59.828938, -60.668564
7.039994, -55.590908, -60.250687, -60.985214
7.059994, -58.647217, -60.022907, -61.389145
7.079994, -57.628330, -59.819515, -61.301750
7.099994, -61.728905, -59.366093, -61.075642
7.119994, -62.246525, -59.790302, -61.051792
7.139994, -64.787468, -61.114361, -61.941700
7.159994, -63.744518, -63.032192, -63.275288
7.179994, -61.692616, -64.128868, -64.253586
7.199994, -63.749336, -63.750076, -64.220947
7.219994, -60.698032, -63.266872, -63.708931
7.239994, -60.697697, -62.762928, -63.550938
7.259994, -62.223934, -62.460590, -63.500210
7.279994, -62.224133, -62.550781, -63.561016
7.299994, -64.789619, -62.620163, -63.615871
7.319994, -61.215786, -63.175484, -63.794998
7.339994, -64.271904, -63.353504, -64.219597
7.359994, -61.194080, -63.919971, -64.599541
7.379994, -63.238403, -63.820293, -64.854073
7.399994, -64.784157, -63.543087, -64.597954
7.419994, -61.720558, -63.816227, -64.626099
7.439994, -63.751663, -64.026520, -65.091042
7.459994, -62.719940, -64.354240, -65.393372
7.479994, -63.236938, -64.116447, -65.329193
7.499994, -60.698940, -63.486202, -64.752274
7.519994, -62.750076, -62.575695, -64.168884
7.539994, -63.252918, -62.554890, -64.025002
7.559994, -60.175240, -63.170151, -64.448700
7.579994, -60.692749, -62.776627, -64.411705
7.599994, -61.731964, -61.790432, -63.627838
7.619994, -64.802086, -61.431160, -63.164307
7.639994, -59.166782, -62.394802, -63.532021
7.659994, -63.754105, -62.533669, -64.069939
7.679994, -62.229393, -62.603142, -63.867908
7.699994, -60.198895, -62.323017, -63.564438
7.719994, -63.268986, -61.650341, -63.124058
7.739994, -62.749279, -61.946388, -63.094589
7.759994, -62.226151, -62.711143, -63.672298
7.779994, -62.230747, -62.874836, -63.847462
7.799994, -61.732342, -62.538918, -63.545387
7.819993, -63.776855, -62.320400, -63.382236
7.839993, -62.741932, -62.914204, -63.699352
7.859993, -61.187313, -63.468952, -64.230957
7.879993, -63.156090, -63.021175, -64.067833
7.899993, -61.040638, -62.158337, -63.121353
7.919993, -55.920998, -58.654613, -59.721096
7.939993, -45.754822, -51.711639, -53.109882
7.959993, -35.107079, -43.849892, -46.027599
7.979993, -51.045971, -35.432568, -38.746456
7.999993, -28.131783, -32.018349, -32.861240
8.019994, -27.142735, -28.835409, -30.190928
8.039994, -23.578680, -26.798143, -28.316204
8.059995, -26.639826, -26.119387, -28.011791
8.079995, -23.044857, -27.128696, -28.829327
8.099996, -25.062281, -28.321779, -30.511114
8.119996, -29.124460, -29.736412, -32.264755
8.139997, -27.051409, -31.907030, -34.369080
8.159997, -39.292854, -33.388603, -36.404766
8.179997, -43.872524, -36.327229, -38.300793
8.199998, -39.760052, -40.528088, -41.284672
8.219998, -45.363537, -43.136070, -43.957703
8.239999, -48.931931, -45.420410, -45.868053
8.259999, -41.257050, -47.949516, -47.859642
8.280000, -46.872627, -48.388195, -49.275784
8.300000, -48.918549, -48.584419, -49.637661
8.320001, -46.876930, -49.336491, -50.276608
8.340001, -50.461926, -49.676315, -50.915985
8.360002, -50.470779, -50.420219, -51.469742
8.380002, -55.582253, -51.446037, -52.423824
8.400002, -56.080898, -53.651398, -53.968460
8.420003, -51.461437, -56.051765, -55.996513
8.440003, -52.986473, -56.638451, -57.253258
8.460004, -52.998394, -56.238983, -57.346478
8.480004, -55.059616, -55.647305, -57.157509
8.500005, -49.954224, -55.922905, -57.425812
8.520005, -54.546234, -55.702675, -57.980247
8.540006, -58.117279, -55.995785, -58.301601
8.560006, -54.027821, -57.102276, -58.958534
8.580007, -56.592487, -57.201881, -59.390770
8.600007, -58.647327, -57.111874, -59.254940
8.620008, -60.685249, -57.953808, -59.742363
8.640008, -57.090557, -59.571934, -60.854042
8.660008, -61.175617, -60.000526, -61.564350
8.680009, -55.567360, -60.124893, -61.422092
8.700009, -59.671352, -59.144531, -61.024033
8.720010, -59.677124, -58.884350, -60.572010
8.740010, -55.577793, -59.548237, -61.017216
8.760011, -58.638741, -59.465508, -61.421021
8.780011, -61.715588, -59.266064, -61.221680
8.800012, -63.256691, -59.802746, -61.282608
8.820012, -60.184204, -61.039215, -61.926613
8.840013, -66.299026, -61.839439, -62.796539
8.860013, -62.199432, -63.316929, -63.567616
8.880013, -63.736439, -63.721985, -64.119583
8.900014, -61.195679, -63.417252, -63.788322
8.920014, -60.179031, -62.741661, -63.412586
8.940015, -61.708351, -62.081161, -63.083103
8.960015, -62.218826, -61.848671, -62.843307
8.980016, -61.717564, -61.708397, -62.588268
9.000016, -60.706352, -61.574291, -62.398842
9.020017, -60.704868, -61.447910, -62.347904
9.040017, -62.226685, -61.528229, -62.480915
9.060018, -58.642868, -61.895737, -62.688545
9.080018, -61.206264, -61.325649, -62.542259
9.100019, -58.155117, -60.703121, -61.862415
9.120019, -59.692059, -60.013493, -61.471703
9.140019, -60.195232, -59.911968, -61.327396
9.160020, -58.655983, -60.173492, -61.460957
9.180020, -59.173351, -59.928337, -61.357216
9.200021, -58.162842, -59.546913, -60.997765
9.220021, -60.206753, -59.299046, -60.861877
9.240022, -59.171532, -59.833363, -61.168468
9.260022, -57.626110, -60.382542, -61.731857
9.280023, -58.141602, -60.035263, -61.702129
9.300023, -58.666946, -59.308662, -61.148277
9.320024, -57.650368, -58.960640, -60.780567
9.340024, -59.684826, -58.975945, -60.874500
9.360024, -61.717651, -59.581707, -61.260830
9.380025, -59.161434, -60.427193, -61.693089
9.400025, -58.147148, -60.443489, -61.815529
9.420026, -61.220867, -59.900185, -61.521515
9.440026, -60.190727, -60.209160, -61.539181
9.460027, -61.200253, -60.827351, -62.078449
9.480027, -58.133591, -61.247299, -62.367485
9.500028, -58.657204, -60.610397, -62.114063
9.520028, -59.178856, -59.843399, -61.538460
9.540029, -57.639446, -59.816624, -61.504189
9.560029, -60.179897, -60.023098, -61.923336
9.580029, -59.157417, -60.406734, -62.167629
9.600030, -61.723068, -60.270294, -62.104591
9.620030, -61.218826, -60.397533, -61.908257
9.640031, -65.300629, -60.807861, -62.106583
9.660031, -66.304688, -62.300907, -62.867424
9.680032, -61.185982, -64.018402, -63.968658
9.700032, -63.239758, -63.850716, -64.215355
9.720033, -61.716541, -63.247971, -63.678921
9.740033, -61.204044, -62.790997, -63.417904
9.760034, -61.202805, -62.200851, -63.019787
9.780034, -60.699718, -61.759235, -62.672909
9.800035, -61.224041, -61.288498, -62.299999
9.820035, -60.207531, -61.118401, -62.077190
9.840035, -63.263481, -61.253185, -62.285427
9.860036, -68.357697, -62.144772, -62.821724
9.880036, -60.685204, -64.072876, -63.805965
9.900037, -61.201717, -64.062988, -64.304436
9.920037, -61.721512, -63.187843, -63.830002
9.940038, -60.697208, -62.714466, -63.530178
9.960038, -64.268158, -62.387638, -63.446293
9.980039, -60.183651, -62.641678, -63.362286
10.000039, -60.705555, -62.170128, -63.203518
10.020040, -61.225529, -61.554268, -62.736950
10.040040, -60.707485, -61.593689, -62.751541
10.060040, -61.716251, -61.923527, -63.139061
10.080041, -61.204712, -62.162773, -63.333851
10.100041, -62.749878, -61.917278, -63.155643
10.120042, -61.732632, -61.949787, -62.991222
10.140042, -61.211216, -62.306065, -63.315121
10.160043, -64.264938, -62.559696, -63.665852
10.180043, -61.710217, -63.081177, -63.871815
10.200044, -60.188175, -62.911293, -63.852524
10.220044, -60.706398, -62.171597, -63.450546
10.240045, -61.209461, -61.911137, -63.324409
10.260045, -65.796700, -62.187553, -63.616039
10.280046, -63.239712, -63.214466, -64.031151
10.300046, -62.735031, -63.626373, -64.389267
10.320046, -62.225399, -63.478477, -64.323975
10.340047, -61.194214, -63.385475, -64.361069
10.360047, -61.188557, -63.090977, -64.324974
10.380048, -60.686047, -62.449371, -63.883976
10.400048, -58.661243, -61.520710, -63.123394
10.420049, -58.159466, -60.357063, -62.276695
10.440049, -58.668411, -59.518467, -61.639488
10.460050, -57.640114, -59.282764, -61.397137
10.480050, -60.708508, -59.048100, -61.271339
10.500051, -57.141533, -59.215775, -61.061451
10.520051, -57.652920, -59.022831, -61.056488
10.540051, -61.731277, -59.017487, -61.125305
10.560052, -58.140804, -59.931274, -61.515633
10.580052, -57.627041, -60.165096, -61.912285
10.600053, -59.174217, -59.465546, -61.474136
10.620053, -58.160378, -59.068455, -60.996098
10.640054, -62.239223, -59.173435, -61.114674
10.660054, -58.646374, -60.308056, -61.684929
10.680055, -60.173508, -60.732628, -62.266361
10.700055, -59.672108, -60.585163, -62.105988
10.720056, -58.144333, -60.391460, -61.951561
10.740056, -59.668758, -60.206417, -61.997135
10.760056, -60.680897, -60.398964, -62.157909
10.780057, -61.190975, -60.622681, -62.232769
10.800057, -60.180031, -60.638882, -62.067638
10.820058, -60.699051, -60.382946, -61.790646
10.840058, -62.226086, -60.371437, -61.646828
10.860059, -58.637474, -60.957596, -61.885372
10.880059, -58.638584, -60.714058, -61.921879
10.900060, -58.654518, -59.804466, -61.239605
10.920060, -58.664860, -59.012478, -60.526562
10.940061, -59.683495, -58.806156, -60.277821
10.960061, -58.650700, -59.158775, -60.412731
10.980062, -57.627151, -59.266895, -60.517708
11.000062, -59.171219, -58.688030, -60.100243
11.020062, -56.627373, -58.334362, -59.589733
11.040063, -58.668102, -57.984173, -59.410408
11.060063, -54.570911, -58.236534, -59.475933
11.080064, -55.589664, -57.687061, -59.382805
11.100064, -59.176945, -56.900440, -58.796772
11.120065, -55.098919, -56.999825, -58.449173
11.140065, -56.629395, -56.900352, -58.536835
11.160066, -57.639446, -57.120461, -58.695877
11.180066, -57.627842, -57.759716, -59.163105
11.200067, -58.649548, -58.057941, -59.394375
11.220067, -57.638470, -58.116943, -59.285442
11.240067, -60.707752, -58.010548, -59.176807
11.260068, -58.142776, -58.753189, -59.456142
11.280068, -57.110062, -59.172256, -59.920731
11.300069, -58.646084, -58.810032, -59.812088
11.320069, -55.593040, -58.461708, -59.426090
11.340070, -55.602383, -57.659710, -58.981537
11.360070, -57.643997, -57.079166, -58.618687
11.380071, -59.165562, -57.505203, -58.868244
11.400071, -59.158371, -58.321201, -59.359486
11.420072, -59.164028, -58.777943, -59.630932
11.440072, -60.191818, -58.905922, -59.650471
11.460073, -61.207729, -59.349461, -59.861534
11.480073, -57.104736, -60.230869, -60.441620
11.500073, -58.124226, -59.997223, -60.649067
11.520074, -58.139359, -59.058468, -59.942348
11.540074, -56.110992, -58.237022, -59.200153
11.560075, -57.647083, -57.587086, -58.799889
11.580075, -58.146572, -57.759094, -58.888775
11.600076, -55.069069, -58.416111, -59.420223
11.620076, -54.562389, -57.947620, -59.376240
11.640077, -55.599518, -56.805012, -58.637634
11.660077, -56.629040, -56.140366, -58.035622
11.680078, -58.153763, -56.391193, -58.099190
11.700078, -55.072800, -57.351711, -58.698929
11.720078, -55.070045, -57.414818, -59.010357
11.740079, -57.128105, -56.675503, -58.513683
11.760079, -54.072674, -56.326935, -57.986576
11.780080, -56.113213, -56.015820, -57.901012
11.800080, -58.145996, -56.294918, -58.050301
11.820081, -56.603916, -57.141949, -58.520794
11.840081, -58.652786, -57.447826, -58.820213
11.860082, -59.172417, -57.583733, -58.696880
11.880082, -61.214588, -58.035431, -58.849510
11.900083, -57.622890, -59.175877, -59.478256
11.920083, -55.570580, -59.495819, -60.005192
11.940084, -55.582409, -58.493176, -59.541378
11.960084, -55.601139, -57.216610, -58.623245
11.980084, -58.162994, -56.522285, -58.077240
12.000085, -54.064884, -57.080078, -58.301342
12.020085, -59.162144, -57.252327, -58.836586
12.040086, -59.161789, -57.754398, -58.964096
12.060086, -57.123558, -58.299023, -59.230091
12.080087, -56.615055, -58.273624, -59.318253
12.100087, -60.696190, -58.237419, -59.458813
12.120088, -59.660255, -59.092579, -59.881931
12.140088, -59.655994, -59.770103, -60.428585
