t, a_x, a_y, a_z, w_x, w_y, w_z
0.000000, 468.000000, -8071.000000, -12123.000000, 34.000000, 87.000000, 100.000000
0.020000, 451.000000, -8108.000000, -12125.000000, 40.000000, 103.000000, 92.000000
0.040000, 479.000000, -8140.000000, -12071.000000, 37.000000, 83.000000, 98.000000
0.060000, 478.000000, -8107.000000, -12071.000000, 42.000000, 103.000000, 97.000000
0.080000, 465.000000, -8098.000000, -12075.000000, 35.000000, 97.000000, 97.000000
0.100000, 465.000000, -8080.000000, -12113.000000, 27.000000, 88.000000, 102.000000
0.120000, 475.000000, -8103.000000, -12087.000000, 41.000000, 85.000000, 95.000000
0.140000, 491.000000, -8080.000000, -12125.000000, 39.000000, 95.000000, 93.000000
0.160000, 468.000000, -8094.000000, -12088.000000, 43.000000, 95.000000, 90.000000
0.180000, 490.000000, -8078.000000, -12138.000000, 35.000000, 98.000000, 102.000000
0.200000, 473.000000, -8101.000000, -12125.000000, 33.000000, 90.000000, 103.000000
0.220000, 477.000000, -8111.000000, -12126.000000, 37.000000, 95.000000, 97.000000
0.240000, 468.000000, -8112.000000, -12135.000000, 41.000000, 90.000000, 95.000000
0.260000, 479.000000, -8107.000000, -12147.000000, 49.000000, 97.000000, 101.000000
0.280000, 474.000000, -8092.000000, -12086.000000, 45.000000, 97.000000, 92.000000
0.300000, 470.000000, -8094.000000, -12114.000000, 32.000000, 98.000000, 100.000000
0.320000, 476.000000, -8106.000000, -12150.000000, 38.000000, 96.000000, 108.000000
0.340000, 467.000000, -8090.000000, -12125.000000, 30.000000, 103.000000, 97.000000
0.360000, 473.000000, -8111.000000, -12130.000000, 37.000000, 89.000000, 98.000000
0.380000, 489.000000, -8093.000000, -12104.000000, 35.000000, 75.000000, 84.000000
0.400000, 470.000000, -8091.000000, -12093.000000, 31.000000, 86.000000, 92.000000
0.420000, 490.000000, -8115.000000, -12102.000000, 35.000000, 96.000000, 93.000000
0.440000, 461.000000, -8115.000000, -12117.000000, 29.000000, 97.000000, 92.000000
0.460000, 477.000000, -8114.000000, -12131.000000, 36.000000, 101.000000, 102.000000
0.480000, 493.000000, -8102.000000, -12130.000000, 42.000000, 92.000000, 104.000000
0.500000, 489.000000, -8102.000000, -12100.000000, 29.000000, 90.000000, 96.000000
0.520000, 480.000000, -8109.000000, -12123.000000, 25.000000, 90.000000, 96.000000
0.540000, 483.000000, -8095.000000, -12131.000000, 36.000000, 90.000000, 102.000000
0.560000, 489.000000, -8095.000000, -12139.000000, 36.000000, 100.000000, 102.000000
0.580000, 479.000000, -8104.000000, -12119.000000, 33.000000, 89.000000, 93.000000
0.600000, 487.000000, -8098.000000, -12154.000000, 42.000000, 92.000000, 95.000000
0.620000, 493.000000, -8108.000000, -12128.000000, 42.000000, 102.000000, 87.000000
0.640000, 498.000000, -8098.000000, -12135.000000, 29.000000, 88.000000, 105.000000
0.660000, 512.000000, -8129.000000, -12111.000000, 42.000000, 90.000000, 111.000000
0.680000, 486.000000, -8136.000000, -12121.000000, 31.000000, 91.000000, 91.000000
0.700000, 471.000000, -8100.000000, -12132.000000, 36.000000, 96.000000, 93.000000
0.720000, 482.000000, -8112.000000, -12172.000000, 34.000000, 91.000000, 100.000000
0.740000, 496.000000, -8105.000000, -12113.000000, 40.000000, 84.000000, 104.000000
0.760000, 487.000000, -8110.000000, -12088.000000, 41.000000, 86.000000, 96.000000
0.780000, 492.000000, -8121.000000, -12142.000000, 33.000000, 91.000000, 94.000000
0.800000, 487.000000, -8102.000000, -12082.000000, 39.000000, 83.000000, 101.000000
0.820000, 456.000000, -8107.000000, -12100.000000, 28.000000, 89.000000, 100.000000
0.840000, 456.000000, -8082.000000, -12108.000000, 26.000000, 91.000000, 82.000000
0.860000, 479.000000, -8120.000000, -12108.000000, 41.000000, 85.000000, 99.000000
0.880000, 489.000000, -8095.000000, -12129.000000, 31.000000, 95.000000, 104.000000
0.900000, 497.000000, -8102.000000, -12133.000000, 40.000000, 83.000000, 96.000000
0.920000, 490.000000, -8108.000000, -12129.000000, 27.000000, 96.000000, 107.000000
0.940000, 462.000000, -8107.000000, -12115.000000, 39.000000, 93.000000, 95.000000
0.960000, 483.000000, -8093.000000, -12134.000000, 45.000000, 84.000000, 109.000000
0.980000, 473.000000, -8089.000000, -12130.000000, 31.000000, 88.000000, 110.000000
1.000000, 481.000000, -8129.000000, -12099.000000, 33.000000, 98.000000, 100.000000
1.020000, 492.000000, -8066.000000, -12139.000000, 39.000000, 93.000000, 99.000000
1.040000, 497.000000, -8123.000000, -12123.000000, 33.000000, 98.000000, 104.000000
1.060000, 474.000000, -8096.000000, -12121.000000, 36.000000, 95.000000, 101.000000
1.080000, 482.000000, -8100.000000, -12151.000000, 31.000000, 92.000000, 97.000000
1.100000, 492.000000, -8100.000000, -12103.000000, 39.000000, 89.000000, 103.000000
1.120000, 485.000000, -8091.000000, -12131.000000, 37.000000, 96.000000, 89.000000
1.140000, 486.000000, -8101.000000, -12125.000000, 45.000000, 90.000000, 97.000000
1.159999, 468.000000, -8098.000000, -12164.000000, 32.000000, 96.000000, 96.000000
1.179999, 469.000000, -8105.000000, -12121.000000, 39.000000, 85.000000, 95.000000
1.199999, 501.000000, -8084.000000, -12126.000000, 27.000000, 93.000000, 103.000000
1.219999, 490.000000, -8096.000000, -12096.000000, 36.000000, 99.000000, 99.000000
1.239999, 497.000000, -8089.000000, -12109.000000, 37.000000, 84.000000, 110.000000
1.259999, 477.000000, -8105.000000, -12107.000000, 32.000000, 93.000000, 92.000000
1.279999, 481.000000, -8092.000000, -12107.000000, 40.000000, 99.000000, 101.000000
