t, a_x, a_y, a_z, w_x, w_y, w_z
0.000000, -15739.000000, -3674.000000, 911.000000, 32.000000, 78.000000, -88.000000
0.020000, -15706.000000, -3676.000000, 923.000000, 36.000000, 76.000000, -92.000000
0.040000, -15712.000000, -3669.000000, 917.000000, 35.000000, 72.000000, -94.000000
0.060000, -15704.000000, -3659.000000, 926.000000, 32.000000, 69.000000, -92.000000
0.080000, -15699.000000, -3703.000000, 931.000000, 34.000000, 76.000000, -91.000000
0.100000, -15720.000000, -3680.000000, 880.000000, 31.000000, 71.000000, -88.000000
0.120000, -15717.000000, -3655.000000, 923.000000, 31.000000, 70.000000, -96.000000
0.140000, -15729.000000, -3673.000000, 894.000000, 23.000000, 70.000000, -98.000000
0.160000, -15736.000000, -3673.000000, 897.000000, 31.000000, 74.000000, -87.000000
0.180000, -15709.000000, -3685.000000, 938.000000, 41.000000, 73.000000, -92.000000
0.200000, -15728.000000, -3678.000000, 888.000000, 39.000000, 76.000000, -90.000000
0.220000, -15732.000000, -3650.000000, 914.000000, 30.000000, 65.000000, -95.000000
0.240000, -15719.000000, -3689.000000, 906.000000, 29.000000, 73.000000, -97.000000
0.260000, -15726.000000, -3673.000000, 906.000000, 35.000000, 62.000000, -89.000000
0.280000, -15715.000000, -3685.000000, 877.000000, 39.000000, 72.000000, -89.000000
0.300000, -15708.000000, -3673.000000, 878.000000, 35.000000, 72.000000, -100.000000
0.320000, -15716.000000, -3651.000000, 910.000000, 35.000000, 75.000000, -99.000000
0.340000, -15709.000000, -3683.000000, 906.000000, 31.000000, 72.000000, -92.000000
0.360000, -15707.000000, -3666.000000, 885.000000, 30.000000, 71.000000, -86.000000
0.380000, -15713.000000, -3671.000000, 900.000000, 25.000000, 72.000000, -100.000000
0.400000, -15709.000000, -3665.000000, 885.000000, 36.000000, 74.000000, -96.000000
0.420000, -15718.000000, -3674.000000, 908.000000, 35.000000, 78.000000, -100.000000
0.440000, -15692.000000, -3682.000000, 900.000000, 34.000000, 77.000000, -87.000000
0.460000, -15715.000000, -3674.000000, 895.000000, 38.000000, 68.000000, -87.000000
0.480000, -15719.000000, -3666.000000, 947.000000, 28.000000, 73.000000, -88.000000
0.500000, -15719.000000, -3704.000000, 891.000000, 34.000000, 68.000000, -96.000000
0.520000, -15730.000000, -3679.000000, 913.000000, 37.000000, 64.000000, -91.000000
0.540000, -15706.000000, -3681.000000, 894.000000, 34.000000, 73.000000, -88.000000
0.560000, -15708.000000, -3672.000000, 936.000000, 32.000000, 71.000000, -88.000000
0.580000, -15741.000000, -3699.000000, 883.000000, 38.000000, 64.000000, -85.000000
0.600000, -15691.000000, -3684.000000, 898.000000, 35.000000, 65.000000, -96.000000
0.620000, -15724.000000, -3673.000000, 902.000000, 36.000000, 75.000000, -89.000000
0.640000, -15741.000000, -3695.000000, 942.000000, 45.000000, 67.000000, -97.000000
0.660000, -15711.000000, -3683.000000, 937.000000, 28.000000, 78.000000, -92.000000
0.680000, -15733.000000, -3678.000000, 909.000000, 23.000000, 73.000000, -92.000000
0.700000, -15719.000000, -3662.000000, 890.000000, 37.000000, 74.000000, -96.000000
0.720000, -15708.000000, -3659.000000, 887.000000, 37.000000, 72.000000, -111.000000
0.740000, -15696.000000, -3681.000000, 903.000000, 38.000000, 62.000000, -90.000000
0.760000, -15699.000000, -3656.000000, 914.000000, 31.000000, 72.000000, -97.000000
0.780000, -15706.000000, -3677.000000, 891.000000, 28.000000, 73.000000, -95.000000
0.800000, -15723.000000, -3676.000000, 907.000000, 25.000000, 63.000000, -96.000000
0.820000, -15693.000000, -3692.000000, 893.000000, 40.000000, 75.000000, -86.000000
0.840000, -15698.000000, -3680.000000, 905.000000, 40.000000, 71.000000, -87.000000
0.860000, -15722.000000, -3693.000000, 874.000000, 28.000000, 76.000000, -91.000000
0.880000, -15728.000000, -3689.000000, 895.000000, 38.000000, 77.000000, -99.000000
0.900000, -15697.000000, -3670.000000, 917.000000, 45.000000, 85.000000, -103.000000
0.920000, -15723.000000, -3672.000000, 932.000000, 36.000000, 71.000000, -100.000000
0.940000, -15686.000000, -3676.000000, 877.000000, 34.000000, 77.000000, -95.000000
0.960000, -15714.000000, -3651.000000, 895.000000, 34.000000, 73.000000, -102.000000
0.980000, -15722.000000, -3665.000000, 901.000000, 35.000000, 65.000000, -100.000000
1.000000, -15704.000000, -3678.000000, 916.000000, 37.000000, 70.000000, -95.000000
1.020000, -15711.000000, -3672.000000, 900.000000, 33.000000, 72.000000, -87.000000
1.040000, -15724.000000, -3668.000000, 882.000000, 38.000000, 69.000000, -81.000000
1.060000, -15728.000000, -3669.000000, 906.000000, 35.000000, 73.000000, -95.000000
1.080000, -15699.000000, -3697.000000, 875.000000, 29.000000, 79.000000, -92.000000
1.100000, -15707.000000, -3700.000000, 927.000000, 35.000000, 73.000000, -98.000000
1.120000, -15745.000000, -3647.000000, 900.000000, 35.000000, 84.000000, -97.000000
1.140000, -15716.000000, -3665.000000, 896.000000, 40.000000, 73.000000, -98.000000
1.159999, -15716.000000, -3678.000000, 901.000000, 34.000000, 71.000000, -94.000000
1.179999, -15716.000000, -3692.000000, 937.000000, 24.000000, 70.000000, -91.000000
1.199999, -15708.000000, -3687.000000, 907.000000, 36.000000, 76.000000, -92.000000
1.219999, -15728.000000, -3666.000000, 906.000000, 38.000000, 76.000000, -95.000000
1.239999, -15710.000000, -3678.000000, 901.000000, 37.000000, 71.000000, -90.000000
1.259999, -15735.000000, -3663.000000, 868.000000, 31.000000, 73.000000, -93.000000
1.279999, -15696.000000, -3650.000000, 913.000000, 35.000000, 75.000000, -93.000000
1.299999, -15711.000000, -3661.000000, 892.000000, 22.000000, 82.000000, -85.000000
1.319999, -15701.000000, -3679.000000, 882.000000, 36.000000, 76.000000, -100.000000
1.339999, -15711.000000, -3684.000000, 913.000000, 35.000000, 78.000000, -89.000000
1.359999, -15719.000000, -3696.000000, 923.000000, 29.000000, 68.000000, -92.000000
1.379999, -15716.000000, -3670.000000, 968.000000, 32.000000, 74.000000, -97.000000
1.399999, -15713.000000, -3673.000000, 902.000000, 32.000000, 66.000000, -95.000000
1.419999, -15717.000000, -3673.000000, 932.000000, 36.000000, 69.000000, -92.000000
1.439999, -15709.000000, -3684.000000, 930.000000, 33.000000, 76.000000, -88.000000
1.459999, -15716.000000, -3645.000000, 901.000000, 38.000000, 76.000000, -96.000000
1.479999, -15705.000000, -3681.000000, 911.000000, 40.000000, 76.000000, -91.000000
1.499999, -15693.000000, -3677.000000, 901.000000, 29.000000, 77.000000, -93.000000
1.519999, -15732.000000, -3669.000000, 907.000000, 35.000000, 82.000000, -87.000000
1.539999, -15720.000000, -3686.000000, 888.000000, 32.000000, 71.000000, -92.000000
1.559999, -15694.000000, -3662.000000, 905.000000, 30.000000, 78.000000, -101.000000
1.579999, -15728.000000, -3678.000000, 874.000000, 29.000000, 75.000000, -97.000000
1.599999, -15726.000000, -3679.000000, 901.000000, 33.000000, 74.000000, -98.000000
1.619999, -15723.000000, -3680.000000, 895.000000, 31.000000, 79.000000, -97.000000
1.639999, -15707.000000, -3647.000000, 917.000000, 37.000000, 69.000000, -98.000000
1.659999, -15730.000000, -3678.000000, 940.000000, 30.000000, 70.000000, -100.000000
1.679999, -15736.000000, -3668.000000, 931.000000, 39.000000, 74.000000, -90.000000
1.699999, -15720.000000, -3695.000000, 923.000000, 34.000000, 74.000000, -94.000000
1.719999, -15711.000000, -3664.000000, 911.000000, 24.000000, 63.000000, -95.000000
1.739999, -15735.000000, -3677.000000, 882.000000, 28.000000, 71.000000, -92.000000
1.759999, -15716.000000, -3671.000000, 897.000000, 31.000000, 75.000000, -99.000000
1.779999, -15726.000000, -3690.000000, 881.000000, 31.000000, 73.000000, -94.000000
1.799999, -15733.000000, -3674.000000, 912.000000, 30.000000, 67.000000, -88.000000
1.819999, -15724.000000, -3686.000000, 889.000000, 38.000000, 68.000000, -95.000000
1.839999, -15697.000000, -3685.000000, 899.000000, 32.000000, 75.000000, -94.000000
1.859999, -15703.000000, -3662.000000, 879.000000, 34.000000, 66.000000, -98.000000
1.879999, -15722.000000, -3686.000000, 918.000000, 32.000000, 65.000000, -89.000000
1.899999, -15722.000000, -3649.000000, 941.000000, 33.000000, 60.000000, -98.000000
1.919999, -15718.000000, -3664.000000, 889.000000, 44.000000, 59.000000, -82.000000
1.939999, -15726.000000, -3674.000000, 887.000000, 39.000000, 62.000000, -88.000000
1.959999, -15708.000000, -3678.000000, 879.000000, 37.000000, 62.000000, -106.000000
1.979999, -15716.000000, -3673.000000, 922.000000, 33.000000, 73.000000, -89.000000
1.999999, -15704.000000, -3678.000000, 970.000000, 37.000000, 70.000000, -87.000000
2.019999, -15709.000000, -3669.000000, 894.000000, 37.000000, 71.000000, -86.000000
2.039999, -15700.000000, -3650.000000, 897.000000, 33.000000, 77.000000, -86.000000
2.059999, -15720.000000, -3680.000000, 880.000000, 35.000000, 71.000000, -85.000000
2.079999, -15727.000000, -3669.000000, 876.000000, 29.000000, 73.000000, -96.000000
2.099999, -15705.000000, -3632.000000, 915.000000, 33.000000, 76.000000, -87.000000
2.119999, -15726.000000, -3659.000000, 898.000000, 27.000000, 66.000000, -98.000000
2.139999, -15726.000000, -3676.000000, 910.000000, 32.000000, 64.000000, -100.000000
2.159999, -15719.000000, -3667.000000, 936.000000, 37.000000, 70.000000, -89.000000
2.179999, -15707.000000, -3684.000000, 950.000000, 27.000000, 73.000000, -95.000000
2.199999, -15718.000000, -3686.000000, 899.000000, 37.000000, 68.000000, -92.000000
2.219999, -15707.000000, -3659.000000, 899.000000, 41.000000, 70.000000, -89.000000
2.239999, -15735.000000, -3686.000000, 914.000000, 32.000000, 66.000000, -90.000000
2.259999, -15703.000000, -3675.000000, 897.000000, 36.000000, 72.000000, -86.000000
2.279999, -15727.000000, -3671.000000, 881.000000, 39.000000, 71.000000, -95.000000
2.299999, -15711.000000, -3661.000000, 890.000000, 44.000000, 76.000000, -94.000000
2.319999, -15733.000000, -3679.000000, 895.000000, 37.000000, 78.000000, -88.000000
2.339998, -15726.000000, -3670.000000, 946.000000, 36.000000, 76.000000, -96.000000
2.359998, -15727.000000, -3666.000000, 883.000000, 35.000000, 79.000000, -90.000000
2.379998, -15713.000000, -3665.000000, 937.000000, 24.000000, 68.000000, -101.000000
2.399998, -15714.000000, -3656.000000, 935.000000, 39.000000, 72.000000, -92.000000
2.419998, -15728.000000, -3689.000000, 905.000000, 32.000000, 69.000000, -92.000000
2.439998, -15708.000000, -3675.000000, 911.000000, 37.000000, 62.000000, -93.000000
2.459998, -15719.000000, -3693.000000, 906.000000, 35.000000, 72.000000, -96.000000
2.479998, -15715.000000, -3675.000000, 906.000000, 33.000000, 72.000000, -85.000000
2.499998, -15717.000000, -3696.000000, 938.000000, 23.000000, 78.000000, -88.000000
2.519998, -15721.000000, -3695.000000, 942.000000, 30.000000, 65.000000, -103.000000
2.539998, -15710.000000, -3671.000000, 918.000000, 28.000000, 71.000000, -102.000000
2.559998, -15728.000000, -3676.000000, 912.000000, 32.000000, 75.000000, -90.000000
2.579998, -15706.000000, -3694.000000, 903.000000, 33.000000, 70.000000, -100.000000
2.599998, -15723.000000, -3687.000000, 902.000000, 30.000000, 75.000000, -93.000000
2.619998, -15689.000000, -3683.000000, 879.000000, 28.000000, 65.000000, -92.000000
2.639998, -15728.000000, -3673.000000, 882.000000, 42.000000, 67.000000, -98.000000
2.659998, -15702.000000, -3685.000000, 883.000000, 36.000000, 65.000000, -92.000000
2.679998, -15701.000000, -3691.000000, 924.000000, 40.000000, 60.000000, -99.000000
2.699998, -15718.000000, -3696.000000, 932.000000, 34.000000, 78.000000, -95.000000
2.719998, -15713.000000, -3678.000000, 904.000000, 32.000000, 74.000000, -89.000000
2.739998, -15706.000000, -3663.000000, 890.000000, 31.000000, 67.000000, -99.000000
2.759998, -15696.000000, -3665.000000, 919.000000, 34.000000, 73.000000, -84.000000
2.779998, -15713.000000, -3697.000000, 923.000000, 35.000000, 65.000000, -89.000000
2.799998, -15705.000000, -3678.000000, 894.000000, 35.000000, 74.000000, -96.000000
2.819998, -15728.000000, -3694.000000, 918.000000, 32.000000, 74.000000, -96.000000
