t, a_x, a_y, a_z, w_x, w_y, w_z
0.000000, -13795.000000, -8461.000000, 3106.000000, -247.000000, 194.000000, -3.000000
0.020000, -13755.000000, -8458.000000, 3093.000000, -251.000000, 208.000000, -7.000000
0.040000, -13774.000000, -8469.000000, 3119.000000, -244.000000, 197.000000, -8.000000
0.060000, -13759.000000, -8448.000000, 3149.000000, -249.000000, 196.000000, -5.000000
0.080000, -13785.000000, -8453.000000, 3126.000000, -256.000000, 198.000000, -2.000000
0.100000, -13777.000000, -8468.000000, 3138.000000, -243.000000, 198.000000, 3.000000
0.120000, -13773.000000, -8459.000000, 3128.000000, -250.000000, 194.000000, 1.000000
0.140000, -13787.000000, -8450.000000, 3152.000000, -248.000000, 198.000000, 0.000000
0.160000, -13778.000000, -8468.000000, 3126.000000, -249.000000, 184.000000, -3.000000
0.180000, -13774.000000, -8498.000000, 3132.000000, -258.000000, 198.000000, -3.000000
0.200000, -13763.000000, -8458.000000, 3156.000000, -254.000000, 188.000000, -5.000000
0.220000, -13777.000000, -8454.000000, 3119.000000, -249.000000, 200.000000, -13.000000
0.240000, -13787.000000, -8451.000000, 3120.000000, -253.000000, 196.000000, 2.000000
0.260000, -13793.000000, -8446.000000, 3084.000000, -252.000000, 199.000000, 5.000000
0.280000, -13763.000000, -8477.000000, 3123.000000, -258.000000, 193.000000, 1.000000
0.300000, -13770.000000, -8449.000000, 3133.000000, -244.000000, 195.000000, 2.000000
0.320000, -13767.000000, -8455.000000, 3116.000000, -249.000000, 192.000000, 0.000000
0.340000, -13764.000000, -8455.000000, 3103.000000, -262.000000, 191.000000, 5.000000
0.360000, -13774.000000, -8458.000000, 3124.000000, -250.000000, 193.000000, -1.000000
0.380000, -13779.000000, -8453.000000, 3080.000000, -257.000000, 201.000000, -9.000000
0.400000, -13775.000000, -8454.000000, 3123.000000, -247.000000, 198.000000, 5.000000
0.420000, -13769.000000, -8456.000000, 3123.000000, -244.000000, 199.000000, -1.000000
0.440000, -13768.000000, -8463.000000, 3112.000000, -242.000000, 202.000000, -5.000000
0.460000, -13791.000000, -8486.000000, 3100.000000, -250.000000, 198.000000, 0.000000
0.480000, -13794.000000, -8466.000000, 3136.000000, -245.000000, 199.000000, -6.000000
0.500000, -13759.000000, -8474.000000, 3111.000000, -249.000000, 196.000000, -8.000000
0.520000, -13789.000000, -8449.000000, 3139.000000, -253.000000, 191.000000, -5.000000
