t_tm, tm1, tm2, tm3
0.000000, -0.185279, -1.877091, 1.259514
0.020000, -0.172946, -2.073725, 1.371915
0.040000, -0.265244, -1.978593, 1.370683
0.060000, -0.130933, -1.975099, 1.285864
0.080000, -0.134330, -2.000155, 1.303247
0.100000, -0.164347, -2.001006, 1.322246
0.120000, -0.114218, -2.077728, 1.338202
0.140000, -0.088509, -2.086377, 1.327653
0.160000, -0.327661, -1.865361, 1.340011
0.180000, -0.143901, -2.009519, 1.314852
0.200000, -0.092333, -1.939484, 1.240368
0.220000, -0.227853, -1.997478, 1.359188
0.240000, -0.142669, -2.028145, 1.325461
0.260000, -0.201021, -1.873222, 1.266845
0.280000, -0.165558, -1.951462, 1.292756
0.300000, -0.195286, -2.060704, 1.377721
0.320000, -0.169634, -2.112928, 1.393798
0.340000, -0.248308, -1.983184, 1.363058
0.360000, -0.113328, -1.995140, 1.287257
0.380000, -0.239483, -2.010518, 1.374306
0.400000, -0.130366, -2.069109, 1.342884
0.420000, -0.091962, -2.016599, 1.287197
0.440000, -0.172916, -2.057409, 1.361939
0.460000, -0.230342, -2.088630, 1.416345
0.480000, -0.269574, -1.989001, 1.379700
0.500000, -0.216890, -2.058639, 1.389762
0.520000, -0.229479, -2.053766, 1.394539
0.540000, -0.120487, -1.921491, 1.246722
0.560000, -0.246378, -1.942926, 1.337304
0.580000, -0.201283, -2.006543, 1.348363
0.600000, -0.137774, -2.029793, 1.323452
0.620000, -0.187762, -1.980111, 1.323909
0.640000, -0.286748, -1.948193, 1.365372
0.660000, -0.109224, -2.131353, 1.367851
0.680000, -0.162993, -2.009795, 1.326774
0.700000, -0.193361, -2.118758, 1.411964
0.720000, -0.236550, -1.969547, 1.347499
0.740000, -0.214603, -1.933504, 1.311992
0.760000, -0.200255, -2.052700, 1.375896
0.780000, -0.200198, -2.053801, 1.376533
0.800000, -0.198939, -2.054064, 1.375918
0.820000, -0.198634, -2.053349, 1.375294
0.840000, -0.197803, -2.052685, 1.374378
0.860000, -0.198595, -2.052732, 1.374894
0.880000, -0.197079, -2.052971, 1.374106
0.900000, -0.197632, -2.051407, 1.373492
0.920000, -0.199056, -2.048805, 1.372781
0.940000, -0.199623, -2.048058, 1.372675
0.960000, -0.200347, -2.046910, 1.372420
0.980000, -0.198283, -2.046149, 1.370684
1.000000, -0.196433, -2.045418, 1.369099
1.020000, -0.198102, -2.042676, 1.368453
1.040000, -0.199590, -2.040745, 1.368192
1.060000, -0.199726, -2.039776, 1.367684
1.080000, -0.198714, -2.041159, 1.367905
1.100000, -0.199846, -2.039780, 1.367760
1.120000, -0.136591, -2.144912, 1.392993
1.140000, -0.134875, -2.143238, 1.390915
1.159999, -0.133676, -2.142227, 1.389560
1.179999, -0.132423, -2.139294, 1.386999
1.199999, -0.133583, -2.138379, 1.387155
1.219999, -0.134783, -2.136153, 1.386536
1.239999, -0.134915, -2.135362, 1.386134
1.259999, -0.134298, -2.136238, 1.386288
1.279999, -0.135416, -2.136288, 1.387007
1.299999, -0.135204, -2.136184, 1.386814
1.319999, -0.135146, -2.136192, 1.386782
1.339999, -0.134649, -2.136471, 1.386646
1.359999, -0.135211, -2.136944, 1.387281
1.379999, -0.134368, -2.138902, 1.387957
1.399999, -0.132042, -2.137930, 1.385931
1.419999, -0.131729, -2.136209, 1.384689
1.439999, -0.130722, -2.135559, 1.383672
1.459999, -0.131242, -2.134154, 1.383135
1.479999, -0.132915, -2.133115, 1.383531
1.499999, -0.131226, -2.132660, 1.382213
1.519999, -0.131880, -2.133289, 1.383000
1.539999, -0.132565, -2.132649, 1.383031
1.559999, -0.132250, -2.132759, 1.382904
1.579999, -0.131940, -2.133147, 1.382951
1.599999, -0.130386, -2.132506, 1.381603
1.619999, -0.132493, -2.130945, 1.381947
1.639999, -0.131931, -2.129554, 1.380752
1.659999, -0.128453, -2.129193, 1.378391
1.679999, -0.127705, -2.127769, 1.377061
1.699999, -0.126225, -2.128411, 1.376542
1.719999, -0.126007, -2.129658, 1.377168
1.739999, -0.123216, -2.131311, 1.376459
1.759999, -0.122707, -2.130767, 1.375814
1.779999, -0.122268, -2.132607, 1.376666
1.799999, -0.124210, -2.130717, 1.376709
1.819999, -0.125240, -2.131145, 1.377604
1.839999, -0.126721, -2.128783, 1.377074
1.859999, -0.126439, -2.127699, 1.376240
1.879999, -0.126776, -2.127732, 1.376467
1.899999, -0.127026, -2.127669, 1.376582
1.919999, -0.125275, -2.128476, 1.375997
1.939999, -0.126412, -2.127584, 1.376152
1.959999, -0.128104, -2.127451, 1.377113
1.979999, -0.125425, -2.127413, 1.375441
1.999999, -0.125046, -2.125715, 1.374171
2.019999, -0.123945, -2.124740, 1.372898
2.039999, -0.124102, -2.124354, 1.372759
2.059999, -0.123173, -2.125890, 1.373125
2.079999, -0.122402, -2.126591, 1.373078
2.099999, -0.122447, -2.124846, 1.372040
2.119999, -0.121568, -2.125845, 1.372109
2.139999, -0.121511, -2.127708, 1.373211
2.159999, -0.120628, -2.127113, 1.372304
2.179999, -0.119521, -2.126171, 1.371048
2.199999, -0.121502, -2.118150, 1.367373
2.219999, -0.121414, -2.113558, 1.364516
2.239999, -0.118298, -2.118870, 1.365839
2.259999, -0.118272, -2.120004, 1.366516
2.279999, -0.117539, -2.120354, 1.366278
2.299999, -0.117437, -2.122240, 1.367366
2.319999, -0.119162, -2.120851, 1.367580
2.339998, -0.119249, -2.119064, 1.366544
2.359998, -0.118845, -2.117965, 1.365624
2.379998, -0.119278, -2.118015, 1.365922
2.399998, -0.116464, -2.119982, 1.365390
2.419998, -0.116546, -2.118367, 1.364454
2.439998, -0.114737, -2.120995, 1.364945
2.459998, -0.116878, -2.122294, 1.367054
2.479998, -0.117819, -2.120582, 1.366589
2.499998, -0.117498, -2.120399, 1.366280
2.519998, -0.119869, -2.121229, 1.368247
2.539998, -0.119147, -2.120373, 1.367280
2.559998, -0.116822, -2.119926, 1.365576
2.579998, -0.115502, -2.120611, 1.365181
2.599998, -0.117549, -2.120540, 1.366398
2.619998, -0.116352, -2.120477, 1.365622
2.639998, -0.116509, -2.118575, 1.364558
2.659998, -0.117192, -2.116518, 1.363724
2.679998, -0.115786, -2.117269, 1.363316
2.699998, -0.115160, -2.116297, 1.362338
2.719998, -0.114646, -2.114625, 1.361001
2.739998, -0.115420, -2.113951, 1.361066
2.759998, -0.117351, -2.115351, 1.363110
2.779998, -0.117255, -2.113021, 1.361629
2.799998, -0.117077, -2.111718, 1.360724
2.819998, -0.117897, -2.111385, 1.361025
2.839998, -0.118422, -2.110371, 1.360730
2.859998, -0.116161, -2.110219, 1.359245
2.879998, -0.118220, -2.108038, 1.359182
2.899998, -0.117331, -2.110144, 1.359920
2.919998, -0.116170, -2.111459, 1.360007
2.939998, -0.116288, -2.114857, 1.362153
2.959998, -0.115422, -2.114362, 1.361318
2.979998, -0.114642, -2.113452, 1.360283
2.999998, -0.114216, -2.114303, 1.360540
3.019998, -0.115582, -2.115777, 1.362280
3.039998, -0.115611, -2.115170, 1.361928
3.059998, -0.113455, -2.118387, 1.362564
3.079998, -0.113078, -2.120373, 1.363543
3.099998, -0.112498, -2.119249, 1.362501
3.119998, -0.113638, -2.117009, 1.361835
3.139998, -0.113465, -2.118722, 1.362774
3.159998, -0.111097, -2.116863, 1.360182
3.179998, -0.109076, -2.119004, 1.360244
3.199998, -0.109067, -2.120116, 1.360917
3.219998, -0.110734, -2.121150, 1.362574
3.239998, -0.109254, -2.120101, 1.361024
3.259998, -0.110209, -2.119312, 1.361130
3.279998, -0.110572, -2.118849, 1.361071
3.299998, -0.111371, -2.117072, 1.360478
3.319998, -0.111214, -2.116529, 1.360050
3.339998, -0.112378, -2.116837, 1.360954
3.359998, -0.113812, -2.116791, 1.361809
3.379997, -0.114390, -2.115849, 1.361590
3.399997, -0.109056, -2.120089, 1.360894
3.419997, -0.114222, -2.115052, 1.361001
3.439997, -0.111500, -2.113082, 1.358123
3.459997, -0.115813, -2.111934, 1.360077
3.479997, -0.112030, -2.116326, 1.360428
3.499997, -0.107111, -2.116450, 1.357476
3.519997, -0.104942, -2.116714, 1.356302
3.539997, -0.109327, -2.115742, 1.358408
3.559997, -0.103629, -2.121016, 1.358119
3.579997, -0.068139, -2.137844, 1.346539
3.599997, -0.068834, -2.126668, 1.340147
3.619997, -0.088605, -2.119985, 1.348241
3.639997, -0.094824, -2.122738, 1.353749
3.659997, -0.098708, -2.120179, 1.354578
3.679997, -0.097324, -2.116822, 1.351678
3.699997, -0.091536, -2.108805, 1.343222
3.719997, -0.069445, -2.100035, 1.324271
3.739997, -0.083422, -2.112304, 1.340362
3.759997, -0.085919, -2.116787, 1.344635
3.779997, -0.079745, -2.114523, 1.339453
3.799997, -0.079347, -2.114607, 1.339259
3.819997, -0.082668, -2.112601, 1.340079
3.839997, -0.085142, -2.114860, 1.342981
3.859997, -0.082650, -2.116883, 1.342681
3.879997, -0.081256, -2.118306, 1.342692
3.899997, -0.081610, -2.117757, 1.342574
3.919997, -0.083179, -2.116986, 1.343070
3.939997, -0.083411, -2.115962, 1.342587
3.959997, -0.084819, -2.117662, 1.344492
3.979997, -0.084906, -2.118184, 1.344864
3.999997, -0.086479, -2.117283, 1.345283
4.019997, -0.087087, -2.117589, 1.345844
4.039997, -0.089005, -2.117246, 1.346815
4.059997, -0.088195, -2.119316, 1.347579
4.079997, -0.089574, -2.116510, 1.346717
4.099997, -0.090052, -2.116231, 1.346840
4.119997, -0.091522, -2.116603, 1.347972
4.139997, -0.091496, -2.117651, 1.348596
