time, x1__dd, x2__dd, y1__dd, y2__dd, phi1__d, phi2__d
0.880000, -10858.000000, -10748.000000, 11652.000000, 11670.000000, -127.000000, 23.000000
0.900000, -10744.000000, -10744.000000, 11654.000000, 11766.000000, -135.000000, 29.000000
0.920000, -10846.000000, -10740.000000, 11802.000000, 11662.000000, -130.000000, 20.000000
0.940000, -10758.000000, -10756.000000, 11706.000000, 11624.000000, -128.000000, 32.000000
0.960000, -10804.000000, -10676.000000, 11684.000000, 11764.000000, -124.000000, 27.000000
0.980000, -10822.000000, -10716.000000, 11764.000000, 11732.000000, -122.000000, 36.000000
1.000000, -10816.000000, -10710.000000, 11780.000000, 11704.000000, -132.000000, 21.000000
1.020000, -10824.000000, -10790.000000, 11742.000000, 11678.000000, -141.000000, 18.000000
1.040000, -10740.000000, -10788.000000, 11808.000000, 11714.000000, -140.000000, 29.000000
1.060000, -10860.000000, -10642.000000, 11730.000000, 11680.000000, -141.000000, 18.000000
1.080000, -10810.000000, -10690.000000, 11666.000000, 11706.000000, -142.000000, 32.000000
1.100000, -10782.000000, -10608.000000, 11698.000000, 11670.000000, -147.000000, 33.000000
1.120000, -10870.000000, -10860.000000, 11706.000000, 11614.000000, -141.000000, 22.000000
1.140000, -10832.000000, -10772.000000, 11738.000000, 11572.000000, -134.000000, 35.000000
1.159999, -10924.000000, -10712.000000, 11670.000000, 11736.000000, -136.000000, 28.000000
1.179999, -10908.000000, -10690.000000, 11678.000000, 11718.000000, -138.000000, 38.000000
1.199999, -10838.000000, -10642.000000, 11640.000000, 11712.000000, -132.000000, 28.000000
1.219999, -10846.000000, -10744.000000, 11660.000000, 11672.000000, -138.000000, 25.000000
1.239999, -10842.000000, -10742.000000, 11702.000000, 11664.000000, -138.000000, 49.000000
1.259999, -10850.000000, -10638.000000, 11768.000000, 11648.000000, -129.000000, 29.000000
1.279999, -10742.000000, -10656.000000, 11762.000000, 11732.000000, -137.000000, 33.000000
1.299999, -10876.000000, -10652.000000, 11714.000000, 11750.000000, -134.000000, 20.000000
1.319999, -10812.000000, -10642.000000, 11754.000000, 11722.000000, -134.000000, 28.000000
1.339999, -10858.000000, -10750.000000, 11690.000000, 11670.000000, -126.000000, 35.000000
1.359999, -10896.000000, -10686.000000, 11754.000000, 11762.000000, -136.000000, 26.000000
1.379999, -10850.000000, -10774.000000, 11760.000000, 11790.000000, -134.000000, 38.000000
1.399999, -10828.000000, -10646.000000, 11746.000000, 11768.000000, -137.000000, 30.000000
1.419999, -10828.000000, -10620.000000, 11676.000000, 11720.000000, -134.000000, 22.000000
1.439999, -10806.000000, -10758.000000, 11712.000000, 11710.000000, -140.000000, 29.000000
1.459999, -10854.000000, -10814.000000, 11708.000000, 11672.000000, -127.000000, 28.000000
1.479999, -10810.000000, -10764.000000, 11708.000000, 11702.000000, -143.000000, 36.000000
1.499999, -10866.000000, -10702.000000, 11722.000000, 11756.000000, -133.000000, 23.000000
1.519999, -10874.000000, -10638.000000, 11744.000000, 11720.000000, -142.000000, 41.000000
1.539999, -10792.000000, -10706.000000, 11802.000000, 11680.000000, -153.000000, 23.000000
1.559999, -10848.000000, -10694.000000, 11738.000000, 11710.000000, -154.000000, 33.000000
1.579999, -10778.000000, -10684.000000, 11688.000000, 11690.000000, -127.000000, 35.000000
1.599999, -10854.000000, -10710.000000, 11750.000000, 11718.000000, -143.000000, 30.000000
1.619999, -10760.000000, -10856.000000, 11700.000000, 11638.000000, -115.000000, 29.000000
1.639999, -10878.000000, -10842.000000, 11718.000000, 11690.000000, -126.000000, 36.000000
1.659999, -10818.000000, -10760.000000, 11666.000000, 11714.000000, -142.000000, 29.000000
1.679999, -10886.000000, -10672.000000, 11638.000000, 11706.000000, -126.000000, 23.000000
1.699999, -10836.000000, -10630.000000, 11768.000000, 11748.000000, -138.000000, 30.000000
1.719999, -10858.000000, -10670.000000, 11694.000000, 11670.000000, -138.000000, 29.000000
1.739999, -10848.000000, -10648.000000, 11660.000000, 11612.000000, -121.000000, 34.000000
1.759999, -10868.000000, -10680.000000, 11712.000000, 11670.000000, -135.000000, 23.000000
1.779999, -10802.000000, -10680.000000, 11716.000000, 11736.000000, -116.000000, 24.000000
1.799999, -10786.000000, -10658.000000, 11678.000000, 11678.000000, -135.000000, 30.000000
1.819999, -10872.000000, -10640.000000, 11624.000000, 11698.000000, -129.000000, 11.000000
1.839999, -10796.000000, -10744.000000, 11762.000000, 11678.000000, -129.000000, 37.000000
1.859999, -10716.000000, -10758.000000, 11704.000000, 11708.000000, -135.000000, 25.000000
1.879999, -10852.000000, -10732.000000, 11692.000000, 11698.000000, -122.000000, 29.000000
1.899999, -10806.000000, -10600.000000, 11718.000000, 11714.000000, -141.000000, 33.000000
1.919999, -10784.000000, -10746.000000, 11728.000000, 11642.000000, -133.000000, 28.000000
1.939999, -10782.000000, -10858.000000, 11760.000000, 11678.000000, -124.000000, 6.000000
1.959999, -10896.000000, -10696.000000, 11666.000000, 11686.000000, -147.000000, 31.000000
1.979999, -10882.000000, -10704.000000, 11712.000000, 11782.000000, -140.000000, 24.000000
1.999999, -10824.000000, -10674.000000, 11704.000000, 11750.000000, -132.000000, 20.000000
2.019999, -10834.000000, -10808.000000, 11746.000000, 11654.000000, -141.000000, 26.000000
2.039999, -10866.000000, -10844.000000, 11754.000000, 11726.000000, -142.000000, 16.000000
2.059999, -10852.000000, -10716.000000, 11714.000000, 11726.000000, -134.000000, 21.000000
2.079999, -10836.000000, -10754.000000, 11712.000000, 11684.000000, -136.000000, 23.000000
2.099999, -10814.000000, -10688.000000, 11716.000000, 11652.000000, -130.000000, 23.000000
2.119999, -10842.000000, -10826.000000, 11656.000000, 11688.000000, -135.000000, 36.000000
2.139999, -10786.000000, -10742.000000, 11758.000000, 11708.000000, -133.000000, 37.000000
2.159999, -10860.000000, -10718.000000, 11742.000000, 11736.000000, -130.000000, 32.000000
2.179999, -10840.000000, -10692.000000, 11720.000000, 11660.000000, -138.000000, 36.000000
2.199999, -10882.000000, -10594.000000, 11746.000000, 11714.000000, -135.000000, 45.000000
2.219999, -10836.000000, -10774.000000, 11714.000000, 11662.000000, -138.000000, 24.000000
2.239999, -10810.000000, -10716.000000, 11768.000000, 11658.000000, -148.000000, 48.000000
2.259999, -10872.000000, -10760.000000, 11722.000000, 11700.000000, -147.000000, 41.000000
2.279999, -10886.000000, -10636.000000, 11692.000000, 11712.000000, -141.000000, 22.000000
2.299999, -10842.000000, -10708.000000, 11610.000000, 11690.000000, -128.000000, 22.000000
2.319999, -10742.000000, -10782.000000, 11696.000000, 11662.000000, -138.000000, 30.000000
2.339998, -10834.000000, -10818.000000, 11708.000000, 11718.000000, -143.000000, 32.000000
2.359998, -10834.000000, -10764.000000, 11752.000000, 11704.000000, -126.000000, 36.000000
2.379998, -10816.000000, -10610.000000, 11662.000000, 11690.000000, -140.000000, 20.000000
2.399998, -10792.000000, -10666.000000, 11718.000000, 11734.000000, -133.000000, 27.000000
2.419998, -10830.000000, -10778.000000, 11756.000000, 11714.000000, -139.000000, 42.000000
2.439998, -10842.000000, -10716.000000, 11724.000000, 11672.000000, -120.000000, 17.000000
2.459998, -10764.000000, -10682.000000, 11778.000000, 11614.000000, -131.000000, 35.000000
2.479998, -10858.000000, -10600.000000, 11678.000000, 11690.000000, -123.000000, 25.000000
2.499998, -10812.000000, -10656.000000, 11750.000000, 11740.000000, -139.000000, 34.000000
2.519998, -10826.000000, -10758.000000, 11722.000000, 11716.000000, -134.000000, 31.000000
2.539998, -10822.000000, -10556.000000, 11704.000000, 11768.000000, -132.000000, 31.000000
2.559998, -10816.000000, -10742.000000, 11756.000000, 11660.000000, -118.000000, 29.000000
2.579998, -10848.000000, -10666.000000, 11674.000000, 11700.000000, -128.000000, 28.000000
2.599998, -10732.000000, -10808.000000, 11706.000000, 11684.000000, -136.000000, 25.000000
2.619998, -10826.000000, -10780.000000, 11630.000000, 11686.000000, -130.000000, 19.000000
2.639998, -10856.000000, -10678.000000, 11678.000000, 11684.000000, -129.000000, 30.000000
2.659998, -10800.000000, -10742.000000, 11710.000000, 11782.000000, -142.000000, 16.000000
2.679998, -10880.000000, -10698.000000, 11708.000000, 11726.000000, -137.000000, 34.000000
2.699998, -10878.000000, -10594.000000, 11816.000000, 11700.000000, -125.000000, 29.000000
2.719998, -10836.000000, -10698.000000, 11744.000000, 11760.000000, -151.000000, 33.000000
2.739998, -10878.000000, -10682.000000, 11704.000000, 11704.000000, -126.000000, 33.000000
2.759998, -10878.000000, -10692.000000, 11736.000000, 11724.000000, -124.000000, 23.000000
2.779998, -10792.000000, -10636.000000, 11720.000000, 11714.000000, -118.000000, 29.000000
2.799998, -10826.000000, -10684.000000, 11694.000000, 11760.000000, -140.000000, 36.000000
2.819998, -10872.000000, -10756.000000, 11738.000000, 11678.000000, -136.000000, 27.000000
2.839998, -10768.000000, -10762.000000, 11736.000000, 11708.000000, -127.000000, 29.000000
2.859998, -10900.000000, -10828.000000, 11734.000000, 11710.000000, -136.000000, 40.000000
2.879998, -10882.000000, -10634.000000, 11744.000000, 11762.000000, -129.000000, 42.000000
2.899998, -10778.000000, -10618.000000, 11636.000000, 11754.000000, -146.000000, 20.000000
2.919998, -10894.000000, -10726.000000, 11672.000000, 11660.000000, -135.000000, 32.000000
2.939998, -10910.000000, -10780.000000, 11736.000000, 11714.000000, -128.000000, 23.000000
2.959998, -10860.000000, -10706.000000, 11700.000000, 11690.000000, -144.000000, 22.000000
2.979998, -10916.000000, -10624.000000, 11752.000000, 11646.000000, -142.000000, 21.000000
2.999998, -10828.000000, -10666.000000, 11732.000000, 11720.000000, -129.000000, 36.000000
3.019998, -10838.000000, -10752.000000, 11682.000000, 11704.000000, -127.000000, 31.000000
3.039998, -10794.000000, -10730.000000, 11736.000000, 11692.000000, -116.000000, 36.000000
3.059998, -10772.000000, -10758.000000, 11720.000000, 11790.000000, -134.000000, 19.000000
3.079998, -10840.000000, -10686.000000, 11756.000000, 11810.000000, -124.000000, 14.000000
3.099998, -10798.000000, -10646.000000, 11696.000000, 11730.000000, -140.000000, 41.000000
3.119998, -10800.000000, -10748.000000, 11766.000000, 11628.000000, -139.000000, 33.000000
3.139998, -10790.000000, -10704.000000, 11700.000000, 11662.000000, -117.000000, 40.000000
3.159998, -10872.000000, -10716.000000, 11738.000000, 11700.000000, -133.000000, 21.000000
3.179998, -10880.000000, -10830.000000, 11648.000000, 11642.000000, -127.000000, 28.000000
3.199998, -10894.000000, -10580.000000, 11664.000000, 11764.000000, -123.000000, 20.000000
3.219998, -10814.000000, -10706.000000, 11706.000000, 11702.000000, -134.000000, 37.000000
3.239998, -10810.000000, -10698.000000, 11702.000000, 11704.000000, -137.000000, 13.000000
3.259998, -10856.000000, -10716.000000, 11716.000000, 11666.000000, -137.000000, 41.000000
3.279998, -10886.000000, -10794.000000, 11700.000000, 11724.000000, -125.000000, 35.000000
3.299998, -10876.000000, -10810.000000, 11736.000000, 11702.000000, -135.000000, 30.000000
3.319998, -10828.000000, -10766.000000, 11680.000000, 11712.000000, -136.000000, 43.000000
3.339998, -10806.000000, -10754.000000, 11704.000000, 11692.000000, -137.000000, 35.000000
3.359998, -10820.000000, -10790.000000, 11732.000000, 11680.000000, -131.000000, 19.000000
3.379997, -10816.000000, -10712.000000, 11734.000000, 11696.000000, -132.000000, 28.000000
3.399997, -10826.000000, -10776.000000, 11802.000000, 11700.000000, -136.000000, 31.000000
3.419997, -10868.000000, -10758.000000, 11772.000000, 11672.000000, -125.000000, 16.000000
3.439997, -10858.000000, -10756.000000, 11734.000000, 11634.000000, -112.000000, 20.000000
3.459997, -10846.000000, -10732.000000, 11782.000000, 11670.000000, -133.000000, 38.000000
3.479997, -10748.000000, -10812.000000, 11674.000000, 11688.000000, -136.000000, 37.000000
3.499997, -10886.000000, -10740.000000, 11774.000000, 11738.000000, -126.000000, 31.000000
3.519997, -10812.000000, -10730.000000, 11740.000000, 11650.000000, -138.000000, 37.000000
3.539997, -10880.000000, -10712.000000, 11718.000000, 11732.000000, -145.000000, 26.000000
3.559997, -10770.000000, -10824.000000, 11758.000000, 11652.000000, -137.000000, 21.000000
3.579997, -10900.000000, -10774.000000, 11686.000000, 11696.000000, -127.000000, 36.000000
3.599997, -10862.000000, -10712.000000, 11734.000000, 11744.000000, -133.000000, 28.000000
3.619997, -10836.000000, -10694.000000, 11748.000000, 11642.000000, -135.000000, 38.000000
3.639997, -10820.000000, -10666.000000, 11830.000000, 11638.000000, -136.000000, 22.000000
3.659997, -10746.000000, -10778.000000, 11654.000000, 11768.000000, -132.000000, 29.000000
3.679997, -10780.000000, -10750.000000, 11798.000000, 11652.000000, -128.000000, 15.000000
3.699997, -10842.000000, -10694.000000, 11678.000000, 11670.000000, -146.000000, 28.000000
3.719997, -10822.000000, -10776.000000, 11772.000000, 11740.000000, -119.000000, 42.000000
3.739997, -10796.000000, -10656.000000, 11764.000000, 11710.000000, -130.000000, 38.000000
3.759997, -10808.000000, -10744.000000, 11654.000000, 11672.000000, -141.000000, 27.000000
3.779997, -10862.000000, -10642.000000, 11710.000000, 11692.000000, -132.000000, 15.000000
3.799997, -10772.000000, -10668.000000, 11704.000000, 11734.000000, -141.000000, 18.000000
3.819997, -10766.000000, -10742.000000, 11686.000000, 11600.000000, -136.000000, 26.000000
3.839997, -10824.000000, -10746.000000, 11710.000000, 11688.000000, -139.000000, 27.000000
3.859997, -10820.000000, -10730.000000, 11728.000000, 11708.000000, -139.000000, 29.000000
3.879997, -10842.000000, -10698.000000, 11748.000000, 11664.000000, -138.000000, 31.000000
3.899997, -10868.000000, -10682.000000, 11694.000000, 11676.000000, -134.000000, 52.000000
3.919997, -10898.000000, -10758.000000, 11718.000000, 11658.000000, -146.000000, 24.000000
3.939997, -10878.000000, -10744.000000, 11746.000000, 11680.000000, -120.000000, 35.000000
3.959997, -10848.000000, -10772.000000, 11792.000000, 11702.000000, -130.000000, 23.000000
3.979997, -10916.000000, -10644.000000, 11776.000000, 11678.000000, -129.000000, 26.000000
3.999997, -10840.000000, -10774.000000, 11702.000000, 11682.000000, -131.000000, 23.000000
4.019997, -10856.000000, -10656.000000, 11758.000000, 11614.000000, -135.000000, 30.000000
4.039997, -10922.000000, -10702.000000, 11806.000000, 11712.000000, -127.000000, 51.000000
4.059997, -10796.000000, -10766.000000, 11706.000000, 11692.000000, -148.000000, 13.000000
4.079997, -10858.000000, -10638.000000, 11746.000000, 11706.000000, -142.000000, 24.000000
4.099997, -10868.000000, -10680.000000, 11732.000000, 11712.000000, -132.000000, 29.000000
4.119997, -10766.000000, -10680.000000, 11718.000000, 11730.000000, -132.000000, 34.000000
4.139997, -10884.000000, -10666.000000, 11770.000000, 11690.000000, -145.000000, 26.000000
4.159997, -10788.000000, -10718.000000, 11710.000000, 11744.000000, -146.000000, 22.000000
4.179997, -10760.000000, -10630.000000, 11772.000000, 11686.000000, -134.000000, 36.000000
4.199997, -10810.000000, -10710.000000, 11752.000000, 11708.000000, -146.000000, 39.000000
4.219997, -10828.000000, -10702.000000, 11786.000000, 11562.000000, -119.000000, 35.000000
4.239997, -10882.000000, -10714.000000, 11644.000000, 11640.000000, -127.000000, 25.000000
4.259997, -10836.000000, -10814.000000, 11664.000000, 11548.000000, -127.000000, 42.000000
4.279997, -10832.000000, -10696.000000, 11696.000000, 11710.000000, -131.000000, 27.000000
4.299997, -10904.000000, -10694.000000, 11678.000000, 11668.000000, -139.000000, 43.000000
4.319997, -10880.000000, -10772.000000, 11768.000000, 11704.000000, -142.000000, 29.000000
4.339997, -10920.000000, -10810.000000, 11680.000000, 11640.000000, -131.000000, 44.000000
4.359997, -10852.000000, -10834.000000, 11644.000000, 11682.000000, -133.000000, 35.000000
4.379997, -10870.000000, -10710.000000, 11762.000000, 11694.000000, -133.000000, 26.000000
4.399997, -10854.000000, -10578.000000, 11776.000000, 11696.000000, -138.000000, 30.000000
4.419997, -10846.000000, -10616.000000, 11848.000000, 11682.000000, -131.000000, 27.000000
4.439997, -10798.000000, -10748.000000, 11754.000000, 11696.000000, -138.000000, 38.000000
4.459997, -10768.000000, -10668.000000, 11790.000000, 11738.000000, -139.000000, 37.000000
4.479997, -10746.000000, -10632.000000, 11716.000000, 11780.000000, -131.000000, 19.000000
4.499997, -10810.000000, -10802.000000, 11722.000000, 11580.000000, -133.000000, 34.000000
4.519997, -10830.000000, -10690.000000, 11758.000000, 11706.000000, -121.000000, 23.000000
4.539997, -10866.000000, -10822.000000, 11658.000000, 11730.000000, -136.000000, 19.000000
4.559997, -10868.000000, -10832.000000, 11700.000000, 11626.000000, -132.000000, 30.000000
4.579997, -10886.000000, -10746.000000, 11694.000000, 11712.000000, -120.000000, 23.000000
4.599997, -10916.000000, -10784.000000, 11678.000000, 11688.000000, -139.000000, 28.000000
4.619997, -10882.000000, -10708.000000, 11720.000000, 11732.000000, -139.000000, 26.000000
4.639997, -10750.000000, -10736.000000, 11700.000000, 11636.000000, -143.000000, 34.000000
4.659997, -10846.000000, -10742.000000, 11666.000000, 11608.000000, -130.000000, 30.000000
4.679996, -10702.000000, -10686.000000, 11738.000000, 11756.000000, -125.000000, 31.000000
4.699996, -10790.000000, -10694.000000, 11654.000000, 11750.000000, -131.000000, 43.000000
4.719996, -10884.000000, -10584.000000, 11742.000000, 11724.000000, -133.000000, 12.000000
4.739996, -10796.000000, -10714.000000, 11802.000000, 11674.000000, -125.000000, 20.000000
4.759996, -10826.000000, -10764.000000, 11760.000000, 11728.000000, -138.000000, 22.000000
4.779996, -10804.000000, -10654.000000, 11658.000000, 11758.000000, -132.000000, 15.000000
4.799996, -10858.000000, -10760.000000, 11668.000000, 11652.000000, -134.000000, 38.000000
4.819996, -10852.000000, -10660.000000, 11692.000000, 11664.000000, -146.000000, 22.000000
4.839996, -10842.000000, -10758.000000, 11654.000000, 11644.000000, -125.000000, 35.000000
4.859996, -10934.000000, -10756.000000, 11636.000000, 11710.000000, -146.000000, 23.000000
4.879996, -10868.000000, -10782.000000, 11682.000000, 11740.000000, -146.000000, 31.000000
4.899996, -10824.000000, -10724.000000, 11616.000000, 11704.000000, -129.000000, 32.000000
4.919996, -10920.000000, -10770.000000, 11638.000000, 11712.000000, -146.000000, 33.000000
4.939996, -10816.000000, -10758.000000, 11690.000000, 11668.000000, -130.000000, 23.000000
4.959996, -10838.000000, -10694.000000, 11724.000000, 11672.000000, -135.000000, 29.000000
4.979996, -10860.000000, -10626.000000, 11736.000000, 11704.000000, -135.000000, 37.000000
4.999996, -10790.000000, -10720.000000, 11682.000000, 11754.000000, -139.000000, 19.000000
5.019996, -10800.000000, -10584.000000, 11794.000000, 11752.000000, -123.000000, 30.000000
5.039996, -10864.000000, -10746.000000, 11692.000000, 11694.000000, -137.000000, 35.000000
5.059996, -10850.000000, -10720.000000, 11738.000000, 11752.000000, -151.000000, 26.000000
5.079996, -10846.000000, -10668.000000, 11744.000000, 11728.000000, -131.000000, 25.000000
5.099996, -10826.000000, -10676.000000, 11722.000000, 11738.000000, -128.000000, 29.000000
5.119996, -10820.000000, -10700.000000, 11682.000000, 11650.000000, -136.000000, 35.000000
5.139996, -10820.000000, -10828.000000, 11734.000000, 11606.000000, -150.000000, 27.000000
5.159996, -10836.000000, -10684.000000, 11728.000000, 11672.000000, -126.000000, 41.000000
5.179996, -10832.000000, -10696.000000, 11690.000000, 11728.000000, -131.000000, 40.000000
5.199996, -10840.000000, -10776.000000, 11588.000000, 11678.000000, -143.000000, 16.000000
5.219996, -10906.000000, -10752.000000, 11674.000000, 11696.000000, -127.000000, 36.000000
5.239996, -10800.000000, -10724.000000, 11756.000000, 11706.000000, -134.000000, 33.000000
5.259996, -10838.000000, -10692.000000, 11702.000000, 11712.000000, -128.000000, 29.000000
5.279996, -10842.000000, -10662.000000, 11754.000000, 11770.000000, -133.000000, 24.000000
5.299996, -10834.000000, -10650.000000, 11650.000000, 11758.000000, -126.000000, 24.000000
5.319996, -10818.000000, -10736.000000, 11700.000000, 11694.000000, -122.000000, 30.000000
5.339996, -10750.000000, -10706.000000, 11756.000000, 11698.000000, -143.000000, 32.000000
5.359996, -10800.000000, -10724.000000, 11750.000000, 11734.000000, -137.000000, 30.000000
5.379996, -10734.000000, -10618.000000, 11774.000000, 11706.000000, -143.000000, 26.000000
5.399996, -10832.000000, -10736.000000, 11756.000000, 11688.000000, -123.000000, 21.000000
5.419996, -10864.000000, -10792.000000, 11720.000000, 11716.000000, -128.000000, 22.000000
5.439996, -10876.000000, -10682.000000, 11700.000000, 11746.000000, -131.000000, 36.000000
5.459996, -10864.000000, -10674.000000, 11632.000000, 11726.000000, -138.000000, 31.000000
5.479996, -10862.000000, -10748.000000, 11744.000000, 11662.000000, -124.000000, 27.000000
5.499996, -10852.000000, -10742.000000, 11684.000000, 11658.000000, -134.000000, 36.000000
5.519996, -10908.000000, -10782.000000, 11690.000000, 11658.000000, -136.000000, 31.000000
5.539996, -10820.000000, -10768.000000, 11672.000000, 11692.000000, -146.000000, 21.000000
5.559996, -10888.000000, -10594.000000, 11722.000000, 11716.000000, -124.000000, 24.000000
5.579996, -10826.000000, -10658.000000, 11792.000000, 11716.000000, -130.000000, 22.000000
5.599996, -10804.000000, -10784.000000, 11726.000000, 11752.000000, -112.000000, 48.000000
5.619996, -10828.000000, -10762.000000, 11656.000000, 11712.000000, -139.000000, 26.000000
5.639996, -10776.000000, -10798.000000, 11824.000000, 11774.000000, -134.000000, 42.000000
5.659996, -10868.000000, -10702.000000, 11700.000000, 11720.000000, -156.000000, 32.000000
5.679996, -10820.000000, -10772.000000, 11718.000000, 11698.000000, -139.000000, 28.000000
5.699996, -10894.000000, -10686.000000, 11674.000000, 11684.000000, -140.000000, 21.000000
5.719995, -10906.000000, -10754.000000, 11704.000000, 11676.000000, -140.000000, 31.000000
5.739995, -10914.000000, -10826.000000, 11766.000000, 11676.000000, -145.000000, 33.000000
5.759995, -10806.000000, -10698.000000, 11648.000000, 11770.000000, -136.000000, 46.000000
5.779995, -10808.000000, -10738.000000, 11740.000000, 11764.000000, -127.000000, 31.000000
5.799995, -10864.000000, -10716.000000, 11690.000000, 11744.000000, -145.000000, 33.000000
5.819995, -10924.000000, -10722.000000, 11718.000000, 11670.000000, -140.000000, 28.000000
5.839995, -10786.000000, -10668.000000, 11710.000000, 11716.000000, -130.000000, 34.000000
5.859995, -10784.000000, -10610.000000, 11756.000000, 11628.000000, -122.000000, 22.000000
5.879995, -10834.000000, -10728.000000, 11740.000000, 11774.000000, -150.000000, 32.000000
5.899995, -10840.000000, -10704.000000, 11718.000000, 11694.000000, -138.000000, 30.000000
5.919995, -10892.000000, -10888.000000, 11750.000000, 11712.000000, -144.000000, 37.000000
5.939995, -10840.000000, -10776.000000, 11744.000000, 11718.000000, -130.000000, 37.000000
5.959995, -10804.000000, -10680.000000, 11726.000000, 11754.000000, -144.000000, 34.000000
5.979995, -10832.000000, -10784.000000, 11732.000000, 11704.000000, -124.000000, 30.000000
5.999995, -10758.000000, -10688.000000, 11674.000000, 11720.000000, -139.000000, 33.000000
6.019995, -10782.000000, -10782.000000, 11710.000000, 11704.000000, -131.000000, 29.000000
6.039995, -10864.000000, -10836.000000, 11714.000000, 11652.000000, -136.000000, 29.000000
6.059995, -10822.000000, -10656.000000, 11720.000000, 11704.000000, -127.000000, 31.000000
6.079995, -10800.000000, -10696.000000, 11744.000000, 11694.000000, -128.000000, 29.000000
6.099995, -10866.000000, -10682.000000, 11750.000000, 11706.000000, -136.000000, 31.000000
6.119995, -10864.000000, -10800.000000, 11720.000000, 11706.000000, -136.000000, 23.000000
6.139995, -10860.000000, -10664.000000, 11714.000000, 11702.000000, -137.000000, 35.000000
6.159995, -10910.000000, -10728.000000, 11698.000000, 11790.000000, -127.000000, 21.000000
6.179995, -10852.000000, -10688.000000, 11762.000000, 11698.000000, -145.000000, 34.000000
