t1, a_x1, a_y1, a_z1, w_x1, w_y1, w_z1, t2, a_x2, a_y2, a_z2, w_x2, w_y2, w_z2, t3, a_x3, a_y3, a_z3, w_x3, w_y3, w_z3, t4, a_x4, a_y4, a_z4, w_x4, w_y4, w_z4, t5, a_x5, a_y5, a_z5, w_x5, w_y5, w_z5, t6, a_x6, a_y6, a_z6, w_x6, w_y6, w_z6
 0.020000, -7919.000000, 223.000000, -2037.000000, -62.000000, 145.000000, -1.000000, 0.020000, -7952.000000, -49.000000, -11289.000000, -262.000000, 212.000000, -4.000000, 0.020000, -13777.000000, -8343.000000, 1152.000000, -54.000000, 183.000000, 99.000000, 0.020000, -13965.000000, -7965.000000, 763.000000, 24.000000, 69.000000, -92.000000, 0.020000, 330.000000, -14114.000000, -7566.000000, -89.000000, 85.000000, 192.000000, 0.020000, 399.000000, -14082.000000, -6061.000000, 24.000000, 104.000000, 118.000000
0.040000, -7938.000000, 225.000000, -2039.000000, -63.000000, 146.000000, -4.000000, 0.040000, -7961.000000, -30.000000, -11283.000000, -256.000000, 208.000000, 6.000000, 0.040000, -13750.000000, -8355.000000, 1107.000000, -47.000000, 185.000000, 85.000000, 0.040000, -13968.000000, -7964.000000, 743.000000, 18.000000, 65.000000, -85.000000, 0.040000, 325.000000, -14120.000000, -7533.000000, -83.000000, 93.000000, 195.000000, 0.040000, 426.000000, -14079.000000, -6063.000000, 17.000000, 98.000000, 109.000000
0.060000, -7930.000000, 210.000000, -2057.000000, -58.000000, 136.000000, 5.000000, 0.060000, -7957.000000, -28.000000, -11252.000000, -260.000000, 214.000000, -3.000000, 0.060000, -13746.000000, -8377.000000, 1139.000000, -56.000000, 174.000000, 88.000000, 0.060000, -13939.000000, -7957.000000, 763.000000, 18.000000, 76.000000, -91.000000, 0.060000, 328.000000, -14113.000000, -7529.000000, -94.000000, 79.000000, 183.000000, 0.060000, 418.000000, -14065.000000, -6076.000000, 27.000000, 96.000000, 111.000000
0.080000, -7937.000000, 211.000000, -2077.000000, -56.000000, 142.000000, 5.000000, 0.080000, -7965.000000, -40.000000, -11273.000000, -265.000000, 209.000000, -5.000000, 0.080000, -13775.000000, -8366.000000, 1113.000000, -56.000000, 175.000000, 97.000000, 0.080000, -13964.000000, -7988.000000, 708.000000, 15.000000, 76.000000, -88.000000, 0.080000, 339.000000, -14095.000000, -7544.000000, -77.000000, 83.000000, 182.000000, 0.080000, 412.000000, -14089.000000, -6069.000000, 24.000000, 91.000000, 107.000000
0.100000, -7931.000000, 209.000000, -2056.000000, -59.000000, 143.000000, 3.000000, 0.100000, -7966.000000, -28.000000, -11273.000000, -269.000000, 217.000000, -1.000000, 0.100000, -13773.000000, -8361.000000, 1116.000000, -56.000000, 176.000000, 100.000000, 0.100000, -13973.000000, -7973.000000, 724.000000, 15.000000, 72.000000, -90.000000, 0.100000, 304.000000, -14126.000000, -7534.000000, -87.000000, 90.000000, 181.000000, 0.100000, 421.000000, -14078.000000, -6084.000000, 30.000000, 98.000000, 99.000000
0.120000, -7945.000000, 215.000000, -2050.000000, -49.000000, 138.000000, 4.000000, 0.120000, -7950.000000, -25.000000, -11289.000000, -261.000000, 209.000000, 4.000000, 0.120000, -13779.000000, -8360.000000, 1164.000000, -53.000000, 168.000000, 90.000000, 0.120000, -13978.000000, -7967.000000, 732.000000, 10.000000, 74.000000, -96.000000, 0.120000, 321.000000, -14107.000000, -7524.000000, -75.000000, 83.000000, 190.000000, 0.120000, 405.000000, -14056.000000, -6101.000000, 25.000000, 110.000000, 100.000000
0.140000, -7925.000000, 217.000000, -2047.000000, -57.000000, 132.000000, 13.000000, 0.140000, -7959.000000, -18.000000, -11252.000000, -261.000000, 214.000000, -5.000000, 0.140000, -13791.000000, -8384.000000, 1150.000000, -45.000000, 176.000000, 85.000000, 0.140000, -13966.000000, -7983.000000, 748.000000, 22.000000, 72.000000, -88.000000, 0.140000, 293.000000, -14092.000000, -7541.000000, -85.000000, 84.000000, 188.000000, 0.140000, 414.000000, -14086.000000, -6097.000000, 30.000000, 99.000000, 104.000000
0.160000, -7950.000000, 230.000000, -2042.000000, -69.000000, 145.000000, 3.000000, 0.160000, -7954.000000, -49.000000, -11273.000000, -258.000000, 216.000000, -1.000000, 0.160000, -13757.000000, -8380.000000, 1130.000000, -51.000000, 181.000000, 104.000000, 0.160000, -13931.000000, -7996.000000, 714.000000, 19.000000, 69.000000, -91.000000, 0.160000, 305.000000, -14115.000000, -7536.000000, -86.000000, 77.000000, 187.000000, 0.160000, 406.000000, -14057.000000, -6091.000000, 16.000000, 98.000000, 105.000000
0.180000, -7924.000000, 198.000000, -2066.000000, -60.000000, 130.000000, 2.000000, 0.180000, -7937.000000, -14.000000, -11297.000000, -266.000000, 212.000000, -4.000000, 0.180000, -13757.000000, -8395.000000, 1142.000000, -50.000000, 178.000000, 89.000000, 0.180000, -13970.000000, -7985.000000, 743.000000, 15.000000, 69.000000, -101.000000, 0.180000, 300.000000, -14093.000000, -7585.000000, -84.000000, 94.000000, 182.000000, 0.180000, 405.000000, -14067.000000, -6083.000000, 18.000000, 104.000000, 110.000000
0.200000, -7931.000000, 209.000000, -2032.000000, -55.000000, 139.000000, 4.000000, 0.200000, -7976.000000, -19.000000, -11297.000000, -261.000000, 212.000000, 1.000000, 0.200000, -13772.000000, -8393.000000, 1109.000000, -56.000000, 166.000000, 97.000000, 0.200000, -13983.000000, -7965.000000, 753.000000, 19.000000, 66.000000, -90.000000, 0.200000, 297.000000, -14112.000000, -7575.000000, -89.000000, 79.000000, 187.000000, 0.200000, 423.000000, -14041.000000, -6053.000000, 20.000000, 98.000000, 102.000000
