t, tm1, tm2, tm3
3.879997, -0.074611, 0.112167, -0.021686
3.899997, -0.080143, 0.111274, -0.018168
3.919997, -0.087846, 0.112732, -0.013050
3.939997, -0.096940, 0.114228, -0.007867
3.959997, -0.106093, 0.111508, -0.004259
3.979997, -0.111251, 0.104935, 0.002459
3.999997, -0.119620, 0.102900, 0.022264
4.019997, -0.019691, 0.006521, 0.050890
4.039997, -0.063172, 0.049243, 0.023226
4.059997, -0.060246, 0.047061, 0.020913
4.079997, -0.086560, 0.057098, 0.060815
4.099997, -0.088673, 0.020089, -0.010303
4.119997, -0.097640, 0.060460, 0.095571
4.139997, -0.021244, -0.012585, 0.072917
4.159997, -0.035368, 0.022802, 0.019990
4.179997, -0.039843, -0.015413, 0.039999
4.199997, -0.029898, -0.012682, 0.029678
4.219997, -0.014895, -0.034651, 0.036989
4.239997, 0.004754, -0.045958, 0.018836
4.259997, 0.003988, -0.058675, 0.018549
4.279997, 0.007228, -0.071139, 0.026741
4.299997, 0.004690, -0.078443, 0.027807
4.319997, -0.006965, -0.024044, 0.011094
4.339997, -0.016744, -0.032612, 0.018886
4.359997, -0.015852, -0.025472, 0.017316
4.379997, -0.027376, -0.026429, 0.028624
4.399997, 0.001599, 0.000684, 0.013796
4.419997, -0.011667, -0.015834, 0.015516
4.439997, -0.016222, -0.025150, 0.024871
4.459997, -0.016637, -0.006958, 0.006887
4.479997, -0.018556, -0.027679, 0.026055
4.499997, -0.006421, -0.034145, 0.025795
4.519997, -0.005363, -0.030740, 0.006877
4.539997, 0.001340, -0.024095, 0.012448
4.559997, 0.005908, -0.022457, 0.012453
4.579997, 0.010635, -0.019316, 0.000210
4.599997, 0.006804, -0.022174, 0.008266
4.619997, 0.005563, -0.015828, 0.002811
4.639997, 0.014197, -0.004395, -0.006100
4.659997, 0.020072, 0.000354, -0.006064
4.679996, 0.020924, 0.008578, -0.007752
4.699996, 0.024427, 0.007679, -0.017459
4.719996, 0.028220, 0.018420, -0.010076
4.739996, 0.035850, 0.016145, -0.033356
4.759996, 0.042132, 0.029070, -0.045244
4.779996, 0.040490, 0.040579, -0.052376
4.799996, 0.042844, 0.033664, -0.051618
4.819996, 0.044703, 0.050128, -0.057644
4.839996, 0.040842, 0.048349, -0.057732
4.859996, 0.059119, 0.063193, -0.061773
4.879996, 0.048913, 0.067215, -0.073221
4.899996, 0.047331, 0.053163, -0.061500
4.919996, 0.023768, 0.061838, -0.082648
4.939996, 0.064156, 0.051148, -0.092245
4.959996, 0.010058, 0.094608, -0.053723
4.979996, 0.001961, 0.045337, -0.104448
4.999996, -0.003183, 0.118118, -0.071966
5.019996, -0.043015, 0.076224, -0.020933
5.039996, 0.016337, -0.005582, 0.020011
5.059996, -0.011376, 0.026156, 0.003236
5.079996, -0.021158, 0.009730, 0.022172
5.099996, -0.037540, -0.001223, 0.035981
5.119996, -0.051955, -0.016448, 0.044224
5.139996, -0.080353, -0.017982, 0.068187
5.159996, -0.019695, -0.092212, 0.118386
5.179996, -0.056885, -0.044850, 0.030680
5.199996, -0.096013, -0.076246, 0.111056
5.219996, -0.026294, -0.061177, 0.081570
5.239996, -0.094113, -0.022208, 0.062821
5.259996, -0.062693, -0.069041, 0.110656
5.279996, -0.058758, -0.085267, 0.100140
5.299996, -0.043296, -0.099133, 0.125686
5.319996, -0.081506, -0.066255, 0.088067
5.339996, -0.076486, -0.016318, 0.114279
5.359996, -0.134282, -0.007909, 0.100353
5.379996, -0.047614, 0.020300, 0.008454
5.399996, -0.057594, -0.043010, 0.005456
5.419996, -0.032419, -0.039334, 0.000396
5.439996, -0.007134, -0.023327, 0.004581
5.459996, 0.013347, -0.004669, -0.011125
5.479996, 0.030969, 0.006197, -0.030344
5.499996, 0.036221, 0.008392, -0.037583
5.519996, 0.051661, 0.024279, -0.046572
5.539996, 0.060786, 0.029521, -0.053417
5.559996, 0.064317, 0.029229, -0.055873
5.579996, 0.065888, 0.027866, -0.057893
5.599996, 0.076561, 0.033686, -0.053445
5.619996, 0.070528, 0.027928, -0.055837
5.639996, 0.070486, 0.033012, -0.064217
5.659996, 0.063654, 0.050157, -0.065979
5.679996, 0.073075, 0.053101, -0.063989
5.699996, 0.063802, 0.059486, -0.088842
5.719995, 0.060507, 0.066310, -0.082290
5.739995, 0.063363, 0.043968, -0.068338
5.759995, 0.028932, 0.077633, -0.074102
5.779995, 0.034077, 0.037690, -0.049740
5.799995, 0.012012, 0.068302, -0.064767
5.819995, 0.051925, 0.113257, -0.014476
5.839995, 0.006741, 0.042401, -0.080595
5.859995, -0.013964, 0.072669, -0.032748
5.879995, -0.002705, 0.037447, 0.004103
5.899995, -0.050562, 0.077793, -0.035806
5.919995, -0.062197, 0.071463, -0.014959
5.939995, -0.088794, 0.093329, 0.004054
5.959995, -0.101325, 0.054811, -0.038520
5.979995, -0.055392, 0.033964, -0.015594
5.999995, -0.022520, -0.029725, 0.034155
6.019995, -0.014070, -0.024993, 0.041569
6.039995, -0.024559, -0.047447, 0.050260
6.059995, -0.035880, -0.051086, 0.061891
6.079995, -0.040958, -0.054165, 0.056214
6.099995, -0.038217, -0.071719, 0.081228
6.119995, -0.024024, -0.074914, 0.080512
6.139995, -0.025960, -0.085681, 0.079230
6.159995, -0.031480, -0.055756, 0.053227
6.179995, -0.036985, -0.085631, 0.080684
6.199995, -0.043535, -0.076144, 0.064389
6.219995, -0.047630, -0.105434, 0.071876
6.239995, -0.087640, -0.051838, 0.015799
6.259995, -0.086402, 0.000631, 0.096556
6.279995, -0.062176, -0.022219, 0.060644
6.299995, -0.067281, -0.034889, 0.086046
6.319995, -0.029166, -0.014930, 0.048707
6.339995, 0.008841, -0.063148, 0.042908
6.359995, 0.039819, -0.071490, 0.023988
6.379995, 0.017662, -0.045299, -0.009355
6.399995, 0.025363, -0.007969, -0.015712
6.419995, 0.017413, 0.000662, -0.011472
6.439995, 0.016774, 0.015821, -0.024432
6.459995, 0.018473, 0.021174, -0.013428
6.479995, 0.024272, 0.018648, -0.023385
6.499995, 0.025518, 0.025542, -0.025562
6.519995, 0.022833, 0.023922, -0.025712
6.539995, 0.016768, 0.030628, -0.028961
6.559995, 0.029278, 0.034371, -0.021920
6.579995, 0.022939, 0.036119, -0.042505
6.599995, 0.027795, 0.029404, -0.022538
6.619995, 0.035952, 0.037110, -0.045661
6.639995, 0.040088, 0.035200, -0.041320
6.659995, 0.042186, 0.035909, -0.063389
6.679995, 0.045348, 0.063169, -0.060316
6.699995, 0.039184, 0.039671, -0.075122
6.719995, 0.046640, 0.061130, -0.077421
6.739995, 0.038503, 0.045175, -0.059187
6.759995, 0.020757, 0.081360, -0.077959
6.779994, 0.047283, 0.070898, -0.084012
6.799994, 0.040688, 0.032641, -0.054909
6.819994, -0.005025, 0.091295, -0.056105
6.839994, 0.027834, 0.027693, 0.006207
6.859994, -0.036608, 0.064312, -0.002734
6.879994, -0.060094, 0.085355, -0.020382
6.899994, -0.093448, 0.082530, 0.011326
6.919994, -0.093745, 0.054099, 0.070592
6.939994, -0.034994, -0.064076, 0.021017
6.959994, -0.020922, -0.030886, -0.001387
6.979994, -0.023076, -0.016944, 0.020717
6.999994, -0.015677, -0.018327, 0.022444
7.019994, -0.006895, -0.033345, 0.029702
7.039994, -0.007263, -0.049563, 0.045917
7.059994, -0.007541, -0.045245, 0.044739
7.079994, -0.008486, -0.040500, 0.046067
7.099994, -0.010220, -0.032084, 0.039835
7.119994, -0.019360, -0.035588, 0.050140
7.139994, -0.021841, -0.016109, 0.017427
7.159994, -0.012593, -0.043427, 0.030677
7.179994, -0.019568, -0.056374, 0.052033
7.199994, -0.012639, -0.036406, 0.021613
7.219994, -0.025260, -0.038947, 0.040388
7.239994, -0.007405, -0.015538, 0.015642
7.259994, -0.015303, -0.030434, 0.022398
7.279994, -0.018320, -0.029021, 0.043086
7.299994, -0.031951, -0.011087, 0.018485
7.319994, -0.014990, 0.019770, 0.003620
7.339994, 0.000145, -0.030800, 0.008369
7.359994, 0.002860, -0.024914, 0.010952
7.379994, 0.005360, -0.021455, 0.006192
7.399994, 0.010836, -0.018027, 0.002291
7.419994, 0.011599, -0.007274, 0.002094
7.439994, 0.007003, -0.001832, 0.007110
7.459994, 0.006595, 0.003322, -0.004602
7.479994, 0.007093, 0.003974, -0.018291
7.499994, 0.008361, 0.010362, -0.008829
7.519994, 0.016225, 0.012844, -0.014405
7.539994, 0.011203, 0.009490, -0.012332
7.559994, 0.023845, 0.017519, -0.025184
7.579994, 0.025160, 0.025205, -0.040894
7.599994, 0.031962, 0.040501, -0.039409
7.619994, 0.034940, 0.014545, -0.030035
7.639994, 0.030495, 0.023644, -0.035439
7.659994, 0.026014, 0.031561, -0.041537
7.679994, 0.033282, 0.034308, -0.038107
7.699994, 0.032533, 0.051417, -0.049222
7.719994, 0.028374, 0.035168, -0.047109
7.739994, 0.031369, 0.044109, -0.050489
7.759994, 0.032742, 0.013845, -0.036623
7.779994, 0.022875, 0.036034, -0.042486
7.799994, 0.014998, 0.032759, -0.022995
7.819993, 0.010651, 0.033407, -0.011488
7.839993, 0.002619, 0.026334, -0.013262
7.859993, -0.006471, 0.031639, -0.012329
7.879993, -0.012496, 0.018992, -0.005133
7.899993, -0.018709, 0.028592, -0.006480
7.919993, -0.024600, 0.017643, 0.002581
7.939993, -0.009911, 0.010503, 0.015986
7.959993, -0.023317, 0.004347, 0.003016
7.979993, -0.021547, -0.005942, 0.009338
7.999993, -0.032815, -0.003836, 0.010621
8.019994, -0.020394, -0.028434, 0.018359
8.039994, -0.021143, -0.016210, 0.029288
8.059995, -0.013029, -0.028090, 0.032935
8.079995, -0.011725, -0.030585, 0.032883
8.099996, -0.016362, -0.030923, 0.027258
8.119996, -0.022670, -0.021090, 0.025087
8.139997, -0.015382, -0.030135, 0.038926
8.159997, -0.014872, -0.034718, 0.037224
8.179997, -0.002751, -0.037040, 0.034842
8.199998, -0.006490, -0.038355, 0.028109
8.219998, -0.010415, -0.035927, 0.041442
8.239999, -0.011995, -0.033884, 0.027495
8.259999, -0.029103, -0.038497, 0.035739
8.280000, -0.019211, -0.029394, 0.030455
8.300000, -0.019415, -0.018621, 0.028351
8.320001, -0.013506, -0.011247, 0.012434
8.340001, -0.010297, -0.010383, 0.009911
8.360002, -0.010532, -0.003731, 0.010650
8.380002, -0.007144, 0.004597, 0.001307
8.400002, -0.001230, -0.000689, 0.000167
8.420003, 0.000399, 0.000989, -0.011466
8.440003, 0.008812, -0.004916, -0.001131
8.460004, 0.017616, -0.001887, -0.008681
8.480004, 0.016577, 0.001472, -0.011612
8.500005, 0.019601, 0.008282, -0.011280
8.520005, 0.022454, 0.009468, -0.018348
8.540006, 0.018559, 0.019241, -0.027315
8.560006, 0.023559, 0.014617, -0.022982
8.580007, 0.029738, 0.021725, -0.031237
8.600007, 0.030899, 0.027307, -0.033367
8.620008, 0.030097, 0.021094, -0.034481
8.640008, 0.030487, 0.031666, -0.037787
8.660008, 0.037795, 0.030144, -0.038537
8.680009, 0.028826, 0.044471, -0.050407
8.700009, 0.029527, 0.019729, -0.032672
8.720010, 0.030227, 0.025947, -0.032749
8.740010, 0.020056, 0.033486, -0.047052
8.760011, 0.014978, 0.036360, -0.037861
8.780011, 0.012954, 0.032395, -0.027667
8.800012, 0.006949, 0.023222, -0.017193
8.820012, -0.001810, 0.039320, -0.026781
8.840013, -0.004684, 0.016298, -0.015298
8.860013, -0.000593, 0.017957, -0.001700
8.880013, -0.010520, 0.024888, -0.004571
8.900014, -0.014985, 0.016377, 0.001853
8.920014, -0.021003, 0.017618, -0.002155
8.940015, -0.028279, 0.009092, 0.008991
8.960015, -0.023121, 0.007035, 0.010434
8.980016, -0.023372, -0.010962, 0.023123
9.000016, -0.022626, -0.019438, 0.025238
9.020017, -0.027232, -0.021045, 0.027521
9.040017, -0.023014, -0.019000, 0.023392
9.060018, -0.027672, -0.036944, 0.033675
9.080018, -0.019253, -0.041388, 0.040531
9.100019, -0.029215, -0.033103, 0.034388
9.120019, -0.026640, -0.041572, 0.043277
9.140019, -0.029315, -0.036201, 0.045716
9.160020, -0.018277, -0.047955, 0.057805
9.180020, -0.020914, -0.040143, 0.039389
9.200021, -0.017653, -0.040996, 0.039507
9.220021, -0.022969, -0.041838, 0.045395
9.240022, -0.030083, -0.045067, 0.042094
9.260022, -0.024197, -0.035932, 0.031604
9.280023, -0.023228, -0.017296, 0.027085
9.300023, -0.024248, -0.014108, 0.023989
9.320024, -0.020032, -0.008414, 0.000218
9.340024, -0.019912, -0.007841, 0.008888
9.360024, -0.015842, -0.003455, 0.003772
9.380025, -0.006620, -0.001082, -0.005768
9.400025, -0.001232, 0.002796, -0.002509
9.420026, 0.010406, 0.005868, -0.004017
9.440026, 0.017748, 0.010622, -0.010312
9.460027, 0.017276, 0.015471, -0.011181
9.480027, 0.019816, 0.011115, -0.020788
9.500028, 0.029665, 0.009466, -0.016494
9.520028, 0.031089, 0.009676, -0.019330
9.540029, 0.032317, 0.019223, -0.019028
9.560029, 0.025348, 0.022450, -0.024622
9.580029, 0.032821, 0.030618, -0.037488
9.600030, 0.034488, 0.037148, -0.043497
9.620030, 0.042371, 0.045741, -0.048982
9.640031, 0.039705, 0.035929, -0.047316
9.660031, 0.039874, 0.062300, -0.048426
9.680032, 0.032249, 0.065021, -0.058294
9.700032, 0.032949, 0.055156, -0.084514
9.720033, 0.036101, 0.058870, -0.058958
9.740033, 0.007267, 0.131812, -0.075355
9.760034, 0.027217, 0.053381, -0.101696
9.780034, 0.009465, 0.106151, -0.129977
9.800035, 0.053692, 0.047349, -0.034623
9.820035, 0.017617, 0.117702, -0.016745
9.840035, 0.029565, 0.016285, -0.013000
9.860036, -0.044140, 0.071570, -0.000465
9.880036, -0.055360, 0.010842, 0.017964
9.900037, -0.074995, 0.015499, 0.031304
9.920037, -0.049592, 0.014751, 0.078779
9.940038, -0.079392, 0.007422, 0.041294
9.960038, -0.076864, -0.029556, -0.007174
9.980039, -0.058969, -0.066124, 0.043639
10.000039, -0.099667, -0.040810, 0.062774
10.020040, -0.039537, -0.101137, 0.087190
10.040040, -0.068232, -0.030459, 0.095311
10.060040, -0.042607, -0.070272, 0.081546
10.080041, -0.037420, -0.075999, 0.091332
10.100041, -0.007634, -0.096723, 0.058631
10.120042, 0.001447, -0.100591, 0.086139
10.140042, 0.013411, -0.131182, 0.104112
10.160043, -0.034817, -0.117896, 0.070476
10.180043, -0.050776, -0.103878, 0.044416
10.200044, -0.050036, -0.144364, 0.046875
10.220044, -0.039582, -0.068175, -0.004415
10.240045, -0.061642, 0.058085, 0.011756
10.260045, -0.080252, 0.075030, 0.073996
10.280046, -0.020331, 0.059290, 0.030000
10.300046, -0.035057, 0.009017, 0.025179
10.320046, 0.015323, 0.039236, -0.011840
10.340047, -0.004318, 0.013234, -0.002324
10.360047, -0.000932, 0.016272, -0.011422
10.380048, 0.005824, 0.024349, -0.028068
10.400048, 0.025658, 0.027208, -0.033253
10.420049, 0.031740, 0.026709, -0.030666
10.440049, 0.042625, 0.022606, -0.046485
10.460050, 0.047952, 0.030554, -0.045500
10.480050, 0.047216, 0.027907, -0.046402
10.500051, 0.049177, 0.034327, -0.051203
10.520051, 0.053180, 0.014865, -0.047731
10.540051, 0.052425, 0.039551, -0.054933
10.560052, 0.051261, 0.046978, -0.066595
10.580052, 0.073120, 0.035514, -0.068962
10.600053, 0.012700, 0.087580, -0.055002
10.620053, -0.004687, 0.052211, -0.080062
10.640054, 0.034607, 0.053835, -0.071057
10.660054, 0.046020, 0.026919, -0.055522
10.680055, 0.034758, 0.013743, -0.029820
10.700055, 0.015049, 0.020875, -0.021937
10.720056, -0.003534, 0.030132, -0.002781
10.740056, -0.022199, 0.021469, -0.001037
10.760056, -0.035041, 0.006727, 0.015518
10.780057, -0.048476, 0.008762, 0.031223
10.800057, -0.057984, 0.010234, 0.003443
10.820058, -0.064972, 0.014151, 0.027515
10.840058, -0.031943, -0.039622, 0.077857
10.860059, -0.039624, -0.017301, 0.046077
10.880059, -0.014890, -0.014979, -0.020804
10.900060, -0.021253, -0.035435, 0.039632
10.920060, -0.014139, -0.033036, 0.035561
10.940061, -0.007965, -0.026125, 0.043679
10.960061, -0.004568, -0.027811, 0.036354
10.980062, -0.000066, -0.037789, 0.039107
11.000062, 0.003160, -0.040839, 0.038017
11.020062, -0.006600, -0.019143, 0.028508
11.040063, -0.011750, -0.033495, 0.021303
11.060063, -0.011255, -0.033843, 0.024310
11.080064, -0.011669, -0.019668, 0.018000
11.100064, -0.016021, -0.022448, 0.019870
11.120065, -0.012283, -0.018042, 0.021382
11.140065, -0.006398, -0.006367, 0.007729
11.160066, -0.003166, -0.004959, 0.011267
11.180066, -0.004975, -0.008086, 0.003270
11.200067, -0.006691, -0.000170, 0.003870
11.220067, -0.000044, 0.004641, 0.002584
11.240067, 0.006374, 0.004439, -0.008665
11.260068, 0.010899, 0.003262, -0.008602
11.280068, 0.011010, 0.005669, -0.011991
11.300069, 0.016164, 0.006943, -0.006618
11.320069, 0.020823, 0.008313, -0.014571
11.340070, 0.021490, 0.004718, -0.016901
11.360070, 0.015953, 0.007389, -0.011193
11.380071, 0.019535, 0.013514, -0.014259
11.400071, 0.023579, 0.018918, -0.019851
11.420072, 0.024686, 0.020511, -0.026518
11.440072, 0.012901, 0.034742, -0.030147
11.460073, 0.020329, 0.047426, -0.048135
11.480073, 0.022704, 0.065808, -0.061733
11.500073, 0.025381, 0.060820, -0.058882
11.520074, 0.021874, 0.009847, -0.026826
11.540074, 0.032527, 0.016790, -0.032422
11.560075, 0.028311, 0.025483, -0.026868
11.580075, 0.020791, 0.026060, -0.019200
11.600076, 0.010445, 0.033968, -0.031573
11.620076, 0.017435, 0.016405, -0.016682
11.640077, 0.007935, 0.024337, -0.021389
11.660077, -0.003656, 0.035676, -0.022917
11.680078, -0.010784, 0.030361, -0.014610
11.700078, -0.007209, 0.003871, 0.013468
11.720078, -0.017380, 0.018505, 0.005527
11.740079, -0.024473, 0.017533, -0.006533
11.760079, -0.015550, 0.002714, 0.007653
11.780080, -0.016240, -0.003100, 0.010290
11.800080, -0.018807, -0.012308, 0.010463
11.820081, -0.026333, -0.020697, 0.022584
11.840081, -0.024694, -0.016024, 0.016717
11.860082, -0.020246, -0.013465, 0.019473
11.880082, -0.017931, -0.022876, 0.027907
11.900083, -0.016931, -0.028120, 0.026807
11.920083, -0.017956, -0.034548, 0.034057
11.940084, -0.014137, -0.040432, 0.041361
11.960084, -0.020544, -0.041209, 0.040507
11.980084, -0.009165, -0.040505, 0.053731
12.000085, -0.014668, -0.033577, 0.031218
12.020085, -0.013893, -0.043323, 0.047577
12.040086, -0.019340, -0.030673, 0.046865
12.060086, -0.017758, -0.029562, 0.027600
12.080087, -0.023307, -0.023590, 0.022922
12.100087, -0.024495, -0.026406, 0.033487
12.120088, -0.015674, -0.018302, 0.015019
