t, uk1, uk2, uk3)
12.100087, 0.169957, 0.191662, 0.037751
12.120088, 0.172509, 0.190508, 0.021283
12.140088, 0.170844, 0.183739, -0.000843
12.160089, 0.157218, 0.173086, -0.019419
12.180089, 0.143236, 0.157484, -0.038150
12.200089, 0.129432, 0.139618, -0.058368
12.220090, 0.098072, 0.106595, -0.091614
12.240090, 0.056038, 0.068045, -0.124039
12.260091, 0.009809, 0.022704, -0.154754
12.280091, -0.036242, -0.021505, -0.180454
12.300092, -0.080251, -0.068045, -0.206908
12.320092, -0.121753, -0.109813, -0.230433
12.340093, -0.163099, -0.147719, -0.251650
12.360093, -0.200717, -0.183850, -0.266098
12.380094, -0.233141, -0.216141, -0.271891
12.400094, -0.259884, -0.232786, -0.271846
12.420094, -0.276507, -0.237114, -0.267274
12.440095, -0.292619, -0.248144, -0.256511
12.460095, -0.297213, -0.248343, -0.232564
12.480096, -0.316765, -0.274576, -0.218449
12.500096, -0.343553, -0.308199, -0.219980
12.520097, -0.353651, -0.340446, -0.202026
12.540097, -0.382569, -0.370318, -0.196322
12.560098, -0.404851, -0.386186, -0.192660
12.580098, -0.398947, -0.382480, -0.175039
12.600099, -0.361130, -0.348768, -0.130563
12.620099, -0.290311, -0.308110, -0.063362
12.640100, -0.208928, -0.253448, 0.007168
12.660100, -0.144900, -0.205444, 0.065315
12.680100, -0.102622, -0.174551, 0.107260
12.700101, -0.067246, -0.137377, 0.146964
12.720101, -0.008633, -0.077455, 0.200739
12.740102, 0.067534, -0.004394, 0.255956
12.760102, 0.144945, 0.066602, 0.310374
12.780103, 0.210326, 0.124016, 0.352364
12.800103, 0.265787, 0.171732, 0.383079
12.820104, 0.333388, 0.221623, 0.418078
12.840104, 0.405650, 0.288469, 0.438873
12.860105, 0.451745, 0.363571, 0.454786
12.880105, 0.455585, 0.406205, 0.431150
12.900105, 0.453920, 0.426423, 0.411021
12.920106, 0.464884, 0.454986, 0.393088
12.940106, 0.470121, 0.464928, 0.365413
12.960107, 0.478910, 0.458625, 0.343220
12.980107, 0.495111, 0.462087, 0.322092
13.000108, 0.514397, 0.474027, 0.305558
13.020108, 0.499705, 0.465594, 0.261282
13.040109, 0.424314, 0.410488, 0.179699
13.060109, 0.352563, 0.364437, 0.112298
13.080110, 0.325532, 0.362240, 0.081383
13.100110, 0.318497, 0.379972, 0.068222
13.120111, 0.304959, 0.369208, 0.056859
13.140111, 0.279237, 0.331457, 0.038550
13.160111, 0.237580, 0.270448, 0.001731
13.180112, 0.181209, 0.199851, -0.052975
13.200112, 0.105463, 0.123306, -0.115516
13.220113, 0.023458, 0.044675, -0.176393
13.240113, -0.059345, -0.032602, -0.236337
13.260114, -0.135979, -0.105418, -0.290400
13.280114, -0.202403, -0.171710, -0.341844
13.300115, -0.263346, -0.228369, -0.393266
13.320115, -0.314302, -0.275952, -0.428709
13.340116, -0.353717, -0.322380, -0.451346
13.360116, -0.396972, -0.373780, -0.464107
13.380116, -0.444488, -0.434701, -0.465794
13.400117, -0.499062, -0.485857, -0.458359
13.420117, -0.540252, -0.531708, -0.451768
13.440118, -0.573720, -0.557874, -0.445154
13.460118, -0.608630, -0.563511, -0.446308
13.480119, -0.635395, -0.572100, -0.458426
13.500119, -0.626895, -0.555033, -0.403297
13.520120, -0.566907, -0.511823, -0.291398
13.540120, -0.492470, -0.495266, -0.166628
13.560121, -0.507229, -0.527269, -0.135779
13.580121, -0.538743, -0.563866, -0.162921
13.600121, -0.495977, -0.531020, -0.111211
13.620122, -0.419654, -0.469345, -0.051755
13.640122, -0.332367, -0.426378, 0.000466
13.660123, -0.217761, -0.359266, 0.060899
13.680123, -0.063850, -0.248854, 0.137798
13.700124, 0.084290, -0.136334, 0.188577
13.720124, 0.203158, -0.032780, 0.205177
13.740125, 0.296103, 0.074658, 0.254180
13.760125, 0.379639, 0.182585, 0.346926
13.780126, 0.428420, 0.276351, 0.386519
13.800126, 0.443312, 0.361041, 0.394131
13.820127, 0.437386, 0.437209, 0.381259
13.840127, 0.408357, 0.451080, 0.329460
13.860127, 0.403919, 0.438718, 0.308887
13.880128, 0.435522, 0.451257, 0.321826
13.900128, 0.436854, 0.446286, 0.304470
13.920129, 0.441803, 0.450192, 0.313325
13.940129, 0.442646, 0.457693, 0.309486
13.960130, 0.430018, 0.451989, 0.274332
13.980130, 0.420053, 0.416325, 0.208884
14.000131, 0.413107, 0.368720, 0.156574
14.020131, 0.429330, 0.375644, 0.182540
14.040132, 0.424536, 0.381814, 0.172975
14.060132, 0.409778, 0.384744, 0.162655
14.080132, 0.380793, 0.363971, 0.133227
14.100133, 0.334675, 0.322735, 0.090260
14.120133, 0.277794, 0.273067, 0.044054
14.140134, 0.207841, 0.212546, -0.009987
14.160134, 0.129476, 0.143746, -0.070042
14.180135, 0.054485, 0.074503, -0.122552
14.200135, -0.021883, -0.004039, -0.175327
14.220136, -0.088108, -0.070131, -0.219425
14.240136, -0.150182, -0.127634, -0.258264
14.260137, -0.206553, -0.181808, -0.293130
14.280137, -0.252272, -0.231365, -0.322647
14.300138, -0.298523, -0.278726, -0.348014
14.320138, -0.344951, -0.325354, -0.373825
14.340138, -0.383368, -0.361973, -0.387828
14.360139, -0.431660, -0.401677, -0.404584
14.380139, -0.457405, -0.433369, -0.410843
14.400140, -0.466526, -0.451723, -0.395885
14.420140, -0.480619, -0.456517, -0.386386
14.440141, -0.486322, -0.446219, -0.364770
14.460141, -0.486478, -0.437297, -0.335430
14.480142, -0.472385, -0.429552, -0.298966
14.500142, -0.460956, -0.427910, -0.258575
14.520143, -0.463929, -0.449104, -0.241552
14.540143, -0.476025, -0.485790, -0.235738
14.560143, -0.457072, -0.463907, -0.203513
14.580144, -0.384033, -0.378618, -0.125592
14.600144, -0.306889, -0.310773, -0.049425
14.620145, -0.230256, -0.261105, 0.017888
14.640145, -0.158083, -0.226616, 0.073904
14.660146, -0.092102, -0.180743, 0.123018
14.680146, -0.025789, -0.109591, 0.165962
14.700147, 0.071574, -0.015202, 0.241242
14.720147, 0.167138, 0.076212, 0.310551
14.740148, 0.247544, 0.152202, 0.353340
14.760148, 0.327551, 0.207197, 0.401966
14.780149, 0.388095, 0.248432, 0.422361
14.800149, 0.415881, 0.294239, 0.417878
14.820149, 0.424381, 0.359776, 0.415215
14.840150, 0.427998, 0.408823, 0.405916
14.860150, 0.439051, 0.450214, 0.404185
14.880151, 0.471187, 0.480020, 0.384500
14.900151, 0.484702, 0.486434, 0.341533
14.920152, 0.486278, 0.492093, 0.307933
14.940152, 0.498684, 0.518037, 0.299322
14.960153, 0.514575, 0.556343, 0.329172
14.980153, 0.508716, 0.547487, 0.296037
15.000154, 0.460090, 0.495622, 0.220469
15.020154, 0.414017, 0.435833, 0.139529
15.040154, 0.377975, 0.383079, 0.075435
15.060155, 0.344796, 0.328528, 0.019774
15.080155, 0.309308, 0.275552, -0.023392
15.100156, 0.260328, 0.211369, -0.069310
15.120156, 0.192794, 0.140617, -0.119555
15.140157, 0.112964, 0.061231, -0.173685
15.160157, 0.018554, -0.023547, -0.231210
15.180158, -0.070797, -0.096541, -0.275197
15.200158, -0.153689, -0.172997, -0.315279
15.220159, -0.226616, -0.247922, -0.350033
15.240159, -0.293218, -0.301208, -0.372671
15.260159, -0.356025, -0.336384, -0.394997
15.280160, -0.408246, -0.376754, -0.403186
15.300160, -0.459602, -0.420009, -0.404917
15.320161, -0.485390, -0.450458, -0.371694
15.340161, -0.486078, -0.444022, -0.320583
15.360162, -0.501481, -0.442602, -0.296481
15.380162, -0.503633, -0.443223, -0.262148
15.400163, -0.526137, -0.463885, -0.250940
15.420163, -0.541096, -0.489097, -0.242484
15.440164, -0.534948, -0.505076, -0.219825
15.460164, -0.481773, -0.472785, -0.157906
15.480165, -0.422672, -0.437542, -0.111721
15.500165, -0.360109, -0.393310, -0.074281
15.520165, -0.322247, -0.375090, -0.062674
15.540166, -0.291132, -0.357069, -0.057525
15.560166, -0.191528, -0.273844, 0.017266
15.580167, -0.047849, -0.148740, 0.129942
15.600167, 0.080717, -0.052532, 0.193814
15.620168, 0.177613, 0.017910, 0.217583
15.640168, 0.231121, 0.063939, 0.205777
15.660169, 0.297879, 0.094632, 0.232986
15.680169, 0.356469, 0.140728, 0.300587
15.700170, 0.367344, 0.212301, 0.332234
15.720170, 0.347392, 0.268251, 0.321737
15.740170, 0.330548, 0.317675, 0.316832
15.760171, 0.322536, 0.356958, 0.305691
15.780171, 0.310085, 0.388184, 0.270470
15.800172, 0.309286, 0.403142, 0.241197
15.820172, 0.318075, 0.383456, 0.221911
15.840173, 0.340401, 0.356691, 0.191995
15.860173, 0.338914, 0.322624, 0.114673
15.880174, 0.293085, 0.267385, 0.000044
15.900174, 0.249830, 0.231787, -0.070930
15.920175, 0.228392, 0.237380, -0.079829
15.940175, 0.216696, 0.252560, -0.073993
15.960176, 0.191551, 0.239666, -0.080695
15.980176, 0.163210, 0.212901, -0.092125
16.000175, 0.121797, 0.180032, -0.103266
16.020176, 0.068511, 0.133160, -0.126058
16.040176, 0.002286, 0.064161, -0.161945
16.060177, -0.071063, -0.006170, -0.201382
16.080177, -0.143125, -0.073527, -0.236204
16.100178, -0.198830, -0.127567, -0.264278
16.120178, -0.237091, -0.165318, -0.283697
16.140179, -0.260661, -0.197987, -0.289246
16.160179, -0.282898, -0.230300, -0.289667
16.180180, -0.316699, -0.264189, -0.299632
16.200180, -0.350943, -0.285828, -0.311772
16.220181, -0.365280, -0.294483, -0.295415
16.240181, -0.370629, -0.309375, -0.270137
16.260181, -0.377420, -0.312571, -0.235205
16.280182, -0.363460, -0.301630, -0.180676
16.300182, -0.378174, -0.332656, -0.164985
16.320183, -0.395086, -0.367677, -0.168780
16.340183, -0.376621, -0.370762, -0.125104
16.360184, -0.316055, -0.333189, -0.043122
16.380184, -0.258863, -0.326420, 0.002530
16.400185, -0.256644, -0.374180, -0.024879
16.420185, -0.244926, -0.416458, -0.012339
16.440186, -0.193681, -0.402454, 0.053863
16.460186, -0.132716, -0.339891, 0.127390
16.480186, -0.079030, -0.267652, 0.178945
16.500187, -0.012739, -0.184782, 0.237158
16.520187, 0.057237, -0.095542, 0.287848
16.540188, 0.128899, 0.002175, 0.336762
16.560188, 0.220069, 0.123883, 0.391779
16.580189, 0.317564, 0.251584, 0.439916
16.600189, 0.399436, 0.341955, 0.465061
16.620190, 0.472718, 0.397261, 0.460334
16.640190, 0.534748, 0.458248, 0.447240
16.660191, 0.551460, 0.497974, 0.435233
16.680191, 0.541162, 0.527469, 0.431061
16.700191, 0.545468, 0.584040, 0.417945
16.720192, 0.534615, 0.639479, 0.373847
16.740192, 0.505475, 0.628537, 0.318541
16.760193, 0.488608, 0.587458, 0.269094
16.780193, 0.487610, 0.552348, 0.211613
16.800194, 0.474871, 0.517726, 0.156285
16.820194, 0.481351, 0.498263, 0.130918
16.840195, 0.495533, 0.478289, 0.083869
16.860195, 0.512378, 0.468235, 0.057370
16.880196, 0.551149, 0.489629, 0.096963
16.900196, 0.530398, 0.458137, 0.083092
16.920197, 0.437564, 0.376798, 0.034156
16.940197, 0.309020, 0.283209, -0.037329
16.960197, 0.166739, 0.174373, -0.117025
16.980198, 0.018931, 0.043188, -0.204689
17.000198, -0.103088, -0.087531, -0.281722
17.020199, -0.209128, -0.191218, -0.341644
17.040199, -0.293640, -0.260239, -0.375689
17.060200, -0.366523, -0.332833, -0.399236
17.080200, -0.450414, -0.402010, -0.422317
17.100201, -0.528579, -0.456450, -0.431461
17.120201, -0.611182, -0.541273, -0.475337
17.140202, -0.707768, -0.595558, -0.522231
17.160202, -0.764427, -0.610228, -0.531730
17.180202, -0.793168, -0.651508, -0.556786
17.200203, -0.808814, -0.700488, -0.560914
17.220203, -0.772750, -0.725101, -0.517992
17.240204, -0.657011, -0.663825, -0.402765
17.260204, -0.599375, -0.653327, -0.353917
17.280205, -0.612137, -0.679205, -0.357890
17.300205, -0.625142, -0.679516, -0.362484
17.320206, -0.555521, -0.609629, -0.272934
17.340206, -0.456162, -0.514153, -0.162189
17.360207, -0.357646, -0.457826, -0.070375
17.380207, -0.240198, -0.394553, 0.032491
17.400208, -0.124904, -0.284452, 0.118823
17.420208, -0.016756, -0.193348, 0.174906
17.440208, 0.108880, -0.104198, 0.245858
17.460209, 0.213234, -0.007901, 0.271003
17.480209, 0.310107, 0.102733, 0.279636
17.500210, 0.361374, 0.191662, 0.275752
17.520210, 0.374379, 0.234473, 0.270736
17.540211, 0.388494, 0.267985, 0.267518
17.560211, 0.399746, 0.314879, 0.276817
17.580212, 0.406715, 0.364703, 0.287426
17.600212, 0.413772, 0.400767, 0.283009
17.620213, 0.425357, 0.425468, 0.275197
17.640213, 0.429153, 0.437164, 0.271802
17.660213, 0.433480, 0.444000, 0.267563
17.680214, 0.439029, 0.446641, 0.257953
17.700214, 0.434679, 0.441847, 0.242884
17.720215, 0.420253, 0.431816, 0.230012
17.740215, 0.398592, 0.413484, 0.214232
17.760216, 0.364881, 0.383479, 0.192705
17.780216, 0.324688, 0.347104, 0.167271
17.800217, 0.276174, 0.296791, 0.134181
17.820217, 0.218449, 0.234695, 0.090771
17.840218, 0.158993, 0.167515, 0.042633
17.860218, 0.094987, 0.100713, -0.001243
17.880219, 0.035443, 0.032669, -0.041502
17.900219, -0.023702, -0.021528, -0.077987
17.920219, -0.076412, -0.069043, -0.106683
17.940220, -0.113186, -0.112498, -0.135424
17.960220, -0.139729, -0.144124, -0.156774
17.980221, -0.158971, -0.159659, -0.172353
18.000221, -0.178346, -0.167626, -0.183028
18.020222, -0.195434, -0.176148, -0.186779
18.040222, -0.203025, -0.184804, -0.178701
18.060223, -0.206687, -0.192083, -0.173663
18.080223, -0.199873, -0.188044, -0.165185
18.100224, -0.192838, -0.182318, -0.160058
18.120224, -0.190552, -0.180565, -0.155176
18.140224, -0.182340, -0.170201, -0.141771
18.160225, -0.173419, -0.159370, -0.127323
18.180225, -0.159393, -0.145056, -0.110989
18.200226, -0.146853, -0.136933, -0.099715
18.220226, -0.127900, -0.128633, -0.086776
18.240227, -0.106328, -0.113142, -0.068156
18.260227, -0.089550, -0.104553, -0.053086
18.280228, -0.080517, -0.091037, -0.044054
18.300228, -0.082426, -0.087042, -0.037640
18.320229, -0.073682, -0.081738, -0.028652
18.340229, -0.057126, -0.061653, -0.004905
18.360229, -0.044764, -0.042101, 0.014359
18.380230, -0.034888, -0.029206, 0.028208
18.400230, -0.029007, -0.022082, 0.038639
18.420231, -0.021594, -0.017622, 0.046895
18.440231, -0.009210, -0.012251, 0.056171
18.460232, 0.000755, -0.006214, 0.063562
18.480232, 0.012273, -0.001110, 0.068622
18.500233, 0.030449, 0.014137, 0.078942
18.520233, 0.044498, 0.028718, 0.088929
18.540234, 0.055417, 0.035176, 0.097473
18.560234, 0.069265, 0.044209, 0.109990
18.580235, 0.080029, 0.051089, 0.113830
18.600235, 0.086243, 0.054507, 0.113430
18.620235, 0.090327, 0.065204, 0.114273
18.640236, 0.083735, 0.070397, 0.099781
18.660236, 0.080362, 0.073171, 0.091170
18.680237, 0.078387, 0.078942, 0.084890
18.700237, 0.074525, 0.079497, 0.073393
18.720238, 0.067778, 0.078542, 0.062164
18.740238, 0.062119, 0.071662, 0.050778
18.760239, 0.059833, 0.069687, 0.042633
18.780239, 0.053375, 0.063051, 0.028319
18.800240, 0.043921, 0.051378, 0.005393
18.820240, 0.046895, 0.061187, -0.002131
18.840240, 0.052465, 0.067423, -0.010586
18.860241, 0.058235, 0.071085, -0.021350
18.880241, 0.059101, 0.071241, -0.034244
18.900242, 0.056304, 0.065759, -0.049691
18.920242, 0.042966, 0.058080, -0.070597
18.940243, 0.025256, 0.042278, -0.092857
18.960243, 0.013183, 0.024324, -0.115539
18.980244, -0.002574, 0.012473, -0.133870
19.000244, -0.022238, -0.008278, -0.150293
19.020245, -0.049757, -0.031270, -0.171710
19.040245, -0.079341, -0.056371, -0.195124
19.060246, -0.103665, -0.079075, -0.210348
19.080246, -0.127390, -0.092968, -0.218382
19.100246, -0.145899, -0.107327, -0.224264
19.120247, -0.164497, -0.125237, -0.232409
19.140247, -0.175216, -0.135979, -0.225906
19.160248, -0.188399, -0.147364, -0.216540
19.180248, -0.205732, -0.163698, -0.205066
19.200249, -0.215209, -0.186846, -0.180143
19.220249, -0.216940, -0.204423, -0.157906
19.240250, -0.215497, -0.206775, -0.135823
19.260250, -0.221600, -0.209971, -0.112365
19.280251, -0.233540, -0.234206, -0.090682
19.300251, -0.241619, -0.266453, -0.067268
19.320251, -0.231166, -0.268229, -0.028119
19.340252, -0.217850, -0.254380, 0.010231
19.360252, -0.193415, -0.238734, 0.053086
19.380253, -0.171799, -0.227060, 0.085489
19.400253, -0.148895, -0.205555, 0.113075
19.420254, -0.106040, -0.160436, 0.155819
19.440254, -0.059434, -0.107549, 0.189886
19.460255, -0.012073, -0.044941, 0.221623
19.480255, 0.041435, 0.022704, 0.256777
19.500256, 0.110811, 0.095387, 0.298212
19.520256, 0.179100, 0.159259, 0.337450
19.540257, 0.252538, 0.221711, 0.389049
19.560257, 0.336873, 0.289690, 0.437697
19.580257, 0.412330, 0.362883, 0.483326
19.600258, 0.470876, 0.462309, 0.526492
19.620258, 0.500193, 0.542294, 0.525716
19.640259, 0.484924, 0.581754, 0.468768
19.660259, 0.484969, 0.602838, 0.408113
19.680260, 0.500948, 0.582864, 0.360642
19.700260, 0.532551, 0.557563, 0.348724
19.720261, 0.537079, 0.516195, 0.289734
19.740261, 0.544469, 0.462065, 0.208173
19.760262, 0.547487, 0.397860, 0.103798
19.780262, 0.535858, 0.334298, 0.000311
19.800262, 0.493380, 0.290067, -0.080828
19.820263, 0.375999, 0.215941, -0.179544
19.840263, 0.286272, 0.196833, -0.199385
19.860264, 0.202270, 0.176615, -0.218538
19.880264, 0.104264, 0.129942, -0.248144
19.900265, -0.003751, 0.054573, -0.295282
19.920265, -0.129476, -0.049114, -0.357290
19.940266, -0.263235, -0.165695, -0.422561
19.960266, -0.362595, -0.256622, -0.471786
19.980267, -0.440560, -0.344884, -0.502879
20.000267, -0.535991, -0.437719, -0.546866
20.020267, -0.633176, -0.522853, -0.606211
20.040268, -0.680448, -0.563489, -0.608941
20.060268, -0.706414, -0.594715, -0.570857
20.080269, -0.767490, -0.648179, -0.568593
20.100269, -0.801335, -0.685530, -0.558118
20.120270, -0.812853, -0.696382, -0.527691
20.140270, -0.798117, -0.691056, -0.494201
20.160271, -0.802533, -0.698402, -0.458337
20.180271, -0.821153, -0.734688, -0.460845
20.200272, -0.796097, -0.746717, -0.449704
20.220272, -0.722881, -0.697914, -0.392356
20.240273, -0.600685, -0.601861, -0.274065
20.260273, -0.509714, -0.549685, -0.177458
20.280273, -0.427510, -0.556875, -0.103709
20.300274, -0.300897, -0.474005, -0.036064
20.320274, -0.178568, -0.354783, 0.023880
20.340275, -0.063184, -0.267629, 0.105263
20.360275, 0.063761, -0.178568, 0.183317
20.380276, 0.223709, -0.043654, 0.252627
20.400276, 0.372071, 0.064605, 0.312793
20.420277, 0.473206, 0.144634, 0.326020
20.440277, 0.531131, 0.230189, 0.323557
20.460278, 0.559605, 0.321626, 0.339181
20.480278, 0.582486, 0.407070, 0.378308
20.500278, 0.594338, 0.466215, 0.408646
20.520279, 0.605612, 0.534882, 0.441891
20.540279, 0.619016, 0.592318, 0.472851
20.560280, 0.625519, 0.633487, 0.495555
20.580280, 0.620947, 0.644006, 0.508272
20.600281, 0.606078, 0.626607, 0.501902
20.620281, 0.587080, 0.595980, 0.497153
20.640282, 0.565286, 0.572433, 0.495999
20.660282, 0.529866, 0.542139, 0.476824
20.680283, 0.491827, 0.512267, 0.456805
20.700283, 0.459868, 0.487809, 0.445576
20.720284, 0.430528, 0.454409, 0.433547
20.740284, 0.401500, 0.408890, 0.408757
20.760284, 0.370740, 0.363061, 0.383945
20.780285, 0.334764, 0.320960, 0.351542
20.800285, 0.300098, 0.288114, 0.311661
20.820286, 0.263768, 0.262015, 0.270182
20.840286, 0.233319, 0.234317, 0.225063
20.860287, 0.207996, 0.203069, 0.175682
20.880287, 0.177880, 0.168425, 0.123861
20.900288, 0.146565, 0.139197, 0.073793
20.920288, 0.124327, 0.115450, 0.029428
20.940289, 0.091703, 0.090970, -0.027653
20.960289, 0.051267, 0.062030, -0.092702
20.980289, 0.018753, 0.022615, -0.159015
21.000290, -0.020418, -0.016223, -0.223221
21.020290, -0.049580, -0.041657, -0.271136
21.040291, -0.076434, -0.064472, -0.316921
21.060291, -0.102444, -0.089306, -0.358578
21.080292, -0.131784, -0.117780, -0.396684
21.100292, -0.157906, -0.152002, -0.436010
21.120293, -0.188488, -0.187134, -0.469300
21.140293, -0.236914, -0.227504, -0.488253
21.160294, -0.285118, -0.271380, -0.504543
21.180294, -0.337161, -0.329349, -0.517748
21.200294, -0.401766, -0.401677, -0.545379
21.220295, -0.462798, -0.440094, -0.552814
21.240295, -0.522808, -0.467081, -0.552991
21.260296, -0.552747, -0.497353, -0.520434
21.280296, -0.571989, -0.514730, -0.472430
21.300297, -0.601506, -0.542538, -0.436809
21.320297, -0.615599, -0.550373, -0.361108
21.340298, -0.640300, -0.553724, -0.285029
21.360298, -0.628205, -0.524029, -0.184826
21.380299, -0.576516, -0.492026, -0.094588
21.400299, -0.505009, -0.498706, -0.029539
21.420300, -0.402765, -0.453343, 0.068533
21.440300, -0.317409, -0.368831, 0.151381
21.460300, -0.228658, -0.304470, 0.204467
21.480301, -0.143657, -0.257864, 0.228014
21.500301, -0.056438, -0.223775, 0.233363
21.520302, 0.103643, -0.108592, 0.309464
21.540302, 0.228347, 0.002552, 0.328705
21.560303, 0.326664, 0.086310, 0.337272
21.580303, 0.428531, 0.187489, 0.367943
21.600304, 0.488897, 0.287115, 0.355116
21.620304, 0.516572, 0.376532, 0.327485
21.640305, 0.519124, 0.429929, 0.277461
21.660305, 0.497996, 0.430107, 0.227726
21.680305, 0.472430, 0.433369, 0.218249
21.700306, 0.453388, 0.454231, 0.194525
21.720306, 0.433502, 0.476336, 0.159148
21.740307, 0.398015, 0.461621, 0.098561
21.760307, 0.367078, 0.438895, 0.056171
21.780308, 0.339003, 0.416946, 0.033667
21.800308, 0.301541, 0.377442, 0.007745
21.820309, 0.250785, 0.323135, -0.021061
21.840309, 0.191573, 0.254735, -0.058835
21.860310, 0.127745, 0.169380, -0.098494
21.880310, 0.052509, 0.073704, -0.138020
21.900311, -0.032891, -0.026410, -0.171199
21.920311, -0.104065, -0.101024, -0.198630
21.940311, -0.156996, -0.153911, -0.221090
21.960312, -0.212213, -0.205754, -0.245569
21.980312, -0.247789, -0.235338, -0.248832
22.000313, -0.269227, -0.244371, -0.237202
22.020313, -0.292086, -0.262259, -0.234384
22.040314, -0.315412, -0.292908, -0.230211
22.060314, -0.339114, -0.313769, -0.229568
22.080315, -0.352608, -0.322713, -0.215298
22.100315, -0.351254, -0.320205, -0.188976
22.120316, -0.338959, -0.322292, -0.156374
22.140316, -0.322824, -0.330081, -0.127834
22.160316, -0.324866, -0.340668, -0.114229
22.180317, -0.307511, -0.325177, -0.092280
22.200317, -0.259884, -0.286849, -0.046606
22.220318, -0.210748, -0.259551, -0.000999
22.240318, -0.166739, -0.238778, 0.029917
22.260319, -0.112365, -0.198297, 0.058879
22.280319, -0.027653, -0.124971, 0.120909
22.300320, 0.073970, -0.037507, 0.177058
22.320320, 0.150426, 0.020973, 0.215231
22.340321, 0.220668, 0.085999, 0.281101
22.360321, 0.259928, 0.151536, 0.297191
22.380322, 0.267652, 0.198830, 0.290422
22.400322, 0.267918, 0.232453, 0.273533
22.420322, 0.272800, 0.248277, 0.250230
22.440323, 0.264234, 0.245880, 0.217051
22.460323, 0.249520, 0.243527, 0.190064
22.480324, 0.240620, 0.254447, 0.170689
22.500324, 0.230389, 0.258464, 0.143236
22.520325, 0.215120, 0.252005, 0.110811
22.540325, 0.203180, 0.234939, 0.076500
22.560326, 0.200583, 0.219647, 0.051688
22.580326, 0.199784, 0.209017, 0.034067
22.600327, 0.189176, 0.193393, 0.013538
22.620327, 0.171910, 0.189553, -0.000688
22.640327, 0.141704, 0.167515, -0.036952
22.660328, 0.110967, 0.139707, -0.070974
22.680328, 0.080873, 0.113941, -0.099471
22.700329, 0.047649, 0.077832, -0.127545
22.720329, 0.009765, 0.036353, -0.151026
22.740330, -0.036042, -0.012339, -0.185092
22.760330, -0.084423, -0.059989, -0.217495
22.780331, -0.121531, -0.096741, -0.234606
22.800331, -0.151092, -0.119866, -0.251695
22.820332, -0.176881, -0.145766, -0.262081
22.840332, -0.205843, -0.170866, -0.273355
22.860332, -0.231033, -0.195856, -0.277816
22.880333, -0.253670, -0.215897, -0.269471
22.900333, -0.272734, -0.234672, -0.259018
22.920334, -0.292264, -0.255423, -0.245769
22.940334, -0.304737, -0.261926, -0.208418
22.960335, -0.306224, -0.262880, -0.170556
22.980335, -0.307844, -0.271535, -0.141593
23.000336, -0.323978, -0.296858, -0.135180
23.020336, -0.359576, -0.348458, -0.140395
23.040337, -0.370895, -0.389027, -0.125459
23.060337, -0.347148, -0.398037, -0.088840
23.080338, -0.313126, -0.362839, -0.055639
23.100338, -0.256133, -0.300675, -0.005792
23.120338, -0.197876, -0.259196, 0.039105
23.140339, -0.120710, -0.193326, 0.099493
23.160339, -0.024723, -0.099715, 0.171488
23.180340, 0.074059, -0.003795, 0.241930
23.200340, 0.176215, 0.081782, 0.312593
23.220341, 0.274243, 0.143302, 0.362595
23.240341, 0.346771, 0.190152, 0.390114
23.260342, 0.381748, 0.240709, 0.402299
23.280342, 0.400035, 0.292619, 0.406293
23.300343, 0.409400, 0.342665, 0.403142
23.320343, 0.408735, 0.388050, 0.391601
23.340343, 0.399147, 0.416369, 0.369475
23.360344, 0.386874, 0.428886, 0.339358
23.380344, 0.373869, 0.432659, 0.309775
23.400345, 0.372937, 0.436920, 0.280080
23.420345, 0.377775, 0.432681, 0.251561
23.440346, 0.395419, 0.432792, 0.226927
23.460346, 0.391890, 0.435211, 0.184560
23.480347, 0.365502, 0.406893, 0.137377
23.500347, 0.355493, 0.373358, 0.116226
23.520348, 0.335497, 0.336518, 0.084557
23.540348, 0.302895, 0.296725, 0.047716
23.560349, 0.263968, 0.245392, 0.006503
23.580349, 0.213611, 0.185470, -0.043011
23.600349, 0.145167, 0.124127, -0.088862
23.620350, 0.069221, 0.059190, -0.138864
23.640350, -0.005371, -0.006658, -0.186912
23.660351, -0.073637, -0.070641, -0.233563
23.680351, -0.139352, -0.133071, -0.282743
23.700352, -0.193526, -0.185447, -0.325598
23.720352, -0.244593, -0.228147, -0.359554
23.740353, -0.287670, -0.257887, -0.378130
23.760353, -0.332256, -0.297258, -0.390669
23.780354, -0.380283, -0.340268, -0.407625
23.800354, -0.432038, -0.391335, -0.430861
23.820354, -0.470077, -0.411442, -0.438407
23.840355, -0.478644, -0.412041, -0.409800
23.860355, -0.487721, -0.414594, -0.381259
23.880356, -0.486345, -0.430062, -0.354960
23.900356, -0.493669, -0.479043, -0.356558
23.920357, -0.535947, -0.531197, -0.366523
23.940357, -0.583618, -0.566174, -0.373869
23.960358, -0.582886, -0.551726, -0.354317
23.980358, -0.522853, -0.522254, -0.288447
24.000359, -0.485857, -0.540585, -0.248543
24.020359, -0.463375, -0.537101, -0.232076
24.040359, -0.396195, -0.455540, -0.143014
24.060360, -0.291043, -0.354028, -0.045163
24.080360, -0.165163, -0.247966, 0.054906
24.100361, -0.030005, -0.162899, 0.155131
24.120361, 0.120155, -0.065359, 0.260883
24.140362, 0.237979, 0.060077, 0.348080
24.160362, 0.300897, 0.158483, 0.386652
24.180363, 0.333410, 0.221312, 0.411575
24.200363, 0.354805, 0.260971, 0.423293
24.220364, 0.380904, 0.294772, 0.430839
24.240364, 0.404252, 0.347703, 0.440405
